Workload_ID,    App_ID,SubmitTime,Tr:StartTime,Tr:EndTime,Tr:NetworkTime,   Tr:Size,Tr:Channel,Pr:StartTime,Pr:EndTime,Pr:CPUTime,   Pr:Size,Tr:StartTime,Tr:EndTime,Tr:NetworkTime,   Tr:Size,Tr:Channel,Pr:StartTime,Pr:EndTime,Pr:CPUTime,   Pr:Size,Tr:StartTime,Tr:EndTime,Tr:NetworkTime,   Tr:Size,Tr:Channel,ResponseTime,
 0, 259, 0, 0, 0.889, 0.889, 13312, 0, 0.889, 3.504, 2.615, 1962, 3.504, 4.278, 0.774, 9216, 0, 4.278, 5.882, 1.604, 1350, 5.882, 6.659, 0.777, 12288, 0,     6.659,
 1, 259, 1, 1, 2.026, 1.026, 15360, 0, 2.026, 5.039, 3.013, 2256, 5.039, 5.988, 0.949, 11264, 0, 5.988, 7.938, 1.95, 1650, 7.938, 8.837, 0.898, 14336, 0,     7.837,
 2, 259, 2, 2, 3.192, 1.192, 17408, 0, 3.192, 6.744, 3.552, 2664, 6.744, 7.859, 1.115, 13312, 0, 7.859, 10.175, 2.315, 1950, 10.175, 11.264, 1.09, 17408, 0,     9.264,
 3, 259, 3, 3, 4.284, 1.284, 16384, 0, 4.284, 7.599, 3.314, 2472, 7.599, 8.883, 1.284, 12288, 0, 8.883, 11.023, 2.14, 1800, 11.023, 12.292, 1.269, 16384, 0,     9.292,
 4, 259, 4, 4, 5.242, 1.242, 14336, 0, 5.242, 8.223, 2.981, 2236, 8.223, 9.824, 1.601, 11264, 0, 9.824, 12.131, 2.307, 1650, 12.131, 13.19, 1.059, 14336, 0,     9.190,
 5, 259, 5, 5, 6.062, 1.062, 12288, 0, 6.062, 9.217, 3.154, 1841, 9.217, 10.592, 1.375, 9216, 0, 10.592, 12.626, 2.034, 1350, 12.626, 13.965, 1.339, 12288, 0,     8.965,
 6, 259, 6, 6, 7.16, 1.16, 16384, 0, 7.16, 10.915, 3.755, 2474, 10.915, 11.95, 1.035, 12288, 0, 11.95, 14.267, 2.317, 1800, 14.267, 15.292, 1.026, 16384, 0,     9.292,
 7, 259, 7, 7, 8.194, 1.194, 15360, 0, 8.194, 11.335, 3.141, 2334, 11.335, 12.888, 1.554, 11264, 0, 12.888, 14.85, 1.961, 1650, 14.85, 16.188, 1.338, 14336, 0,     9.188,
 8, 259, 8, 8, 9.15, 1.15, 14336, 0, 9.15, 12.175, 3.025, 2216, 12.175, 13.835, 1.66, 11264, 0, 13.835, 16.228, 2.393, 1650, 16.228, 17.126, 0.898, 14336, 0,     9.126,
 9, 259, 9, 9, 10.181, 1.181, 15360, 0, 10.181, 13.953, 3.772, 2279, 13.953, 14.904, 0.951, 11264, 0, 14.904, 16.87, 1.966, 1650, 16.87, 18.024, 1.154, 14336, 0,     9.024,
 10, 259, 10, 10, 11.143, 1.143, 14336, 0, 11.143, 14.325, 3.183, 2243, 14.325, 15.842, 1.517, 11264, 0, 15.842, 18.189, 2.347, 1650, 18.189, 19.095, 0.906, 14336, 0,     9.095,
 11, 259, 11, 11, 11.966, 0.966, 12288, 0, 11.966, 14.754, 2.788, 1935, 14.754, 16.61, 1.856, 9216, 0, 16.61, 18.479, 1.869, 1350, 18.479, 19.866, 1.387, 12288, 0,     8.866,
 13, 259, 13, 13, 14.203, 1.203, 15360, 0, 14.203, 17.331, 3.128, 2255, 17.331, 18.279, 0.948, 11264, 0, 18.279, 20.232, 1.953, 1650, 20.232, 21.13, 0.898, 14336, 0,     8.130,
 12, 259, 12, 12, 13.169, 1.169, 17408, 0, 13.169, 17.406, 4.237, 2591, 17.406, 19.303, 1.897, 12288, 0, 19.303, 21.432, 2.129, 1800, 21.432, 22.463, 1.031, 16384, 0,    10.463,
 14, 259, 14, 14, 15.228, 1.228, 15360, 0, 15.228, 18.312, 3.083, 2313, 18.312, 20.244, 1.933, 11264, 0, 20.244, 22.202, 1.958, 1650, 22.202, 23.359, 1.157, 14336, 0,     9.359,
 16, 259, 16, 16, 17.276, 1.276, 13312, 0, 17.276, 20.179, 2.903, 2075, 20.179, 21.098, 0.919, 10240, 0, 21.098, 23.213, 2.115, 1500, 23.213, 24.193, 0.98, 13312, 0,     8.193,
 15, 259, 15, 15, 16.389, 1.389, 17408, 0, 16.389, 20.926, 4.538, 2697, 20.926, 22.212, 1.286, 13312, 0, 22.212, 24.532, 2.32, 1950, 24.532, 25.631, 1.099, 17408, 0,    10.631,
 17, 259, 17, 17, 18.24, 1.24, 14336, 0, 18.24, 21.217, 2.977, 2180, 21.217, 23.066, 1.848, 10240, 0, 23.066, 24.993, 1.927, 1500, 24.993, 26.468, 1.476, 13312, 0,     9.468,
 18, 259, 18, 18, 19.128, 1.128, 13312, 0, 19.128, 22.92, 3.792, 2044, 22.92, 23.919, 0.999, 10240, 0, 23.919, 26.318, 2.399, 1500, 26.318, 27.3, 0.982, 13312, 0,     9.300,
 20, 259, 20, 20, 21.178, 1.178, 14336, 0, 21.178, 24.227, 3.049, 2249, 24.227, 25.172, 0.945, 11264, 0, 25.172, 27.132, 1.96, 1650, 27.132, 28.196, 1.064, 14336, 0,     8.196,
 19, 259, 19, 19, 20.22, 1.22, 16384, 0, 20.22, 24.285, 4.065, 2520, 24.285, 26.196, 1.911, 12288, 0, 26.196, 28.458, 2.262, 1800, 28.458, 29.489, 1.031, 16384, 0,    10.489,
 21, 259, 21, 21, 22.271, 1.271, 16384, 0, 22.271, 26.144, 3.873, 2419, 26.144, 27.222, 1.078, 12288, 0, 27.222, 29.357, 2.135, 1800, 29.357, 30.513, 1.157, 16384, 0,     9.513,
 22, 259, 22, 22, 23.159, 1.159, 13312, 0, 23.159, 26.942, 3.783, 2028, 26.942, 28.079, 1.137, 10240, 0, 28.079, 30.236, 2.158, 1500, 30.236, 31.346, 1.11, 13312, 0,     9.346,
 23, 259, 23, 23, 24.326, 1.326, 17408, 0, 24.326, 27.767, 3.441, 2582, 27.767, 29.103, 1.336, 12288, 0, 29.103, 31.491, 2.389, 1800, 31.491, 32.522, 1.031, 16384, 0,     9.522,
 24, 259, 24, 24, 25.22, 1.22, 13312, 0, 25.22, 28.754, 3.534, 1958, 28.754, 29.871, 1.117, 9216, 0, 29.871, 31.843, 1.972, 1350, 31.843, 33.29, 1.447, 12288, 0,     9.290,
 26, 259, 26, 26, 27.138, 1.138, 13312, 0, 27.138, 30.417, 3.279, 1988, 30.417, 31.816, 1.399, 9216, 0, 31.816, 33.444, 1.628, 1350, 33.444, 34.214, 0.77, 12288, 0,     8.214,
 25, 259, 25, 25, 26.244, 1.244, 15360, 0, 26.244, 30.094, 3.85, 2365, 30.094, 31.048, 0.954, 11264, 0, 31.048, 33.454, 2.406, 1650, 33.454, 35.119, 1.665, 14336, 0,    10.119,
 27, 259, 27, 27, 28.094, 1.094, 14336, 0, 28.094, 31.651, 3.557, 2173, 31.651, 32.669, 1.019, 10240, 0, 32.669, 35.223, 2.554, 1500, 35.223, 36.057, 0.834, 13312, 0,     9.057,
 28, 259, 28, 28, 29.053, 1.053, 14336, 0, 29.053, 33.048, 3.995, 2216, 33.048, 33.995, 0.947, 11264, 0, 33.995, 35.957, 1.962, 1650, 35.957, 36.961, 1.004, 14336, 0,     8.961,
 29, 259, 29, 29, 29.95, 0.95, 13312, 0, 29.95, 33.184, 3.234, 2076, 33.184, 34.849, 1.665, 10240, 0, 34.849, 37.005, 2.157, 1500, 37.005, 37.84, 0.834, 13312, 0,     8.840,
 30, 259, 30, 30, 31.094, 1.094, 16384, 0, 31.094, 34.857, 3.762, 2405, 34.857, 35.887, 1.03, 12288, 0, 35.887, 38.1, 2.213, 1800, 38.1, 39.135, 1.035, 16384, 0,     9.135,
