Workload_ID,    App_ID,SubmitTime,Tr:StartTime,Tr:EndTime,Tr:NetworkTime,   Tr:Size,Tr:Channel,Pr:StartTime,Pr:EndTime,Pr:CPUTime,   Pr:Size,Tr:StartTime,Tr:EndTime,Tr:NetworkTime,   Tr:Size,Tr:Channel,Pr:StartTime,Pr:EndTime,Pr:CPUTime,   Pr:Size,Tr:StartTime,Tr:EndTime,Tr:NetworkTime,   Tr:Size,Tr:Channel,ResponseTime,
 0, 241, 0, 0, 1.128, 1.128, 11264, 0, 1.128, 3.524, 2.396, 1784, 3.524, 4.554, 1.03, 8192, 0, 4.554, 6.688, 2.133, 1200, 6.688, 7.619, 0.931, 10240, 0,     7.619,
 1, 241, 1, 1, 1.947, 0.947, 8192, 0, 1.947, 3.611, 1.664, 1246, 3.611, 5.322, 1.711, 6144, 0, 5.322, 6.918, 1.596, 900, 6.918, 8.366, 1.448, 8192, 0,     7.366,
 2, 241, 2, 2, 3.036, 1.036, 10240, 0, 3.036, 5.685, 2.649, 1620, 5.685, 6.715, 1.03, 8192, 0, 6.715, 8.855, 2.14, 1200, 8.855, 9.786, 0.931, 10240, 0,     7.786,
 3, 241, 3, 3, 3.958, 0.958, 9216, 0, 3.958, 5.815, 1.857, 1384, 5.815, 7.483, 1.668, 6144, 0, 7.483, 9.084, 1.601, 900, 9.084, 10.531, 1.447, 8192, 0,     7.531,
 4, 241, 4, 4, 5.129, 1.129, 11264, 0, 5.129, 7.993, 2.864, 1721, 7.993, 9.022, 1.03, 8192, 0, 9.022, 11.155, 2.133, 1200, 11.155, 12.086, 0.931, 10240, 0,     8.086,
 5, 241, 5, 5, 6.264, 1.264, 11264, 0, 6.264, 8.611, 2.347, 1761, 8.611, 10.046, 1.435, 8192, 0, 10.046, 12.181, 2.134, 1200, 12.181, 13.111, 0.931, 10240, 0,     8.111,
 6, 241, 6, 6, 7.394, 1.394, 11264, 0, 7.394, 10.387, 2.993, 1796, 10.387, 11.417, 1.03, 8192, 0, 11.417, 13.553, 2.136, 1200, 13.553, 14.484, 0.931, 10240, 0,     8.484,
 7, 241, 7, 7, 8.325, 1.325, 9216, 0, 8.325, 10.465, 2.14, 1391, 10.465, 12.185, 1.72, 6144, 0, 12.185, 13.787, 1.602, 900, 13.787, 15.231, 1.444, 8192, 0,     8.231,
 9, 241, 9, 9, 10.171, 1.171, 8192, 0, 10.171, 12.185, 2.014, 1290, 12.185, 12.968, 0.783, 6144, 0, 12.968, 15.157, 2.189, 900, 15.157, 15.976, 0.819, 8192, 0,     6.976,
 8, 241, 8, 8, 9.349, 1.349, 10240, 0, 9.349, 12.55, 3.201, 1623, 12.55, 14.001, 1.451, 8192, 0, 14.001, 16.133, 2.132, 1200, 16.133, 17.069, 0.936, 10240, 0,     9.069,
 10, 241, 10, 10, 11.099, 1.099, 9216, 0, 11.099, 13.984, 2.885, 1350, 13.984, 14.768, 0.785, 6144, 0, 14.768, 16.766, 1.998, 900, 16.766, 17.814, 1.048, 8192, 0,     7.814,
 11, 241, 11, 11, 12.02, 1.02, 9216, 0, 12.02, 14.419, 2.399, 1393, 14.419, 15.536, 1.117, 6144, 0, 15.536, 17.734, 2.198, 900, 17.734, 18.562, 0.828, 8192, 0,     7.562,
 12, 241, 12, 12, 13.044, 1.044, 10240, 0, 13.044, 16, 2.956, 1505, 16, 16.902, 0.902, 7168, 0, 16.902, 18.765, 1.863, 1050, 18.765, 19.603, 0.838, 9216, 0,     7.603,
 13, 241, 13, 13, 13.968, 0.968, 9216, 0, 13.968, 16.266, 2.299, 1386, 16.266, 17.67, 1.404, 6144, 0, 17.67, 19.337, 1.667, 900, 19.337, 20.355, 1.018, 8192, 0,     7.355,
 15, 241, 15, 15, 15.956, 0.956, 8192, 0, 15.956, 17.881, 1.925, 1212, 17.881, 18.655, 0.774, 6144, 0, 18.655, 20.368, 1.713, 900, 20.368, 21.114, 0.746, 8192, 0,     6.114,
 14, 241, 14, 14, 15.128, 1.128, 11264, 0, 15.128, 18.368, 3.24, 1777, 18.368, 19.679, 1.311, 8192, 0, 19.679, 21.819, 2.14, 1200, 21.819, 22.75, 0.931, 10240, 0,     8.750,
 17, 241, 17, 17, 17.845, 0.845, 8192, 0, 17.845, 19.99, 2.145, 1217, 19.99, 20.773, 0.783, 6144, 0, 20.773, 22.368, 1.595, 900, 22.368, 23.495, 1.127, 8192, 0,     6.495,
 16, 241, 16, 16, 17.026, 1.026, 10240, 0, 17.026, 20.01, 2.984, 1593, 20.01, 21.671, 1.661, 7168, 0, 21.671, 23.686, 2.014, 1050, 23.686, 24.528, 0.843, 9216, 0,     8.528,
 18, 241, 18, 18, 18.923, 0.923, 9216, 0, 18.923, 24.415, 5.492, 1475, 24.415, 25.317, 0.902, 7168, 0, 25.317, 27.189, 1.872, 1050, 27.189, 28.027, 0.838, 9216, 0,    10.027,
 19, 241, 19, 19, 20.036, 1.036, 10240, 0, 20.036, 24.62, 4.584, 1581, 24.62, 26.22, 1.6, 7168, 0, 26.22, 28.09, 1.87, 1050, 28.09, 28.928, 0.838, 9216, 0,     9.928,
 21, 241, 21, 21, 21.997, 0.997, 8192, 0, 21.997, 26.266, 4.27, 1224, 26.266, 27.049, 0.783, 6144, 0, 27.049, 28.793, 1.743, 900, 28.793, 29.673, 0.88, 8192, 0,     8.673,
 20, 241, 20, 20, 21.168, 1.168, 11264, 0, 21.168, 26.789, 5.62, 1781, 26.789, 28.08, 1.292, 8192, 0, 28.08, 30.231, 2.151, 1200, 30.231, 31.17, 0.939, 10240, 0,    11.170,
 22, 241, 22, 22, 22.924, 0.924, 9216, 0, 22.924, 28.106, 5.183, 1380, 28.106, 28.882, 0.776, 6144, 0, 28.882, 30.486, 1.604, 900, 30.486, 31.916, 1.429, 8192, 0,     9.916,
 23, 241, 23, 23, 24.036, 1.036, 10240, 0, 24.036, 28.92, 4.884, 1599, 28.92, 29.821, 0.902, 7168, 0, 29.821, 32.109, 2.288, 1050, 32.109, 32.95, 0.841, 9216, 0,     9.950,
 24, 241, 24, 24, 25.172, 1.172, 11264, 0, 25.172, 30.48, 5.308, 1781, 30.48, 31.515, 1.035, 8192, 0, 31.515, 33.649, 2.133, 1200, 33.649, 34.582, 0.933, 10240, 0,    10.582,
 25, 241, 25, 25, 26.098, 1.098, 9216, 0, 26.098, 30.88, 4.782, 1467, 30.88, 32.413, 1.533, 7168, 0, 32.413, 34.285, 1.872, 1050, 34.285, 35.425, 1.14, 9216, 0,    10.425,
 26, 241, 26, 26, 26.917, 0.917, 8192, 0, 26.917, 32.16, 5.243, 1261, 32.16, 33.181, 1.021, 6144, 0, 33.181, 35.252, 2.07, 900, 35.252, 36.179, 0.927, 8192, 0,    10.179,
 27, 241, 27, 27, 28.128, 1.128, 11264, 0, 28.128, 33.102, 4.973, 1664, 33.102, 34.209, 1.108, 8192, 0, 34.209, 36.419, 2.21, 1200, 36.419, 37.353, 0.935, 10240, 0,    10.353,
 28, 241, 28, 28, 29.05, 1.05, 9216, 0, 29.05, 34.02, 4.97, 1383, 34.02, 34.978, 0.958, 6144, 0, 34.978, 36.859, 1.882, 900, 36.859, 38.101, 1.242, 8192, 0,    10.101,
 29, 241, 29, 29, 30.074, 1.074, 10240, 0, 30.074, 35.163, 5.088, 1546, 35.163, 36.065, 0.902, 7168, 0, 36.065, 38.289, 2.224, 1050, 38.289, 39.131, 0.842, 9216, 0,    10.131,
 30, 241, 30, 30, 31.002, 1.002, 9216, 0, 31.002, 35.971, 4.969, 1462, 35.971, 36.964, 0.993, 7168, 0, 36.964, 38.822, 1.859, 1050, 38.822, 39.972, 1.15, 9216, 0,     9.972,
