Workload_ID,    App_ID,SubmitTime,Tr:StartTime,Tr:EndTime,Tr:NetworkTime,   Tr:Size,Tr:Channel,Pr:StartTime,Pr:EndTime,Pr:CPUTime,   Pr:Size,Tr:StartTime,Tr:EndTime,Tr:NetworkTime,   Tr:Size,Tr:Channel,Pr:StartTime,Pr:EndTime,Pr:CPUTime,   Pr:Size,Tr:StartTime,Tr:EndTime,Tr:NetworkTime,   Tr:Size,Tr:Channel,Pr:StartTime,Pr:EndTime,Pr:CPUTime,   Pr:Size,Tr:StartTime,Tr:EndTime,Tr:NetworkTime,   Tr:Size,Tr:Channel,ResponseTime,
 0, 240, 0, 0, 1.132, 1.132, 11264, 0, 1.132, 3.38, 2.247, 1124, 3.38, 4.404, 1.024, 11264, 0, 4.404, 6.609, 2.206, 1650, 6.609, 7.645, 1.036, 8192, 0, 7.645, 9.786, 2.141, 1200, 9.786, 10.719, 0.933, 10240, 0,    10.719,
 1, 240, 1, 1, 2.054, 1.054, 9216, 0, 2.054, 3.863, 1.809, 905, 3.863, 5.242, 1.379, 9216, 0, 5.242, 7.041, 1.799, 1350, 7.041, 8.422, 1.381, 6144, 0, 8.422, 10.031, 1.609, 900, 10.031, 11.464, 1.433, 8192, 0,    10.464,
 2, 240, 2, 2, 3.08, 1.08, 10240, 0, 3.08, 5.503, 2.423, 1062, 5.503, 6.434, 0.931, 10240, 0, 6.434, 8.609, 2.175, 1500, 8.609, 9.507, 0.898, 7168, 0, 9.507, 11.654, 2.148, 1050, 11.654, 12.495, 0.84, 9216, 0,    10.495,
 3, 240, 3, 3, 4.211, 1.211, 11264, 0, 4.211, 6.609, 2.399, 1192, 6.609, 7.633, 1.024, 11264, 0, 7.633, 9.834, 2.201, 1650, 9.834, 10.867, 1.033, 8192, 0, 10.867, 13, 2.133, 1200, 13, 13.933, 0.933, 10240, 0,    10.933,
 4, 240, 4, 4, 5.236, 1.236, 10240, 0, 5.236, 7.621, 2.385, 1055, 7.621, 8.567, 0.946, 10240, 0, 8.567, 10.615, 2.048, 1500, 10.615, 11.773, 1.158, 7168, 0, 11.773, 13.641, 1.869, 1050, 13.641, 14.776, 1.134, 9216, 0,    10.776,
 5, 240, 5, 5, 6.369, 1.369, 11264, 0, 6.369, 8.943, 2.574, 1165, 8.943, 9.966, 1.024, 11264, 0, 9.966, 12.161, 2.194, 1650, 12.161, 13.19, 1.029, 8192, 0, 13.19, 15.327, 2.137, 1200, 15.327, 16.26, 0.933, 10240, 0,    11.260,
 6, 240, 6, 6, 7.293, 1.293, 9216, 0, 7.293, 9.52, 2.227, 950, 9.52, 10.809, 1.289, 9216, 0, 10.809, 12.617, 1.808, 1350, 12.617, 13.965, 1.348, 6144, 0, 13.965, 15.567, 1.601, 900, 15.567, 17.005, 1.438, 8192, 0,    11.005,
 7, 240, 7, 7, 8.115, 1.115, 8192, 0, 8.115, 10.615, 2.5, 834, 10.615, 11.554, 0.939, 8192, 0, 11.554, 13.774, 2.22, 1200, 13.774, 14.733, 0.959, 6144, 0, 14.733, 16.927, 2.194, 900, 16.927, 17.75, 0.822, 8192, 0,    10.750,
 8, 240, 8, 8, 9.039, 1.039, 9216, 0, 9.039, 11.467, 2.428, 972, 11.467, 12.392, 0.925, 9216, 0, 12.392, 14.418, 2.026, 1350, 14.418, 15.501, 1.083, 6144, 0, 15.501, 17.166, 1.665, 900, 17.166, 18.494, 1.328, 8192, 0,    10.494,
 9, 240, 9, 9, 9.961, 0.961, 9216, 0, 9.961, 12.45, 2.489, 918, 12.45, 13.293, 0.844, 9216, 0, 13.293, 15.577, 2.283, 1350, 15.577, 16.348, 0.772, 6144, 0, 16.348, 18.532, 2.184, 900, 18.532, 19.287, 0.755, 8192, 0,    10.287,
 10, 240, 10, 10, 10.928, 0.928, 9216, 0, 10.928, 13.384, 2.456, 956, 13.384, 14.227, 0.843, 9216, 0, 14.227, 16.218, 1.991, 1350, 16.218, 17.116, 0.898, 6144, 0, 17.116, 18.785, 1.669, 900, 18.785, 20.032, 1.247, 8192, 0,    10.032,
