Workload_ID,    App_ID,SubmitTime,Tr:StartTime,Tr:EndTime,Tr:NetworkTime,   Tr:Size,Tr:Channel,Pr:StartTime,Pr:EndTime,Pr:CPUTime,   Pr:Size,Tr:StartTime,Tr:EndTime,Tr:NetworkTime,   Tr:Size,Tr:Channel,Pr:StartTime,Pr:EndTime,Pr:CPUTime,   Pr:Size,Tr:StartTime,Tr:EndTime,Tr:NetworkTime,   Tr:Size,Tr:Channel,Pr:StartTime,Pr:EndTime,Pr:CPUTime,   Pr:Size,Tr:StartTime,Tr:EndTime,Tr:NetworkTime,   Tr:Size,Tr:Channel,ResponseTime,
 0, 239, 0, 0, 0.968, 0.968, 14336, 0, 0.968, 2.883, 1.915, 1426, 2.883, 3.779, 0.896, 14336, 0, 3.779, 6.576, 2.797, 2100, 6.576, 7.436, 0.861, 10240, 0, 7.436, 9.223, 1.787, 1500, 9.223, 10.064, 0.841, 13312, 0,    10.064,
 1, 239, 1, 1, 2.03, 1.03, 15360, 0, 2.03, 4.148, 2.118, 1583, 4.148, 5.108, 0.96, 15360, 0, 5.108, 8.115, 3.007, 2250, 8.115, 9.054, 0.939, 11264, 0, 9.054, 11.013, 1.96, 1650, 11.013, 11.909, 0.896, 14336, 0,    10.909,
 2, 239, 2, 2, 3.122, 1.122, 16384, 0, 3.122, 5.358, 2.236, 1671, 5.358, 6.382, 1.024, 16384, 0, 6.382, 9.578, 3.196, 2400, 9.578, 10.603, 1.025, 12288, 0, 10.603, 12.737, 2.134, 1800, 12.737, 13.762, 1.024, 16384, 0,    11.762,
 3, 239, 3, 3, 4.221, 1.221, 16384, 0, 4.221, 6.369, 2.148, 1605, 6.369, 7.406, 1.037, 16384, 0, 7.406, 10.605, 3.199, 2400, 10.605, 11.629, 1.024, 12288, 0, 11.629, 13.774, 2.145, 1800, 13.774, 14.799, 1.024, 16384, 0,    11.799,
 4, 239, 4, 4, 5.183, 1.183, 14336, 0, 5.183, 7.231, 2.048, 1405, 7.231, 8.302, 1.071, 14336, 0, 8.302, 11.102, 2.8, 2100, 11.102, 12.483, 1.381, 10240, 0, 12.483, 14.519, 2.036, 1500, 14.519, 15.63, 1.112, 13312, 0,    11.630,
 5, 239, 5, 5, 6.343, 1.343, 17408, 0, 6.343, 8.71, 2.367, 1753, 8.71, 9.798, 1.088, 17408, 0, 9.798, 13.193, 3.395, 2550, 13.193, 14.217, 1.024, 12288, 0, 14.217, 16.357, 2.14, 1800, 16.357, 17.381, 1.024, 16384, 0,    12.381,
 6, 239, 6, 6, 7.303, 1.303, 14336, 0, 7.303, 9.223, 1.92, 1437, 9.223, 10.694, 1.471, 14336, 0, 10.694, 13.512, 2.817, 2100, 13.512, 15.075, 1.564, 10240, 0, 15.075, 16.87, 1.795, 1500, 16.87, 18.213, 1.343, 13312, 0,    12.213,
 8, 239, 8, 8, 9.214, 1.214, 12288, 0, 9.214, 10.835, 1.621, 1205, 10.835, 11.61, 0.775, 12288, 0, 11.61, 14.005, 2.395, 1800, 14.005, 15.844, 1.839, 9216, 0, 15.844, 17.958, 2.115, 1350, 17.958, 18.981, 1.023, 12288, 0,    10.981,
 7, 239, 7, 7, 8.395, 1.395, 16384, 0, 8.395, 10.865, 2.47, 1615, 10.865, 12.634, 1.769, 16384, 0, 12.634, 16.397, 3.763, 2400, 16.397, 17.423, 1.026, 12288, 0, 17.423, 19.558, 2.136, 1800, 19.558, 20.582, 1.024, 16384, 0,    13.582,
 9, 239, 9, 9, 10.175, 1.175, 14336, 0, 10.175, 12.787, 2.612, 1460, 12.787, 13.685, 0.898, 14336, 0, 13.685, 16.497, 2.812, 2100, 16.497, 18.283, 1.786, 10240, 0, 18.283, 20.058, 1.774, 1500, 20.058, 21.422, 1.364, 13312, 0,    12.422,
