Workload_ID,    App_ID,SubmitTime,Tr:StartTime,Tr:EndTime,Tr:NetworkTime,   Tr:Size,Tr:Channel,Pr:StartTime,Pr:EndTime,Pr:CPUTime,   Pr:Size,Tr:StartTime,Tr:EndTime,Tr:NetworkTime,   Tr:Size,Tr:Channel,Pr:StartTime,Pr:EndTime,Pr:CPUTime,   Pr:Size,Tr:StartTime,Tr:EndTime,Tr:NetworkTime,   Tr:Size,Tr:Channel,ResponseTime,
 0, 119, 0, 0, 1.184, 1.184, 15360, 0, 1.184, 3.52, 2.337, 2279, 3.52, 4.662, 1.141, 11264, 0, 4.662, 6.924, 2.262, 1650, 6.924, 7.95, 1.026, 14336, 0,     7.950,
 1, 119, 1, 1, 2.129, 1.129, 12288, 0, 2.129, 4.098, 1.969, 1908, 4.098, 5.583, 1.486, 9216, 0, 5.583, 7.423, 1.839, 1350, 7.423, 8.835, 1.412, 12288, 0,     7.835,
 3, 119, 3, 3, 4.023, 1.023, 10240, 0, 4.023, 5.725, 1.702, 1587, 5.725, 7.441, 1.716, 7168, 0, 7.441, 8.887, 1.447, 1050, 8.887, 9.555, 0.668, 9216, 0,     6.555,
 2, 119, 2, 2, 3.235, 1.235, 14336, 0, 3.235, 5.694, 2.459, 2120, 5.694, 6.724, 1.03, 10240, 0, 6.724, 8.992, 2.268, 1500, 8.992, 10.511, 1.519, 13312, 0,     8.511,
 4, 119, 4, 4, 4.896, 0.896, 11264, 0, 4.896, 7.417, 2.521, 1681, 7.417, 8.26, 0.843, 8192, 0, 8.26, 10.532, 2.272, 1200, 10.532, 11.275, 0.743, 10240, 0,     7.275,
 5, 119, 5, 5, 6.026, 1.026, 13312, 0, 6.026, 8.152, 2.126, 2074, 8.152, 9.293, 1.141, 10240, 0, 9.293, 11.362, 2.069, 1500, 11.362, 12.315, 0.953, 13312, 0,     7.315,
 6, 119, 6, 6, 7.05, 1.05, 13312, 0, 7.05, 9.546, 2.496, 2076, 9.546, 10.576, 1.03, 10240, 0, 10.576, 12.635, 2.059, 1500, 12.635, 13.589, 0.954, 13312, 0,     7.589,
 7, 119, 7, 7, 7.995, 0.995, 12288, 0, 7.995, 10.147, 2.152, 1937, 10.147, 11.497, 1.35, 9216, 0, 11.497, 13.352, 1.855, 1350, 13.352, 14.47, 1.117, 12288, 0,     7.470,
 8, 119, 8, 8, 9.187, 1.187, 15360, 0, 9.187, 11.953, 2.766, 2332, 11.953, 13.092, 1.139, 11264, 0, 13.092, 15.354, 2.263, 1650, 15.354, 16.38, 1.026, 14336, 0,     8.380,
 9, 119, 9, 9, 10.29, 1.29, 14336, 0, 10.29, 12.533, 2.243, 2188, 12.533, 14.116, 1.582, 10240, 0, 14.116, 16.161, 2.046, 1500, 16.161, 17.333, 1.172, 13312, 0,     8.333,
