Workload_ID,    App_ID,SubmitTime,Tr:StartTime,Tr:EndTime,Tr:NetworkTime,   Tr:Size,Tr:Channel,Pr:StartTime,Pr:EndTime,Pr:CPUTime,   Pr:Size,Tr:StartTime,Tr:EndTime,Tr:NetworkTime,   Tr:Size,Tr:Channel,Pr:StartTime,Pr:EndTime,Pr:CPUTime,   Pr:Size,Tr:StartTime,Tr:EndTime,Tr:NetworkTime,   Tr:Size,Tr:Channel,ResponseTime,
 0, 504, 0, 0, 1.036, 1.036, 10240, 0, 1.036, 3.146, 2.11, 1583, 3.146, 4.048, 0.902, 7168, 0, 4.048, 5.914, 1.867, 1050, 5.914, 6.763, 0.848, 9216, 0,     6.763,
 1, 504, 1, 1, 1.963, 0.963, 9216, 0, 1.963, 3.812, 1.849, 1387, 3.812, 4.815, 1.003, 6144, 0, 4.815, 6.418, 1.602, 900, 6.418, 7.507, 1.09, 8192, 0,     6.507,
 2, 504, 2, 2, 2.821, 0.821, 8192, 0, 2.821, 4.813, 1.992, 1251, 4.813, 5.593, 0.78, 6144, 0, 5.593, 7.523, 1.93, 900, 7.523, 8.27, 0.747, 8192, 0,     6.270,
 3, 504, 3, 3, 3.821, 0.821, 8192, 0, 3.821, 5.503, 1.682, 1269, 5.503, 6.366, 0.863, 6144, 0, 6.366, 8.03, 1.664, 900, 8.03, 9.017, 0.987, 8192, 0,     6.017,
 4, 504, 4, 4, 4.923, 0.923, 9216, 0, 4.923, 6.809, 1.886, 1415, 6.809, 7.712, 0.902, 7168, 0, 7.712, 9.586, 1.874, 1050, 9.586, 10.425, 0.84, 9216, 0,     6.425,
 5, 504, 5, 5, 6.033, 1.033, 10240, 0, 6.033, 8.184, 2.151, 1615, 8.184, 9.214, 1.03, 8192, 0, 9.214, 11.357, 2.142, 1200, 11.357, 12.29, 0.933, 10240, 0,     7.290,
 6, 504, 6, 6, 6.853, 0.853, 8192, 0, 6.853, 8.643, 1.79, 1334, 8.643, 9.991, 1.348, 6144, 0, 9.991, 11.594, 1.604, 900, 11.594, 13.043, 1.448, 8192, 0,     7.043,
 7, 504, 7, 7, 7.924, 0.924, 9216, 0, 7.924, 10.106, 2.182, 1442, 10.106, 11.014, 0.908, 7168, 0, 11.014, 13.23, 2.216, 1050, 13.23, 14.069, 0.84, 9216, 0,     7.069,
 8, 504, 8, 8, 9.129, 1.129, 11264, 0, 9.129, 11.51, 2.381, 1790, 11.51, 12.542, 1.031, 8192, 0, 12.542, 14.678, 2.137, 1200, 14.678, 15.619, 0.941, 10240, 0,     7.619,
 9, 504, 9, 9, 10.051, 1.051, 9216, 0, 10.051, 11.976, 1.925, 1404, 11.976, 13.438, 1.462, 7168, 0, 13.438, 15.312, 1.874, 1050, 15.312, 16.457, 1.145, 9216, 0,     7.457,
 10, 504, 10, 10, 11.177, 1.177, 11264, 0, 11.177, 13.887, 2.71, 1783, 13.887, 14.917, 1.03, 8192, 0, 14.917, 17.046, 2.129, 1200, 17.046, 17.989, 0.943, 10240, 0,     7.989,
 11, 504, 11, 11, 12.304, 1.304, 11264, 0, 12.304, 14.579, 2.276, 1707, 14.579, 15.947, 1.368, 8192, 0, 15.947, 18.088, 2.141, 1200, 18.088, 19.021, 0.933, 10240, 0,     8.021,
