Workload_ID,    App_ID,SubmitTime,Tr:StartTime,Tr:EndTime,Tr:NetworkTime,   Tr:Size,Tr:Channel,Pr:StartTime,Pr:EndTime,Pr:CPUTime,   Pr:Size,Tr:StartTime,Tr:EndTime,Tr:NetworkTime,   Tr:Size,Tr:Channel,Pr:StartTime,Pr:EndTime,Pr:CPUTime,   Pr:Size,Tr:StartTime,Tr:EndTime,Tr:NetworkTime,   Tr:Size,Tr:Channel,Pr:StartTime,Pr:EndTime,Pr:CPUTime,   Pr:Size,Tr:StartTime,Tr:EndTime,Tr:NetworkTime,   Tr:Size,Tr:Channel,Pr:StartTime,Pr:EndTime,Pr:CPUTime,   Pr:Size,Tr:StartTime,Tr:EndTime,Tr:NetworkTime,   Tr:Size,Tr:Channel,ResponseTime,
 10, 9, 10, 10, 10.943, 0.943, 14336, 0, 10.943, 12.736, 1.793, 707, 12.736, 13.847, 1.11, 21504, 0, 13.847, 14.908, 1.061, 1680, 14.908, 15.791, 0.883, 10240, 0, 15.791, 16.832, 1.042, 1500, 16.832, 17.542, 0.709, 6144, 0, 17.542, 18.492, 0.951, 1200, 18.492, 18.896, 0.404, 5120, 0,     8.896,
 11, 9, 11, 11, 11.949, 0.949, 13312, 0, 11.949, 13.758, 1.809, 671, 13.758, 14.845, 1.086, 20480, 0, 14.845, 15.88, 1.035, 1600, 15.88, 16.808, 0.928, 10240, 0, 16.808, 17.79, 0.982, 1500, 17.79, 18.751, 0.961, 6144, 0, 18.751, 19.679, 0.927, 1200, 19.679, 20.106, 0.427, 5120, 0,     9.106,
 12, 9, 12, 12, 12.963, 0.963, 13312, 0, 12.963, 14.789, 1.826, 699, 14.789, 15.736, 0.947, 20480, 0, 15.736, 16.9, 1.164, 1600, 16.9, 17.895, 0.995, 10240, 0, 17.895, 18.839, 0.944, 1500, 18.839, 19.583, 0.744, 6144, 0, 19.583, 20.631, 1.048, 1200, 20.631, 21.053, 0.423, 5120, 0,     9.053,
 13, 9, 13, 13, 13.99, 0.99, 14336, 0, 13.99, 15.861, 1.872, 727, 15.861, 16.883, 1.021, 21504, 0, 16.883, 18.08, 1.197, 1680, 18.08, 19.006, 0.926, 10240, 0, 19.006, 19.93, 0.924, 1500, 19.93, 20.773, 0.843, 6144, 0, 20.773, 21.68, 0.907, 1200, 21.68, 22.108, 0.428, 5120, 0,     9.108,
 14, 9, 14, 14, 15.219, 1.219, 15360, 0, 15.219, 17.178, 1.96, 786, 17.178, 18.404, 1.226, 23552, 0, 18.404, 19.507, 1.103, 1840, 19.507, 20.51, 1.003, 11264, 0, 20.51, 21.63, 1.12, 1650, 21.63, 22.582, 0.952, 7168, 0, 22.582, 23.668, 1.086, 1400, 23.668, 24.104, 0.435, 5120, 0,    10.104,
 15, 9, 15, 15, 16.331, 1.331, 16384, 0, 16.331, 18.364, 2.033, 811, 18.364, 19.552, 1.188, 24576, 0, 19.552, 20.758, 1.206, 1920, 20.758, 21.886, 1.127, 12288, 0, 21.886, 23.174, 1.288, 1800, 23.174, 24.285, 1.111, 8192, 0, 24.285, 25.48, 1.195, 1600, 25.48, 25.968, 0.488, 6144, 0,    10.968,
 16, 9, 16, 16, 17.386, 1.386, 15360, 0, 17.386, 19.441, 2.055, 780, 19.441, 20.545, 1.104, 23552, 0, 20.545, 21.857, 1.312, 1840, 21.857, 22.867, 1.01, 11264, 0, 22.867, 24.255, 1.389, 1650, 24.255, 25.27, 1.014, 7168, 0, 25.27, 26.56, 1.291, 1400, 26.56, 27.105, 0.545, 5120, 0,    11.105,
 17, 9, 17, 17, 18.354, 1.354, 14336, 0, 18.354, 20.467, 2.113, 721, 20.467, 21.487, 1.02, 21504, 0, 21.487, 22.862, 1.375, 1680, 22.862, 23.876, 1.014, 10240, 0, 23.876, 25.32, 1.444, 1500, 25.32, 26.164, 0.844, 6144, 0, 26.164, 27.477, 1.313, 1200, 27.477, 27.928, 0.451, 5120, 0,    10.928,
 18, 9, 18, 18, 19.283, 1.283, 13312, 0, 19.283, 21.544, 2.262, 664, 21.544, 22.381, 0.836, 19456, 0, 22.381, 23.803, 1.422, 1520, 23.803, 24.822, 1.019, 9216, 0, 24.822, 26.318, 1.496, 1350, 26.318, 27.105, 0.788, 6144, 0, 27.105, 28.326, 1.221, 1200, 28.326, 28.759, 0.433, 5120, 0,    10.759,
 19, 9, 19, 19, 20.189, 1.189, 13312, 0, 20.189, 22.753, 2.564, 672, 22.753, 23.634, 0.881, 20480, 0, 23.634, 24.839, 1.205, 1600, 24.839, 25.852, 1.013, 10240, 0, 25.852, 27.429, 1.577, 1500, 27.429, 28.29, 0.861, 6144, 0, 28.29, 29.33, 1.041, 1200, 29.33, 29.76, 0.43, 5120, 0,    10.760,
 20, 9, 20, 20, 20.955, 0.955, 11264, 0, 20.955, 23.658, 2.703, 581, 23.658, 24.389, 0.731, 17408, 0, 24.389, 25.723, 1.334, 1360, 25.723, 26.56, 0.837, 8192, 0, 26.56, 28.374, 1.814, 1200, 28.374, 29.06, 0.686, 5120, 0, 29.06, 30.105, 1.045, 1000, 30.105, 30.462, 0.357, 4096, 0,    10.462,
 21, 9, 21, 21, 22.112, 1.112, 16384, 0, 22.112, 24.859, 2.747, 804, 24.859, 25.948, 1.089, 24576, 0, 25.948, 27.137, 1.189, 1920, 27.137, 28.45, 1.313, 12288, 0, 28.45, 29.689, 1.239, 1800, 29.689, 30.73, 1.041, 8192, 0, 30.73, 31.9, 1.169, 1600, 31.9, 32.398, 0.498, 6144, 0,    11.398,
 22, 9, 22, 22, 23.261, 1.261, 16384, 0, 23.261, 26.188, 2.927, 825, 26.188, 27.349, 1.161, 24576, 0, 27.349, 28.515, 1.166, 1920, 28.515, 29.607, 1.091, 12288, 0, 29.607, 30.812, 1.206, 1800, 30.812, 31.97, 1.158, 8192, 0, 31.97, 33.137, 1.166, 1600, 33.137, 33.687, 0.55, 6144, 0,    11.687,
 23, 9, 23, 23, 24.157, 1.157, 13312, 0, 24.157, 27.148, 2.991, 674, 27.148, 28.366, 1.217, 20480, 0, 28.366, 29.541, 1.176, 1600, 29.541, 30.6, 1.059, 10240, 0, 30.6, 31.798, 1.198, 1500, 31.798, 32.856, 1.058, 6144, 0, 32.856, 34.059, 1.203, 1200, 34.059, 34.462, 0.404, 5120, 0,    11.462,
 24, 9, 24, 24, 25.215, 1.215, 15360, 0, 25.215, 28.245, 3.03, 753, 28.245, 29.443, 1.197, 22528, 0, 29.443, 30.608, 1.165, 1760, 30.608, 31.627, 1.018, 11264, 0, 31.627, 32.923, 1.297, 1650, 32.923, 33.818, 0.894, 7168, 0, 33.818, 35.06, 1.242, 1400, 35.06, 35.488, 0.428, 5120, 0,    11.488,
 25, 9, 25, 25, 26.243, 1.243, 15360, 0, 26.243, 29.53, 3.287, 770, 29.53, 30.712, 1.182, 23552, 0, 30.712, 31.86, 1.148, 1840, 31.86, 32.838, 0.978, 11264, 0, 32.838, 34.009, 1.171, 1650, 34.009, 34.914, 0.905, 7168, 0, 34.914, 36.088, 1.174, 1400, 36.088, 36.49, 0.402, 5120, 0,    11.490,
 26, 9, 26, 26, 27.357, 1.357, 15360, 0, 27.357, 30.687, 3.329, 770, 30.687, 31.754, 1.067, 23552, 0, 31.754, 33, 1.246, 1840, 33, 34.026, 1.026, 11264, 0, 34.026, 35.06, 1.034, 1650, 35.06, 36, 0.941, 7168, 0, 36, 37.078, 1.078, 1400, 37.078, 37.531, 0.453, 5120, 0,    11.531,
 27, 9, 27, 27, 28.416, 1.416, 13312, 0, 28.416, 31.734, 3.317, 687, 31.734, 32.67, 0.936, 20480, 0, 32.67, 34.046, 1.377, 1600, 34.046, 34.92, 0.874, 10240, 0, 34.92, 36.144, 1.224, 1500, 36.144, 36.897, 0.752, 6144, 0, 36.897, 37.979, 1.083, 1200, 37.979, 38.372, 0.393, 5120, 0,    11.372,
 28, 9, 28, 28, 29.237, 1.237, 11264, 0, 29.237, 32.583, 3.345, 597, 32.583, 33.476, 0.893, 17408, 0, 33.476, 34.908, 1.432, 1360, 34.908, 35.602, 0.694, 8192, 0, 35.602, 36.948, 1.346, 1200, 36.948, 37.607, 0.659, 5120, 0, 37.607, 38.759, 1.152, 1000, 38.759, 39.138, 0.38, 4096, 0,    11.138,
 29, 9, 29, 29, 30.288, 1.288, 12288, 0, 30.288, 33.564, 3.276, 624, 33.564, 34.428, 0.865, 18432, 0, 34.428, 35.927, 1.498, 1440, 35.927, 36.934, 1.007, 9216, 0, 36.934, 37.789, 0.855, 1350, 37.789, 38.527, 0.739, 6144, 0, 38.527, 39.669, 1.142, 1200, 39.669, 40.086, 0.417, 5120, 0,    11.086,
 30, 9, 30, 30, 31.382, 1.382, 15360, 0, 31.382, 34.692, 3.31, 757, 34.692, 35.817, 1.125, 22528, 0, 35.817, 37.255, 1.437, 1760, 37.255, 38.353, 1.098, 11264, 0, 38.353, 39.352, 0.999, 1650, 39.352, 40.194, 0.842, 7168, 0, 40.194, 41.162, 0.967, 1400, 41.162, 41.555, 0.393, 5120, 0,    11.555,
 31, 9, 31, 31, 32.301, 1.301, 13312, 0, 32.301, 35.629, 3.329, 684, 35.629, 36.919, 1.29, 20480, 0, 36.919, 38.325, 1.407, 1600, 38.325, 39.255, 0.93, 10240, 0, 39.255, 40.403, 1.148, 1500, 40.403, 41.299, 0.896, 6144, 0, 41.299, 42.171, 0.872, 1200, 42.171, 42.573, 0.401, 5120, 0,    11.573,
 32, 9, 32, 32, 33.184, 1.184, 12288, 0, 33.184, 36.567, 3.383, 646, 36.567, 37.807, 1.24, 19456, 0, 37.807, 39.358, 1.551, 1520, 39.358, 40.192, 0.834, 9216, 0, 40.192, 41.265, 1.074, 1350, 41.265, 42.076, 0.81, 6144, 0, 42.076, 43.019, 0.943, 1200, 43.019, 43.477, 0.458, 5120, 0,    11.477,
 33, 9, 33, 33, 34.219, 1.219, 13312, 0, 34.219, 37.543, 3.324, 671, 37.543, 38.716, 1.173, 20480, 0, 38.716, 40.378, 1.662, 1600, 40.378, 41.28, 0.902, 10240, 0, 41.28, 42.548, 1.268, 1500, 42.548, 43.402, 0.854, 6144, 0, 43.402, 44.223, 0.821, 1200, 44.223, 44.666, 0.443, 5120, 0,    11.666,
 34, 9, 34, 34, 35.093, 1.093, 11264, 0, 35.093, 38.397, 3.305, 582, 38.397, 39.557, 1.16, 17408, 0, 39.557, 41.188, 1.631, 1360, 41.188, 42.061, 0.873, 8192, 0, 42.061, 43.492, 1.431, 1200, 43.492, 44.193, 0.701, 5120, 0, 44.193, 44.987, 0.794, 1000, 44.987, 45.324, 0.337, 4096, 0,    11.324,
 35, 9, 35, 35, 35.958, 0.958, 13312, 0, 35.958, 39.439, 3.481, 684, 39.439, 40.583, 1.144, 20480, 0, 40.583, 42.13, 1.547, 1600, 42.13, 43.103, 0.973, 10240, 0, 43.103, 44.425, 1.322, 1500, 44.425, 45.164, 0.739, 6144, 0, 45.164, 46.009, 0.844, 1200, 46.009, 46.519, 0.511, 5120, 0,    11.519,
 36, 9, 36, 36, 37.235, 1.235, 15360, 0, 37.235, 40.593, 3.359, 776, 40.593, 41.695, 1.101, 23552, 0, 41.695, 43.212, 1.517, 1840, 43.212, 44.512, 1.3, 11264, 0, 44.512, 45.694, 1.182, 1650, 45.694, 46.591, 0.897, 7168, 0, 46.591, 47.603, 1.013, 1400, 47.603, 48.007, 0.404, 5120, 0,    12.007,
 37, 9, 37, 37, 38.314, 1.314, 15360, 0, 38.314, 41.751, 3.436, 797, 41.751, 42.844, 1.093, 23552, 0, 42.844, 44.281, 1.437, 1840, 44.281, 45.643, 1.362, 11264, 0, 45.643, 46.839, 1.196, 1650, 46.839, 47.825, 0.986, 7168, 0, 47.825, 48.873, 1.048, 1400, 48.873, 49.291, 0.419, 5120, 0,    12.291,
 38, 9, 38, 38, 39.483, 1.483, 15360, 0, 39.483, 42.924, 3.441, 775, 42.924, 43.974, 1.05, 23552, 0, 43.974, 45.541, 1.567, 1840, 45.541, 46.676, 1.135, 11264, 0, 46.676, 47.974, 1.298, 1650, 47.974, 48.901, 0.928, 7168, 0, 48.901, 50.059, 1.158, 1400, 50.059, 50.494, 0.435, 5120, 0,    12.494,
 39, 9, 39, 39, 40.711, 1.711, 16384, 0, 40.711, 44.076, 3.365, 801, 44.076, 45.251, 1.176, 24576, 0, 45.251, 46.692, 1.441, 1920, 46.692, 47.941, 1.248, 12288, 0, 47.941, 49.123, 1.182, 1800, 49.123, 50.116, 0.993, 8192, 0, 50.116, 51.42, 1.304, 1600, 51.42, 51.967, 0.548, 6144, 0,    12.967,
 40, 9, 40, 40, 41.641, 1.641, 13312, 0, 41.641, 45.282, 3.641, 692, 45.282, 46.262, 0.981, 20480, 0, 46.262, 47.646, 1.384, 1600, 47.646, 48.895, 1.248, 10240, 0, 48.895, 50.153, 1.258, 1500, 50.153, 50.899, 0.746, 6144, 0, 50.899, 52.47, 1.571, 1200, 52.47, 52.937, 0.467, 5120, 0,    12.937,
 41, 9, 41, 41, 42.815, 1.815, 16384, 0, 42.815, 46.583, 3.768, 839, 46.583, 47.927, 1.344, 25600, 0, 47.927, 49.164, 1.238, 2000, 49.164, 50.509, 1.345, 12288, 0, 50.509, 51.757, 1.248, 1800, 51.757, 52.833, 1.076, 8192, 0, 52.833, 54.066, 1.234, 1600, 54.066, 54.551, 0.485, 6144, 0,    13.551,
 42, 9, 42, 42, 43.646, 1.646, 11264, 0, 43.646, 47.552, 3.905, 593, 47.552, 48.922, 1.37, 17408, 0, 48.922, 50.102, 1.18, 1360, 50.102, 51.29, 1.188, 8192, 0, 51.29, 52.562, 1.272, 1200, 52.562, 53.452, 0.89, 5120, 0, 53.452, 54.792, 1.34, 1000, 54.792, 55.168, 0.376, 4096, 0,    13.168,
 43, 9, 43, 43, 44.744, 1.744, 15360, 0, 44.744, 48.717, 3.972, 781, 48.717, 50.06, 1.343, 23552, 0, 50.06, 51.293, 1.233, 1840, 51.293, 52.46, 1.167, 11264, 0, 52.46, 53.614, 1.154, 1650, 53.614, 54.531, 0.918, 7168, 0, 54.531, 55.845, 1.313, 1400, 55.845, 56.299, 0.455, 5120, 0,    13.299,
 44, 9, 44, 44, 46, 2, 16384, 0, 46, 49.879, 3.879, 815, 49.879, 51.22, 1.34, 24576, 0, 51.22, 52.65, 1.43, 1920, 52.65, 53.872, 1.221, 12288, 0, 53.872, 55.025, 1.153, 1800, 55.025, 56.05, 1.025, 8192, 0, 56.05, 57.254, 1.204, 1600, 57.254, 57.809, 0.555, 6144, 0,    13.809,
 45, 9, 45, 45, 46.828, 1.828, 11264, 0, 46.828, 50.755, 3.927, 567, 50.755, 52.003, 1.248, 17408, 0, 52.003, 53.465, 1.462, 1360, 53.465, 54.717, 1.251, 8192, 0, 54.717, 55.794, 1.078, 1200, 55.794, 56.675, 0.881, 5120, 0, 56.675, 58.123, 1.448, 1000, 58.123, 58.458, 0.335, 4096, 0,    13.458,
 46, 9, 46, 46, 47.845, 1.845, 13312, 0, 47.845, 51.794, 3.949, 698, 51.794, 52.912, 1.118, 20480, 0, 52.912, 54.581, 1.668, 1600, 54.581, 55.738, 1.157, 10240, 0, 55.738, 56.721, 0.983, 1500, 56.721, 57.423, 0.703, 6144, 0, 57.423, 59.134, 1.711, 1200, 59.134, 59.561, 0.427, 5120, 0,    13.561,
 47, 9, 47, 47, 48.725, 1.725, 12288, 0, 48.725, 52.703, 3.978, 619, 52.703, 53.799, 1.096, 18432, 0, 53.799, 55.611, 1.812, 1440, 55.611, 56.502, 0.891, 9216, 0, 56.502, 57.547, 1.045, 1350, 57.547, 58.254, 0.707, 6144, 0, 58.254, 60.108, 1.854, 1200, 60.108, 60.499, 0.39, 5120, 0,    13.499,
 48, 9, 48, 48, 49.935, 1.935, 16384, 0, 49.935, 53.974, 4.039, 826, 53.974, 55.034, 1.06, 24576, 0, 55.034, 56.818, 1.784, 1920, 56.818, 58.063, 1.245, 12288, 0, 58.063, 59.221, 1.158, 1800, 59.221, 60.383, 1.163, 8192, 0, 60.383, 61.691, 1.308, 1600, 61.691, 62.214, 0.523, 6144, 0,    14.214,
 49, 9, 49, 49, 50.819, 1.819, 12288, 0, 50.819, 55.024, 4.204, 616, 55.024, 55.921, 0.898, 18432, 0, 55.921, 57.836, 1.915, 1440, 57.836, 58.887, 1.051, 9216, 0, 58.887, 60.088, 1.201, 1350, 60.088, 61.186, 1.098, 6144, 0, 61.186, 62.532, 1.346, 1200, 62.532, 62.984, 0.452, 5120, 0,    13.984,
 50, 9, 50, 50, 51.697, 1.697, 11264, 0, 51.697, 55.963, 4.267, 580, 55.963, 56.743, 0.78, 17408, 0, 56.743, 58.76, 2.017, 1360, 58.76, 59.684, 0.924, 8192, 0, 59.684, 60.853, 1.169, 1200, 60.853, 61.905, 1.052, 5120, 0, 61.905, 63.298, 1.393, 1000, 63.298, 63.626, 0.328, 4096, 0,    13.626,
 51, 9, 51, 51, 52.638, 1.638, 13312, 0, 52.638, 57, 4.362, 698, 57, 58.201, 1.201, 20480, 0, 58.201, 59.692, 1.49, 1600, 59.692, 60.61, 0.918, 10240, 0, 60.61, 61.837, 1.228, 1500, 61.837, 62.794, 0.956, 6144, 0, 62.794, 64.153, 1.36, 1200, 64.153, 64.638, 0.485, 5120, 0,    13.638,
 52, 9, 52, 52, 53.729, 1.729, 15360, 0, 53.729, 58.13, 4.401, 779, 58.13, 59.251, 1.121, 23552, 0, 59.251, 60.783, 1.532, 1840, 60.783, 61.866, 1.082, 11264, 0, 61.866, 63.037, 1.172, 1650, 63.037, 64.166, 1.129, 7168, 0, 64.166, 65.131, 0.965, 1400, 65.131, 65.607, 0.476, 5120, 0,    13.607,
 53, 9, 53, 53, 54.832, 1.832, 14336, 0, 54.832, 59.346, 4.515, 734, 59.346, 60.304, 0.957, 22528, 0, 60.304, 61.831, 1.527, 1760, 61.831, 62.938, 1.107, 11264, 0, 62.938, 64.389, 1.451, 1650, 64.389, 65.302, 0.913, 7168, 0, 65.302, 66.258, 0.956, 1400, 66.258, 66.7, 0.442, 5120, 0,    13.700,
 54, 9, 54, 54, 55.973, 1.973, 15360, 0, 55.973, 60.483, 4.51, 760, 60.483, 61.448, 0.964, 22528, 0, 61.448, 62.861, 1.413, 1760, 62.861, 64.069, 1.208, 11264, 0, 64.069, 65.48, 1.41, 1650, 65.48, 66.343, 0.863, 7168, 0, 66.343, 67.425, 1.082, 1400, 67.425, 67.818, 0.394, 5120, 0,    13.818,
 55, 9, 55, 55, 57.02, 2.02, 14336, 0, 57.02, 61.469, 4.449, 714, 61.469, 62.568, 1.099, 21504, 0, 62.568, 63.894, 1.326, 1680, 63.894, 65.152, 1.258, 10240, 0, 65.152, 66.432, 1.281, 1500, 66.432, 67.183, 0.75, 6144, 0, 67.183, 68.374, 1.191, 1200, 68.374, 68.79, 0.416, 5120, 0,    13.790,
 56, 9, 56, 56, 57.948, 1.948, 12288, 0, 57.948, 62.362, 4.414, 647, 62.362, 63.557, 1.195, 19456, 0, 63.557, 64.871, 1.314, 1520, 64.871, 65.984, 1.113, 9216, 0, 65.984, 67.275, 1.291, 1350, 67.275, 68.047, 0.772, 6144, 0, 68.047, 69.246, 1.199, 1200, 69.246, 69.687, 0.441, 5120, 0,    13.687,
 57, 9, 57, 57, 58.921, 1.921, 14336, 0, 58.921, 63.431, 4.51, 709, 63.431, 64.452, 1.021, 21504, 0, 64.452, 65.86, 1.408, 1680, 65.86, 66.941, 1.081, 10240, 0, 66.941, 68.247, 1.306, 1500, 68.247, 68.973, 0.726, 6144, 0, 68.973, 70.126, 1.152, 1200, 70.126, 70.632, 0.506, 5120, 0,    13.632,
 58, 9, 58, 58, 59.976, 1.976, 14336, 0, 59.976, 64.535, 4.559, 748, 64.535, 65.626, 1.091, 22528, 0, 65.626, 66.899, 1.273, 1760, 66.899, 67.976, 1.077, 11264, 0, 67.976, 69.299, 1.323, 1650, 69.299, 70.201, 0.901, 7168, 0, 70.201, 71.428, 1.227, 1400, 71.428, 71.992, 0.564, 5120, 0,    13.992,
 59, 9, 59, 59, 61, 2, 13312, 0, 61, 65.817, 4.817, 697, 65.817, 66.889, 1.072, 20480, 0, 66.889, 67.943, 1.054, 1600, 67.943, 69.071, 1.127, 10240, 0, 69.071, 70.229, 1.159, 1500, 70.229, 71.111, 0.882, 6144, 0, 71.111, 72.424, 1.313, 1200, 72.424, 72.844, 0.42, 5120, 0,    13.844,
 60, 9, 60, 60, 61.973, 1.973, 13312, 0, 61.973, 66.899, 4.926, 682, 66.899, 67.794, 0.895, 20480, 0, 67.794, 68.941, 1.148, 1600, 68.941, 69.995, 1.053, 10240, 0, 69.995, 71.186, 1.191, 1500, 71.186, 71.966, 0.78, 6144, 0, 71.966, 73.366, 1.4, 1200, 73.366, 73.808, 0.442, 5120, 0,    13.808,
 61, 9, 61, 61, 63.108, 2.108, 15360, 0, 63.108, 68.064, 4.956, 750, 68.064, 69.13, 1.066, 22528, 0, 69.13, 70.142, 1.012, 1760, 70.142, 71.114, 0.972, 11264, 0, 71.114, 72.256, 1.142, 1650, 72.256, 73.387, 1.131, 7168, 0, 73.387, 74.496, 1.109, 1400, 74.496, 74.899, 0.403, 5120, 0,    13.899,
 62, 9, 62, 62, 64.267, 2.267, 16384, 0, 64.267, 69.321, 5.054, 813, 69.321, 70.508, 1.187, 24576, 0, 70.508, 71.732, 1.225, 1920, 71.732, 72.857, 1.125, 12288, 0, 72.857, 74.019, 1.162, 1800, 74.019, 75.064, 1.045, 8192, 0, 75.064, 76.18, 1.116, 1600, 76.18, 76.801, 0.621, 6144, 0,    14.801,
 63, 9, 63, 63, 65.207, 2.207, 12288, 0, 65.207, 70.305, 5.099, 624, 70.305, 71.477, 1.172, 18432, 0, 71.477, 72.585, 1.108, 1440, 72.585, 73.802, 1.217, 9216, 0, 73.802, 74.927, 1.125, 1350, 74.927, 75.812, 0.884, 6144, 0, 75.812, 77.059, 1.247, 1200, 77.059, 77.481, 0.422, 5120, 0,    14.481,
 64, 9, 64, 64, 66.368, 2.368, 15360, 0, 66.368, 71.554, 5.186, 797, 71.554, 72.696, 1.142, 23552, 0, 72.696, 73.798, 1.102, 1840, 73.798, 74.967, 1.169, 11264, 0, 74.967, 76, 1.033, 1650, 76, 76.963, 0.963, 7168, 0, 76.963, 78.175, 1.213, 1400, 78.175, 78.594, 0.418, 5120, 0,    14.594,
 65, 9, 65, 65, 67.419, 2.419, 13312, 0, 67.419, 72.585, 5.167, 693, 72.585, 73.838, 1.252, 20480, 0, 73.838, 74.961, 1.123, 1600, 74.961, 76.064, 1.103, 10240, 0, 76.064, 77.092, 1.028, 1500, 77.092, 78.025, 0.933, 6144, 0, 78.025, 79.155, 1.131, 1200, 79.155, 79.63, 0.474, 5120, 0,    14.630,
