Workload_ID,    App_ID,SubmitTime,Tr:StartTime,Tr:EndTime,Tr:NetworkTime,   Tr:Size,Tr:Channel,Pr:StartTime,Pr:EndTime,Pr:CPUTime,   Pr:Size,Tr:StartTime,Tr:EndTime,Tr:NetworkTime,   Tr:Size,Tr:Channel,Pr:StartTime,Pr:EndTime,Pr:CPUTime,   Pr:Size,Tr:StartTime,Tr:EndTime,Tr:NetworkTime,   Tr:Size,Tr:Channel,Pr:StartTime,Pr:EndTime,Pr:CPUTime,   Pr:Size,Tr:StartTime,Tr:EndTime,Tr:NetworkTime,   Tr:Size,Tr:Channel,ResponseTime,
 0, 1, 0, 0, 1.077, 1.077, 12288, 0, 1.077, 2.046, 0.969, 984, 2.046, 2.88, 0.834, 6144, 0, 2.88, 3.823, 0.942, 600, 3.823, 4.049, 0.227, 3072, 0, 4.049, 4.294, 0.245, 600, 4.294, 4.389, 0.095, 2048, 0,     4.389,
 1, 1, 1, 1, 2.037, 1.037, 10240, 0, 2.037, 2.829, 0.792, 867, 2.829, 3.548, 0.719, 5120, 0, 3.548, 4.571, 1.023, 500, 4.571, 4.718, 0.147, 2048, 0, 4.718, 4.877, 0.159, 400, 4.877, 4.947, 0.07, 1024, 0,     3.947,
 2, 1, 2, 2, 3.018, 1.018, 11264, 0, 3.018, 3.999, 0.981, 898, 3.999, 4.707, 0.708, 5120, 0, 4.707, 5.45, 0.743, 500, 5.45, 5.603, 0.153, 2048, 0, 5.603, 5.777, 0.174, 400, 5.777, 5.823, 0.047, 1024, 0,     3.823,
 3, 1, 3, 3, 3.935, 0.935, 12288, 0, 3.935, 4.964, 1.029, 1001, 4.964, 5.808, 0.844, 6144, 0, 5.808, 6.901, 1.093, 600, 6.901, 7.105, 0.204, 3072, 0, 7.105, 7.383, 0.278, 600, 7.383, 7.466, 0.084, 2048, 0,     4.466,
 4, 1, 4, 4, 4.855, 0.855, 10240, 0, 4.855, 5.928, 1.073, 834, 5.928, 6.734, 0.806, 5120, 0, 6.734, 7.759, 1.025, 500, 7.759, 7.91, 0.151, 2048, 0, 7.91, 8.089, 0.179, 400, 8.089, 8.138, 0.049, 1024, 0,     4.138,
 5, 1, 5, 5, 5.858, 0.858, 11264, 0, 5.858, 6.784, 0.927, 925, 6.784, 7.448, 0.664, 5120, 0, 7.448, 8.621, 1.173, 500, 8.621, 8.798, 0.177, 2048, 0, 8.798, 8.947, 0.148, 400, 8.947, 8.999, 0.052, 1024, 0,     3.999,
 6, 1, 6, 6, 6.924, 0.924, 10240, 0, 6.924, 7.699, 0.774, 812, 7.699, 8.423, 0.724, 5120, 0, 8.423, 9.478, 1.055, 500, 9.478, 9.624, 0.145, 2048, 0, 9.624, 9.787, 0.163, 400, 9.787, 9.837, 0.051, 1024, 0,     3.837,
 7, 1, 7, 7, 7.895, 0.895, 11264, 0, 7.895, 9.047, 1.152, 958, 9.047, 9.942, 0.895, 5120, 0, 9.942, 10.715, 0.773, 500, 10.715, 10.854, 0.14, 2048, 0, 10.854, 10.999, 0.145, 400, 10.999, 11.045, 0.046, 1024, 0,     4.045,
 8, 1, 8, 8, 8.658, 0.658, 8192, 0, 8.658, 9.954, 1.295, 712, 9.954, 10.543, 0.589, 4096, 0, 10.543, 11.304, 0.761, 400, 11.304, 11.466, 0.162, 2048, 0, 11.466, 11.631, 0.165, 400, 11.631, 11.676, 0.045, 1024, 0,     3.676,
 9, 1, 9, 9, 9.677, 0.677, 9216, 0, 9.677, 10.733, 1.056, 782, 10.733, 11.318, 0.585, 4096, 0, 11.318, 11.899, 0.58, 400, 11.899, 12.045, 0.146, 2048, 0, 12.045, 12.204, 0.159, 400, 12.204, 12.256, 0.052, 1024, 0,     3.256,
