Workload_ID,    App_ID,SubmitTime,Tr:StartTime,Tr:EndTime,Tr:NetworkTime,   Tr:Size,Tr:Channel,Pr:StartTime,Pr:EndTime,Pr:CPUTime,   Pr:Size,Tr:StartTime,Tr:EndTime,Tr:NetworkTime,   Tr:Size,Tr:Channel,Pr:StartTime,Pr:EndTime,Pr:CPUTime,   Pr:Size,Tr:StartTime,Tr:EndTime,Tr:NetworkTime,   Tr:Size,Tr:Channel,Pr:StartTime,Pr:EndTime,Pr:CPUTime,   Pr:Size,Tr:StartTime,Tr:EndTime,Tr:NetworkTime,   Tr:Size,Tr:Channel,ResponseTime,
 0, 7, 0, 0, 0.794, 0.794, 10240, 0, 0.794, 1.62, 0.827, 538, 1.62, 2.449, 0.829, 16384, 0, 2.449, 3.277, 0.828, 2400, 3.277, 4.01, 0.734, 10240, 0, 4.01, 4.78, 0.769, 2000, 4.78, 5.154, 0.374, 8192, 0,     5.154,
 1, 7, 1, 1, 1.955, 0.955, 12288, 0, 1.955, 2.927, 0.972, 634, 2.927, 3.906, 0.979, 19456, 0, 3.906, 4.892, 0.987, 2850, 4.892, 5.773, 0.881, 12288, 0, 5.773, 6.697, 0.924, 2400, 6.697, 7.165, 0.467, 10240, 0,     6.165,
 2, 7, 2, 2, 3.03, 1.03, 13312, 0, 3.03, 4.056, 1.026, 668, 4.056, 5.082, 1.026, 20480, 0, 5.082, 6.118, 1.036, 3000, 6.118, 7.076, 0.958, 13312, 0, 7.076, 8.082, 1.006, 2600, 8.082, 8.549, 0.467, 10240, 0,     6.549,
 3, 7, 3, 3, 3.897, 0.897, 11264, 0, 3.897, 4.952, 1.056, 583, 4.952, 5.953, 1, 17408, 0, 5.953, 6.99, 1.037, 2550, 6.99, 7.881, 0.891, 11264, 0, 7.881, 8.943, 1.062, 2200, 8.943, 9.369, 0.426, 9216, 0,     6.369,
 4, 7, 4, 4, 4.872, 0.872, 11264, 0, 4.872, 5.833, 0.96, 573, 5.833, 6.823, 0.99, 17408, 0, 6.823, 7.871, 1.048, 2550, 7.871, 8.685, 0.815, 11264, 0, 8.685, 9.789, 1.104, 2200, 9.789, 10.21, 0.421, 9216, 0,     6.210,
 5, 7, 5, 5, 6.118, 1.118, 14336, 0, 6.118, 7.243, 1.125, 726, 7.243, 8.32, 1.077, 21504, 0, 8.32, 9.399, 1.079, 3150, 9.399, 10.426, 1.027, 14336, 0, 10.426, 11.504, 1.078, 2800, 11.504, 12.018, 0.514, 11264, 0,     7.018,
 6, 7, 6, 6, 7.07, 1.07, 12288, 0, 7.07, 8.219, 1.149, 626, 8.219, 9.242, 1.022, 18432, 0, 9.242, 10.327, 1.085, 2700, 10.327, 11.308, 0.981, 12288, 0, 11.308, 12.442, 1.134, 2400, 12.442, 12.909, 0.467, 10240, 0,     6.909,
 7, 7, 7, 7, 8.02, 1.02, 12288, 0, 8.02, 9.165, 1.146, 613, 9.165, 10.163, 0.998, 18432, 0, 10.163, 11.25, 1.087, 2700, 11.25, 12.186, 0.936, 12288, 0, 12.186, 13.373, 1.187, 2400, 13.373, 13.84, 0.467, 10240, 0,     6.840,
 8, 7, 8, 8, 8.887, 0.887, 11264, 0, 8.887, 10.011, 1.124, 550, 10.011, 10.982, 0.972, 16384, 0, 10.982, 12.075, 1.093, 2400, 12.075, 12.919, 0.844, 10240, 0, 12.919, 14.142, 1.223, 2000, 14.142, 14.517, 0.374, 8192, 0,     6.517,
 9, 7, 9, 9, 10.032, 1.032, 13312, 0, 10.032, 11.063, 1.032, 674, 11.063, 12.089, 1.026, 20480, 0, 12.089, 13.118, 1.029, 3000, 13.118, 14.071, 0.953, 13312, 0, 14.071, 15.159, 1.088, 2600, 15.159, 15.627, 0.467, 10240, 0,     6.627,
 10, 7, 10, 10, 11.143, 1.143, 14336, 0, 11.143, 12.246, 1.103, 712, 12.246, 13.33, 1.084, 21504, 0, 13.33, 14.407, 1.077, 3150, 14.407, 15.439, 1.032, 14336, 0, 15.439, 16.533, 1.094, 2800, 16.533, 17.047, 0.514, 11264, 0,     7.047,
 11, 7, 11, 11, 11.931, 0.931, 10240, 0, 11.931, 13.076, 1.145, 540, 13.076, 14.149, 1.073, 16384, 0, 14.149, 15.227, 1.078, 2400, 15.227, 16.171, 0.944, 10240, 0, 16.171, 17.311, 1.14, 2000, 17.311, 17.688, 0.377, 8192, 0,     6.688,
 12, 7, 12, 12, 13.118, 1.118, 14336, 0, 13.118, 14.227, 1.109, 713, 14.227, 15.304, 1.077, 21504, 0, 15.304, 16.381, 1.077, 3150, 16.381, 17.408, 1.026, 14336, 0, 17.408, 18.485, 1.077, 2800, 18.485, 18.999, 0.514, 11264, 0,     6.999,
 13, 7, 13, 13, 14.142, 1.142, 13312, 0, 14.142, 15.266, 1.124, 676, 15.266, 16.331, 1.065, 20480, 0, 16.331, 17.411, 1.08, 3000, 17.411, 18.365, 0.954, 13312, 0, 18.365, 19.485, 1.12, 2600, 19.485, 19.96, 0.474, 10240, 0,     6.960,
 14, 7, 14, 14, 15.246, 1.246, 14336, 0, 15.246, 16.401, 1.155, 736, 16.401, 17.532, 1.13, 22528, 0, 17.532, 18.658, 1.126, 3300, 18.658, 19.684, 1.026, 14336, 0, 19.684, 20.762, 1.078, 2800, 20.762, 21.276, 0.514, 11264, 0,     7.276,
 15, 7, 15, 15, 16.198, 1.198, 12288, 0, 16.198, 17.371, 1.173, 630, 17.371, 18.456, 1.085, 18432, 0, 18.456, 19.581, 1.125, 2700, 19.581, 20.562, 0.981, 12288, 0, 20.562, 21.688, 1.127, 2400, 21.688, 22.163, 0.474, 10240, 0,     7.163,
 16, 7, 16, 16, 17.301, 1.301, 14336, 0, 17.301, 18.468, 1.167, 704, 18.468, 19.551, 1.083, 21504, 0, 19.551, 20.659, 1.108, 3150, 20.659, 21.688, 1.03, 14336, 0, 21.688, 22.769, 1.081, 2800, 22.769, 23.285, 0.515, 11264, 0,     7.285,
 17, 7, 17, 17, 18.088, 1.088, 10240, 0, 18.088, 19.288, 1.2, 531, 19.288, 20.319, 1.031, 15360, 0, 20.319, 21.44, 1.121, 2250, 21.44, 22.42, 0.98, 10240, 0, 22.42, 23.549, 1.129, 2000, 23.549, 23.923, 0.374, 8192, 0,     6.923,
 18, 7, 18, 18, 19.191, 1.191, 14336, 0, 19.191, 20.39, 1.199, 717, 20.39, 21.468, 1.078, 21504, 0, 21.468, 22.561, 1.093, 3150, 22.561, 23.587, 1.026, 14336, 0, 23.587, 24.659, 1.072, 2800, 24.659, 25.173, 0.514, 11264, 0,     7.173,
 19, 7, 19, 19, 19.985, 0.985, 10240, 0, 19.985, 21.208, 1.222, 525, 21.208, 22.236, 1.028, 15360, 0, 22.236, 23.33, 1.094, 2250, 23.33, 24.325, 0.995, 10240, 0, 24.325, 25.431, 1.107, 2000, 25.431, 25.806, 0.374, 8192, 0,     6.806,
 20, 7, 20, 20, 20.951, 0.951, 12288, 0, 20.951, 22.146, 1.195, 610, 22.146, 23.167, 1.021, 18432, 0, 23.167, 24.253, 1.086, 2700, 24.253, 25.203, 0.95, 12288, 0, 25.203, 26.375, 1.172, 2400, 26.375, 26.85, 0.475, 10240, 0,     6.850,
 21, 7, 21, 21, 21.96, 0.96, 12288, 0, 21.96, 23.105, 1.145, 621, 23.105, 24.096, 0.991, 18432, 0, 24.096, 25.176, 1.08, 2700, 25.176, 26.08, 0.905, 12288, 0, 26.08, 27.304, 1.224, 2400, 27.304, 27.772, 0.468, 10240, 0,     6.772,
 22, 7, 22, 22, 22.951, 0.951, 12288, 0, 22.951, 24.06, 1.109, 621, 24.06, 25.02, 0.96, 18432, 0, 25.02, 26.101, 1.08, 2700, 26.101, 26.98, 0.88, 12288, 0, 26.98, 28.241, 1.261, 2400, 28.241, 28.709, 0.467, 10240, 0,     6.709,
 23, 7, 23, 23, 24.109, 1.109, 14336, 0, 24.109, 25.239, 1.13, 726, 25.239, 26.316, 1.077, 21504, 0, 26.316, 27.393, 1.077, 3150, 27.393, 28.419, 1.026, 14336, 0, 28.419, 29.505, 1.086, 2800, 29.505, 30.019, 0.514, 11264, 0,     7.019,
 24, 7, 24, 24, 25.143, 1.143, 13312, 0, 25.143, 26.291, 1.149, 684, 26.291, 27.34, 1.049, 20480, 0, 27.34, 28.43, 1.09, 3000, 28.43, 29.383, 0.953, 13312, 0, 29.383, 30.506, 1.123, 2600, 30.506, 30.981, 0.475, 10240, 0,     6.981,
 25, 7, 25, 25, 26.167, 1.167, 13312, 0, 26.167, 27.324, 1.158, 667, 27.324, 28.364, 1.04, 20480, 0, 28.364, 29.455, 1.091, 3000, 29.455, 30.408, 0.953, 13312, 0, 30.408, 31.507, 1.098, 2600, 31.507, 31.975, 0.468, 10240, 0,     6.975,
 26, 7, 26, 26, 27.191, 1.191, 13312, 0, 27.191, 28.373, 1.183, 673, 28.373, 29.403, 1.03, 20480, 0, 29.403, 30.485, 1.082, 3000, 30.485, 31.445, 0.96, 13312, 0, 31.445, 32.507, 1.062, 2600, 32.507, 32.983, 0.476, 10240, 0,     6.983,
 27, 7, 27, 27, 28.293, 1.293, 14336, 0, 28.293, 29.525, 1.232, 748, 29.525, 30.661, 1.136, 22528, 0, 30.661, 31.789, 1.128, 3300, 31.789, 32.817, 1.028, 14336, 0, 32.817, 33.898, 1.082, 2800, 33.898, 34.412, 0.514, 11264, 0,     7.412,
 28, 7, 28, 28, 29.402, 1.402, 14336, 0, 29.402, 30.661, 1.258, 736, 30.661, 31.789, 1.128, 22528, 0, 31.789, 32.917, 1.128, 3300, 32.917, 33.943, 1.026, 14336, 0, 33.943, 35.037, 1.094, 2800, 35.037, 35.551, 0.514, 11264, 0,     7.551,
 29, 7, 29, 29, 30.426, 1.426, 13312, 0, 30.426, 31.728, 1.302, 693, 31.728, 32.815, 1.086, 20480, 0, 32.815, 33.942, 1.128, 3000, 33.942, 34.895, 0.953, 13312, 0, 34.895, 36.043, 1.148, 2600, 36.043, 36.511, 0.468, 10240, 0,     7.511,
 30, 7, 30, 30, 31.529, 1.529, 14336, 0, 31.529, 32.845, 1.316, 723, 32.845, 33.922, 1.078, 21504, 0, 33.922, 35.037, 1.115, 3150, 35.037, 36.063, 1.026, 14336, 0, 36.063, 37.152, 1.089, 2800, 37.152, 37.666, 0.514, 11264, 0,     7.666,
 31, 7, 31, 31, 32.321, 1.321, 10240, 0, 32.321, 33.66, 1.338, 529, 33.66, 34.69, 1.031, 15360, 0, 34.69, 35.806, 1.116, 2250, 35.806, 36.795, 0.988, 10240, 0, 36.795, 37.922, 1.127, 2000, 37.922, 38.296, 0.374, 8192, 0,     7.296,
