Workload_ID,    App_ID,SubmitTime,Tr:StartTime,Tr:EndTime,Tr:NetworkTime,   Tr:Size,Tr:Channel,Pr:StartTime,Pr:EndTime,Pr:CPUTime,   Pr:Size,Tr:StartTime,Tr:EndTime,Tr:NetworkTime,   Tr:Size,Tr:Channel,Pr:StartTime,Pr:EndTime,Pr:CPUTime,   Pr:Size,Tr:StartTime,Tr:EndTime,Tr:NetworkTime,   Tr:Size,Tr:Channel,Pr:StartTime,Pr:EndTime,Pr:CPUTime,   Pr:Size,Tr:StartTime,Tr:EndTime,Tr:NetworkTime,   Tr:Size,Tr:Channel,Pr:StartTime,Pr:EndTime,Pr:CPUTime,   Pr:Size,Tr:StartTime,Tr:EndTime,Tr:NetworkTime,   Tr:Size,Tr:Channel,ResponseTime,
 13, 9, 13, 13, 14.024, 1.024, 14336, 0, 14.024, 15.061, 1.037, 727, 15.061, 16.041, 0.979, 21504, 0, 16.041, 17.041, 1, 1680, 17.041, 17.978, 0.937, 10240, 0, 17.978, 18.924, 0.946, 1500, 18.924, 19.694, 0.77, 6144, 0, 19.694, 20.559, 0.865, 1200, 20.559, 20.988, 0.429, 5120, 0,     7.988,
 14, 9, 14, 14, 15.121, 1.121, 15360, 0, 15.121, 16.243, 1.122, 786, 16.243, 17.317, 1.074, 23552, 0, 17.317, 18.411, 1.095, 1840, 18.411, 19.444, 1.033, 11264, 0, 19.444, 20.507, 1.062, 1650, 20.507, 21.405, 0.898, 7168, 0, 21.405, 22.418, 1.013, 1400, 22.418, 22.857, 0.439, 5120, 0,     8.857,
 15, 9, 15, 15, 16.292, 1.292, 16384, 0, 16.292, 17.449, 1.157, 811, 17.449, 18.568, 1.119, 24576, 0, 18.568, 19.702, 1.134, 1920, 19.702, 20.825, 1.123, 12288, 0, 20.825, 21.98, 1.155, 1800, 21.98, 23.012, 1.032, 8192, 0, 23.012, 24.165, 1.152, 1600, 24.165, 24.679, 0.514, 6144, 0,     9.679,
 16, 9, 16, 16, 17.389, 1.389, 15360, 0, 17.389, 18.58, 1.191, 780, 18.58, 19.652, 1.072, 23552, 0, 19.652, 20.802, 1.15, 1840, 20.802, 21.849, 1.047, 11264, 0, 21.849, 23.028, 1.179, 1650, 23.028, 23.933, 0.905, 7168, 0, 23.933, 25.164, 1.231, 1400, 25.164, 25.593, 0.429, 5120, 0,     9.593,
 17, 9, 17, 17, 18.413, 1.413, 14336, 0, 18.413, 19.623, 1.211, 721, 19.623, 20.639, 1.016, 21504, 0, 20.639, 21.802, 1.162, 1680, 21.802, 22.78, 0.978, 10240, 0, 22.78, 23.985, 1.205, 1500, 23.985, 24.764, 0.779, 6144, 0, 24.764, 26.025, 1.262, 1200, 26.025, 26.459, 0.434, 5120, 0,     9.459,
 18, 9, 18, 18, 19.374, 1.374, 13312, 0, 19.374, 20.571, 1.197, 664, 20.571, 21.524, 0.953, 19456, 0, 21.524, 22.706, 1.183, 1520, 22.706, 23.618, 0.911, 9216, 0, 23.618, 24.854, 1.236, 1350, 24.854, 25.624, 0.77, 6144, 0, 25.624, 26.891, 1.267, 1200, 26.891, 27.32, 0.429, 5120, 0,     9.320,
 19, 9, 19, 19, 20.324, 1.324, 13312, 0, 20.324, 21.544, 1.219, 672, 21.544, 22.477, 0.933, 20480, 0, 22.477, 23.659, 1.182, 1600, 23.659, 24.596, 0.937, 10240, 0, 24.596, 25.811, 1.216, 1500, 25.811, 26.581, 0.77, 6144, 0, 26.581, 27.759, 1.178, 1200, 27.759, 28.187, 0.429, 5120, 0,     9.187,
 20, 9, 20, 20, 21.136, 1.136, 11264, 0, 21.136, 22.373, 1.236, 581, 22.373, 23.273, 0.9, 17408, 0, 23.273, 24.468, 1.195, 1360, 24.468, 25.341, 0.872, 8192, 0, 25.341, 26.58, 1.239, 1200, 26.58, 27.222, 0.642, 5120, 0, 27.222, 28.48, 1.258, 1000, 28.48, 28.823, 0.343, 4096, 0,     8.823,
 21, 9, 21, 21, 22.307, 1.307, 16384, 0, 22.307, 23.52, 1.213, 804, 23.52, 24.639, 1.119, 24576, 0, 24.639, 25.797, 1.158, 1920, 25.797, 26.92, 1.123, 12288, 0, 26.92, 28.063, 1.143, 1800, 28.063, 29.097, 1.034, 8192, 0, 29.097, 30.24, 1.142, 1600, 30.24, 30.754, 0.514, 6144, 0,     9.754,
 22, 9, 22, 22, 23.477, 1.477, 16384, 0, 23.477, 24.697, 1.22, 825, 24.697, 25.816, 1.119, 24576, 0, 25.816, 26.959, 1.142, 1920, 26.959, 28.082, 1.123, 12288, 0, 28.082, 29.237, 1.155, 1800, 29.237, 30.263, 1.026, 8192, 0, 30.263, 31.405, 1.142, 1600, 31.405, 31.919, 0.514, 6144, 0,     9.919,
 23, 9, 23, 23, 24.433, 1.433, 13312, 0, 24.433, 25.659, 1.226, 674, 25.659, 26.747, 1.088, 20480, 0, 26.747, 27.911, 1.163, 1600, 27.911, 29.013, 1.102, 10240, 0, 29.013, 30.199, 1.186, 1500, 30.199, 31.035, 0.836, 6144, 0, 31.035, 32.272, 1.237, 1200, 32.272, 32.709, 0.438, 5120, 0,     9.709,
 24, 9, 24, 24, 25.53, 1.53, 15360, 0, 25.53, 26.745, 1.215, 753, 26.745, 27.771, 1.026, 22528, 0, 27.771, 28.971, 1.2, 1760, 28.971, 30.041, 1.07, 11264, 0, 30.041, 31.247, 1.206, 1650, 31.247, 32.145, 0.899, 7168, 0, 32.145, 33.271, 1.126, 1400, 33.271, 33.7, 0.429, 5120, 0,     9.700,
 25, 9, 25, 25, 26.627, 1.627, 15360, 0, 26.627, 27.856, 1.229, 770, 27.856, 28.934, 1.078, 23552, 0, 28.934, 30.08, 1.147, 1840, 30.08, 31.11, 1.03, 11264, 0, 31.11, 32.308, 1.198, 1650, 32.308, 33.206, 0.898, 7168, 0, 33.206, 34.278, 1.073, 1400, 34.278, 34.707, 0.429, 5120, 0,     9.707,
 26, 9, 26, 26, 27.725, 1.725, 15360, 0, 27.725, 28.955, 1.231, 770, 28.955, 30.037, 1.081, 23552, 0, 30.037, 31.175, 1.138, 1840, 31.175, 32.205, 1.03, 11264, 0, 32.205, 33.36, 1.155, 1650, 33.36, 34.258, 0.898, 7168, 0, 34.258, 35.293, 1.035, 1400, 35.293, 35.724, 0.43, 5120, 0,     9.724,
 27, 9, 27, 27, 28.676, 1.676, 13312, 0, 28.676, 29.936, 1.26, 687, 29.936, 30.967, 1.032, 20480, 0, 30.967, 32.127, 1.16, 1600, 32.127, 33.137, 1.01, 10240, 0, 33.137, 34.313, 1.175, 1500, 34.313, 35.089, 0.777, 6144, 0, 35.089, 36.161, 1.071, 1200, 36.161, 36.589, 0.429, 5120, 0,     9.589,
 28, 9, 28, 28, 29.48, 1.48, 11264, 0, 29.48, 30.787, 1.307, 597, 30.787, 31.759, 0.971, 17408, 0, 31.759, 32.936, 1.178, 1360, 32.936, 33.882, 0.946, 8192, 0, 33.882, 35.074, 1.192, 1200, 35.074, 35.734, 0.659, 5120, 0, 35.734, 36.892, 1.158, 1000, 36.892, 37.241, 0.349, 4096, 0,     9.241,
 29, 9, 29, 29, 30.358, 1.358, 12288, 0, 30.358, 31.678, 1.32, 624, 31.678, 32.596, 0.919, 18432, 0, 32.596, 33.794, 1.197, 1440, 33.794, 34.729, 0.935, 9216, 0, 34.729, 35.932, 1.204, 1350, 35.932, 36.703, 0.771, 6144, 0, 36.703, 37.748, 1.045, 1200, 37.748, 38.185, 0.436, 5120, 0,     9.185,
 30, 9, 30, 30, 31.459, 1.459, 15360, 0, 31.459, 32.758, 1.299, 757, 32.758, 33.784, 1.026, 22528, 0, 33.784, 34.841, 1.057, 1760, 34.841, 35.871, 1.03, 11264, 0, 35.871, 36.98, 1.109, 1650, 36.98, 37.878, 0.899, 7168, 0, 37.878, 38.887, 1.009, 1400, 38.887, 39.316, 0.429, 5120, 0,     9.316,
 31, 9, 31, 31, 32.41, 1.41, 13312, 0, 32.41, 33.734, 1.324, 684, 33.734, 34.715, 0.981, 20480, 0, 34.715, 35.81, 1.095, 1600, 35.81, 36.802, 0.992, 10240, 0, 36.802, 37.932, 1.131, 1500, 37.932, 38.703, 0.771, 6144, 0, 38.703, 39.747, 1.044, 1200, 39.747, 40.176, 0.429, 5120, 0,     9.176,
 32, 9, 32, 32, 33.297, 1.297, 12288, 0, 33.297, 34.663, 1.366, 646, 34.663, 35.607, 0.944, 19456, 0, 35.607, 36.714, 1.107, 1520, 36.714, 37.647, 0.933, 9216, 0, 37.647, 38.79, 1.142, 1350, 38.79, 39.56, 0.77, 6144, 0, 39.56, 40.607, 1.047, 1200, 40.607, 41.036, 0.429, 5120, 0,     9.036,
 33, 9, 33, 33, 34.249, 1.249, 13312, 0, 34.249, 35.621, 1.373, 671, 35.621, 36.554, 0.933, 20480, 0, 36.554, 37.666, 1.112, 1600, 37.666, 38.603, 0.937, 10240, 0, 38.603, 39.747, 1.144, 1500, 39.747, 40.517, 0.77, 6144, 0, 40.517, 41.47, 0.953, 1200, 41.47, 41.899, 0.429, 5120, 0,     8.899,
 34, 9, 34, 34, 35.057, 1.057, 11264, 0, 35.057, 36.457, 1.401, 582, 36.457, 37.355, 0.898, 17408, 0, 37.355, 38.475, 1.12, 1360, 38.475, 39.348, 0.872, 8192, 0, 39.348, 40.517, 1.17, 1200, 40.517, 41.161, 0.643, 5120, 0, 41.161, 42.184, 1.024, 1000, 42.184, 42.528, 0.343, 4096, 0,     8.528,
 35, 9, 35, 35, 36.008, 1.008, 13312, 0, 36.008, 37.433, 1.426, 684, 37.433, 38.376, 0.943, 20480, 0, 38.376, 39.436, 1.06, 1600, 39.436, 40.373, 0.937, 10240, 0, 40.373, 41.47, 1.097, 1500, 41.47, 42.24, 0.77, 6144, 0, 42.24, 43.098, 0.858, 1200, 43.098, 43.526, 0.429, 5120, 0,     8.526,
 36, 9, 36, 36, 37.105, 1.105, 15360, 0, 37.105, 38.541, 1.436, 776, 38.541, 39.614, 1.073, 23552, 0, 39.614, 40.709, 1.095, 1840, 40.709, 41.739, 1.03, 11264, 0, 41.739, 42.806, 1.067, 1650, 42.806, 43.705, 0.899, 7168, 0, 43.705, 44.695, 0.99, 1400, 44.695, 45.123, 0.429, 5120, 0,     9.123,
 37, 9, 37, 37, 38.202, 1.202, 15360, 0, 38.202, 39.679, 1.477, 797, 39.679, 40.761, 1.082, 23552, 0, 40.761, 41.856, 1.095, 1840, 41.856, 42.887, 1.03, 11264, 0, 42.887, 43.927, 1.04, 1650, 43.927, 44.825, 0.898, 7168, 0, 44.825, 45.821, 0.996, 1400, 45.821, 46.249, 0.429, 5120, 0,     9.249,
 38, 9, 38, 38, 39.299, 1.299, 15360, 0, 39.299, 40.785, 1.486, 775, 40.785, 41.857, 1.073, 23552, 0, 41.857, 42.951, 1.094, 1840, 42.951, 43.981, 1.03, 11264, 0, 43.981, 45.029, 1.048, 1650, 45.029, 45.928, 0.898, 7168, 0, 45.928, 46.939, 1.011, 1400, 46.939, 47.367, 0.429, 5120, 0,     9.367,
 39, 9, 39, 39, 40.469, 1.469, 16384, 0, 40.469, 41.929, 1.459, 801, 41.929, 43.05, 1.122, 24576, 0, 43.05, 44.193, 1.142, 1920, 44.193, 45.316, 1.123, 12288, 0, 45.316, 46.459, 1.143, 1800, 46.459, 47.485, 1.026, 8192, 0, 47.485, 48.625, 1.141, 1600, 48.625, 49.14, 0.514, 6144, 0,    10.140,
 40, 9, 40, 40, 41.421, 1.421, 13312, 0, 41.421, 42.929, 1.509, 692, 42.929, 43.987, 1.058, 20480, 0, 43.987, 45.145, 1.157, 1600, 45.145, 46.246, 1.102, 10240, 0, 46.246, 47.416, 1.17, 1500, 47.416, 48.252, 0.836, 6144, 0, 48.252, 49.5, 1.248, 1200, 49.5, 49.929, 0.429, 5120, 0,     9.929,
 41, 9, 41, 41, 42.591, 1.591, 16384, 0, 42.591, 44.135, 1.544, 839, 44.135, 45.301, 1.166, 25600, 0, 45.301, 46.497, 1.196, 2000, 46.497, 47.629, 1.132, 12288, 0, 47.629, 48.772, 1.143, 1800, 48.772, 49.798, 1.026, 8192, 0, 49.798, 50.941, 1.143, 1600, 50.941, 51.455, 0.514, 6144, 0,    10.455,
 42, 9, 42, 42, 43.396, 1.396, 11264, 0, 43.396, 44.981, 1.586, 593, 44.981, 46.092, 1.111, 17408, 0, 46.092, 47.315, 1.223, 1360, 47.315, 48.377, 1.061, 8192, 0, 48.377, 49.534, 1.157, 1200, 49.534, 50.438, 0.904, 5120, 0, 50.438, 51.664, 1.226, 1000, 51.664, 52.008, 0.343, 4096, 0,    10.008,
 43, 9, 43, 43, 44.493, 1.493, 15360, 0, 44.493, 46.096, 1.603, 781, 46.096, 47.173, 1.077, 23552, 0, 47.173, 48.41, 1.237, 1840, 48.41, 49.44, 1.03, 11264, 0, 49.44, 50.581, 1.141, 1650, 50.581, 51.479, 0.898, 7168, 0, 51.479, 52.67, 1.19, 1400, 52.67, 53.099, 0.429, 5120, 0,    10.099,
 44, 9, 44, 44, 45.663, 1.663, 16384, 0, 45.663, 47.259, 1.596, 815, 47.259, 48.388, 1.129, 24576, 0, 48.388, 49.552, 1.164, 1920, 49.552, 50.675, 1.123, 12288, 0, 50.675, 51.825, 1.15, 1800, 51.825, 52.851, 1.026, 8192, 0, 52.851, 54, 1.149, 1600, 54, 54.519, 0.519, 6144, 0,    10.519,
 45, 9, 45, 45, 46.478, 1.478, 11264, 0, 46.478, 48.068, 1.591, 567, 48.068, 49.179, 1.111, 17408, 0, 49.179, 50.361, 1.182, 1360, 50.361, 51.42, 1.059, 8192, 0, 51.42, 52.587, 1.167, 1200, 52.587, 53.494, 0.907, 5120, 0, 53.494, 54.714, 1.219, 1000, 54.714, 55.062, 0.348, 4096, 0,    10.062,
 46, 9, 46, 46, 47.437, 1.437, 13312, 0, 47.437, 49.073, 1.636, 698, 49.073, 50.11, 1.037, 20480, 0, 50.11, 51.326, 1.215, 1600, 51.326, 52.351, 1.025, 10240, 0, 52.351, 53.558, 1.207, 1500, 53.558, 54.337, 0.779, 6144, 0, 54.337, 55.588, 1.25, 1200, 55.588, 56.016, 0.429, 5120, 0,    10.016,
 47, 9, 47, 47, 48.314, 1.314, 12288, 0, 48.314, 49.956, 1.642, 619, 49.956, 50.948, 0.992, 18432, 0, 50.948, 52.182, 1.234, 1440, 52.182, 53.189, 1.006, 9216, 0, 53.189, 54.415, 1.226, 1350, 54.415, 55.193, 0.777, 6144, 0, 55.193, 56.444, 1.252, 1200, 56.444, 56.873, 0.429, 5120, 0,     9.873,
 48, 9, 48, 48, 49.485, 1.485, 16384, 0, 49.485, 51.138, 1.654, 826, 51.138, 52.266, 1.128, 24576, 0, 52.266, 53.409, 1.143, 1920, 53.409, 54.533, 1.124, 12288, 0, 54.533, 55.692, 1.16, 1800, 55.692, 56.718, 1.026, 8192, 0, 56.718, 57.862, 1.144, 1600, 57.862, 58.376, 0.514, 6144, 0,    10.376,
 49, 9, 49, 49, 50.362, 1.362, 12288, 0, 50.362, 52.017, 1.655, 616, 52.017, 53.112, 1.095, 18432, 0, 53.112, 54.265, 1.153, 1440, 54.265, 55.376, 1.11, 9216, 0, 55.376, 56.56, 1.184, 1350, 56.56, 57.491, 0.932, 6144, 0, 57.491, 58.719, 1.227, 1200, 58.719, 59.153, 0.434, 5120, 0,    10.153,
 50, 9, 50, 50, 51.167, 1.167, 11264, 0, 51.167, 52.851, 1.684, 580, 52.851, 53.903, 1.052, 17408, 0, 53.903, 55.074, 1.171, 1360, 55.074, 56.123, 1.048, 8192, 0, 56.123, 57.325, 1.203, 1200, 57.325, 58.131, 0.806, 5120, 0, 58.131, 59.437, 1.305, 1000, 59.437, 59.78, 0.343, 4096, 0,     9.780,
 51, 9, 51, 51, 52.127, 1.127, 13312, 0, 52.127, 53.865, 1.739, 698, 53.865, 54.834, 0.969, 20480, 0, 54.834, 56.034, 1.199, 1600, 56.034, 57.054, 1.02, 10240, 0, 57.054, 58.292, 1.239, 1500, 58.292, 59.062, 0.77, 6144, 0, 59.062, 60.293, 1.231, 1200, 60.293, 60.722, 0.429, 5120, 0,     9.722,
 52, 9, 52, 52, 53.224, 1.224, 15360, 0, 53.224, 54.977, 1.753, 779, 54.977, 56.05, 1.073, 23552, 0, 56.05, 57.153, 1.103, 1840, 57.153, 58.183, 1.03, 11264, 0, 58.183, 59.34, 1.157, 1650, 59.34, 60.238, 0.898, 7168, 0, 60.238, 61.301, 1.063, 1400, 61.301, 61.73, 0.429, 5120, 0,     9.730,
 53, 9, 53, 53, 54.253, 1.253, 14336, 0, 54.253, 56.034, 1.781, 734, 56.034, 57.074, 1.04, 22528, 0, 57.074, 58.2, 1.126, 1760, 58.2, 59.23, 1.03, 11264, 0, 59.23, 60.393, 1.164, 1650, 60.393, 61.291, 0.898, 7168, 0, 61.291, 62.308, 1.017, 1400, 62.308, 62.737, 0.429, 5120, 0,     9.737,
 54, 9, 54, 54, 55.35, 1.35, 15360, 0, 55.35, 57.133, 1.783, 760, 57.133, 58.159, 1.026, 22528, 0, 58.159, 59.247, 1.088, 1760, 59.247, 60.28, 1.034, 11264, 0, 60.28, 61.443, 1.163, 1650, 61.443, 62.342, 0.898, 7168, 0, 62.342, 63.341, 1, 1400, 63.341, 63.77, 0.429, 5120, 0,     9.770,
 55, 9, 55, 55, 56.38, 1.38, 14336, 0, 56.38, 58.152, 1.772, 714, 58.152, 59.139, 0.987, 21504, 0, 59.139, 60.247, 1.108, 1680, 60.247, 61.211, 0.965, 10240, 0, 61.211, 62.397, 1.186, 1500, 62.397, 63.167, 0.77, 6144, 0, 63.167, 64.198, 1.031, 1200, 64.198, 64.633, 0.435, 5120, 0,     9.633,
 56, 9, 56, 56, 57.258, 1.258, 12288, 0, 57.258, 59.076, 1.818, 647, 59.076, 60.024, 0.948, 19456, 0, 60.024, 61.151, 1.127, 1520, 61.151, 62.05, 0.899, 9216, 0, 62.05, 63.256, 1.206, 1350, 63.256, 64.026, 0.77, 6144, 0, 64.026, 65.054, 1.028, 1200, 65.054, 65.483, 0.429, 5120, 0,     9.483,
 57, 9, 57, 57, 58.282, 1.282, 14336, 0, 58.282, 60.102, 1.821, 709, 60.102, 61.082, 0.979, 21504, 0, 61.082, 62.15, 1.068, 1680, 62.15, 63.094, 0.944, 10240, 0, 63.094, 64.209, 1.115, 1500, 64.209, 64.979, 0.77, 6144, 0, 64.979, 65.911, 0.933, 1200, 65.911, 66.35, 0.439, 5120, 0,     9.350,
 58, 9, 58, 58, 59.306, 1.306, 14336, 0, 59.306, 61.171, 1.864, 748, 61.171, 62.197, 1.026, 22528, 0, 62.197, 63.244, 1.047, 1760, 63.244, 64.274, 1.03, 11264, 0, 64.274, 65.34, 1.066, 1650, 65.34, 66.238, 0.898, 7168, 0, 66.238, 67.238, 1, 1400, 67.238, 67.672, 0.434, 5120, 0,     9.672,
 59, 9, 59, 59, 60.265, 1.265, 13312, 0, 60.265, 62.165, 1.901, 697, 62.165, 63.128, 0.962, 20480, 0, 63.128, 64.196, 1.069, 1600, 64.196, 65.214, 1.018, 10240, 0, 65.214, 66.303, 1.089, 1500, 66.303, 67.074, 0.77, 6144, 0, 67.074, 68.094, 1.021, 1200, 68.094, 68.523, 0.429, 5120, 0,     9.523,
 60, 9, 60, 60, 61.215, 1.215, 13312, 0, 61.215, 63.138, 1.923, 682, 63.138, 64.071, 0.933, 20480, 0, 64.071, 65.148, 1.077, 1600, 65.148, 66.145, 0.997, 10240, 0, 66.145, 67.265, 1.12, 1500, 67.265, 68.045, 0.78, 6144, 0, 68.045, 68.951, 0.907, 1200, 68.951, 69.38, 0.429, 5120, 0,     9.380,
 61, 9, 61, 61, 62.313, 1.313, 15360, 0, 62.313, 64.216, 1.904, 750, 64.216, 65.252, 1.035, 22528, 0, 65.252, 66.299, 1.048, 1760, 66.299, 67.329, 1.03, 11264, 0, 67.329, 68.376, 1.047, 1650, 68.376, 69.274, 0.898, 7168, 0, 69.274, 70.293, 1.018, 1400, 70.293, 70.728, 0.436, 5120, 0,     9.728,
 62, 9, 62, 62, 63.483, 1.483, 16384, 0, 63.483, 65.378, 1.895, 813, 65.378, 66.501, 1.123, 24576, 0, 66.501, 67.656, 1.155, 1920, 67.656, 68.779, 1.123, 12288, 0, 68.779, 69.938, 1.158, 1800, 69.938, 70.964, 1.026, 8192, 0, 70.964, 72.105, 1.141, 1600, 72.105, 72.619, 0.514, 6144, 0,    10.619,
 63, 9, 63, 63, 64.362, 1.362, 12288, 0, 64.362, 66.268, 1.906, 624, 66.268, 67.345, 1.077, 18432, 0, 67.345, 68.513, 1.168, 1440, 68.513, 69.617, 1.104, 9216, 0, 69.617, 70.798, 1.181, 1350, 70.798, 71.732, 0.934, 6144, 0, 71.732, 72.967, 1.235, 1200, 72.967, 73.396, 0.429, 5120, 0,    10.396,
 64, 9, 64, 64, 65.463, 1.463, 15360, 0, 65.463, 67.422, 1.958, 797, 67.422, 68.502, 1.08, 23552, 0, 68.502, 69.619, 1.117, 1840, 69.619, 70.649, 1.03, 11264, 0, 70.649, 71.863, 1.214, 1650, 71.863, 72.761, 0.898, 7168, 0, 72.761, 73.974, 1.213, 1400, 73.974, 74.41, 0.436, 5120, 0,    10.410,
 65, 9, 65, 65, 66.424, 1.424, 13312, 0, 66.424, 68.411, 1.987, 693, 68.411, 69.433, 1.022, 20480, 0, 69.433, 70.571, 1.138, 1600, 70.571, 71.58, 1.009, 10240, 0, 71.58, 72.816, 1.236, 1500, 72.816, 73.593, 0.777, 6144, 0, 73.593, 74.832, 1.239, 1200, 74.832, 75.264, 0.433, 5120, 0,    10.264,
