Workload_ID,    App_ID,SubmitTime,Tr:StartTime,Tr:EndTime,Tr:NetworkTime,   Tr:Size,Tr:Channel,Pr:StartTime,Pr:EndTime,Pr:CPUTime,   Pr:Size,Tr:StartTime,Tr:EndTime,Tr:NetworkTime,   Tr:Size,Tr:Channel,ResponseTime,
 0, 357, 0, 0, 1.118, 1.118, 14336, 0, 1.118, 3.371, 2.253, 1465, 3.371, 4.405, 1.034, 14336, 0,     4.405,
 1, 357, 1, 1, 1.906, 0.906, 10240, 0, 1.906, 3.604, 1.698, 1097, 3.604, 5.137, 1.532, 10240, 0,     4.137,
 2, 357, 2, 2, 3.033, 1.033, 13312, 0, 3.033, 5.438, 2.405, 1344, 5.438, 6.389, 0.951, 13312, 0,     4.389,
 3, 357, 3, 3, 3.978, 0.978, 12288, 0, 3.978, 5.951, 1.973, 1283, 5.951, 7.274, 1.323, 12288, 0,     4.274,
 4, 357, 4, 4, 4.872, 0.872, 11264, 0, 4.872, 7.18, 2.308, 1132, 7.18, 8.081, 0.901, 11264, 0,     4.081,
 5, 357, 5, 5, 5.957, 0.957, 12288, 0, 5.957, 7.938, 1.981, 1285, 7.938, 8.96, 1.023, 12288, 0,     3.960,
 6, 357, 6, 6, 7.03, 1.03, 13312, 0, 7.03, 9.308, 2.278, 1380, 9.308, 10.267, 0.96, 13312, 0,     4.267,
 7, 357, 7, 7, 8.064, 1.064, 13312, 0, 8.064, 10.137, 2.074, 1345, 10.137, 11.222, 1.085, 13312, 0,     4.222,
 8, 357, 8, 8, 8.851, 0.851, 10240, 0, 8.851, 10.994, 2.143, 1094, 10.994, 11.954, 0.96, 10240, 0,     3.954,
 9, 357, 9, 9, 9.875, 0.875, 11264, 0, 9.875, 11.885, 2.01, 1137, 11.885, 12.761, 0.876, 11264, 0,     3.761,
 10, 357, 10, 10, 10.872, 0.872, 11264, 0, 10.872, 12.767, 1.894, 1152, 12.767, 13.575, 0.808, 11264, 0,     3.575,
 11, 357, 11, 11, 12.038, 1.038, 13312, 0, 12.038, 14.166, 2.128, 1384, 14.166, 15.117, 0.951, 13312, 0,     4.117,
 12, 357, 12, 12, 13.07, 1.07, 13312, 0, 13.07, 15.189, 2.119, 1380, 15.189, 16.149, 0.96, 13312, 0,     4.149,
 13, 357, 13, 13, 13.936, 0.936, 11264, 0, 13.936, 15.988, 2.052, 1177, 15.988, 16.954, 0.966, 11264, 0,     3.954,
 14, 357, 14, 14, 14.794, 0.794, 10240, 0, 14.794, 16.843, 2.05, 1072, 16.843, 17.686, 0.842, 10240, 0,     3.686,
 15, 357, 15, 15, 15.958, 0.958, 12288, 0, 15.958, 17.975, 2.017, 1289, 17.975, 18.853, 0.878, 12288, 0,     3.853,
 16, 357, 16, 16, 16.873, 0.873, 11264, 0, 16.873, 18.652, 1.779, 1156, 18.652, 19.661, 1.01, 11264, 0,     3.661,
 17, 357, 17, 17, 18.03, 1.03, 13312, 0, 18.03, 20.097, 2.067, 1343, 20.097, 21.054, 0.957, 13312, 0,     4.054,
 18, 357, 18, 18, 19.061, 1.061, 13312, 0, 19.061, 21.172, 2.111, 1378, 21.172, 22.125, 0.953, 13312, 0,     4.125,
 19, 357, 19, 19, 19.93, 0.93, 11264, 0, 19.93, 21.794, 1.865, 1104, 21.794, 22.933, 1.138, 11264, 0,     3.933,
 20, 357, 20, 20, 20.879, 0.879, 11264, 0, 20.879, 22.958, 2.078, 1159, 22.958, 23.766, 0.809, 11264, 0,     3.766,
 21, 357, 21, 21, 21.951, 0.951, 12288, 0, 21.951, 23.803, 1.852, 1200, 23.803, 24.681, 0.878, 12288, 0,     3.681,
 22, 357, 22, 22, 22.873, 0.873, 11264, 0, 22.873, 24.701, 1.828, 1130, 24.701, 25.506, 0.805, 11264, 0,     3.506,
 23, 357, 23, 23, 23.956, 0.956, 12288, 0, 23.956, 25.893, 1.937, 1257, 25.893, 26.771, 0.878, 12288, 0,     3.771,
 24, 357, 24, 24, 24.958, 0.958, 12288, 0, 24.958, 26.883, 1.925, 1250, 26.883, 27.76, 0.878, 12288, 0,     3.760,
 25, 357, 25, 25, 25.794, 0.794, 10240, 0, 25.794, 27.57, 1.776, 1085, 27.57, 28.492, 0.922, 10240, 0,     3.492,
 26, 357, 26, 26, 26.873, 0.873, 11264, 0, 26.873, 28.691, 1.818, 1166, 28.691, 29.496, 0.805, 11264, 0,     3.496,
 27, 357, 27, 27, 27.955, 0.955, 12288, 0, 27.955, 29.941, 1.986, 1289, 29.941, 30.819, 0.878, 12288, 0,     3.819,
 28, 357, 28, 28, 29.194, 1.194, 15360, 0, 29.194, 31.556, 2.361, 1530, 31.556, 32.655, 1.1, 15360, 0,     4.655,
 29, 357, 29, 29, 30.219, 1.219, 13312, 0, 30.219, 32.273, 2.055, 1336, 32.273, 33.614, 1.341, 13312, 0,     4.614,
 30, 357, 30, 30, 31.169, 1.169, 12288, 0, 31.169, 33.401, 2.232, 1200, 33.401, 34.499, 1.098, 12288, 0,     4.499,
 31, 357, 31, 31, 32.118, 1.118, 12288, 0, 32.118, 34.174, 2.056, 1233, 34.174, 35.376, 1.202, 12288, 0,     4.376,
 32, 357, 32, 32, 32.984, 0.984, 11264, 0, 32.984, 35.155, 2.171, 1135, 35.155, 36.184, 1.029, 11264, 0,     4.184,
 33, 357, 33, 33, 34.113, 1.113, 14336, 0, 34.113, 36.404, 2.291, 1442, 36.404, 37.433, 1.029, 14336, 0,     4.433,
 34, 357, 34, 34, 35.145, 1.145, 13312, 0, 35.145, 37.198, 2.053, 1328, 37.198, 38.384, 1.186, 13312, 0,     4.384,
 35, 357, 35, 35, 36.327, 1.327, 15360, 0, 36.327, 38.724, 2.398, 1509, 38.724, 39.821, 1.097, 15360, 0,     4.821,
 36, 357, 36, 36, 37.508, 1.508, 15360, 0, 37.508, 39.839, 2.33, 1517, 39.839, 40.942, 1.103, 15360, 0,     4.942,
 37, 357, 37, 37, 38.54, 1.54, 13312, 0, 38.54, 40.841, 2.302, 1373, 40.841, 41.893, 1.052, 13312, 0,     4.893,
 38, 357, 38, 38, 39.729, 1.729, 15360, 0, 39.729, 42.183, 2.455, 1524, 42.183, 43.29, 1.107, 15360, 0,     5.290,
 39, 357, 39, 39, 40.831, 1.831, 14336, 0, 40.831, 43.033, 2.202, 1420, 43.033, 44.314, 1.281, 14336, 0,     5.314,
 40, 357, 40, 40, 41.698, 1.698, 11264, 0, 41.698, 43.988, 2.29, 1173, 43.988, 45.119, 1.131, 11264, 0,     5.119,
 41, 357, 41, 41, 42.804, 1.804, 14336, 0, 42.804, 45.307, 2.504, 1479, 45.307, 46.332, 1.024, 14336, 0,     5.332,
 42, 357, 42, 42, 43.828, 1.828, 13312, 0, 43.828, 46.114, 2.286, 1381, 46.114, 47.283, 1.169, 13312, 0,     5.283,
 43, 357, 43, 43, 44.852, 1.852, 13312, 0, 44.852, 47.365, 2.513, 1336, 47.365, 48.316, 0.951, 13312, 0,     5.316,
 44, 357, 44, 44, 45.955, 1.955, 14336, 0, 45.955, 48.375, 2.419, 1470, 48.375, 49.399, 1.024, 14336, 0,     5.399,
 45, 357, 45, 45, 46.743, 1.743, 10240, 0, 46.743, 49.01, 2.267, 1069, 49.01, 50.13, 1.121, 10240, 0,     5.130,
 46, 357, 46, 46, 47.61, 1.61, 11264, 0, 47.61, 50.141, 2.531, 1144, 50.141, 50.951, 0.81, 11264, 0,     4.951,
 47, 357, 47, 47, 48.641, 1.641, 13312, 0, 48.641, 51.106, 2.465, 1360, 51.106, 52.063, 0.957, 13312, 0,     5.063,
 48, 357, 48, 48, 49.669, 1.669, 13312, 0, 49.669, 52.26, 2.591, 1371, 52.26, 53.212, 0.951, 13312, 0,     5.212,
 49, 357, 49, 49, 50.545, 1.545, 11264, 0, 50.545, 52.874, 2.328, 1147, 52.874, 54.017, 1.143, 11264, 0,     5.017,
 50, 357, 50, 50, 51.491, 1.491, 12288, 0, 51.491, 54.155, 2.664, 1232, 54.155, 55.039, 0.884, 12288, 0,     5.039,
 51, 357, 51, 51, 52.6, 1.6, 14336, 0, 52.6, 55.07, 2.469, 1426, 55.07, 56.094, 1.024, 14336, 0,     5.094,
 52, 357, 52, 52, 53.549, 1.549, 12288, 0, 53.549, 56.109, 2.56, 1270, 56.109, 56.987, 0.878, 12288, 0,     4.987,
 53, 357, 53, 53, 54.652, 1.652, 14336, 0, 54.652, 57.242, 2.59, 1409, 57.242, 58.271, 1.029, 14336, 0,     5.271,
 54, 357, 54, 54, 55.597, 1.597, 12288, 0, 55.597, 57.976, 2.379, 1208, 57.976, 59.156, 1.18, 12288, 0,     5.156,
 55, 357, 55, 55, 56.542, 1.542, 12288, 0, 56.542, 59.224, 2.681, 1283, 59.224, 60.103, 0.879, 12288, 0,     5.103,
 56, 357, 56, 56, 57.651, 1.651, 14336, 0, 57.651, 60.283, 2.631, 1499, 60.283, 61.307, 1.024, 14336, 0,     5.307,
 57, 357, 57, 57, 58.442, 1.442, 10240, 0, 58.442, 60.845, 2.404, 1046, 60.845, 62.045, 1.199, 10240, 0,     5.045,
 58, 357, 58, 58, 59.313, 1.313, 11264, 0, 59.313, 62.079, 2.766, 1166, 62.079, 62.888, 0.809, 11264, 0,     4.888,
 59, 357, 59, 59, 60.344, 1.344, 13312, 0, 60.344, 62.961, 2.617, 1375, 62.961, 63.916, 0.955, 13312, 0,     4.916,
 60, 357, 60, 60, 61.29, 1.29, 12288, 0, 61.29, 63.987, 2.697, 1236, 63.987, 64.865, 0.878, 12288, 0,     4.865,
 61, 357, 61, 61, 62.397, 1.397, 14336, 0, 62.397, 65.154, 2.757, 1426, 65.154, 66.182, 1.028, 14336, 0,     5.182,
 62, 357, 62, 62, 63.421, 1.421, 13312, 0, 63.421, 66.054, 2.633, 1344, 66.054, 67.138, 1.084, 13312, 0,     5.138,
 63, 357, 63, 63, 64.292, 1.292, 11264, 0, 64.292, 66.897, 2.605, 1127, 66.897, 67.942, 1.045, 11264, 0,     4.942,
 64, 357, 64, 64, 65.243, 1.243, 12288, 0, 65.243, 68.01, 2.767, 1272, 68.01, 68.889, 0.879, 12288, 0,     4.889,
 65, 357, 65, 65, 66.425, 1.425, 15360, 0, 66.425, 69.271, 2.846, 1539, 69.271, 70.378, 1.107, 15360, 0,     5.378,
 66, 357, 66, 66, 67.533, 1.533, 14336, 0, 67.533, 70.234, 2.701, 1446, 70.234, 71.402, 1.168, 14336, 0,     5.402,
 67, 357, 67, 67, 68.4, 1.4, 11264, 0, 68.4, 70.999, 2.599, 1123, 70.999, 72.207, 1.208, 11264, 0,     5.207,
 68, 357, 68, 68, 69.345, 1.345, 12288, 0, 69.345, 72.116, 2.771, 1224, 72.116, 73.088, 0.972, 12288, 0,     5.088,
 69, 357, 69, 69, 70.296, 1.296, 12288, 0, 70.296, 72.947, 2.651, 1265, 72.947, 73.976, 1.028, 12288, 0,     4.976,
 70, 357, 70, 70, 71.399, 1.399, 14336, 0, 71.399, 74.367, 2.967, 1458, 74.367, 75.396, 1.029, 14336, 0,     5.396,
 71, 357, 71, 71, 72.192, 1.192, 10240, 0, 72.192, 74.625, 2.432, 1091, 74.625, 76.128, 1.503, 10240, 0,     5.128,
 72, 357, 72, 72, 73.216, 1.216, 13312, 0, 73.216, 76.421, 3.205, 1334, 76.421, 77.378, 0.957, 13312, 0,     5.378,
 73, 357, 73, 73, 74.247, 1.247, 13312, 0, 74.247, 76.729, 2.482, 1368, 76.729, 78.329, 1.6, 13312, 0,     5.329,
 74, 357, 74, 74, 75.04, 1.04, 10240, 0, 75.04, 78.075, 3.036, 1076, 78.075, 79.067, 0.992, 10240, 0,     5.067,
 75, 357, 75, 75, 75.988, 0.988, 12288, 0, 75.988, 78.577, 2.589, 1200, 78.577, 79.955, 1.378, 12288, 0,     4.955,
 76, 357, 76, 76, 77.196, 1.196, 15360, 0, 77.196, 80.41, 3.214, 1516, 80.41, 81.507, 1.097, 15360, 0,     5.507,
 77, 357, 77, 77, 78.065, 1.065, 11264, 0, 78.065, 80.41, 2.345, 1192, 80.41, 82.312, 1.902, 11264, 0,     5.312,
 78, 357, 78, 78, 78.935, 0.935, 11264, 0, 78.935, 82.253, 3.317, 1198, 82.253, 83.12, 0.867, 11264, 0,     5.120,
 79, 357, 79, 79, 79.958, 0.958, 12288, 0, 79.958, 82.332, 2.374, 1247, 82.332, 83.998, 1.666, 12288, 0,     4.998,
 80, 357, 80, 80, 80.952, 0.952, 12288, 0, 80.952, 84.138, 3.185, 1225, 84.138, 85.015, 0.878, 12288, 0,     5.015,
 81, 357, 81, 81, 82.04, 1.04, 13312, 0, 82.04, 84.335, 2.296, 1300, 84.335, 85.966, 1.631, 13312, 0,     4.966,
 83, 357, 83, 83, 84.01, 1.01, 11264, 0, 84.01, 86.175, 2.165, 1197, 86.175, 86.985, 0.81, 11264, 0,     3.985,
 82, 357, 82, 82, 83.144, 1.144, 14336, 0, 83.144, 86.314, 3.17, 1413, 86.314, 88.011, 1.697, 14336, 0,     6.011,
 84, 357, 84, 84, 85.04, 1.04, 13312, 0, 85.04, 88.262, 3.222, 1353, 88.262, 89.213, 0.951, 13312, 0,     5.213,
 85, 357, 85, 85, 86.069, 1.069, 13312, 0, 86.069, 88.322, 2.253, 1300, 88.322, 90.166, 1.844, 13312, 0,     5.166,
 87, 357, 87, 87, 88.131, 1.131, 13312, 0, 88.131, 90.347, 2.216, 1314, 90.347, 91.3, 0.954, 13312, 0,     4.300,
 86, 357, 86, 86, 87.101, 1.101, 13312, 0, 87.101, 90.377, 3.276, 1371, 90.377, 92.252, 1.875, 13312, 0,     6.252,
 89, 357, 89, 89, 90.035, 1.035, 12288, 0, 90.035, 92.282, 2.247, 1235, 92.282, 93.16, 0.878, 12288, 0,     4.160,
 88, 357, 88, 88, 89.086, 1.086, 12288, 0, 89.086, 92.321, 3.236, 1284, 92.321, 94.038, 1.716, 12288, 0,     6.038,
 91, 357, 91, 91, 91.937, 0.937, 10240, 0, 91.937, 93.994, 2.056, 1082, 93.994, 94.769, 0.775, 10240, 0,     3.769,
 90, 357, 90, 90, 91.143, 1.143, 14336, 0, 91.143, 94.481, 3.338, 1426, 94.481, 95.793, 1.312, 14336, 0,     5.793,
 92, 357, 92, 92, 93.04, 1.04, 13312, 0, 93.04, 96.115, 3.075, 1375, 96.115, 97.073, 0.958, 13312, 0,     5.073,
