Workload_ID,    App_ID,SubmitTime,Tr:StartTime,Tr:EndTime,Tr:NetworkTime,   Tr:Size,Tr:Channel,Pr:StartTime,Pr:EndTime,Pr:CPUTime,   Pr:Size,Tr:StartTime,Tr:EndTime,Tr:NetworkTime,   Tr:Size,Tr:Channel,Pr:StartTime,Pr:EndTime,Pr:CPUTime,   Pr:Size,Tr:StartTime,Tr:EndTime,Tr:NetworkTime,   Tr:Size,Tr:Channel,Pr:StartTime,Pr:EndTime,Pr:CPUTime,   Pr:Size,Tr:StartTime,Tr:EndTime,Tr:NetworkTime,   Tr:Size,Tr:Channel,ResponseTime,
 1, 384, 1, 1, 2.054, 1.054, 9216, 0, 2.054, 3.704, 1.65, 905, 3.704, 5.485, 1.781, 9216, 0, 5.485, 7.12, 1.635, 1350, 7.12, 8.787, 1.667, 6144, 0, 8.787, 10.24, 1.453, 900, 10.24, 10.933, 0.693, 8192, 0,     9.933,
 0, 384, 0, 0, 1.216, 1.216, 13312, 0, 1.216, 3.604, 2.388, 1309, 3.604, 4.717, 1.113, 13312, 0, 4.717, 7.076, 2.359, 1950, 7.076, 8.101, 1.025, 9216, 0, 8.101, 10.281, 2.18, 1350, 10.281, 11.959, 1.678, 12288, 0,    11.959,
 2, 384, 2, 2, 2.992, 0.992, 10240, 0, 2.992, 5.57, 2.578, 1082, 5.57, 6.423, 0.853, 10240, 0, 6.423, 8.894, 2.47, 1500, 8.894, 9.69, 0.797, 7168, 0, 9.69, 11.948, 2.257, 1050, 11.948, 12.729, 0.781, 9216, 0,    10.729,
 3, 384, 3, 3, 3.938, 0.938, 10240, 0, 3.938, 5.922, 1.984, 1089, 5.922, 7.284, 1.362, 10240, 0, 7.284, 9.097, 1.813, 1500, 9.097, 10.496, 1.4, 7168, 0, 10.496, 12.202, 1.706, 1050, 12.202, 13.497, 1.295, 9216, 0,    10.497,
 4, 384, 4, 4, 4.844, 0.844, 9216, 0, 4.844, 7.337, 2.493, 970, 7.337, 8.111, 0.774, 9216, 0, 8.111, 10.536, 2.425, 1350, 10.536, 11.222, 0.686, 6144, 0, 11.222, 13.406, 2.184, 900, 13.406, 14.187, 0.781, 8192, 0,    10.187,
 5, 384, 5, 5, 5.937, 0.937, 10240, 0, 5.937, 7.809, 1.872, 1028, 7.809, 8.97, 1.161, 10240, 0, 8.97, 10.914, 1.944, 1500, 10.914, 12.023, 1.109, 7168, 0, 12.023, 13.901, 1.878, 1050, 13.901, 14.955, 1.054, 9216, 0,     9.955,
 6, 384, 6, 6, 6.846, 0.846, 9216, 0, 6.846, 9.069, 2.224, 950, 9.069, 9.847, 0.778, 9216, 0, 9.847, 12.171, 2.324, 1350, 12.171, 12.857, 0.685, 6144, 0, 12.857, 14.861, 2.005, 900, 14.861, 15.645, 0.784, 8192, 0,     9.645,
 7, 384, 7, 7, 8.034, 1.034, 11264, 0, 8.034, 10.077, 2.044, 1121, 10.077, 11.016, 0.939, 11264, 0, 11.016, 13.017, 2.001, 1650, 13.017, 13.927, 0.91, 8192, 0, 13.927, 15.868, 1.941, 1200, 15.868, 16.728, 0.861, 10240, 0,     9.728,
 8, 384, 8, 8, 9.157, 1.157, 12288, 0, 9.157, 11.387, 2.231, 1225, 11.387, 12.411, 1.024, 12288, 0, 12.411, 14.599, 2.188, 1800, 14.599, 15.623, 1.024, 9216, 0, 15.623, 17.807, 2.184, 1350, 17.807, 18.833, 1.026, 12288, 0,    10.833,
 9, 384, 9, 9, 10.091, 1.091, 10240, 0, 10.091, 11.938, 1.847, 1016, 11.938, 13.265, 1.327, 10240, 0, 13.265, 15.08, 1.815, 1500, 15.08, 16.42, 1.34, 7168, 0, 16.42, 18.116, 1.696, 1050, 18.116, 19.602, 1.486, 9216, 0,    10.602,
 10, 384, 10, 10, 10.938, 0.938, 9216, 0, 10.938, 13.077, 2.139, 930, 13.077, 14.033, 0.956, 9216, 0, 14.033, 16.242, 2.209, 1350, 16.242, 17.103, 0.86, 6144, 0, 17.103, 19.263, 2.161, 900, 19.263, 20.284, 1.021, 8192, 0,    10.284,
 11, 384, 11, 11, 11.938, 0.938, 10240, 0, 11.938, 13.794, 1.857, 1015, 13.794, 14.886, 1.092, 10240, 0, 14.886, 16.897, 2.011, 1500, 16.897, 17.899, 1.002, 7168, 0, 17.899, 19.819, 1.921, 1050, 19.819, 21.055, 1.236, 9216, 0,    10.055,
 12, 384, 12, 12, 12.845, 0.845, 9216, 0, 12.845, 14.814, 1.969, 955, 14.814, 15.663, 0.849, 9216, 0, 15.663, 17.879, 2.215, 1350, 17.879, 18.581, 0.703, 6144, 0, 18.581, 20.725, 2.144, 900, 20.725, 21.738, 1.013, 8192, 0,     9.738,
 13, 384, 13, 13, 13.844, 0.844, 9216, 0, 13.844, 15.623, 1.78, 978, 15.623, 16.44, 0.816, 9216, 0, 16.44, 18.536, 2.097, 1350, 18.536, 19.271, 0.735, 6144, 0, 19.271, 21.278, 2.007, 900, 21.278, 22.421, 1.143, 8192, 0,     9.421,
 14, 384, 14, 14, 14.751, 0.751, 8192, 0, 14.751, 16.42, 1.669, 884, 16.42, 17.124, 0.704, 8192, 0, 17.124, 19.333, 2.209, 1200, 19.333, 20.024, 0.691, 6144, 0, 20.024, 22.181, 2.156, 900, 22.181, 23.106, 0.925, 8192, 0,     9.106,
 15, 384, 15, 15, 15.938, 0.938, 10240, 0, 15.938, 17.819, 1.881, 1039, 17.819, 18.672, 0.854, 10240, 0, 18.672, 20.496, 1.824, 1500, 20.496, 21.298, 0.803, 7168, 0, 21.298, 23.014, 1.715, 1050, 23.014, 23.881, 0.867, 9216, 0,     8.881,
 16, 384, 16, 16, 16.938, 0.938, 10240, 0, 16.938, 18.878, 1.94, 1068, 18.878, 19.732, 0.854, 10240, 0, 19.732, 21.548, 1.817, 1500, 21.548, 22.345, 0.796, 7168, 0, 22.345, 24.04, 1.696, 1050, 24.04, 24.817, 0.776, 9216, 0,     8.817,
 17, 384, 17, 17, 17.751, 0.751, 8192, 0, 17.751, 19.458, 1.707, 898, 19.458, 20.421, 0.963, 8192, 0, 20.421, 21.958, 1.538, 1200, 21.958, 23.032, 1.074, 6144, 0, 23.032, 24.485, 1.453, 900, 24.485, 25.501, 1.016, 8192, 0,     8.501,
 18, 384, 18, 18, 18.937, 0.937, 10240, 0, 18.937, 20.898, 1.962, 1080, 20.898, 21.756, 0.858, 10240, 0, 21.756, 23.579, 1.822, 1500, 23.579, 24.375, 0.797, 7168, 0, 24.375, 26.08, 1.704, 1050, 26.08, 26.85, 0.77, 9216, 0,     8.850,
 19, 384, 19, 19, 20.124, 1.124, 12288, 0, 20.124, 22.34, 2.217, 1219, 22.34, 23.37, 1.03, 12288, 0, 23.37, 25.56, 2.189, 1800, 25.56, 26.584, 1.024, 9216, 0, 26.584, 28.773, 2.189, 1350, 28.773, 29.799, 1.026, 12288, 0,    10.799,
 20, 384, 20, 20, 21.154, 1.154, 11264, 0, 21.154, 23.279, 2.124, 1169, 23.279, 24.309, 1.031, 11264, 0, 24.309, 26.303, 1.994, 1650, 26.303, 27.494, 1.191, 8192, 0, 27.494, 29.431, 1.937, 1200, 29.431, 30.652, 1.221, 10240, 0,    10.652,
 21, 384, 21, 21, 22.094, 1.094, 10240, 0, 22.094, 24.324, 2.23, 1092, 24.324, 25.179, 0.855, 10240, 0, 25.179, 27.377, 2.199, 1500, 27.377, 28.298, 0.921, 7168, 0, 28.298, 30.475, 2.177, 1050, 30.475, 31.42, 0.945, 9216, 0,    10.420,
