Workload_ID,    App_ID,SubmitTime,Tr:StartTime,Tr:EndTime,Tr:NetworkTime,   Tr:Size,Tr:Channel,Pr:StartTime,Pr:EndTime,Pr:CPUTime,   Pr:Size,Tr:StartTime,Tr:EndTime,Tr:NetworkTime,   Tr:Size,Tr:Channel,ResponseTime,
 0, 364, 0, 0, 1.03, 1.03, 14336, 0, 1.03, 3.043, 2.013, 1405, 3.043, 4.002, 0.959, 14336, 0,     4.002,
 1, 364, 1, 1, 1.916, 0.916, 12288, 0, 1.916, 3.684, 1.768, 1229, 3.684, 4.821, 1.137, 12288, 0,     3.821,
 2, 364, 2, 2, 3.033, 1.033, 14336, 0, 3.033, 5.048, 2.016, 1404, 5.048, 6.014, 0.966, 14336, 0,     4.014,
 3, 364, 3, 3, 3.988, 0.988, 13312, 0, 3.988, 5.967, 1.979, 1390, 5.967, 6.902, 0.935, 13312, 0,     3.902,
 4, 364, 4, 4, 5.177, 1.177, 16384, 0, 5.177, 7.564, 2.387, 1669, 7.564, 8.658, 1.094, 16384, 0,     4.658,
 5, 364, 5, 5, 6.357, 1.357, 16384, 0, 6.357, 8.708, 2.351, 1645, 8.708, 9.803, 1.094, 16384, 0,     4.803,
 6, 364, 6, 6, 7.17, 1.17, 11264, 0, 7.17, 9.188, 2.017, 1132, 9.188, 10.554, 1.366, 11264, 0,     4.554,
 7, 364, 7, 7, 7.984, 0.984, 11264, 0, 7.984, 10.349, 2.365, 1149, 10.349, 11.305, 0.956, 11264, 0,     4.305,
 8, 364, 8, 8, 9.107, 1.107, 15360, 0, 9.107, 11.429, 2.323, 1558, 11.429, 12.459, 1.03, 15360, 0,     4.459,
 9, 364, 9, 9, 10.065, 1.065, 13312, 0, 10.065, 12.212, 2.146, 1302, 12.212, 13.35, 1.139, 13312, 0,     4.350,
 10, 364, 10, 10, 11.166, 1.166, 15360, 0, 11.166, 13.696, 2.53, 1587, 13.696, 14.723, 1.027, 15360, 0,     4.723,
 11, 364, 11, 11, 12.192, 1.192, 14336, 0, 12.192, 14.269, 2.077, 1432, 14.269, 15.679, 1.411, 14336, 0,     4.679,
 12, 364, 12, 12, 13.07, 1.07, 12288, 0, 13.07, 15.493, 2.423, 1256, 15.493, 16.499, 1.006, 12288, 0,     4.499,
 13, 364, 13, 13, 13.874, 0.874, 11264, 0, 13.874, 15.988, 2.114, 1198, 15.988, 17.25, 1.261, 11264, 0,     4.250,
 14, 364, 14, 14, 15.11, 1.11, 15360, 0, 15.11, 17.719, 2.609, 1557, 17.719, 18.755, 1.036, 15360, 0,     4.755,
 15, 364, 15, 15, 15.988, 0.988, 12288, 0, 15.988, 17.829, 1.841, 1289, 17.829, 19.576, 1.747, 12288, 0,     4.576,
 16, 364, 16, 16, 16.959, 0.959, 13312, 0, 16.959, 19.584, 2.625, 1300, 19.584, 20.482, 0.898, 13312, 0,     4.482,
 17, 364, 17, 17, 17.884, 0.884, 12288, 0, 17.884, 19.614, 1.73, 1215, 19.614, 21.303, 1.689, 12288, 0,     4.303,
 18, 364, 18, 18, 18.964, 0.964, 13312, 0, 18.964, 21.502, 2.538, 1341, 21.502, 22.393, 0.891, 13312, 0,     4.393,
 19, 364, 19, 19, 20.032, 1.032, 14336, 0, 20.032, 22.058, 2.027, 1421, 22.058, 23.349, 1.291, 14336, 0,     4.349,
 20, 364, 20, 20, 20.909, 0.909, 12288, 0, 20.909, 23.243, 2.334, 1214, 23.243, 24.169, 0.926, 12288, 0,     4.169,
 21, 364, 21, 21, 21.884, 0.884, 12288, 0, 21.884, 23.792, 1.908, 1214, 23.792, 24.989, 1.197, 12288, 0,     3.989,
 22, 364, 22, 22, 22.893, 0.893, 12288, 0, 22.893, 25.008, 2.115, 1236, 25.008, 25.836, 0.829, 12288, 0,     3.836,
 23, 364, 23, 23, 23.813, 0.813, 11264, 0, 23.813, 25.531, 1.718, 1198, 25.531, 26.597, 1.066, 11264, 0,     3.597,
 24, 364, 24, 24, 25.03, 1.03, 14336, 0, 25.03, 27.066, 2.036, 1424, 27.066, 28.026, 0.96, 14336, 0,     4.026,
 25, 364, 25, 25, 25.981, 0.981, 13312, 0, 25.981, 27.841, 1.859, 1306, 27.841, 28.913, 1.073, 13312, 0,     3.913,
 26, 364, 26, 26, 26.893, 0.893, 12288, 0, 26.893, 28.844, 1.952, 1243, 28.844, 29.733, 0.889, 12288, 0,     3.733,
 27, 364, 27, 27, 28.103, 1.103, 15360, 0, 28.103, 30.275, 2.172, 1525, 30.275, 31.302, 1.026, 15360, 0,     4.302,
 28, 364, 28, 28, 29.204, 1.204, 15360, 0, 29.204, 31.379, 2.174, 1521, 31.379, 32.404, 1.026, 15360, 0,     4.404,
 29, 364, 29, 29, 30.301, 1.301, 15360, 0, 30.301, 32.551, 2.25, 1576, 32.551, 33.584, 1.033, 15360, 0,     4.584,
 30, 364, 30, 30, 31.189, 1.189, 12288, 0, 31.189, 33.116, 1.927, 1215, 33.116, 34.403, 1.287, 12288, 0,     4.403,
 31, 364, 31, 31, 32.217, 1.217, 14336, 0, 32.217, 34.618, 2.401, 1444, 34.618, 35.575, 0.958, 14336, 0,     4.575,
 32, 364, 32, 32, 33.241, 1.241, 14336, 0, 33.241, 35.281, 2.041, 1432, 35.281, 36.531, 1.25, 14336, 0,     4.531,
 33, 364, 33, 33, 34.045, 1.045, 11264, 0, 34.045, 36.254, 2.209, 1144, 36.254, 37.282, 1.028, 11264, 0,     4.282,
 34, 364, 34, 34, 34.996, 0.996, 13312, 0, 34.996, 37.168, 2.172, 1320, 37.168, 38.171, 1.003, 13312, 0,     4.171,
 35, 364, 35, 35, 36.103, 1.103, 15360, 0, 36.103, 38.427, 2.324, 1517, 38.427, 39.46, 1.033, 15360, 0,     4.460,
 36, 364, 36, 36, 37.127, 1.127, 14336, 0, 37.127, 39.28, 2.153, 1479, 39.28, 40.422, 1.141, 14336, 0,     4.422,
 37, 364, 37, 37, 38.152, 1.152, 14336, 0, 38.152, 40.443, 2.291, 1410, 40.443, 41.4, 0.958, 14336, 0,     4.400,
