Workload_ID,    App_ID,SubmitTime,Tr:StartTime,Tr:EndTime,Tr:NetworkTime,   Tr:Size,Tr:Channel,Pr:StartTime,Pr:EndTime,Pr:CPUTime,   Pr:Size,Tr:StartTime,Tr:EndTime,Tr:NetworkTime,   Tr:Size,Tr:Channel,Pr:StartTime,Pr:EndTime,Pr:CPUTime,   Pr:Size,Tr:StartTime,Tr:EndTime,Tr:NetworkTime,   Tr:Size,Tr:Channel,ResponseTime,
 0, 834, 0, 0, 0.84, 0.84, 9216, 0, 0.84, 2.62, 1.78, 1469, 2.62, 3.422, 0.803, 7168, 0, 3.422, 5.129, 1.707, 1050, 5.129, 5.899, 0.77, 9216, 0,     5.899,
 1, 834, 1, 1, 1.934, 0.934, 10240, 0, 1.934, 3.841, 1.908, 1561, 3.841, 4.644, 0.802, 7168, 0, 4.644, 6.341, 1.698, 1050, 6.341, 7.111, 0.77, 9216, 0,     6.111,
 2, 834, 2, 2, 2.933, 0.933, 10240, 0, 2.933, 4.763, 1.83, 1511, 4.763, 5.566, 0.802, 7168, 0, 5.566, 7.256, 1.69, 1050, 7.256, 8.027, 0.772, 9216, 0,     6.027,
 3, 834, 3, 3, 4.036, 1.036, 11264, 0, 4.036, 6.166, 2.13, 1758, 6.166, 7.083, 0.916, 8192, 0, 7.083, 9.024, 1.942, 1200, 9.024, 9.88, 0.855, 10240, 0,     6.880,
 4, 834, 4, 4, 4.781, 0.781, 8192, 0, 4.781, 6.385, 1.604, 1322, 6.385, 7.765, 1.38, 6144, 0, 7.765, 9.23, 1.465, 900, 9.23, 10.562, 1.332, 8192, 0,     6.562,
 5, 834, 5, 5, 6.036, 1.036, 11264, 0, 6.036, 8.228, 2.192, 1702, 8.228, 9.144, 0.916, 8192, 0, 9.144, 11.091, 1.947, 1200, 11.091, 11.95, 0.859, 10240, 0,     6.950,
 6, 834, 6, 6, 6.78, 0.78, 8192, 0, 6.78, 8.387, 1.607, 1326, 8.387, 9.835, 1.448, 6144, 0, 9.835, 11.307, 1.471, 900, 11.307, 12.633, 1.326, 8192, 0,     6.633,
 7, 834, 7, 7, 7.84, 0.84, 9216, 0, 7.84, 10.011, 2.172, 1458, 10.011, 10.821, 0.809, 7168, 0, 10.821, 12.802, 1.982, 1050, 12.802, 13.573, 0.77, 9216, 0,     6.573,
 8, 834, 8, 8, 8.934, 0.934, 10240, 0, 8.934, 10.842, 1.909, 1564, 10.842, 11.645, 0.803, 7168, 0, 11.645, 13.342, 1.697, 1050, 13.342, 14.341, 0.998, 9216, 0,     6.341,
 9, 834, 9, 9, 10.036, 1.036, 11264, 0, 10.036, 12.215, 2.18, 1799, 12.215, 13.141, 0.926, 8192, 0, 13.141, 15.092, 1.951, 1200, 15.092, 15.949, 0.857, 10240, 0,     6.949,
 10, 834, 10, 10, 11.246, 1.246, 13312, 0, 11.246, 13.627, 2.381, 1965, 13.627, 14.657, 1.03, 9216, 0, 14.657, 16.837, 2.18, 1350, 16.837, 17.863, 1.026, 12288, 0,     7.863,
 11, 834, 11, 11, 12.372, 1.372, 12288, 0, 12.372, 14.622, 2.25, 1844, 14.622, 15.681, 1.059, 9216, 0, 15.681, 17.857, 2.176, 1350, 17.857, 18.893, 1.035, 12288, 0,     7.893,
 12, 834, 12, 12, 13.21, 1.21, 9216, 0, 13.21, 15.365, 2.155, 1435, 15.365, 16.478, 1.112, 7168, 0, 16.478, 18.535, 2.058, 1050, 18.535, 19.666, 1.13, 9216, 0,     7.666,
 13, 834, 13, 13, 14.327, 1.327, 12288, 0, 14.327, 16.929, 2.602, 1890, 16.929, 17.959, 1.03, 9216, 0, 17.959, 20.145, 2.187, 1350, 20.145, 21.171, 1.026, 12288, 0,     8.171,
 14, 834, 14, 14, 15.351, 1.351, 11264, 0, 15.351, 17.432, 2.081, 1705, 17.432, 18.869, 1.437, 8192, 0, 18.869, 20.803, 1.934, 1200, 20.803, 22.027, 1.225, 10240, 0,     8.027,
 15, 834, 15, 15, 16.375, 1.375, 11264, 0, 16.375, 19.031, 2.656, 1735, 19.031, 19.947, 0.916, 8192, 0, 19.947, 22.095, 2.148, 1200, 22.095, 22.951, 0.856, 10240, 0,     7.951,
 16, 834, 16, 16, 17.306, 1.306, 10240, 0, 17.306, 19.25, 1.944, 1501, 19.25, 20.744, 1.494, 7168, 0, 20.744, 22.501, 1.757, 1050, 22.501, 23.724, 1.224, 9216, 0,     7.724,
 17, 834, 17, 17, 18.051, 1.051, 8192, 0, 18.051, 20.644, 2.593, 1331, 20.644, 21.426, 0.783, 6144, 0, 21.426, 23.55, 2.124, 900, 23.55, 24.412, 0.862, 8192, 0,     7.412,
 18, 834, 18, 18, 19.168, 1.168, 12288, 0, 19.168, 21.438, 2.271, 1806, 21.438, 22.468, 1.03, 9216, 0, 22.468, 24.684, 2.215, 1350, 24.684, 25.71, 1.026, 12288, 0,     7.710,
 19, 834, 19, 19, 20.285, 1.285, 12288, 0, 20.285, 22.911, 2.626, 1871, 22.911, 23.941, 1.03, 9216, 0, 23.941, 26.119, 2.178, 1350, 26.119, 27.145, 1.026, 12288, 0,     8.145,
 20, 834, 20, 20, 21.309, 1.309, 11264, 0, 21.309, 23.537, 2.227, 1732, 23.537, 24.851, 1.315, 8192, 0, 24.851, 26.798, 1.946, 1200, 26.798, 27.999, 1.201, 10240, 0,     7.999,
 21, 834, 21, 21, 22.426, 1.426, 12288, 0, 22.426, 25.098, 2.672, 1805, 25.098, 26.135, 1.037, 9216, 0, 26.135, 28.335, 2.199, 1350, 28.335, 29.37, 1.035, 12288, 0,     8.370,
 22, 834, 22, 22, 23.543, 1.543, 12288, 0, 23.543, 25.823, 2.28, 1887, 25.823, 27.159, 1.336, 9216, 0, 27.159, 29.342, 2.183, 1350, 29.342, 30.394, 1.052, 12288, 0,     8.394,
 23, 834, 23, 23, 24.475, 1.475, 10240, 0, 24.475, 26.971, 2.496, 1545, 26.971, 27.957, 0.987, 7168, 0, 27.957, 30.04, 2.083, 1050, 30.04, 31.165, 1.125, 9216, 0,     8.165,
 24, 834, 24, 24, 25.314, 1.314, 9216, 0, 25.314, 27.593, 2.278, 1460, 27.593, 28.759, 1.167, 7168, 0, 28.759, 31.041, 2.281, 1050, 31.041, 31.933, 0.892, 9216, 0,     7.933,
 25, 834, 25, 25, 26.431, 1.431, 12288, 0, 26.431, 29.294, 2.862, 1906, 29.294, 30.324, 1.03, 9216, 0, 30.324, 32.511, 2.187, 1350, 32.511, 33.537, 1.026, 12288, 0,     8.537,
 26, 834, 26, 26, 27.642, 1.642, 13312, 0, 27.642, 30.013, 2.371, 1957, 30.013, 31.357, 1.344, 9216, 0, 31.357, 33.533, 2.175, 1350, 33.533, 34.561, 1.028, 12288, 0,     8.561,
 27, 834, 27, 27, 28.573, 1.573, 10240, 0, 28.573, 31.143, 2.57, 1527, 31.143, 32.154, 1.011, 7168, 0, 32.154, 34.214, 2.06, 1050, 34.214, 35.329, 1.115, 9216, 0,     8.329,
 28, 834, 28, 28, 29.504, 1.504, 10240, 0, 29.504, 31.862, 2.358, 1526, 31.862, 32.95, 1.088, 7168, 0, 32.95, 35.238, 2.287, 1050, 35.238, 36.097, 0.859, 9216, 0,     8.097,
 29, 834, 29, 29, 30.621, 1.621, 12288, 0, 30.621, 33.334, 2.713, 1808, 33.334, 34.369, 1.035, 9216, 0, 34.369, 36.552, 2.183, 1350, 36.552, 37.583, 1.031, 12288, 0,     8.583,
 30, 834, 30, 30, 31.459, 1.459, 9216, 0, 31.459, 33.62, 2.161, 1451, 33.62, 35.166, 1.545, 7168, 0, 35.166, 36.936, 1.771, 1050, 36.936, 38.355, 1.418, 9216, 0,     8.355,
 31, 834, 31, 31, 32.39, 1.39, 10240, 0, 32.39, 35.16, 2.769, 1506, 35.16, 35.962, 0.803, 7168, 0, 35.962, 38.251, 2.288, 1050, 38.251, 39.123, 0.872, 9216, 0,     8.123,
 32, 834, 32, 32, 33.321, 1.321, 10240, 0, 33.321, 35.543, 2.222, 1587, 35.543, 36.758, 1.215, 7168, 0, 36.758, 38.634, 1.876, 1050, 38.634, 39.891, 1.256, 9216, 0,     7.891,
