Workload_ID,    App_ID,SubmitTime,Tr:StartTime,Tr:EndTime,Tr:NetworkTime,   Tr:Size,Tr:Channel,Pr:StartTime,Pr:EndTime,Pr:CPUTime,   Pr:Size,Tr:StartTime,Tr:EndTime,Tr:NetworkTime,   Tr:Size,Tr:Channel,Pr:StartTime,Pr:EndTime,Pr:CPUTime,   Pr:Size,Tr:StartTime,Tr:EndTime,Tr:NetworkTime,   Tr:Size,Tr:Channel,ResponseTime,
 0, 908, 0, 0, 1.125, 1.125, 12288, 0, 1.125, 3.358, 2.233, 1828, 3.358, 4.388, 1.03, 9216, 0, 4.388, 6.571, 2.183, 1350, 6.571, 7.599, 1.027, 12288, 0,     7.599,
 1, 908, 1, 1, 2.242, 1.242, 12288, 0, 2.242, 4.596, 2.354, 1943, 4.596, 5.626, 1.03, 9216, 0, 5.626, 7.825, 2.198, 1350, 7.825, 8.851, 1.026, 12288, 0,     7.851,
 2, 908, 2, 2, 3.173, 1.173, 10240, 0, 3.173, 5.206, 2.033, 1509, 5.206, 6.425, 1.219, 7168, 0, 6.425, 8.27, 1.845, 1050, 8.27, 9.619, 1.349, 9216, 0,     7.619,
 3, 908, 3, 3, 4.104, 1.104, 10240, 0, 4.104, 6.416, 2.312, 1502, 6.416, 7.222, 0.806, 7168, 0, 7.222, 9.528, 2.306, 1050, 9.528, 10.387, 0.86, 9216, 0,     7.387,
 4, 908, 4, 4, 5.036, 1.036, 10240, 0, 5.036, 7.037, 2.001, 1511, 7.037, 8.018, 0.981, 7168, 0, 8.018, 9.971, 1.953, 1050, 9.971, 11.155, 1.184, 9216, 0,     7.155,
 5, 908, 5, 5, 6.07, 1.07, 11264, 0, 6.07, 8.44, 2.371, 1671, 8.44, 9.357, 0.916, 8192, 0, 9.357, 11.475, 2.118, 1200, 11.475, 12.33, 0.855, 10240, 0,     7.330,
 6, 908, 6, 6, 7.093, 1.093, 11264, 0, 7.093, 9.104, 2.01, 1664, 9.104, 10.267, 1.163, 8192, 0, 10.267, 12.203, 1.936, 1200, 12.203, 13.184, 0.981, 10240, 0,     7.184,
 7, 908, 7, 7, 8.025, 1.025, 10240, 0, 8.025, 10.378, 2.354, 1599, 10.378, 11.183, 0.805, 7168, 0, 11.183, 13.175, 1.992, 1050, 13.175, 13.952, 0.777, 9216, 0,     6.952,
 8, 908, 8, 8, 8.862, 0.862, 9216, 0, 8.862, 10.825, 1.963, 1421, 10.825, 11.979, 1.154, 7168, 0, 11.979, 13.909, 1.929, 1050, 13.909, 14.72, 0.812, 9216, 0,     6.720,
 9, 908, 9, 9, 10.119, 1.119, 12288, 0, 10.119, 12.585, 2.465, 1821, 12.585, 13.614, 1.03, 9216, 0, 13.614, 15.794, 2.18, 1350, 15.794, 16.82, 1.026, 12288, 0,     7.820,
 10, 908, 10, 10, 10.963, 0.963, 9216, 0, 10.963, 12.754, 1.791, 1478, 12.754, 14.411, 1.657, 7168, 0, 14.411, 16.107, 1.696, 1050, 16.107, 17.588, 1.481, 9216, 0,     7.588,
