Workload_ID,    App_ID,SubmitTime,Tr:StartTime,Tr:EndTime,Tr:NetworkTime,   Tr:Size,Tr:Channel,Pr:StartTime,Pr:EndTime,Pr:CPUTime,   Pr:Size,Tr:StartTime,Tr:EndTime,Tr:NetworkTime,   Tr:Size,Tr:Channel,Pr:StartTime,Pr:EndTime,Pr:CPUTime,   Pr:Size,Tr:StartTime,Tr:EndTime,Tr:NetworkTime,   Tr:Size,Tr:Channel,Pr:StartTime,Pr:EndTime,Pr:CPUTime,   Pr:Size,Tr:StartTime,Tr:EndTime,Tr:NetworkTime,   Tr:Size,Tr:Channel,ResponseTime,
 0, 904, 0, 0, 1.119, 1.119, 13312, 0, 1.119, 3.284, 2.165, 1300, 3.284, 4.32, 1.036, 13312, 0, 4.32, 6.497, 2.177, 1950, 6.497, 7.419, 0.922, 9216, 0, 7.419, 9.413, 1.994, 1350, 9.413, 10.366, 0.953, 12288, 0,    10.366,
 1, 904, 1, 1, 2.235, 1.235, 13312, 0, 2.235, 4.508, 2.273, 1364, 4.508, 5.534, 1.026, 13312, 0, 5.534, 7.698, 2.164, 1950, 7.698, 8.619, 0.921, 9216, 0, 8.619, 10.622, 2.002, 1350, 10.622, 11.569, 0.947, 12288, 0,    10.569,
 2, 904, 2, 2, 3.344, 1.344, 13312, 0, 3.344, 5.57, 2.227, 1325, 5.57, 6.597, 1.026, 13312, 0, 6.597, 8.769, 2.172, 1950, 8.769, 9.69, 0.922, 9216, 0, 9.69, 11.689, 1.999, 1350, 11.689, 12.637, 0.947, 12288, 0,    10.637,
 3, 904, 3, 3, 4.368, 1.368, 12288, 0, 4.368, 6.621, 2.253, 1269, 6.621, 7.569, 0.947, 12288, 0, 7.569, 9.7, 2.132, 1800, 9.7, 10.622, 0.921, 9216, 0, 10.622, 12.623, 2.002, 1350, 12.623, 13.585, 0.962, 12288, 0,    10.585,
 4, 904, 4, 4, 5.392, 1.392, 12288, 0, 5.392, 7.626, 2.234, 1234, 7.626, 8.574, 0.947, 12288, 0, 8.574, 10.776, 2.203, 1800, 10.776, 11.698, 0.921, 9216, 0, 11.698, 13.705, 2.007, 1350, 13.705, 14.652, 0.947, 12288, 0,    10.652,
 5, 904, 5, 5, 6.245, 1.245, 10240, 0, 6.245, 8.392, 2.147, 1063, 8.392, 9.361, 0.969, 10240, 0, 9.361, 11.374, 2.012, 1500, 11.374, 12.414, 1.041, 7168, 0, 12.414, 14.177, 1.763, 1050, 14.177, 15.361, 1.183, 9216, 0,    10.361,
 6, 904, 6, 6, 7.107, 1.107, 10240, 0, 7.107, 9.433, 2.325, 1081, 9.433, 10.226, 0.793, 10240, 0, 10.226, 12.442, 2.216, 1500, 12.442, 13.159, 0.717, 7168, 0, 13.159, 15.269, 2.11, 1050, 15.269, 16.07, 0.8, 9216, 0,    10.070,
 7, 904, 7, 7, 8.302, 1.302, 14336, 0, 8.302, 10.759, 2.457, 1414, 10.759, 11.872, 1.113, 14336, 0, 11.872, 14.212, 2.339, 2100, 14.212, 15.238, 1.026, 10240, 0, 15.238, 17.466, 2.228, 1500, 17.466, 18.492, 1.026, 13312, 0,    11.492,
 8, 904, 8, 8, 9.327, 1.327, 12288, 0, 9.327, 11.577, 2.25, 1284, 11.577, 12.821, 1.244, 12288, 0, 12.821, 14.82, 1.999, 1800, 14.82, 16.16, 1.339, 9216, 0, 16.16, 18.162, 2.002, 1350, 18.162, 19.437, 1.275, 12288, 0,    11.437,
 9, 904, 9, 9, 10.521, 1.521, 14336, 0, 10.521, 13.145, 2.624, 1430, 13.145, 14.25, 1.105, 14336, 0, 14.25, 16.586, 2.336, 2100, 16.586, 17.616, 1.031, 10240, 0, 17.616, 19.834, 2.217, 1500, 19.834, 20.86, 1.026, 13312, 0,    11.860,
 10, 904, 10, 10, 11.375, 1.375, 10240, 0, 11.375, 13.413, 2.039, 1098, 13.413, 15.042, 1.629, 10240, 0, 15.042, 16.707, 1.665, 1500, 16.707, 18.342, 1.635, 7168, 0, 18.342, 19.904, 1.562, 1050, 19.904, 21.569, 1.665, 9216, 0,    11.569,
 11, 904, 11, 11, 12.237, 1.237, 10240, 0, 12.237, 14.939, 2.702, 1072, 14.939, 15.829, 0.89, 10240, 0, 15.829, 18.252, 2.423, 1500, 18.252, 19.063, 0.811, 7168, 0, 19.063, 21.404, 2.341, 1050, 21.404, 22.283, 0.879, 9216, 0,    11.283,
 12, 904, 12, 12, 13.346, 1.346, 13312, 0, 13.346, 15.587, 2.24, 1303, 15.587, 16.854, 1.267, 13312, 0, 16.854, 19.024, 2.17, 1950, 19.024, 19.985, 0.961, 9216, 0, 19.985, 21.991, 2.006, 1350, 21.991, 23.232, 1.241, 12288, 0,    11.232,
 13, 904, 13, 13, 14.2, 1.2, 10240, 0, 14.2, 16.724, 2.524, 1071, 16.724, 17.648, 0.924, 10240, 0, 17.648, 19.924, 2.275, 1500, 19.924, 20.706, 0.783, 7168, 0, 20.706, 22.965, 2.259, 1050, 22.965, 23.948, 0.982, 9216, 0,    10.948,
 14, 904, 14, 14, 15.138, 1.138, 11264, 0, 15.138, 17.444, 2.306, 1115, 17.444, 18.515, 1.07, 11264, 0, 18.515, 20.87, 2.355, 1650, 20.87, 21.689, 0.82, 8192, 0, 21.689, 23.777, 2.088, 1200, 23.777, 24.737, 0.96, 10240, 0,    10.737,
