Workload_ID,    App_ID,SubmitTime,Tr:StartTime,Tr:EndTime,Tr:NetworkTime,   Tr:Size,Tr:Channel,Pr:StartTime,Pr:EndTime,Pr:CPUTime,   Pr:Size,Tr:StartTime,Tr:EndTime,Tr:NetworkTime,   Tr:Size,Tr:Channel,Pr:StartTime,Pr:EndTime,Pr:CPUTime,   Pr:Size,Tr:StartTime,Tr:EndTime,Tr:NetworkTime,   Tr:Size,Tr:Channel,ResponseTime,
 0, 892, 0, 0, 1.036, 1.036, 11264, 0, 1.036, 3.041, 2.005, 1655, 3.041, 3.957, 0.916, 8192, 0, 3.957, 5.902, 1.945, 1200, 5.902, 6.757, 0.855, 10240, 0,     6.757,
 1, 892, 1, 1, 2.07, 1.07, 11264, 0, 2.07, 4.078, 2.008, 1657, 4.078, 5.001, 0.924, 8192, 0, 5.001, 6.944, 1.942, 1200, 6.944, 7.799, 0.855, 10240, 0,     6.799,
 2, 892, 2, 2, 3.094, 1.094, 11264, 0, 3.094, 5.186, 2.092, 1727, 5.186, 6.108, 0.922, 8192, 0, 6.108, 8.049, 1.941, 1200, 8.049, 8.908, 0.859, 10240, 0,     6.908,
 3, 892, 3, 3, 4.211, 1.211, 12288, 0, 4.211, 6.52, 2.309, 1906, 6.52, 7.55, 1.03, 9216, 0, 7.55, 9.73, 2.18, 1350, 9.73, 10.756, 1.026, 12288, 0,     7.756,
 4, 892, 4, 4, 5.142, 1.142, 10240, 0, 5.142, 7.087, 1.945, 1569, 7.087, 8.346, 1.26, 7168, 0, 8.346, 10.045, 1.699, 1050, 10.045, 11.533, 1.488, 9216, 0,     7.533,
 5, 892, 5, 5, 6.352, 1.352, 13312, 0, 6.352, 8.891, 2.54, 1957, 8.891, 9.921, 1.03, 9216, 0, 9.921, 12.109, 2.188, 1350, 12.109, 13.137, 1.028, 12288, 0,     8.137,
 6, 892, 6, 6, 7.476, 1.476, 12288, 0, 7.476, 9.821, 2.345, 1935, 9.821, 10.945, 1.124, 9216, 0, 10.945, 13.135, 2.19, 1350, 13.135, 14.169, 1.033, 12288, 0,     8.169,
 7, 892, 7, 7, 8.5, 1.5, 11264, 0, 8.5, 10.973, 2.473, 1713, 10.973, 11.894, 0.921, 8192, 0, 11.894, 14.063, 2.169, 1200, 14.063, 15.022, 0.959, 10240, 0,     8.022,
 8, 892, 8, 8, 9.431, 1.431, 10240, 0, 9.431, 11.711, 2.28, 1560, 11.711, 12.69, 0.979, 7168, 0, 12.69, 14.84, 2.15, 1050, 14.84, 15.794, 0.954, 9216, 0,     7.794,
 9, 892, 9, 9, 10.273, 1.273, 9216, 0, 10.273, 12.725, 2.452, 1446, 12.725, 13.527, 0.802, 7168, 0, 13.527, 15.762, 2.235, 1050, 15.762, 16.562, 0.8, 9216, 0,     7.562,
 10, 892, 10, 10, 11.204, 1.204, 10240, 0, 11.204, 13.676, 2.473, 1622, 13.676, 14.596, 0.92, 8192, 0, 14.596, 16.789, 2.193, 1200, 16.789, 17.648, 0.859, 10240, 0,     7.648,
 11, 892, 11, 11, 12.233, 1.233, 11264, 0, 12.233, 14.766, 2.533, 1684, 14.766, 15.682, 0.916, 8192, 0, 15.682, 17.706, 2.023, 1200, 17.706, 18.563, 0.858, 10240, 0,     7.563,
 12, 892, 12, 12, 13.076, 1.076, 9216, 0, 13.076, 15.458, 2.382, 1471, 15.458, 16.487, 1.028, 7168, 0, 16.487, 18.5, 2.013, 1050, 18.5, 19.331, 0.832, 9216, 0,     7.331,
 13, 892, 13, 13, 14.1, 1.1, 11264, 0, 14.1, 16.78, 2.679, 1662, 16.78, 17.696, 0.916, 8192, 0, 17.696, 19.657, 1.961, 1200, 19.657, 20.513, 0.856, 10240, 0,     7.513,
 14, 892, 14, 14, 15.124, 1.124, 11264, 0, 15.124, 17.561, 2.437, 1736, 17.561, 18.607, 1.045, 8192, 0, 18.607, 20.558, 1.951, 1200, 20.558, 21.413, 0.855, 10240, 0,     7.413,
 15, 892, 15, 15, 16.242, 1.242, 12288, 0, 16.242, 18.981, 2.739, 1803, 18.981, 20.012, 1.03, 9216, 0, 20.012, 22.193, 2.181, 1350, 22.193, 23.222, 1.03, 12288, 0,     8.222,
 16, 892, 16, 16, 17.179, 1.179, 10240, 0, 17.179, 19.542, 2.363, 1621, 19.542, 20.922, 1.38, 8192, 0, 20.922, 22.872, 1.95, 1200, 22.872, 24.076, 1.205, 10240, 0,     8.076,
 17, 892, 17, 17, 18.022, 1.022, 9216, 0, 18.022, 20.698, 2.676, 1417, 20.698, 21.718, 1.02, 7168, 0, 21.718, 23.891, 2.173, 1050, 23.891, 24.844, 0.953, 9216, 0,     7.844,
 18, 892, 18, 18, 19.232, 1.232, 13312, 0, 19.232, 21.922, 2.69, 1964, 21.922, 22.955, 1.034, 9216, 0, 22.955, 25.137, 2.181, 1350, 25.137, 26.163, 1.026, 12288, 0,     8.163,
 19, 892, 19, 19, 20.359, 1.359, 12288, 0, 20.359, 22.971, 2.612, 1873, 22.971, 24.004, 1.032, 9216, 0, 24.004, 26.181, 2.178, 1350, 26.181, 27.211, 1.03, 12288, 0,     8.211,
 20, 892, 20, 20, 21.29, 1.29, 10240, 0, 21.29, 23.928, 2.638, 1643, 23.928, 24.914, 0.986, 8192, 0, 24.914, 27.078, 2.164, 1200, 27.078, 28.07, 0.993, 10240, 0,     8.070,
 21, 892, 21, 21, 22.505, 1.505, 13312, 0, 22.505, 25.336, 2.831, 1952, 25.336, 26.366, 1.03, 9216, 0, 26.366, 28.552, 2.185, 1350, 28.552, 29.582, 1.03, 12288, 0,     8.582,
