Workload_ID,    App_ID,SubmitTime,Tr:StartTime,Tr:EndTime,Tr:NetworkTime,   Tr:Size,Tr:Channel,Pr:StartTime,Pr:EndTime,Pr:CPUTime,   Pr:Size,Tr:StartTime,Tr:EndTime,Tr:NetworkTime,   Tr:Size,Tr:Channel,Pr:StartTime,Pr:EndTime,Pr:CPUTime,   Pr:Size,Tr:StartTime,Tr:EndTime,Tr:NetworkTime,   Tr:Size,Tr:Channel,Pr:StartTime,Pr:EndTime,Pr:CPUTime,   Pr:Size,Tr:StartTime,Tr:EndTime,Tr:NetworkTime,   Tr:Size,Tr:Channel,ResponseTime,
 0, 6, 0, 0, 1.129, 1.129, 12288, 0, 1.129, 3.492, 2.363, 1292, 3.492, 4.522, 1.03, 12288, 0, 4.522, 6.703, 2.181, 1800, 6.703, 7.729, 1.026, 9216, 0, 7.729, 9.911, 2.182, 1350, 9.911, 10.944, 1.033, 12288, 0,    10.944,
 1, 6, 1, 1, 2.064, 1.064, 10240, 0, 2.064, 4.013, 1.949, 1072, 4.013, 5.377, 1.364, 10240, 0, 5.377, 7.201, 1.824, 1500, 7.201, 8.525, 1.324, 7168, 0, 8.525, 10.215, 1.69, 1050, 10.215, 11.72, 1.505, 9216, 0,    10.720,
 3, 6, 3, 3, 4.118, 1.118, 9216, 0, 4.118, 5.787, 1.669, 909, 5.787, 6.556, 0.77, 9216, 0, 6.556, 8.344, 1.787, 1350, 8.344, 9.213, 0.87, 6144, 0, 9.213, 11.369, 2.155, 900, 11.369, 12.402, 1.034, 8192, 0,     9.402,
 2, 6, 2, 2, 3.274, 1.274, 13312, 0, 3.274, 5.881, 2.607, 1310, 5.881, 7.666, 1.784, 13312, 0, 7.666, 10.033, 2.367, 1950, 10.033, 11.059, 1.026, 9216, 0, 11.059, 13.242, 2.183, 1350, 13.242, 14.275, 1.033, 12288, 0,    12.275,
 4, 6, 4, 4, 5.236, 1.236, 12288, 0, 5.236, 7.989, 2.753, 1210, 7.989, 9.015, 1.026, 12288, 0, 9.015, 11.202, 2.187, 1800, 11.202, 12.237, 1.035, 9216, 0, 12.237, 14.422, 2.185, 1350, 14.422, 15.448, 1.026, 12288, 0,    11.448,
 5, 6, 5, 5, 6.26, 1.26, 11264, 0, 6.26, 8.344, 2.084, 1137, 8.344, 9.96, 1.616, 11264, 0, 9.96, 12.041, 2.081, 1650, 12.041, 13.147, 1.106, 8192, 0, 13.147, 15.187, 2.04, 1200, 15.187, 16.308, 1.121, 10240, 0,    11.308,
 6, 6, 6, 6, 7.201, 1.201, 10240, 0, 7.201, 9.96, 2.759, 1084, 9.96, 10.824, 0.865, 10240, 0, 10.824, 13.02, 2.195, 1500, 13.02, 13.944, 0.924, 7168, 0, 13.944, 16.121, 2.177, 1050, 16.121, 17.076, 0.956, 9216, 0,    11.076,
 7, 6, 7, 7, 8.132, 1.132, 10240, 0, 8.132, 10.318, 2.186, 1078, 10.318, 11.678, 1.36, 10240, 0, 11.678, 13.862, 2.185, 1500, 13.862, 14.74, 0.878, 7168, 0, 14.74, 16.9, 2.16, 1050, 16.9, 17.854, 0.954, 9216, 0,    10.854,
 8, 6, 8, 8, 9.347, 1.347, 13312, 0, 9.347, 12.329, 2.982, 1303, 12.329, 13.44, 1.111, 13312, 0, 13.44, 15.801, 2.361, 1950, 15.801, 16.827, 1.026, 9216, 0, 16.827, 19.014, 2.187, 1350, 19.014, 20.045, 1.031, 12288, 0,    12.045,
 9, 6, 9, 9, 10.464, 1.464, 12288, 0, 10.464, 12.678, 2.215, 1214, 12.678, 14.464, 1.786, 12288, 0, 14.464, 16.643, 2.179, 1800, 16.643, 17.854, 1.211, 9216, 0, 17.854, 20.043, 2.189, 1350, 20.043, 21.069, 1.026, 12288, 0,    12.069,
 10, 6, 10, 10, 11.495, 1.495, 11264, 0, 11.495, 14.409, 2.915, 1136, 14.409, 15.403, 0.993, 11264, 0, 15.403, 17.8, 2.397, 1650, 17.8, 18.764, 0.964, 8192, 0, 18.764, 20.955, 2.191, 1200, 20.955, 21.922, 0.967, 10240, 0,    11.922,
 11, 6, 11, 11, 12.612, 1.612, 12288, 0, 12.612, 15.012, 2.401, 1281, 15.012, 16.426, 1.414, 12288, 0, 16.426, 18.826, 2.399, 1800, 18.826, 19.858, 1.032, 9216, 0, 19.858, 22.227, 2.369, 1350, 22.227, 23.253, 1.026, 12288, 0,    12.253,
 13, 6, 13, 13, 14.567, 1.567, 9216, 0, 14.567, 16.674, 2.107, 915, 16.674, 17.445, 0.77, 9216, 0, 17.445, 19.435, 1.991, 1350, 19.435, 20.542, 1.107, 6144, 0, 20.542, 22.41, 1.868, 900, 22.41, 23.939, 1.53, 8192, 0,    10.939,
 14, 6, 14, 14, 15.321, 1.321, 8192, 0, 15.321, 18.305, 2.985, 893, 18.305, 19.158, 0.853, 8192, 0, 19.158, 20.89, 1.731, 1200, 20.89, 21.574, 0.685, 6144, 0, 21.574, 23.682, 2.107, 900, 23.682, 24.622, 0.941, 8192, 0,    10.622,
 12, 6, 12, 12, 13.729, 1.729, 12288, 0, 13.729, 16.705, 2.977, 1254, 16.705, 18.476, 1.77, 12288, 0, 18.476, 21.008, 2.532, 1800, 21.008, 22.602, 1.594, 9216, 0, 22.602, 24.785, 2.184, 1350, 24.785, 25.811, 1.026, 12288, 0,    13.811,
 15, 6, 15, 15, 16.257, 1.257, 10240, 0, 16.257, 18.561, 2.304, 1015, 18.561, 20.016, 1.454, 10240, 0, 20.016, 22.709, 2.693, 1500, 22.709, 23.51, 0.801, 7168, 0, 23.51, 25.383, 1.872, 1050, 25.383, 26.582, 1.199, 9216, 0,    11.582,
 17, 6, 17, 17, 18.305, 1.305, 10240, 0, 18.305, 20.413, 2.108, 1018, 20.413, 21.277, 0.864, 10240, 0, 21.277, 23.095, 1.818, 1500, 23.095, 24.311, 1.216, 7168, 0, 24.311, 26.489, 2.178, 1050, 26.489, 27.351, 0.862, 9216, 0,    10.351,
 18, 6, 18, 18, 19.05, 1.05, 8192, 0, 19.05, 22.032, 2.982, 891, 22.032, 22.985, 0.952, 8192, 0, 22.985, 24.557, 1.572, 1200, 24.557, 25.25, 0.694, 6144, 0, 25.25, 26.841, 1.59, 900, 26.841, 28.033, 1.193, 8192, 0,    10.033,
 16, 6, 16, 16, 17.374, 1.374, 12288, 0, 17.374, 20.562, 3.188, 1239, 20.562, 22.301, 1.739, 12288, 0, 22.301, 24.891, 2.59, 1800, 24.891, 26.274, 1.383, 9216, 0, 26.274, 28.691, 2.417, 1350, 28.691, 29.721, 1.03, 12288, 0,    13.721,
 19, 6, 19, 19, 20.167, 1.167, 12288, 0, 20.167, 22.852, 2.685, 1250, 22.852, 24.009, 1.157, 12288, 0, 24.009, 26.746, 2.737, 1800, 26.746, 27.772, 1.026, 9216, 0, 27.772, 29.953, 2.181, 1350, 29.953, 30.986, 1.033, 12288, 0,    11.986,
 20, 6, 20, 20, 21.287, 1.287, 12288, 0, 21.287, 24.375, 3.088, 1285, 24.375, 25.405, 1.03, 12288, 0, 25.405, 27.588, 2.183, 1800, 27.588, 28.8, 1.212, 9216, 0, 28.8, 30.975, 2.175, 1350, 30.975, 32.01, 1.035, 12288, 0,    12.010,
