Workload_ID,    App_ID,SubmitTime,Tr:StartTime,Tr:EndTime,Tr:NetworkTime,   Tr:Size,Tr:Channel,Pr:StartTime,Pr:EndTime,Pr:CPUTime,   Pr:Size,Tr:StartTime,Tr:EndTime,Tr:NetworkTime,   Tr:Size,Tr:Channel,ResponseTime,
 0, 109, 0, 0, 1.176, 1.176, 16384, 0, 1.176, 3.512, 2.336, 1628, 3.512, 4.606, 1.094, 16384, 0,     4.606,
 1, 109, 1, 1, 1.981, 0.981, 11264, 0, 1.981, 3.589, 1.608, 1121, 3.589, 5.357, 1.768, 11264, 0,     4.357,
 2, 109, 2, 2, 2.884, 0.884, 12288, 0, 2.884, 5.273, 2.389, 1228, 5.273, 6.176, 0.904, 12288, 0,     4.176,
 3, 109, 3, 3, 3.888, 0.888, 12288, 0, 3.888, 5.614, 1.726, 1211, 5.614, 6.995, 1.382, 12288, 0,     3.995,
 4, 109, 4, 4, 4.961, 0.961, 13312, 0, 4.961, 7.191, 2.23, 1344, 7.191, 8.081, 0.889, 13312, 0,     4.081,
 5, 109, 5, 5, 5.892, 0.892, 12288, 0, 5.892, 7.627, 1.735, 1208, 7.627, 8.9, 1.273, 12288, 0,     3.900,
 6, 109, 6, 6, 6.884, 0.884, 12288, 0, 6.884, 9.023, 2.139, 1283, 9.023, 9.844, 0.821, 12288, 0,     3.844,
 7, 109, 7, 7, 8.103, 1.103, 15360, 0, 8.103, 10.304, 2.201, 1532, 10.304, 11.33, 1.026, 15360, 0,     4.330,
 8, 109, 8, 8, 9.134, 1.134, 14336, 0, 9.134, 11.163, 2.029, 1417, 11.163, 12.296, 1.133, 14336, 0,     4.296,
 9, 109, 9, 9, 10.158, 1.158, 14336, 0, 10.158, 12.438, 2.28, 1493, 12.438, 13.396, 0.958, 14336, 0,     4.396,
 10, 109, 10, 10, 11.116, 1.116, 13312, 0, 11.116, 13.129, 2.013, 1372, 13.129, 14.293, 1.164, 13312, 0,     4.293,
 11, 109, 11, 11, 12.217, 1.217, 15360, 0, 12.217, 14.596, 2.379, 1506, 14.596, 15.63, 1.034, 15360, 0,     4.630,
 12, 109, 12, 12, 13.241, 1.241, 14336, 0, 13.241, 17.086, 3.844, 1478, 17.086, 18.043, 0.958, 14336, 0,     6.043,
 13, 109, 13, 13, 14.338, 1.338, 15360, 0, 14.338, 18.504, 4.166, 1518, 18.504, 19.53, 1.026, 15360, 0,     6.530,
 14, 109, 14, 14, 15.216, 1.216, 12288, 0, 15.216, 18.889, 3.673, 1261, 18.889, 20.349, 1.46, 12288, 0,     6.349,
 16, 109, 16, 16, 17.193, 1.193, 12288, 0, 17.193, 20.697, 3.504, 1266, 20.697, 21.518, 0.821, 12288, 0,     5.518,
 15, 109, 15, 15, 16.313, 1.313, 15360, 0, 16.313, 20.748, 4.436, 1572, 20.748, 22.542, 1.794, 15360, 0,     7.542,
