Switch: DC2-gateway,8.0,1.8772310095283018E-14
DC2-HRG5-3,9.0,0.0021746
DC2-HRG5-10,9.0,0.0010059
DC2-HRG5-9,9.0,9.321E-4
DC2-HRG5-2,9.0,9.72E-4
DC2-HRG5-1,9.0,0.0221984
Switch: DC2-HRG4-core1,9.0,1.9557164047945275E-14
DC2-HRG5-4,9.0,0.0026193
DC2-HRG5-5,9.0,0.0025008
DC2-HRG5-7,9.0,0.0023894
DC2-HRG5-8,9.0,9.835E-4
DC2-HRG5-6,9.0,7.905E-4
DC1-HRG1-8,9.0,2.173E-4
DC1-HRG3-5,9.0,0.0
DC1-HRG2-2,9.0,0.0
DC1-HRG3-8,9.0,0.0
DC1-HRG3-3,9.0,0.0
DC1-HRG3-1,9.0,0.0
DC1-HRG2-8,9.0,0.0
DC1-HRG1-9,9.0,0.0018383
DC1-HRG1-10,9.0,0.0016513
DC1-HRG3-2,9.0,0.0
DC1-HRG2-9,9.0,0.0
DC1-HRG2-3,9.0,0.0
DC1-HRG3-7,9.0,0.0
DC1-HRG3-6,9.0,0.0
DC1-HRG2-4,9.0,0.0
DC1-HRG2-6,9.0,0.0
DC1-HRG1-4,9.0,3.875E-4
DC1-HRG3-10,9.0,0.0
DC1-HRG3-4,9.0,0.0
DC1-HRG1-5,9.0,0.0050763
DC1-HRG1-1,9.0,0.0050926
Switch: DC1-HRG1-core1,9.0,0.0
DC1-HRG2-10,9.0,0.0
DC1-HRG2-5,9.0,0.0
DC1-HRG1-7,9.0,0.0024252
DC1-HRG1-3,9.0,0.0030175
Switch: DC1-HRG2-core2,9.0,0.0
DC1-HRG2-7,9.0,0.0
Switch: DC1-HRG3-core3,9.0,0.0
DC1-HRG1-2,9.0,0.0028154
DC1-HRG2-1,9.0,0.0
DC1-HRG3-9,9.0,0.0
DC1-HRG1-6,9.0,0.0036683
Switch: DC1-gateway,9.0,0.0
Switch: DC2-gateway,9.0,1.9557164047945275E-14
DC2-HRG5-3,10.0,0.0014474
DC2-HRG5-10,10.0,7.342E-4
DC2-HRG5-9,10.0,8.665E-4
DC2-HRG5-2,10.0,0.0010156
DC2-HRG5-1,10.0,0.021533
Switch: DC2-HRG4-core1,10.0,1.771304457276468E-14
DC2-HRG5-4,10.0,0.0025343
DC2-HRG5-5,10.0,0.0023571
DC2-HRG5-7,10.0,0.0022918
DC2-HRG5-8,10.0,6.36E-4
DC2-HRG5-6,10.0,9.148E-4
DC1-HRG1-8,10.0,0.0010897
DC1-HRG3-5,10.0,0.0
DC1-HRG2-2,10.0,0.0
DC1-HRG3-8,10.0,0.0
DC1-HRG3-3,10.0,0.0
DC1-HRG3-1,10.0,0.0
DC1-HRG2-8,10.0,0.0
DC1-HRG1-9,10.0,0.0016421
DC1-HRG1-10,10.0,0.0025026
DC1-HRG3-2,10.0,0.0
DC1-HRG2-9,10.0,0.0
DC1-HRG2-3,10.0,0.0
DC1-HRG3-7,10.0,0.0
DC1-HRG3-6,10.0,0.0
DC1-HRG2-4,10.0,0.0
DC1-HRG2-6,10.0,0.0
DC1-HRG1-4,10.0,0.0010567
DC1-HRG3-10,10.0,0.0
DC1-HRG3-4,10.0,0.0
DC1-HRG1-5,10.0,0.0053547
DC1-HRG1-1,10.0,0.0049221
Switch: DC1-HRG1-core1,10.0,0.0
DC1-HRG2-10,10.0,0.0
DC1-HRG2-5,10.0,0.0
DC1-HRG1-7,10.0,0.0025709
DC1-HRG1-3,10.0,0.0029216
Switch: DC1-HRG2-core2,10.0,0.0
DC1-HRG2-7,10.0,0.0
Switch: DC1-HRG3-core3,10.0,0.0
DC1-HRG1-2,10.0,0.0023542
DC1-HRG2-1,10.0,0.0
DC1-HRG3-9,10.0,0.0
DC1-HRG1-6,10.0,0.00331
Switch: DC1-gateway,10.0,0.0
Switch: DC2-gateway,10.0,1.771304457276468E-14
DC2-HRG5-3,11.0,0.0023825
DC2-HRG5-10,11.0,0.0010067
DC2-HRG5-9,11.0,0.0010659
DC2-HRG5-2,11.0,8.644E-4
DC2-HRG5-1,11.0,0.0217786
Switch: DC2-HRG4-core1,11.0,1.9451020655258944E-14
DC2-HRG5-4,11.0,0.0022632
DC2-HRG5-5,11.0,0.0026756
DC2-HRG5-7,11.0,0.002024
DC2-HRG5-8,11.0,6.77E-4
DC2-HRG5-6,11.0,8.416E-4
DC1-HRG1-8,11.0,5.654E-4
DC1-HRG3-5,11.0,0.0
DC1-HRG2-2,11.0,0.0
DC1-HRG3-8,11.0,0.0
DC1-HRG3-3,11.0,0.0
DC1-HRG3-1,11.0,0.0
DC1-HRG2-8,11.0,0.0
DC1-HRG1-9,11.0,0.0026672
DC1-HRG1-10,11.0,0.002549
DC1-HRG3-2,11.0,0.0
DC1-HRG2-9,11.0,0.0
DC1-HRG2-3,11.0,0.0
DC1-HRG3-7,11.0,0.0
DC1-HRG3-6,11.0,0.0
DC1-HRG2-4,11.0,0.0
DC1-HRG2-6,11.0,0.0
DC1-HRG1-4,11.0,0.0014873
DC1-HRG3-10,11.0,0.0
DC1-HRG3-4,11.0,0.0
DC1-HRG1-5,11.0,0.0068967
DC1-HRG1-1,11.0,0.0035616
Switch: DC1-HRG1-core1,11.0,0.0
DC1-HRG2-10,11.0,0.0
DC1-HRG2-5,11.0,0.0
DC1-HRG1-7,11.0,0.0025663
DC1-HRG1-3,11.0,0.0033035
Switch: DC1-HRG2-core2,11.0,0.0
DC1-HRG2-7,11.0,0.0
Switch: DC1-HRG3-core3,11.0,0.0
DC1-HRG1-2,11.0,0.0031339
DC1-HRG2-1,11.0,0.0
DC1-HRG3-9,11.0,0.0
DC1-HRG1-6,11.0,0.0037892
Switch: DC1-gateway,11.0,0.0
Switch: DC2-gateway,11.0,1.9451020655258944E-14
DC2-HRG5-3,12.0,0.0023019
DC2-HRG5-10,12.0,0.0010355
DC2-HRG5-9,12.0,9.724E-4
DC2-HRG5-2,12.0,7.714E-4
DC2-HRG5-1,12.0,0.0218575
Switch: DC2-HRG4-core1,12.0,1.7923813475095862E-14
DC2-HRG5-4,12.0,0.0017123
DC2-HRG5-5,12.0,0.0022318
DC2-HRG5-7,12.0,0.0021673
DC2-HRG5-8,12.0,2.632E-4
DC2-HRG5-6,12.0,7.359E-4
DC1-HRG1-8,12.0,4.36E-4
DC1-HRG3-5,12.0,0.0
DC1-HRG2-2,12.0,0.0
DC1-HRG3-8,12.0,0.0
DC1-HRG3-3,12.0,0.0
DC1-HRG3-1,12.0,0.0
DC1-HRG2-8,12.0,0.0
DC1-HRG1-9,12.0,0.0029893
DC1-HRG1-10,12.0,0.0023683
DC1-HRG3-2,12.0,0.0
DC1-HRG2-9,12.0,0.0
DC1-HRG2-3,12.0,0.0
DC1-HRG3-7,12.0,0.0
DC1-HRG3-6,12.0,0.0
DC1-HRG2-4,12.0,0.0
DC1-HRG2-6,12.0,0.0
DC1-HRG1-4,12.0,0.0011986
