Switch: edge2,5.0,0.0
Switch: edge1,5.0,0.0
host01,5.0,0.0
host02,5.0,0.0
host04,5.0,0.0
host03,5.0,0.0
Switch: edge2,10.3,0.0
Switch: edge1,10.3,0.0
host01,10.3,0.0
host02,10.3,0.0
host04,10.3,0.0
host03,10.3,0.0
Switch: edge2,15.3,0.0
Switch: edge1,15.3,0.0
host01,15.3,0.0
host02,15.3,0.0
host04,15.3,0.0
host03,15.3,0.0
Switch: edge2,20.3,0.009284
Switch: edge1,20.3,0.0
host01,20.3,0.009284
host02,20.3,0.0
host04,20.3,0.01079
host03,20.3,0.009284
Switch: edge2,25.3,0.002222
Switch: edge1,25.3,0.0
host01,25.3,0.002222
host02,25.3,0.0
host04,25.3,7.16E-4
host03,25.3,0.002222
Switch: edge2,31.259466666666665,0.0
Switch: edge1,31.259466666666665,0.0
host01,31.259466666666665,0.0
host02,31.259466666666665,0.0
host04,31.259466666666665,0.0
host03,31.259466666666665,0.0
Switch: edge2,36.25946666666667,0.006666
Switch: edge1,36.25946666666667,0.0
host01,36.25946666666667,0.006666
host02,36.25946666666667,0.0
host04,36.25946666666667,0.006666
host03,36.25946666666667,0.006666
Switch: edge2,41.25946666666667,0.0
Switch: edge1,41.25946666666667,0.0
host01,41.25946666666667,0.0
host02,41.25946666666667,0.0
host04,41.25946666666667,0.0
host03,41.25946666666667,0.0
Switch: edge2,46.25946666666667,0.0
Switch: edge1,46.25946666666667,0.0
host01,46.25946666666667,0.0
host02,46.25946666666667,0.0
host04,46.25946666666667,0.001864
host03,46.25946666666667,0.0
Switch: edge2,51.25946666666667,0.008888
Switch: edge1,51.25946666666667,0.0
host01,51.25946666666667,0.008888
host02,51.25946666666667,0.0
host04,51.25946666666667,0.007024
host03,51.25946666666667,0.008888
Switch: edge2,64.5608,0.0
Switch: edge1,64.5608,0.0
host01,64.5608,0.0
host02,64.5608,0.0
host04,64.5608,0.0
host03,64.5608,0.0
Switch: edge2,69.5608,0.01111
Switch: edge1,69.5608,0.0
host01,69.5608,0.01111
host02,69.5608,0.0
host04,69.5608,0.01111
host03,69.5608,0.01111
Switch: edge2,86.8098,0.0
Switch: edge1,86.8098,0.0
host01,86.8098,0.0
host02,86.8098,0.0
host04,86.8098,0.0
host03,86.8098,0.0
Switch: edge2,91.8098,0.013332
Switch: edge1,91.8098,0.0
host01,91.8098,0.013276
host02,91.8098,0.0
host04,91.8098,0.013332
host03,91.8098,0.013332
Switch: edge2,96.8098,0.0
Switch: edge1,96.8098,0.0
host01,96.8098,5.6E-5
host02,96.8098,0.0
host04,96.8098,0.0
host03,96.8098,0.0
Switch: edge2,114.03006666666667,0.0
Switch: edge1,114.03006666666667,0.0
host01,114.03006666666667,0.0
host02,114.03006666666667,0.0
host04,114.03006666666667,0.0
host03,114.03006666666667,0.0
Switch: edge2,119.03006666666667,0.0
Switch: edge1,119.03006666666667,0.0
host01,119.03006666666667,0.0
host02,119.03006666666667,0.0
host04,119.03006666666667,0.0
host03,119.03006666666667,0.0
