Workload_ID,    App_ID,SubmitTime,Tr:StartTime,Tr:EndTime,Tr:NetworkTime,   Tr:Size,Tr:Channel,Pr:StartTime,Pr:EndTime,Pr:CPUTime,   Pr:Size,Tr:StartTime,Tr:EndTime,Tr:NetworkTime,   Tr:Size,Tr:Channel,Pr:StartTime,Pr:EndTime,Pr:CPUTime,   Pr:Size,Tr:StartTime,Tr:EndTime,Tr:NetworkTime,   Tr:Size,Tr:Channel,Pr:StartTime,Pr:EndTime,Pr:CPUTime,   Pr:Size,Tr:StartTime,Tr:EndTime,Tr:NetworkTime,   Tr:Size,Tr:Channel,ResponseTime,
 0, 1067, 0, 0, 1.109, 1.109, 14336, 0, 1.109, 3.431, 2.322, 1499, 3.431, 4.457, 1.026, 14336, 0, 4.457, 6.624, 2.168, 2100, 6.624, 7.653, 1.029, 10240, 0, 7.653, 9.705, 2.052, 1500, 9.705, 10.658, 0.953, 13312, 0,    10.658,
 1, 1067, 1, 1, 1.904, 0.904, 10240, 0, 1.904, 3.575, 1.671, 1084, 3.575, 5.188, 1.613, 10240, 0, 5.188, 6.725, 1.536, 1500, 6.725, 8.378, 1.653, 7168, 0, 8.378, 9.815, 1.437, 1050, 9.815, 11.316, 1.502, 9216, 0,    10.316,
 2, 1067, 2, 2, 2.951, 0.951, 12288, 0, 2.951, 5.363, 2.412, 1257, 5.363, 6.251, 0.888, 12288, 0, 6.251, 8.475, 2.224, 1800, 8.475, 9.399, 0.924, 9216, 0, 9.399, 11.569, 2.171, 1350, 11.569, 12.458, 0.889, 12288, 0,    10.458,
 3, 1067, 3, 3, 3.872, 0.872, 11264, 0, 3.872, 5.573, 1.701, 1109, 5.573, 7.056, 1.482, 11264, 0, 7.056, 8.748, 1.693, 1650, 8.748, 10.228, 1.48, 8192, 0, 10.228, 11.864, 1.636, 1200, 11.864, 13.19, 1.326, 10240, 0,    10.190,
 4, 1067, 4, 4, 4.794, 0.794, 10240, 0, 4.794, 7.017, 2.223, 1076, 7.017, 7.787, 0.77, 10240, 0, 7.787, 10.015, 2.228, 1500, 10.015, 10.945, 0.93, 7168, 0, 10.945, 13.011, 2.067, 1050, 13.011, 13.85, 0.839, 9216, 0,     9.850,
 5, 1067, 5, 5, 5.878, 0.878, 11264, 0, 5.878, 7.614, 1.736, 1121, 7.614, 8.596, 0.982, 11264, 0, 8.596, 10.446, 1.85, 1650, 10.446, 11.764, 1.318, 8192, 0, 11.764, 13.512, 1.748, 1200, 13.512, 14.583, 1.071, 10240, 0,     9.583,
 6, 1067, 6, 6, 7.114, 1.114, 14336, 0, 7.114, 9.346, 2.232, 1448, 9.346, 10.372, 1.026, 14336, 0, 10.372, 12.528, 2.155, 2100, 12.528, 13.555, 1.027, 10240, 0, 13.555, 15.622, 2.067, 1500, 15.622, 16.579, 0.957, 13312, 0,    10.579,
 7, 1067, 7, 7, 8.06, 1.06, 12288, 0, 8.06, 10.045, 1.985, 1291, 10.045, 11.25, 1.205, 12288, 0, 11.25, 13.087, 1.838, 1800, 13.087, 14.48, 1.393, 9216, 0, 14.48, 16.335, 1.855, 1350, 16.335, 17.462, 1.126, 12288, 0,    10.462,
 8, 1067, 8, 8, 9.084, 1.084, 13312, 0, 9.084, 11.472, 2.388, 1376, 11.472, 12.428, 0.956, 13312, 0, 12.428, 14.527, 2.098, 1950, 14.527, 15.45, 0.924, 9216, 0, 15.45, 17.467, 2.017, 1350, 17.467, 18.354, 0.886, 12288, 0,    10.354,
 9, 1067, 9, 9, 10.265, 1.265, 15360, 0, 10.265, 12.595, 2.33, 1511, 12.595, 13.695, 1.1, 15360, 0, 13.695, 16.019, 2.324, 2250, 16.019, 17.147, 1.128, 11264, 0, 17.147, 19.4, 2.252, 1650, 19.4, 20.43, 1.03, 14336, 0,    11.430,
