Workload_ID,    App_ID,SubmitTime,Tr:StartTime,Tr:EndTime,Tr:NetworkTime,   Tr:Size,Tr:Channel,Pr:StartTime,Pr:EndTime,Pr:CPUTime,   Pr:Size,Tr:StartTime,Tr:EndTime,Tr:NetworkTime,   Tr:Size,Tr:Channel,Pr:StartTime,Pr:EndTime,Pr:CPUTime,   Pr:Size,Tr:StartTime,Tr:EndTime,Tr:NetworkTime,   Tr:Size,Tr:Channel,ResponseTime,
 0, 1101, 0, 0, 0.954, 0.954, 12288, 0, 0.954, 2.821, 1.868, 1822, 2.821, 3.749, 0.928, 9216, 0, 3.749, 5.606, 1.857, 1350, 5.606, 6.492, 0.886, 12288, 0,     6.492,
 1, 1101, 1, 1, 2.036, 1.036, 13312, 0, 2.036, 4.145, 2.109, 2057, 4.145, 5.177, 1.032, 10240, 0, 5.177, 7.231, 2.055, 1500, 7.231, 8.184, 0.953, 13312, 0,     7.184,
 2, 1101, 2, 2, 3.222, 1.222, 15360, 0, 3.222, 5.624, 2.402, 2339, 5.624, 6.761, 1.137, 11264, 0, 6.761, 9.017, 2.256, 1650, 9.017, 10.044, 1.027, 14336, 0,     8.044,
 3, 1101, 3, 3, 4.256, 1.256, 13312, 0, 4.256, 6.349, 2.093, 2035, 6.349, 7.787, 1.438, 10240, 0, 7.787, 9.845, 2.058, 1500, 9.845, 10.999, 1.154, 13312, 0,     7.999,
 4, 1101, 4, 4, 5.29, 1.29, 13312, 0, 5.29, 7.679, 2.389, 1987, 7.679, 8.708, 1.029, 9216, 0, 8.708, 10.863, 2.155, 1350, 10.863, 11.886, 1.023, 12288, 0,     7.886,
 5, 1101, 5, 5, 6.392, 1.392, 14336, 0, 6.392, 8.694, 2.301, 2244, 8.694, 9.835, 1.142, 11264, 0, 9.835, 12.101, 2.266, 1650, 12.101, 13.13, 1.029, 14336, 0,     8.130,
 6, 1101, 6, 6, 7.496, 1.496, 14336, 0, 7.496, 9.884, 2.389, 2151, 9.884, 10.914, 1.03, 10240, 0, 10.914, 12.971, 2.057, 1500, 12.971, 14.083, 1.112, 13312, 0,     8.083,
 7, 1101, 7, 7, 8.678, 1.678, 15360, 0, 8.678, 11.028, 2.351, 2277, 11.028, 12.17, 1.141, 11264, 0, 12.17, 14.424, 2.255, 1650, 14.424, 15.456, 1.031, 14336, 0,     8.456,
 8, 1101, 8, 8, 9.544, 1.544, 11264, 0, 9.544, 11.601, 2.057, 1674, 11.601, 12.989, 1.388, 8192, 0, 12.989, 14.627, 1.638, 1200, 14.627, 16.189, 1.562, 10240, 0,     8.189,
 9, 1101, 9, 9, 10.417, 1.417, 11264, 0, 10.417, 12.775, 2.358, 1704, 12.775, 13.818, 1.043, 8192, 0, 13.818, 16.072, 2.254, 1200, 16.072, 16.921, 0.849, 10240, 0,     7.921,
 10, 1101, 10, 10, 11.52, 1.52, 14336, 0, 11.52, 13.79, 2.269, 2134, 13.79, 14.842, 1.053, 10240, 0, 14.842, 16.889, 2.046, 1500, 16.889, 17.872, 0.983, 13312, 0,     7.872,
 11, 1101, 11, 11, 12.312, 1.312, 10240, 0, 12.312, 14.462, 2.15, 1645, 14.462, 15.661, 1.199, 8192, 0, 15.661, 17.731, 2.07, 1200, 17.731, 18.613, 0.882, 10240, 0,     7.613,
 12, 1101, 12, 12, 13.104, 1.104, 10240, 0, 13.104, 15.468, 2.363, 1637, 15.468, 16.481, 1.013, 8192, 0, 16.481, 18.529, 2.049, 1200, 18.529, 19.344, 0.815, 10240, 0,     7.344,
 13, 1101, 13, 13, 14.057, 1.057, 12288, 0, 14.057, 16.394, 2.337, 1867, 16.394, 17.402, 1.008, 9216, 0, 17.402, 19.577, 2.175, 1350, 19.577, 20.462, 0.884, 12288, 0,     7.462,
 14, 1101, 14, 14, 14.848, 0.848, 10240, 0, 14.848, 17.096, 2.248, 1583, 17.096, 18.127, 1.031, 7168, 0, 18.127, 19.974, 1.847, 1050, 19.974, 21.12, 1.146, 9216, 0,     7.120,
 15, 1101, 15, 15, 16.111, 1.111, 14336, 0, 16.111, 18.566, 2.455, 2118, 18.566, 19.596, 1.03, 10240, 0, 19.596, 21.646, 2.051, 1500, 21.646, 22.601, 0.955, 13312, 0,     7.601,
 16, 1101, 16, 16, 17.213, 1.213, 14336, 0, 17.213, 19.43, 2.217, 2162, 19.43, 20.621, 1.191, 10240, 0, 20.621, 22.678, 2.057, 1500, 22.678, 23.64, 0.962, 13312, 0,     7.640,
 17, 1101, 17, 17, 18.165, 1.165, 12288, 0, 18.165, 20.539, 2.374, 1925, 20.539, 21.552, 1.013, 9216, 0, 21.552, 23.492, 1.94, 1350, 23.492, 24.517, 1.025, 12288, 0,     7.517,
 18, 1101, 18, 18, 19.116, 1.116, 12288, 0, 19.116, 21.383, 2.267, 1905, 21.383, 22.473, 1.091, 9216, 0, 22.473, 24.528, 2.054, 1350, 24.528, 25.407, 0.88, 12288, 0,     7.407,
 19, 1101, 19, 19, 20.066, 1.066, 12288, 0, 20.066, 22.421, 2.355, 1836, 22.421, 23.403, 0.982, 9216, 0, 23.403, 25.347, 1.944, 1350, 25.347, 26.285, 0.937, 12288, 0,     7.285,
 20, 1101, 20, 20, 20.855, 0.855, 10240, 0, 20.855, 22.984, 2.129, 1562, 22.984, 24.125, 1.141, 7168, 0, 24.125, 25.968, 1.843, 1050, 25.968, 26.943, 0.975, 9216, 0,     6.943,
 21, 1101, 21, 21, 21.793, 0.793, 10240, 0, 21.793, 24.08, 2.287, 1618, 24.08, 24.944, 0.864, 8192, 0, 24.944, 26.997, 2.053, 1200, 26.997, 27.731, 0.733, 10240, 0,     6.731,
 22, 1101, 22, 22, 22.954, 0.954, 12288, 0, 22.954, 24.922, 1.968, 1890, 24.922, 25.869, 0.947, 9216, 0, 25.869, 27.828, 1.959, 1350, 27.828, 28.71, 0.882, 12288, 0,     6.710,
 23, 1101, 23, 23, 23.789, 0.789, 10240, 0, 23.789, 25.744, 1.955, 1623, 25.744, 26.688, 0.944, 8192, 0, 26.688, 28.638, 1.95, 1200, 28.638, 29.442, 0.803, 10240, 0,     6.442,
 24, 1101, 24, 24, 24.95, 0.95, 12288, 0, 24.95, 26.85, 1.9, 1853, 26.85, 27.778, 0.928, 9216, 0, 27.778, 29.679, 1.901, 1350, 29.679, 30.561, 0.882, 12288, 0,     6.561,
 25, 1101, 25, 25, 26.036, 1.036, 13312, 0, 26.036, 28.158, 2.122, 2070, 28.158, 29.195, 1.037, 10240, 0, 29.195, 31.246, 2.051, 1500, 31.246, 32.201, 0.955, 13312, 0,     7.201,
 26, 1101, 26, 26, 26.824, 0.824, 10240, 0, 26.824, 28.48, 1.655, 1583, 28.48, 29.912, 1.433, 7168, 0, 29.912, 31.358, 1.446, 1050, 31.358, 32.862, 1.504, 9216, 0,     6.862,
 27, 1101, 27, 27, 28.108, 1.108, 14336, 0, 28.108, 30.397, 2.289, 2184, 30.397, 31.431, 1.033, 10240, 0, 31.431, 33.49, 2.059, 1500, 33.49, 34.452, 0.963, 13312, 0,     7.452,
 28, 1101, 28, 28, 29.221, 1.221, 14336, 0, 29.221, 31.396, 2.175, 2121, 31.396, 32.455, 1.059, 10240, 0, 32.455, 34.505, 2.051, 1500, 34.505, 35.464, 0.958, 13312, 0,     7.464,
 29, 1101, 29, 29, 30.33, 1.33, 14336, 0, 30.33, 32.701, 2.371, 2236, 32.701, 33.838, 1.137, 11264, 0, 33.838, 36.103, 2.265, 1650, 36.103, 37.13, 1.027, 14336, 0,     8.130,
 30, 1101, 30, 30, 31.364, 1.364, 13312, 0, 31.364, 33.468, 2.104, 2021, 33.468, 34.87, 1.402, 10240, 0, 34.87, 36.921, 2.051, 1500, 36.921, 38.081, 1.16, 13312, 0,     8.081,
 31, 1101, 31, 31, 32.239, 1.239, 11264, 0, 32.239, 34.398, 2.16, 1656, 34.398, 35.694, 1.295, 8192, 0, 35.694, 37.744, 2.051, 1200, 37.744, 38.812, 1.068, 10240, 0,     7.812,
 32, 1101, 32, 32, 33.026, 1.026, 10240, 0, 33.026, 35.075, 2.049, 1568, 35.075, 36.41, 1.335, 7168, 0, 36.41, 38.359, 1.949, 1050, 38.359, 39.472, 1.112, 9216, 0,     7.472,
 33, 1101, 33, 33, 33.814, 0.814, 10240, 0, 33.814, 36.08, 2.266, 1622, 36.08, 37.231, 1.151, 8192, 0, 37.231, 39.394, 2.163, 1200, 39.394, 40.205, 0.811, 10240, 0,     7.205,
 34, 1101, 34, 34, 35.108, 1.108, 14336, 0, 35.108, 37.331, 2.223, 2156, 37.331, 38.368, 1.036, 10240, 0, 38.368, 40.416, 2.048, 1500, 40.416, 41.369, 0.953, 13312, 0,     7.369,
 35, 1101, 35, 35, 36.135, 1.135, 13312, 0, 36.135, 38.205, 2.07, 2019, 38.205, 39.394, 1.19, 10240, 0, 39.394, 41.445, 2.051, 1500, 41.445, 42.398, 0.953, 13312, 0,     7.398,
 36, 1101, 36, 36, 37.002, 1.002, 11264, 0, 37.002, 39.079, 2.077, 1705, 39.079, 40.214, 1.135, 8192, 0, 40.214, 42.059, 1.845, 1200, 42.059, 43.132, 1.073, 10240, 0,     7.132,
 37, 1101, 37, 37, 38.105, 1.105, 14336, 0, 38.105, 40.445, 2.34, 2185, 40.445, 41.477, 1.032, 10240, 0, 41.477, 43.544, 2.067, 1500, 43.544, 44.497, 0.953, 13312, 0,     7.497,
 38, 1101, 38, 38, 39.209, 1.209, 14336, 0, 39.209, 41.431, 2.222, 2160, 41.431, 42.506, 1.075, 10240, 0, 42.506, 44.567, 2.062, 1500, 44.567, 45.524, 0.957, 13312, 0,     7.524,
 39, 1101, 39, 39, 40.24, 1.24, 13312, 0, 40.24, 42.481, 2.241, 1986, 42.481, 43.427, 0.947, 9216, 0, 43.427, 45.4, 1.973, 1350, 45.4, 46.408, 1.008, 12288, 0,     7.408,
 40, 1101, 40, 40, 41.421, 1.421, 15360, 0, 41.421, 43.767, 2.346, 2278, 43.767, 44.899, 1.132, 11264, 0, 44.899, 47.163, 2.264, 1650, 47.163, 48.189, 1.026, 14336, 0,     8.189,
 41, 1101, 41, 41, 42.373, 1.373, 12288, 0, 42.373, 44.473, 2.1, 1943, 44.473, 45.828, 1.355, 9216, 0, 45.828, 47.666, 1.838, 1350, 47.666, 49.067, 1.401, 12288, 0,     8.067,
 42, 1101, 42, 42, 43.554, 1.554, 15360, 0, 43.554, 46.101, 2.547, 2277, 46.101, 47.234, 1.132, 11264, 0, 47.234, 49.488, 2.255, 1650, 49.488, 50.514, 1.026, 14336, 0,     8.514,
 43, 1101, 43, 43, 44.657, 1.657, 14336, 0, 44.657, 46.831, 2.174, 2120, 46.831, 48.259, 1.428, 10240, 0, 48.259, 50.315, 2.056, 1500, 50.315, 51.471, 1.156, 13312, 0,     8.471,
 44, 1101, 44, 44, 45.844, 1.844, 15360, 0, 45.844, 48.486, 2.643, 2315, 48.486, 49.619, 1.132, 11264, 0, 49.619, 51.878, 2.26, 1650, 51.878, 52.904, 1.026, 14336, 0,     8.904,
 45, 1101, 45, 45, 46.789, 1.789, 12288, 0, 46.789, 48.791, 2.003, 1912, 48.791, 50.54, 1.749, 9216, 0, 50.54, 52.389, 1.848, 1350, 52.389, 53.783, 1.394, 12288, 0,     8.783,
 47, 1101, 47, 47, 48.765, 1.765, 11264, 0, 48.765, 50.495, 1.73, 1661, 50.495, 51.369, 0.874, 8192, 0, 51.369, 53.531, 2.162, 1200, 53.531, 54.518, 0.987, 10240, 0,     7.518,
 46, 1101, 46, 46, 47.899, 1.899, 14336, 0, 47.899, 50.653, 2.754, 2113, 50.653, 52.393, 1.74, 10240, 0, 52.393, 54.444, 2.051, 1500, 54.444, 55.477, 1.034, 13312, 0,     9.477,
 48, 1101, 48, 48, 49.635, 1.635, 11264, 0, 49.635, 52.311, 2.677, 1772, 52.311, 53.212, 0.901, 8192, 0, 53.212, 55.175, 1.963, 1200, 55.175, 56.217, 1.043, 10240, 0,     8.217,
 49, 1101, 49, 49, 50.501, 1.501, 11264, 0, 50.501, 52.366, 1.865, 1665, 52.366, 54.039, 1.673, 8192, 0, 54.039, 56.084, 2.046, 1200, 56.084, 56.954, 0.87, 10240, 0,     7.954,
 50, 1101, 50, 50, 51.289, 1.289, 10240, 0, 51.289, 53.928, 2.639, 1577, 53.928, 54.76, 0.832, 7168, 0, 54.76, 56.617, 1.857, 1050, 56.617, 57.613, 0.996, 9216, 0,     7.613,
 51, 1101, 51, 51, 52.472, 1.472, 15360, 0, 52.472, 54.827, 2.355, 2297, 54.827, 55.965, 1.138, 11264, 0, 55.965, 58.347, 2.382, 1650, 58.347, 59.376, 1.028, 14336, 0,     8.376,
 52, 1101, 52, 52, 53.504, 1.504, 13312, 0, 53.504, 55.972, 2.468, 1994, 55.972, 56.908, 0.936, 9216, 0, 56.908, 58.757, 1.849, 1350, 58.757, 60.254, 1.496, 12288, 0,     8.254,
 53, 1101, 53, 53, 54.686, 1.686, 15360, 0, 54.686, 57.14, 2.454, 2256, 57.14, 58.276, 1.136, 11264, 0, 58.276, 60.613, 2.337, 1650, 60.613, 61.644, 1.031, 14336, 0,     8.644,
 54, 1101, 54, 54, 55.71, 1.71, 13312, 0, 55.71, 58.143, 2.433, 2099, 58.143, 59.306, 1.163, 10240, 0, 59.306, 61.361, 2.055, 1500, 61.361, 62.596, 1.235, 13312, 0,     8.596,
 55, 1101, 55, 55, 56.813, 1.813, 14336, 0, 56.813, 59.312, 2.499, 2106, 59.312, 60.349, 1.037, 10240, 0, 60.349, 62.668, 2.319, 1500, 62.668, 63.621, 0.953, 13312, 0,     8.621,
 56, 1101, 56, 56, 57.758, 1.758, 12288, 0, 57.758, 60.098, 2.34, 1896, 60.098, 61.271, 1.173, 9216, 0, 61.271, 63.213, 1.942, 1350, 63.213, 64.499, 1.286, 12288, 0,     8.499,
 57, 1101, 57, 57, 58.554, 1.554, 10240, 0, 58.554, 60.97, 2.416, 1617, 60.97, 62.09, 1.12, 8192, 0, 62.09, 64.308, 2.218, 1200, 64.308, 65.24, 0.932, 10240, 0,     8.240,
 58, 1101, 58, 58, 59.657, 1.657, 14336, 0, 59.657, 62.275, 2.618, 2113, 62.275, 63.305, 1.03, 10240, 0, 63.305, 65.36, 2.055, 1500, 65.36, 66.313, 0.953, 13312, 0,     8.313,
 59, 1101, 59, 59, 60.603, 1.603, 12288, 0, 60.603, 62.951, 2.348, 1918, 62.951, 64.232, 1.281, 9216, 0, 64.232, 66.155, 1.923, 1350, 66.155, 67.199, 1.043, 12288, 0,     8.199,
 61, 1101, 61, 61, 62.58, 1.58, 10240, 0, 62.58, 64.579, 1.998, 1588, 64.579, 65.301, 0.723, 7168, 0, 65.301, 66.799, 1.498, 1050, 66.799, 67.857, 1.058, 9216, 0,     6.857,
 60, 1101, 60, 60, 61.784, 1.784, 15360, 0, 61.784, 64.624, 2.84, 2290, 64.624, 66.428, 1.804, 11264, 0, 66.428, 68.679, 2.251, 1650, 68.679, 69.713, 1.034, 14336, 0,     9.713,
 63, 1101, 63, 63, 64.316, 1.316, 10240, 0, 64.316, 66.27, 1.954, 1606, 66.27, 67.251, 0.981, 8192, 0, 67.251, 68.895, 1.644, 1200, 68.895, 70.445, 1.55, 10240, 0,     7.445,
 62, 1101, 62, 62, 63.528, 1.528, 12288, 0, 63.528, 66.517, 2.989, 1878, 66.517, 68.179, 1.662, 9216, 0, 68.179, 70.533, 2.354, 1350, 70.533, 71.414, 0.881, 12288, 0,     9.414,
 64, 1101, 64, 64, 65.34, 1.34, 13312, 0, 65.34, 68.298, 2.958, 1978, 68.298, 69.226, 0.928, 9216, 0, 69.226, 71.069, 1.843, 1350, 71.069, 72.297, 1.228, 12288, 0,     8.297,
 65, 1101, 65, 65, 66.364, 1.364, 13312, 0, 66.364, 68.56, 2.196, 1992, 68.56, 70.148, 1.588, 9216, 0, 70.148, 72.385, 2.237, 1350, 72.385, 73.271, 0.886, 12288, 0,     8.271,
 66, 1101, 66, 66, 67.317, 1.317, 12288, 0, 67.317, 70.223, 2.906, 1875, 70.223, 71.15, 0.928, 9216, 0, 71.15, 72.997, 1.847, 1350, 72.997, 74.153, 1.156, 12288, 0,     8.153,
 67, 1101, 67, 67, 68.185, 1.185, 11264, 0, 68.185, 70.359, 2.174, 1755, 70.359, 71.971, 1.612, 8192, 0, 71.971, 74.03, 2.059, 1200, 74.03, 74.885, 0.856, 10240, 0,     7.885,
 68, 1101, 68, 68, 69.052, 1.052, 11264, 0, 69.052, 72.024, 2.972, 1757, 72.024, 72.854, 0.83, 8192, 0, 72.854, 74.647, 1.793, 1200, 74.647, 75.619, 0.972, 10240, 0,     7.619,
 69, 1101, 69, 69, 69.997, 0.997, 12288, 0, 69.997, 72.213, 2.216, 1808, 72.213, 73.778, 1.565, 9216, 0, 73.778, 75.876, 2.098, 1350, 75.876, 76.759, 0.884, 12288, 0,     7.759,
 70, 1101, 70, 70, 70.87, 0.87, 11264, 0, 70.87, 73.718, 2.848, 1652, 73.718, 74.597, 0.879, 8192, 0, 74.597, 76.295, 1.698, 1200, 76.295, 77.496, 1.201, 10240, 0,     7.496,
 71, 1101, 71, 71, 71.947, 0.947, 12288, 0, 71.947, 74.178, 2.231, 1908, 74.178, 75.518, 1.34, 9216, 0, 75.518, 77.721, 2.203, 1350, 77.721, 78.602, 0.88, 12288, 0,     7.602,
 72, 1101, 72, 72, 73.108, 1.108, 14336, 0, 73.108, 76.02, 2.912, 2229, 76.02, 77.162, 1.142, 11264, 0, 77.162, 79.424, 2.262, 1650, 79.424, 80.452, 1.028, 14336, 0,     8.452,
 73, 1101, 73, 73, 74.056, 1.056, 12288, 0, 74.056, 76.098, 2.042, 1872, 76.098, 78.084, 1.987, 9216, 0, 78.084, 79.937, 1.853, 1350, 79.937, 81.337, 1.4, 12288, 0,     8.337,
 74, 1101, 74, 74, 75.09, 1.09, 13312, 0, 75.09, 78.09, 3.001, 2001, 78.09, 79.128, 1.038, 10240, 0, 79.128, 81.484, 2.356, 1500, 81.484, 82.437, 0.953, 13312, 0,     8.437,
 75, 1101, 75, 75, 76.196, 1.196, 14336, 0, 76.196, 78.405, 2.209, 2155, 78.405, 80.153, 1.747, 10240, 0, 80.153, 82.205, 2.052, 1500, 82.205, 83.388, 1.183, 13312, 0,     8.388,
 76, 1101, 76, 76, 77.066, 1.066, 11264, 0, 77.066, 79.847, 2.781, 1713, 79.847, 80.972, 1.124, 8192, 0, 80.972, 83.134, 2.162, 1200, 83.134, 84.122, 0.988, 10240, 0,     8.122,
 77, 1101, 77, 77, 78.09, 1.09, 13312, 0, 78.09, 80.483, 2.392, 2026, 80.483, 81.996, 1.513, 10240, 0, 81.996, 84.267, 2.272, 1500, 84.267, 85.22, 0.953, 13312, 0,     8.220,
 78, 1101, 78, 78, 78.882, 0.882, 10240, 0, 78.882, 81.46, 2.577, 1573, 81.46, 82.712, 1.253, 7168, 0, 82.712, 84.571, 1.859, 1050, 84.571, 85.883, 1.311, 9216, 0,     7.883,
 80, 1101, 80, 80, 80.978, 0.978, 11264, 0, 80.978, 83.187, 2.209, 1685, 83.187, 84.751, 1.564, 8192, 0, 84.751, 86.389, 1.637, 1200, 86.389, 87.122, 0.733, 10240, 0,     7.122,
