Workload_ID,    App_ID,SubmitTime,Tr:StartTime,Tr:EndTime,Tr:NetworkTime,   Tr:Size,Tr:Channel,Pr:StartTime,Pr:EndTime,Pr:CPUTime,   Pr:Size,Tr:StartTime,Tr:EndTime,Tr:NetworkTime,   Tr:Size,Tr:Channel,Pr:StartTime,Pr:EndTime,Pr:CPUTime,   Pr:Size,Tr:StartTime,Tr:EndTime,Tr:NetworkTime,   Tr:Size,Tr:Channel,ResponseTime,
 0, 302, 0, 0, 0.855, 0.855, 10240, 0, 0.855, 2.663, 1.807, 1617, 2.663, 3.488, 0.825, 8192, 0, 3.488, 5.274, 1.786, 1200, 5.274, 6.069, 0.795, 10240, 0,     6.069,
 1, 302, 1, 1, 2.197, 1.197, 14336, 0, 2.197, 4.531, 2.335, 2102, 4.531, 5.562, 1.03, 10240, 0, 5.562, 7.782, 2.221, 1500, 7.782, 8.808, 1.026, 13312, 0,     7.808,
 2, 302, 2, 2, 3.222, 1.222, 12288, 0, 3.222, 5.298, 2.076, 1871, 5.298, 6.483, 1.184, 9216, 0, 6.483, 8.487, 2.004, 1350, 8.487, 9.754, 1.266, 12288, 0,     7.754,
 3, 302, 3, 3, 4.332, 1.332, 13312, 0, 4.332, 6.748, 2.416, 1996, 6.748, 7.676, 0.928, 9216, 0, 7.676, 9.784, 2.108, 1350, 9.784, 10.731, 0.947, 12288, 0,     7.731,
 4, 302, 4, 4, 5.441, 1.441, 13312, 0, 5.441, 7.669, 2.228, 2006, 7.669, 8.71, 1.041, 10240, 0, 8.71, 10.935, 2.225, 1500, 10.935, 11.963, 1.028, 13312, 0,     7.963,
 5, 302, 5, 5, 6.636, 1.636, 14336, 0, 6.636, 9.136, 2.5, 2150, 9.136, 10.172, 1.036, 10240, 0, 10.172, 12.396, 2.224, 1500, 12.396, 13.422, 1.026, 13312, 0,     8.422,
 6, 302, 6, 6, 7.496, 1.496, 10240, 0, 7.496, 9.456, 1.96, 1609, 9.456, 10.992, 1.536, 8192, 0, 10.992, 12.772, 1.781, 1200, 12.772, 14.21, 1.437, 10240, 0,     8.210,
 7, 302, 7, 7, 8.354, 1.354, 10240, 0, 8.354, 13.684, 5.33, 1525, 13.684, 14.407, 0.723, 7168, 0, 14.407, 15.968, 1.561, 1050, 15.968, 16.682, 0.714, 9216, 0,     9.682,
 8, 302, 8, 8, 9.208, 1.208, 10240, 0, 9.208, 14.129, 4.921, 1630, 14.129, 15.228, 1.099, 8192, 0, 15.228, 17.02, 1.792, 1200, 17.02, 17.81, 0.79, 10240, 0,     9.810,
 9, 302, 9, 9, 9.981, 0.981, 9216, 0, 9.981, 15.336, 5.355, 1488, 15.336, 16.061, 0.725, 7168, 0, 16.061, 17.622, 1.56, 1050, 17.622, 18.519, 0.897, 9216, 0,     9.519,
 10, 302, 10, 10, 11.118, 1.118, 13312, 0, 11.118, 16.426, 5.308, 2051, 16.426, 17.455, 1.03, 10240, 0, 17.455, 19.669, 2.213, 1500, 19.669, 20.696, 1.027, 13312, 0,    10.696,
 11, 302, 11, 11, 12.23, 1.23, 13312, 0, 12.23, 20.466, 8.236, 1974, 20.466, 21.401, 0.935, 9216, 0, 21.401, 23.394, 1.993, 1350, 23.394, 24.341, 0.947, 12288, 0,    13.341,
 12, 302, 12, 12, 13.261, 1.261, 12288, 0, 13.261, 21.519, 8.258, 1941, 21.519, 22.452, 0.933, 9216, 0, 22.452, 24.446, 1.994, 1350, 24.446, 25.395, 0.949, 12288, 0,    13.395,
 13, 302, 13, 13, 14.206, 1.206, 11264, 0, 14.206, 24.463, 10.257, 1766, 24.463, 25.296, 0.832, 8192, 0, 25.296, 27.077, 1.781, 1200, 27.077, 27.866, 0.789, 10240, 0,    14.866,
 14, 302, 14, 14, 15.316, 1.316, 13312, 0, 15.316, 25.796, 10.48, 2005, 25.796, 26.826, 1.03, 10240, 0, 26.826, 29.049, 2.223, 1500, 29.049, 30.076, 1.027, 13312, 0,    16.076,
 15, 302, 15, 15, 16.426, 1.426, 13312, 0, 16.426, 26.727, 10.302, 2024, 26.727, 27.85, 1.122, 10240, 0, 27.85, 30.086, 2.236, 1500, 30.086, 31.119, 1.033, 13312, 0,    16.119,
 16, 302, 16, 16, 17.364, 1.364, 11264, 0, 17.364, 27.741, 10.377, 1751, 27.741, 28.669, 0.928, 8192, 0, 28.669, 30.825, 2.156, 1200, 30.825, 31.907, 1.082, 10240, 0,    15.907,
 17, 302, 17, 17, 18.223, 1.223, 10240, 0, 18.223, 28.514, 10.292, 1607, 28.514, 29.492, 0.978, 8192, 0, 29.492, 31.865, 2.373, 1200, 31.865, 32.695, 0.83, 10240, 0,    15.695,
 18, 302, 18, 18, 19.085, 1.085, 10240, 0, 19.085, 29.439, 10.353, 1526, 29.439, 30.209, 0.77, 7168, 0, 30.209, 32.383, 2.174, 1050, 32.383, 33.404, 1.021, 9216, 0,    15.404,
 19, 302, 19, 19, 19.854, 0.854, 9216, 0, 19.854, 30.14, 10.287, 1464, 30.14, 30.933, 0.792, 7168, 0, 30.933, 33.422, 2.489, 1050, 33.422, 34.137, 0.715, 9216, 0,    15.137,
 20, 302, 20, 20, 21.12, 1.12, 13312, 0, 21.12, 31.736, 10.616, 2069, 31.736, 32.77, 1.034, 10240, 0, 32.77, 34.994, 2.224, 1500, 34.994, 36.022, 1.028, 13312, 0,    16.022,
 21, 302, 21, 21, 22.148, 1.148, 12288, 0, 22.148, 32.195, 10.047, 1843, 32.195, 33.692, 1.497, 9216, 0, 33.692, 35.694, 2.002, 1350, 35.694, 36.97, 1.276, 12288, 0,    15.970,
 22, 302, 22, 22, 23.002, 1.002, 10240, 0, 23.002, 33.447, 10.445, 1540, 33.447, 34.411, 0.964, 7168, 0, 34.411, 36.551, 2.14, 1050, 36.551, 37.678, 1.127, 9216, 0,    15.678,
 23, 302, 23, 23, 24.119, 1.119, 13312, 0, 24.119, 34.459, 10.34, 2032, 34.459, 35.49, 1.031, 10240, 0, 35.49, 37.923, 2.434, 1500, 37.923, 38.949, 1.026, 13312, 0,    15.949,
 24, 302, 24, 24, 25.143, 1.143, 12288, 0, 25.143, 35.579, 10.437, 1920, 35.579, 36.514, 0.934, 9216, 0, 36.514, 38.554, 2.041, 1350, 38.554, 39.894, 1.34, 12288, 0,    15.894,
 26, 302, 26, 26, 27.022, 1.022, 9216, 0, 27.022, 37.238, 10.217, 1494, 37.238, 38.527, 1.289, 7168, 0, 38.527, 40.113, 1.586, 1050, 40.113, 40.825, 0.712, 9216, 0,    14.825,
 25, 302, 25, 25, 26.254, 1.254, 13312, 0, 26.254, 36.77, 10.517, 2064, 36.77, 37.8, 1.03, 10240, 0, 37.8, 40.145, 2.345, 1500, 40.145, 41.849, 1.703, 13312, 0,    16.849,
 28, 302, 28, 28, 28.856, 0.856, 10240, 0, 28.856, 39.01, 10.154, 1595, 39.01, 40.294, 1.284, 7168, 0, 40.294, 41.857, 1.563, 1050, 41.857, 42.572, 0.715, 9216, 0,    14.572,
 27, 302, 27, 27, 27.96, 0.96, 11264, 0, 27.96, 38.746, 10.786, 1779, 38.746, 39.577, 0.832, 8192, 0, 39.577, 41.894, 2.316, 1200, 41.894, 43.36, 1.466, 10240, 0,    16.360,
 29, 302, 29, 29, 30.032, 1.032, 12288, 0, 30.032, 40.757, 10.725, 1810, 40.757, 41.693, 0.937, 9216, 0, 41.693, 43.859, 2.166, 1350, 43.859, 44.807, 0.948, 12288, 0,    15.807,
 30, 302, 30, 30, 30.97, 0.97, 11264, 0, 30.97, 40.882, 9.912, 1686, 40.882, 42.513, 1.63, 8192, 0, 42.513, 44.288, 1.776, 1200, 44.288, 45.603, 1.315, 10240, 0,    15.603,
