Workload_ID,    App_ID,SubmitTime,Tr:StartTime,Tr:EndTime,Tr:NetworkTime,   Tr:Size,Tr:Channel,Pr:StartTime,Pr:EndTime,Pr:CPUTime,   Pr:Size,Tr:StartTime,Tr:EndTime,Tr:NetworkTime,   Tr:Size,Tr:Channel,Pr:StartTime,Pr:EndTime,Pr:CPUTime,   Pr:Size,Tr:StartTime,Tr:EndTime,Tr:NetworkTime,   Tr:Size,Tr:Channel,ResponseTime,
 0, 361, 0, 0, 0.88, 0.88, 12288, 0, 0.88, 3.634, 2.754, 1928, 3.634, 4.482, 0.848, 9216, 0, 4.482, 6.198, 1.716, 1350, 6.198, 7.02, 0.821, 12288, 0,     7.020,
 1, 361, 1, 1, 2.036, 1.036, 14336, 0, 2.036, 5.158, 3.122, 2182, 5.158, 6.095, 0.937, 10240, 0, 6.095, 8.015, 1.92, 1500, 8.015, 8.906, 0.891, 13312, 0,     7.906,
 2, 361, 2, 2, 3.138, 1.138, 15360, 0, 3.138, 6.526, 3.388, 2372, 6.526, 7.556, 1.03, 11264, 0, 7.556, 9.648, 2.092, 1650, 9.648, 10.606, 0.958, 14336, 0,     8.606,
 3, 361, 3, 3, 4.016, 1.016, 12288, 0, 4.016, 6.779, 2.764, 1935, 6.779, 8.393, 1.614, 9216, 0, 8.393, 10.108, 1.715, 1350, 10.108, 11.425, 1.317, 12288, 0,     8.425,
 4, 361, 4, 4, 4.9, 0.9, 12288, 0, 4.9, 7.902, 3.003, 1921, 7.902, 9.238, 1.336, 9216, 0, 9.238, 11.369, 2.131, 1350, 11.369, 12.244, 0.875, 12288, 0,     8.244,
 5, 361, 5, 5, 6.101, 1.101, 15360, 0, 6.101, 9.934, 3.833, 2380, 9.934, 10.972, 1.038, 11264, 0, 10.972, 13.067, 2.095, 1650, 13.067, 14.025, 0.958, 14336, 0,     9.025,
 6, 361, 6, 6, 7.208, 1.208, 15360, 0, 7.208, 10.556, 3.347, 2344, 10.556, 12.002, 1.446, 11264, 0, 12.002, 14.089, 2.087, 1650, 14.089, 15.052, 0.963, 14336, 0,     9.052,
 7, 361, 7, 7, 8.087, 1.087, 12288, 0, 8.087, 10.671, 2.584, 1800, 10.671, 12.84, 2.169, 9216, 0, 12.84, 14.782, 1.942, 1350, 14.782, 15.872, 1.09, 12288, 0,     8.872,
 8, 361, 8, 8, 8.891, 0.891, 11264, 0, 8.891, 12.358, 3.467, 1691, 12.358, 13.584, 1.226, 8192, 0, 13.584, 15.622, 2.037, 1200, 15.622, 16.56, 0.938, 10240, 0,     8.560,
 9, 361, 9, 9, 9.954, 0.954, 13312, 0, 9.954, 13.386, 3.432, 1982, 13.386, 14.427, 1.041, 9216, 0, 14.427, 16.504, 2.078, 1350, 16.504, 17.389, 0.884, 12288, 0,     8.389,
 10, 361, 10, 10, 11.036, 1.036, 14336, 0, 11.036, 14.217, 3.181, 2227, 14.217, 15.451, 1.234, 11264, 0, 15.451, 17.722, 2.272, 1650, 17.722, 18.681, 0.959, 14336, 0,     8.681,
 11, 361, 11, 11, 12.14, 1.14, 15360, 0, 12.14, 15.766, 3.626, 2386, 15.766, 16.798, 1.032, 11264, 0, 16.798, 18.905, 2.107, 1650, 18.905, 19.863, 0.958, 14336, 0,     8.863,
 12, 361, 12, 12, 13.313, 1.313, 16384, 0, 13.313, 16.99, 3.677, 2516, 16.99, 18.113, 1.123, 12288, 0, 18.113, 20.396, 2.283, 1800, 20.396, 21.493, 1.097, 16384, 0,     9.493,
 13, 361, 13, 13, 14.264, 1.264, 13312, 0, 14.264, 17.122, 2.858, 1997, 17.122, 18.951, 1.829, 9216, 0, 18.951, 20.665, 1.714, 1350, 20.665, 22.312, 1.647, 12288, 0,     9.312,
 14, 361, 14, 14, 15.215, 1.215, 13312, 0, 15.215, 18.58, 3.365, 1970, 18.58, 19.789, 1.209, 9216, 0, 19.789, 22.113, 2.324, 1350, 22.113, 23.131, 1.018, 12288, 0,     9.131,
 15, 361, 15, 15, 16.387, 1.387, 16384, 0, 16.387, 20.468, 4.081, 2435, 20.468, 21.598, 1.131, 12288, 0, 21.598, 23.886, 2.288, 1800, 23.886, 24.989, 1.102, 16384, 0,     9.989,
 16, 361, 16, 16, 17.413, 1.413, 14336, 0, 17.413, 20.488, 3.075, 2144, 20.488, 22.535, 2.047, 10240, 0, 22.535, 24.445, 1.91, 1500, 24.445, 25.882, 1.436, 13312, 0,     9.882,
 17, 361, 17, 17, 18.294, 1.294, 12288, 0, 18.294, 21.329, 3.035, 1924, 21.329, 23.375, 2.046, 9216, 0, 23.375, 25.609, 2.234, 1350, 25.609, 26.701, 1.092, 12288, 0,     9.701,
