Workload_ID,    App_ID,SubmitTime,Tr:StartTime,Tr:EndTime,Tr:NetworkTime,   Tr:Size,Tr:Channel,Pr:StartTime,Pr:EndTime,Pr:CPUTime,   Pr:Size,Tr:StartTime,Tr:EndTime,Tr:NetworkTime,   Tr:Size,Tr:Channel,Pr:StartTime,Pr:EndTime,Pr:CPUTime,   Pr:Size,Tr:StartTime,Tr:EndTime,Tr:NetworkTime,   Tr:Size,Tr:Channel,Pr:StartTime,Pr:EndTime,Pr:CPUTime,   Pr:Size,Tr:StartTime,Tr:EndTime,Tr:NetworkTime,   Tr:Size,Tr:Channel,Pr:StartTime,Pr:EndTime,Pr:CPUTime,   Pr:Size,Tr:StartTime,Tr:EndTime,Tr:NetworkTime,   Tr:Size,Tr:Channel,ResponseTime,
 24, 15, 24, 24, 24.748, 0.748, 10240, 0, 24.748, 25.503, 0.754, 536, 25.503, 26.227, 0.725, 16384, 0, 26.227, 27.065, 0.837, 2400, 27.065, 27.79, 0.725, 10240, 0, 27.79, 29.047, 1.257, 1000, 29.047, 29.222, 0.175, 5120, 0, 29.222, 29.406, 0.185, 1000, 29.406, 29.495, 0.089, 4096, 0,     5.495,
 25, 15, 25, 25, 25.663, 0.663, 9216, 0, 25.663, 26.368, 0.704, 491, 26.368, 26.987, 0.619, 14336, 0, 26.987, 27.701, 0.715, 2100, 27.701, 28.372, 0.671, 9216, 0, 28.372, 29.652, 1.279, 900, 29.652, 29.817, 0.166, 5120, 0, 29.817, 29.99, 0.173, 1000, 29.99, 30.074, 0.083, 4096, 0,     5.074,
 26, 15, 26, 26, 26.86, 0.86, 12288, 0, 26.86, 27.772, 0.912, 646, 27.772, 28.646, 0.874, 19456, 0, 28.646, 29.536, 0.89, 2850, 29.536, 30.357, 0.821, 12288, 0, 30.357, 31.247, 0.89, 1200, 31.247, 31.452, 0.205, 6144, 0, 31.452, 31.69, 0.239, 1200, 31.69, 31.798, 0.107, 5120, 0,     5.798,
 27, 15, 27, 27, 27.711, 0.711, 10240, 0, 27.711, 28.505, 0.793, 507, 28.505, 29.341, 0.836, 15360, 0, 29.341, 30.281, 0.94, 2250, 30.281, 31.037, 0.756, 10240, 0, 31.037, 31.966, 0.929, 1000, 31.966, 32.137, 0.17, 5120, 0, 32.137, 32.346, 0.209, 1000, 32.346, 32.426, 0.08, 4096, 0,     5.426,
 28, 15, 28, 28, 28.827, 0.827, 12288, 0, 28.827, 29.713, 0.885, 640, 29.713, 30.564, 0.852, 19456, 0, 30.564, 31.527, 0.962, 2850, 31.527, 32.308, 0.781, 12288, 0, 32.308, 33.126, 0.818, 1200, 33.126, 33.337, 0.212, 6144, 0, 33.337, 33.546, 0.209, 1200, 33.546, 33.65, 0.104, 5120, 0,     5.650,
 29, 15, 29, 29, 29.726, 0.726, 10240, 0, 29.726, 30.467, 0.741, 514, 30.467, 31.247, 0.78, 15360, 0, 31.247, 32.326, 1.079, 2250, 32.326, 33.039, 0.713, 10240, 0, 33.039, 33.831, 0.791, 1000, 33.831, 34.003, 0.173, 5120, 0, 34.003, 34.175, 0.172, 1000, 34.175, 34.258, 0.083, 4096, 0,     5.258,
 30, 15, 30, 30, 30.832, 0.832, 12288, 0, 30.832, 31.744, 0.912, 615, 31.744, 32.518, 0.774, 18432, 0, 32.518, 33.332, 0.814, 2700, 33.332, 34.117, 0.785, 12288, 0, 34.117, 34.963, 0.846, 1200, 34.963, 35.185, 0.221, 6144, 0, 35.185, 35.385, 0.2, 1200, 35.385, 35.49, 0.105, 5120, 0,     5.490,
 31, 15, 31, 31, 31.844, 0.844, 12288, 0, 31.844, 32.719, 0.874, 608, 32.719, 33.536, 0.818, 18432, 0, 33.536, 34.443, 0.907, 2700, 34.443, 35.328, 0.885, 12288, 0, 35.328, 36.169, 0.84, 1200, 36.169, 36.367, 0.198, 6144, 0, 36.367, 36.59, 0.223, 1200, 36.59, 36.689, 0.1, 5120, 0,     5.689,
 32, 15, 32, 32, 33.035, 1.035, 14336, 0, 33.035, 34.017, 0.983, 702, 34.017, 35.024, 1.006, 21504, 0, 35.024, 36.124, 1.1, 3150, 36.124, 37.04, 0.915, 14336, 0, 37.04, 38.021, 0.982, 1400, 38.021, 38.249, 0.228, 7168, 0, 38.249, 38.514, 0.265, 1400, 38.514, 38.618, 0.104, 5120, 0,     6.618,
 33, 15, 33, 33, 34.006, 1.006, 13312, 0, 34.006, 35, 0.994, 666, 35, 35.806, 0.807, 19456, 0, 35.806, 37.07, 1.263, 2850, 37.07, 37.83, 0.76, 12288, 0, 37.83, 38.851, 1.021, 1200, 38.851, 39.053, 0.202, 6144, 0, 39.053, 39.271, 0.218, 1200, 39.271, 39.376, 0.105, 5120, 0,     6.376,
 34, 15, 34, 34, 34.753, 0.753, 11264, 0, 34.753, 35.822, 1.069, 572, 35.822, 36.614, 0.792, 17408, 0, 36.614, 37.879, 1.265, 2550, 37.879, 38.608, 0.729, 11264, 0, 38.608, 39.635, 1.027, 1100, 39.635, 39.857, 0.222, 6144, 0, 39.857, 40.068, 0.211, 1200, 40.068, 40.168, 0.1, 5120, 0,     6.168,
 35, 15, 35, 35, 35.73, 0.73, 11264, 0, 35.73, 36.602, 0.872, 568, 36.602, 37.401, 0.799, 17408, 0, 37.401, 38.706, 1.305, 2550, 38.706, 39.427, 0.72, 11264, 0, 39.427, 40.45, 1.023, 1100, 40.45, 40.652, 0.203, 6144, 0, 40.652, 40.865, 0.212, 1200, 40.865, 40.982, 0.118, 5120, 0,     5.982,
 36, 15, 36, 36, 36.814, 0.814, 11264, 0, 36.814, 37.647, 0.833, 594, 37.647, 38.395, 0.748, 17408, 0, 38.395, 39.559, 1.164, 2550, 39.559, 40.264, 0.705, 11264, 0, 40.264, 41.217, 0.953, 1100, 41.217, 41.417, 0.2, 6144, 0, 41.417, 41.641, 0.225, 1200, 41.641, 41.747, 0.106, 5120, 0,     5.747,
 37, 15, 37, 37, 37.739, 0.739, 10240, 0, 37.739, 38.445, 0.706, 513, 38.445, 39.124, 0.679, 15360, 0, 39.124, 40.276, 1.152, 2250, 40.276, 40.928, 0.652, 10240, 0, 40.928, 41.924, 0.996, 1000, 41.924, 42.089, 0.165, 5120, 0, 42.089, 42.28, 0.19, 1000, 42.28, 42.362, 0.082, 4096, 0,     5.362,
 38, 15, 38, 38, 38.854, 0.854, 12288, 0, 38.854, 39.69, 0.836, 607, 39.69, 40.542, 0.852, 18432, 0, 40.542, 41.382, 0.84, 2700, 41.382, 42.175, 0.793, 12288, 0, 42.175, 43.07, 0.895, 1200, 43.07, 43.292, 0.222, 6144, 0, 43.292, 43.499, 0.207, 1200, 43.499, 43.6, 0.101, 5120, 0,     5.600,
 39, 15, 39, 39, 39.853, 0.853, 12288, 0, 39.853, 40.762, 0.91, 631, 40.762, 41.583, 0.821, 18432, 0, 41.583, 42.408, 0.825, 2700, 42.408, 43.197, 0.789, 12288, 0, 43.197, 44.044, 0.847, 1200, 44.044, 44.246, 0.202, 6144, 0, 44.246, 44.444, 0.197, 1200, 44.444, 44.547, 0.103, 5120, 0,     5.547,
 40, 15, 40, 40, 40.712, 0.712, 10240, 0, 40.712, 41.5, 0.788, 516, 41.5, 42.25, 0.75, 15360, 0, 42.25, 43.155, 0.905, 2250, 43.155, 43.894, 0.738, 10240, 0, 43.894, 44.712, 0.818, 1000, 44.712, 44.882, 0.17, 5120, 0, 44.882, 45.073, 0.191, 1000, 45.073, 45.166, 0.094, 4096, 0,     5.166,
 41, 15, 41, 41, 41.946, 0.946, 13312, 0, 41.946, 42.897, 0.95, 686, 42.897, 43.755, 0.858, 20480, 0, 43.755, 44.681, 0.927, 3000, 44.681, 45.592, 0.911, 13312, 0, 45.592, 46.593, 1.001, 1300, 46.593, 46.844, 0.251, 7168, 0, 46.844, 47.085, 0.241, 1400, 47.085, 47.201, 0.116, 5120, 0,     6.201,
 42, 15, 42, 42, 42.842, 0.842, 12288, 0, 42.842, 43.78, 0.938, 600, 43.78, 44.567, 0.787, 18432, 0, 44.567, 45.549, 0.982, 2700, 45.549, 46.379, 0.83, 12288, 0, 46.379, 47.445, 1.066, 1200, 47.445, 47.666, 0.221, 6144, 0, 47.666, 47.878, 0.212, 1200, 47.878, 47.991, 0.112, 5120, 0,     5.991,
 43, 15, 43, 43, 43.77, 0.77, 10240, 0, 43.77, 44.613, 0.843, 547, 44.613, 45.319, 0.705, 16384, 0, 45.319, 46.36, 1.041, 2400, 46.36, 47.016, 0.656, 10240, 0, 47.016, 48.177, 1.161, 1000, 48.177, 48.377, 0.2, 5120, 0, 48.377, 48.568, 0.191, 1000, 48.568, 48.653, 0.085, 4096, 0,     5.653,
 44, 15, 44, 44, 44.815, 0.815, 12288, 0, 44.815, 45.659, 0.844, 625, 45.659, 46.415, 0.756, 18432, 0, 46.415, 47.359, 0.944, 2700, 47.359, 48.144, 0.785, 12288, 0, 48.144, 49.069, 0.926, 1200, 49.069, 49.276, 0.206, 6144, 0, 49.276, 49.516, 0.24, 1200, 49.516, 49.617, 0.102, 5120, 0,     5.617,
 45, 15, 45, 45, 45.73, 0.73, 10240, 0, 45.73, 46.466, 0.736, 535, 46.466, 47.274, 0.808, 16384, 0, 47.274, 48.141, 0.867, 2400, 48.141, 48.791, 0.65, 10240, 0, 48.791, 49.795, 1.004, 1000, 49.795, 49.963, 0.168, 5120, 0, 49.963, 50.159, 0.195, 1000, 50.159, 50.249, 0.091, 4096, 0,     5.249,
 46, 15, 46, 46, 46.82, 0.82, 11264, 0, 46.82, 47.657, 0.838, 580, 47.657, 48.369, 0.712, 17408, 0, 48.369, 49.162, 0.793, 2550, 49.162, 49.858, 0.696, 11264, 0, 49.858, 50.69, 0.832, 1100, 50.69, 50.896, 0.206, 6144, 0, 50.896, 51.112, 0.216, 1200, 51.112, 51.216, 0.104, 5120, 0,     5.216,
 47, 15, 47, 47, 47.848, 0.848, 12288, 0, 47.848, 48.673, 0.824, 609, 48.673, 49.472, 0.799, 18432, 0, 49.472, 50.363, 0.891, 2700, 50.363, 51.224, 0.862, 12288, 0, 51.224, 52.061, 0.836, 1200, 52.061, 52.269, 0.208, 6144, 0, 52.269, 52.483, 0.213, 1200, 52.483, 52.583, 0.101, 5120, 0,     5.583,
 48, 15, 48, 48, 48.846, 0.846, 12288, 0, 48.846, 49.736, 0.891, 627, 49.736, 50.516, 0.779, 18432, 0, 50.516, 51.359, 0.843, 2700, 51.359, 52.152, 0.794, 12288, 0, 52.152, 52.969, 0.817, 1200, 52.969, 53.176, 0.206, 6144, 0, 53.176, 53.381, 0.205, 1200, 53.381, 53.485, 0.104, 5120, 0,     5.485,
 49, 15, 49, 49, 49.884, 0.884, 12288, 0, 49.884, 50.792, 0.908, 619, 50.792, 51.562, 0.77, 18432, 0, 51.562, 52.419, 0.857, 2700, 52.419, 53.198, 0.779, 12288, 0, 53.198, 54.007, 0.809, 1200, 54.007, 54.226, 0.219, 6144, 0, 54.226, 54.438, 0.211, 1200, 54.438, 54.539, 0.101, 5120, 0,     5.539,
 50, 15, 50, 50, 50.65, 0.65, 9216, 0, 50.65, 51.491, 0.841, 497, 51.491, 52.178, 0.687, 14336, 0, 52.178, 53.081, 0.903, 2100, 53.081, 53.807, 0.726, 9216, 0, 53.807, 54.609, 0.802, 900, 54.609, 54.774, 0.165, 5120, 0, 54.774, 54.961, 0.187, 1000, 54.961, 55.042, 0.08, 4096, 0,     5.042,
 51, 15, 51, 51, 52.078, 1.078, 14336, 0, 52.078, 53.165, 1.087, 703, 53.165, 54.158, 0.994, 21504, 0, 54.158, 55.136, 0.977, 3150, 55.136, 56.022, 0.886, 14336, 0, 56.022, 57.057, 1.035, 1400, 57.057, 57.295, 0.238, 7168, 0, 57.295, 57.56, 0.264, 1400, 57.56, 57.666, 0.106, 5120, 0,     6.666,
 52, 15, 52, 52, 53.029, 1.029, 13312, 0, 53.029, 54.122, 1.092, 650, 54.122, 54.998, 0.876, 19456, 0, 54.998, 56.062, 1.064, 2850, 56.062, 56.909, 0.847, 12288, 0, 56.909, 57.92, 1.011, 1200, 57.92, 58.149, 0.229, 6144, 0, 58.149, 58.345, 0.196, 1200, 58.345, 58.451, 0.106, 5120, 0,     6.451,
 53, 15, 53, 53, 53.831, 0.831, 11264, 0, 53.831, 54.941, 1.111, 577, 54.941, 55.706, 0.764, 17408, 0, 55.706, 56.898, 1.192, 2550, 56.898, 57.651, 0.753, 11264, 0, 57.651, 58.663, 1.013, 1100, 58.663, 58.855, 0.191, 6144, 0, 58.855, 59.065, 0.21, 1200, 59.065, 59.167, 0.102, 5120, 0,     6.167,
 54, 15, 54, 54, 54.931, 0.931, 13312, 0, 54.931, 55.901, 0.969, 667, 55.901, 56.86, 0.96, 20480, 0, 56.86, 57.94, 1.08, 3000, 57.94, 58.99, 1.05, 13312, 0, 58.99, 59.914, 0.924, 1300, 59.914, 60.135, 0.222, 7168, 0, 60.135, 60.387, 0.252, 1400, 60.387, 60.491, 0.104, 5120, 0,     6.491,
 55, 15, 55, 55, 55.932, 0.932, 12288, 0, 55.932, 56.778, 0.847, 609, 56.778, 57.676, 0.898, 18432, 0, 57.676, 58.836, 1.16, 2700, 58.836, 59.731, 0.895, 12288, 0, 59.731, 60.847, 1.116, 1200, 60.847, 61.052, 0.205, 6144, 0, 61.052, 61.259, 0.207, 1200, 61.259, 61.369, 0.11, 5120, 0,     6.369,
 56, 15, 56, 56, 56.693, 0.693, 10240, 0, 56.693, 57.525, 0.832, 534, 57.525, 58.419, 0.894, 16384, 0, 58.419, 59.615, 1.195, 2400, 59.615, 60.377, 0.763, 10240, 0, 60.377, 61.521, 1.144, 1000, 61.521, 61.684, 0.163, 5120, 0, 61.684, 61.874, 0.19, 1000, 61.874, 61.961, 0.086, 4096, 0,     5.961,
 57, 15, 57, 57, 57.81, 0.81, 11264, 0, 57.81, 58.605, 0.795, 562, 58.605, 59.292, 0.687, 16384, 0, 59.292, 60.359, 1.067, 2400, 60.359, 61.029, 0.67, 10240, 0, 61.029, 62.211, 1.182, 1000, 62.211, 62.383, 0.172, 5120, 0, 62.383, 62.579, 0.196, 1000, 62.579, 62.673, 0.094, 4096, 0,     5.673,
 58, 15, 58, 58, 59.003, 1.003, 13312, 0, 59.003, 59.949, 0.946, 668, 59.949, 60.991, 1.041, 20480, 0, 60.991, 61.934, 0.943, 3000, 61.934, 62.822, 0.888, 13312, 0, 62.822, 63.701, 0.88, 1300, 63.701, 63.942, 0.241, 7168, 0, 63.942, 64.202, 0.26, 1400, 64.202, 64.309, 0.107, 5120, 0,     6.309,
 59, 15, 59, 59, 59.814, 0.814, 11264, 0, 59.814, 60.773, 0.959, 580, 60.773, 61.761, 0.988, 17408, 0, 61.761, 62.712, 0.951, 2550, 62.712, 63.561, 0.849, 11264, 0, 63.561, 64.566, 1.005, 1100, 64.566, 64.789, 0.223, 6144, 0, 64.789, 65.02, 0.231, 1200, 65.02, 65.122, 0.102, 5120, 0,     6.122,
 60, 15, 60, 60, 61.016, 1.016, 13312, 0, 61.016, 61.997, 0.981, 698, 61.997, 62.967, 0.97, 20480, 0, 62.967, 63.955, 0.988, 3000, 63.955, 64.826, 0.871, 13312, 0, 64.826, 65.744, 0.918, 1300, 65.744, 66.007, 0.263, 7168, 0, 66.007, 66.246, 0.239, 1400, 66.246, 66.353, 0.107, 5120, 0,     6.353,
 61, 15, 61, 61, 61.997, 0.997, 14336, 0, 61.997, 63.044, 1.047, 715, 63.044, 64.022, 0.978, 21504, 0, 64.022, 65.044, 1.022, 3150, 65.044, 66.019, 0.975, 14336, 0, 66.019, 67.078, 1.059, 1400, 67.078, 67.307, 0.23, 7168, 0, 67.307, 67.56, 0.252, 1400, 67.56, 67.661, 0.102, 5120, 0,     6.661,
 62, 15, 62, 62, 63.023, 1.023, 13312, 0, 63.023, 64.071, 1.048, 678, 64.071, 64.918, 0.847, 20480, 0, 64.918, 65.986, 1.068, 3000, 65.986, 66.831, 0.845, 13312, 0, 66.831, 68.018, 1.187, 1300, 68.018, 68.28, 0.262, 7168, 0, 68.28, 68.544, 0.264, 1400, 68.544, 68.659, 0.115, 5120, 0,     6.659,
 63, 15, 63, 63, 63.759, 0.759, 10240, 0, 63.759, 64.874, 1.114, 540, 64.874, 65.596, 0.722, 16384, 0, 65.596, 66.705, 1.11, 2400, 66.705, 67.462, 0.757, 10240, 0, 67.462, 68.716, 1.254, 1000, 68.716, 68.908, 0.192, 5120, 0, 68.908, 69.086, 0.179, 1000, 69.086, 69.175, 0.088, 4096, 0,     6.175,
 64, 15, 64, 64, 64.831, 0.831, 11264, 0, 64.831, 65.702, 0.872, 567, 65.702, 66.528, 0.826, 17408, 0, 66.528, 67.479, 0.951, 2550, 67.479, 68.252, 0.774, 11264, 0, 68.252, 69.483, 1.23, 1100, 69.483, 69.698, 0.215, 6144, 0, 69.698, 69.922, 0.224, 1200, 69.922, 70.036, 0.115, 5120, 0,     6.036,
 65, 15, 65, 65, 65.915, 0.915, 13312, 0, 65.915, 66.911, 0.996, 683, 66.911, 67.782, 0.871, 20480, 0, 67.782, 68.663, 0.881, 3000, 68.663, 69.539, 0.876, 13312, 0, 69.539, 70.49, 0.951, 1300, 70.49, 70.727, 0.237, 7168, 0, 70.727, 70.984, 0.257, 1400, 70.984, 71.111, 0.127, 5120, 0,     6.111,
