Workload_ID,    App_ID,SubmitTime,Tr:StartTime,Tr:EndTime,Tr:NetworkTime,   Tr:Size,Tr:Channel,Pr:StartTime,Pr:EndTime,Pr:CPUTime,   Pr:Size,Tr:StartTime,Tr:EndTime,Tr:NetworkTime,   Tr:Size,Tr:Channel,Pr:StartTime,Pr:EndTime,Pr:CPUTime,   Pr:Size,Tr:StartTime,Tr:EndTime,Tr:NetworkTime,   Tr:Size,Tr:Channel,Pr:StartTime,Pr:EndTime,Pr:CPUTime,   Pr:Size,Tr:StartTime,Tr:EndTime,Tr:NetworkTime,   Tr:Size,Tr:Channel,ResponseTime,
 0, 4, 0, 0, 0.938, 0.938, 10240, 0, 0.938, 1.413, 0.476, 524, 1.413, 2.319, 0.905, 15360, 0, 2.319, 3.682, 1.363, 1500, 3.682, 3.925, 0.243, 8192, 0, 3.925, 5.378, 1.454, 1600, 5.378, 5.498, 0.12, 6144, 0,     5.498,
 1, 4, 1, 1, 2.03, 1.03, 11264, 0, 2.03, 2.549, 0.519, 572, 2.549, 3.575, 1.026, 17408, 0, 3.575, 5.239, 1.664, 1700, 5.239, 5.512, 0.273, 9216, 0, 5.512, 7.152, 1.641, 1800, 7.152, 7.282, 0.13, 7168, 0,     6.282,
 2, 4, 2, 2, 2.961, 0.961, 10240, 0, 2.961, 3.441, 0.48, 510, 3.441, 4.479, 1.038, 15360, 0, 4.479, 6.613, 2.134, 1500, 6.613, 6.86, 0.247, 8192, 0, 6.86, 8.623, 1.763, 1600, 8.623, 8.735, 0.112, 6144, 0,     6.735,
 3, 4, 3, 3, 3.845, 0.845, 9216, 0, 3.845, 4.262, 0.417, 459, 4.262, 5.262, 1, 13312, 0, 5.262, 7.794, 2.532, 1300, 7.794, 8.007, 0.213, 7168, 0, 8.007, 9.899, 1.892, 1400, 9.899, 9.992, 0.093, 5120, 0,     6.992,
 4, 4, 4, 4, 5.123, 1.123, 12288, 0, 5.123, 5.673, 0.55, 605, 5.673, 6.76, 1.088, 18432, 0, 6.76, 9.431, 2.671, 1800, 9.431, 9.744, 0.312, 10240, 0, 9.744, 11.728, 1.984, 2000, 11.728, 11.88, 0.152, 8192, 0,     7.880,
 5, 4, 5, 5, 6.054, 1.054, 10240, 0, 6.054, 6.552, 0.498, 538, 6.552, 7.73, 1.178, 16384, 0, 7.73, 10.889, 3.159, 1600, 10.889, 11.138, 0.249, 8192, 0, 11.138, 13.198, 2.06, 1600, 13.198, 13.31, 0.112, 6144, 0,     8.310,
 6, 4, 6, 6, 6.893, 0.893, 9216, 0, 6.893, 7.331, 0.438, 483, 7.331, 8.575, 1.244, 14336, 0, 8.575, 12.167, 3.592, 1400, 12.167, 12.385, 0.218, 7168, 0, 12.385, 14.478, 2.093, 1400, 14.478, 14.571, 0.093, 5120, 0,     8.571,
 7, 4, 7, 7, 8.123, 1.123, 12288, 0, 8.123, 8.701, 0.578, 622, 8.701, 9.79, 1.089, 18432, 0, 9.79, 13.804, 4.014, 1800, 13.804, 14.107, 0.303, 10240, 0, 14.107, 16.296, 2.189, 2000, 16.296, 16.448, 0.153, 8192, 0,     9.448,
 8, 4, 8, 8, 9.054, 1.054, 10240, 0, 9.054, 9.553, 0.499, 537, 9.553, 10.754, 1.201, 16384, 0, 10.754, 15.263, 4.51, 1600, 15.263, 15.516, 0.253, 8192, 0, 15.516, 17.753, 2.237, 1600, 17.753, 17.865, 0.112, 6144, 0,     9.865,
 9, 4, 9, 9, 10.171, 1.171, 12288, 0, 10.171, 10.742, 0.571, 613, 10.742, 11.838, 1.096, 18432, 0, 11.838, 16.899, 5.061, 1800, 16.899, 17.202, 0.303, 10240, 0, 17.202, 19.572, 2.37, 2000, 19.572, 19.725, 0.153, 8192, 0,    10.725,
