Workload_ID,    App_ID,SubmitTime,Tr:StartTime,Tr:EndTime,Tr:NetworkTime,   Tr:Size,Tr:Channel,Pr:StartTime,Pr:EndTime,Pr:CPUTime,   Pr:Size,Tr:StartTime,Tr:EndTime,Tr:NetworkTime,   Tr:Size,Tr:Channel,Pr:StartTime,Pr:EndTime,Pr:CPUTime,   Pr:Size,Tr:StartTime,Tr:EndTime,Tr:NetworkTime,   Tr:Size,Tr:Channel,ResponseTime,
 0, 43, 0, 0, 0.953, 0.953, 13312, 0, 0.953, 3.762, 2.809, 1967, 3.762, 4.606, 0.844, 9216, 0, 4.606, 6.32, 1.714, 1350, 6.32, 7.141, 0.821, 12288, 0,     7.141,
 1, 43, 1, 1, 2.099, 1.099, 15360, 0, 2.099, 5.523, 3.424, 2397, 5.523, 6.554, 1.03, 11264, 0, 6.554, 8.65, 2.096, 1650, 8.65, 9.613, 0.963, 14336, 0,     8.613,
 2, 43, 2, 2, 3.196, 1.196, 15360, 0, 3.196, 6.586, 3.39, 2373, 6.586, 7.616, 1.03, 11264, 0, 7.616, 9.712, 2.095, 1650, 9.712, 10.669, 0.958, 14336, 0,     8.669,
 3, 43, 3, 3, 4.074, 1.074, 12288, 0, 4.074, 6.765, 2.691, 1884, 6.765, 8.454, 1.689, 9216, 0, 8.454, 10.368, 1.914, 1350, 10.368, 11.488, 1.12, 12288, 0,     8.488,
 4, 43, 4, 4, 4.879, 0.879, 11264, 0, 4.879, 8.035, 3.156, 1759, 8.035, 9.2, 1.165, 8192, 0, 9.2, 11.235, 2.035, 1200, 11.235, 12.171, 0.936, 10240, 0,     8.171,
 5, 43, 5, 5, 5.953, 0.953, 13312, 0, 5.953, 9.381, 3.428, 1957, 9.381, 10.225, 0.844, 9216, 0, 10.225, 12.099, 1.875, 1350, 12.099, 12.99, 0.891, 12288, 0,     7.990,
 6, 43, 6, 6, 7.174, 1.174, 16384, 0, 7.174, 10.65, 3.476, 2434, 10.65, 11.774, 1.123, 12288, 0, 11.774, 14.06, 2.286, 1800, 14.06, 15.154, 1.094, 16384, 0,     9.154,
 7, 43, 7, 7, 8.28, 1.28, 15360, 0, 8.28, 11.502, 3.221, 2256, 11.502, 12.8, 1.299, 11264, 0, 12.8, 14.896, 2.095, 1650, 14.896, 16.11, 1.214, 14336, 0,     9.110,
 8, 43, 8, 8, 9.236, 1.236, 13312, 0, 9.236, 12.37, 3.133, 2093, 12.37, 13.731, 1.362, 10240, 0, 13.731, 15.977, 2.246, 1500, 15.977, 16.997, 1.02, 13312, 0,     8.997,
 9, 43, 9, 9, 10.406, 1.406, 16384, 0, 10.406, 14.221, 3.814, 2500, 14.221, 15.344, 1.123, 12288, 0, 15.344, 17.63, 2.287, 1800, 17.63, 18.725, 1.094, 16384, 0,     9.725,
