Workload_ID,    App_ID,SubmitTime,Tr:StartTime,Tr:EndTime,Tr:NetworkTime,   Tr:Size,Tr:Channel,Pr:StartTime,Pr:EndTime,Pr:CPUTime,   Pr:Size,Tr:StartTime,Tr:EndTime,Tr:NetworkTime,   Tr:Size,Tr:Channel,Pr:StartTime,Pr:EndTime,Pr:CPUTime,   Pr:Size,Tr:StartTime,Tr:EndTime,Tr:NetworkTime,   Tr:Size,Tr:Channel,ResponseTime,
 0, 34, 0, 0, 0.873, 0.873, 11264, 0, 0.873, 3.157, 2.284, 1793, 3.157, 3.964, 0.807, 8192, 0, 3.964, 5.463, 1.499, 1200, 5.463, 6.187, 0.724, 10240, 0,     6.187,
 1, 34, 1, 1, 1.942, 0.942, 13312, 0, 1.942, 4.363, 2.421, 2085, 4.363, 5.453, 1.09, 10240, 0, 5.453, 7.415, 1.962, 1500, 7.415, 8.756, 1.341, 13312, 0,     7.756,
 2, 34, 2, 2, 3.181, 1.181, 11264, 0, 3.181, 5, 1.819, 1723, 5, 6.244, 1.244, 8192, 0, 6.244, 8.012, 1.768, 1200, 8.012, 9.428, 1.416, 10240, 0,     7.428,
 3, 34, 3, 3, 4.537, 1.537, 15360, 0, 4.537, 6.885, 2.348, 2321, 6.885, 8.081, 1.196, 11264, 0, 8.081, 10.221, 2.14, 1650, 10.221, 11.266, 1.045, 14336, 0,     8.266,
 4, 34, 4, 4, 5.513, 1.513, 11264, 0, 5.513, 7.22, 1.707, 1703, 7.22, 8.947, 1.727, 8192, 0, 8.947, 10.471, 1.524, 1200, 10.471, 12.053, 1.582, 10240, 0,     8.053,
 5, 34, 5, 5, 6.519, 1.519, 12288, 0, 6.519, 8.855, 2.337, 1814, 8.855, 10.003, 1.148, 9216, 0, 10.003, 12.102, 2.098, 1350, 12.102, 13.166, 1.064, 12288, 0,     8.166,
 6, 34, 6, 6, 7.406, 1.406, 11264, 0, 7.406, 9.331, 1.925, 1729, 9.331, 11.174, 1.843, 8192, 0, 11.174, 13.044, 1.87, 1200, 13.044, 13.831, 0.788, 10240, 0,     7.831,
 7, 34, 7, 7, 8.297, 1.297, 11264, 0, 8.297, 10.538, 2.241, 1653, 10.538, 12.025, 1.487, 8192, 0, 12.025, 13.941, 1.916, 1200, 13.941, 14.619, 0.678, 10240, 0,     7.619,
 8, 34, 8, 8, 9.262, 1.262, 12288, 0, 9.262, 11.312, 2.05, 1858, 11.312, 13.22, 1.907, 9216, 0, 13.22, 15.061, 1.842, 1350, 15.061, 16.279, 1.218, 12288, 0,     8.279,
 9, 34, 9, 9, 10.398, 1.398, 13312, 0, 10.398, 12.773, 2.375, 2004, 12.773, 14.388, 1.615, 10240, 0, 14.388, 16.369, 1.98, 1500, 16.369, 17.514, 1.145, 13312, 0,     8.514,
 10, 34, 10, 10, 11.691, 1.691, 12288, 0, 11.691, 13.586, 1.895, 1914, 13.586, 15.468, 1.882, 9216, 0, 15.468, 17.23, 1.762, 1350, 17.23, 18.597, 1.367, 12288, 0,     8.597,
 11, 34, 11, 11, 12.995, 1.995, 15360, 0, 12.995, 15.237, 2.241, 2336, 15.237, 16.722, 1.485, 11264, 0, 16.722, 19.444, 2.722, 1650, 19.444, 20.926, 1.482, 14336, 0,     9.926,
 12, 34, 12, 12, 13.845, 1.845, 11264, 0, 13.845, 15.616, 1.771, 1799, 15.616, 17.538, 1.922, 8192, 0, 17.538, 19.762, 2.223, 1200, 19.762, 21.819, 2.057, 10240, 0,     9.819,
 13, 34, 13, 13, 14.822, 1.822, 13312, 0, 14.822, 17.136, 2.314, 1950, 17.136, 18.561, 1.425, 9216, 0, 18.561, 21.665, 3.104, 1350, 21.665, 22.771, 1.106, 12288, 0,     9.771,
 14, 34, 14, 14, 15.753, 1.753, 12288, 0, 15.753, 17.722, 1.969, 1868, 17.722, 19.712, 1.99, 9216, 0, 19.712, 21.897, 2.184, 1350, 21.897, 23.615, 1.718, 12288, 0,     9.615,
 15, 34, 15, 15, 16.612, 1.612, 11264, 0, 16.612, 19.02, 2.408, 1678, 19.02, 20.606, 1.586, 8192, 0, 20.606, 23.557, 2.952, 1200, 23.557, 24.444, 0.887, 10240, 0,     9.444,
 16, 34, 16, 16, 17.695, 1.695, 14336, 0, 17.695, 19.821, 2.126, 2148, 19.821, 21.651, 1.83, 10240, 0, 21.651, 24.486, 2.836, 1500, 24.486, 25.461, 0.975, 13312, 0,     9.461,
 17, 34, 17, 17, 18.583, 1.583, 11264, 0, 18.583, 20.779, 2.196, 1774, 20.779, 22.754, 1.975, 8192, 0, 22.754, 25.519, 2.765, 1200, 25.519, 26.194, 0.675, 10240, 0,     9.194,
 18, 34, 18, 18, 19.536, 1.536, 12288, 0, 19.536, 21.862, 2.326, 1868, 21.862, 23.767, 1.905, 9216, 0, 23.767, 26.476, 2.71, 1350, 26.476, 27.334, 0.858, 12288, 0,     9.334,
 19, 34, 19, 19, 20.564, 1.564, 11264, 0, 20.564, 22.696, 2.132, 1765, 22.696, 24.65, 1.954, 8192, 0, 24.65, 27.266, 2.616, 1200, 27.266, 28.026, 0.76, 10240, 0,     9.026,
 20, 34, 20, 20, 22.105, 2.105, 15360, 0, 22.105, 24.414, 2.309, 2283, 24.414, 25.786, 1.372, 11264, 0, 25.786, 28.966, 3.18, 1650, 28.966, 30.404, 1.438, 14336, 0,    10.404,
