Workload_ID,    App_ID,SubmitTime,Tr:StartTime,Tr:EndTime,Tr:NetworkTime,   Tr:Size,Tr:Channel,Pr:StartTime,Pr:EndTime,Pr:CPUTime,   Pr:Size,Tr:StartTime,Tr:EndTime,Tr:NetworkTime,   Tr:Size,Tr:Channel,Pr:StartTime,Pr:EndTime,Pr:CPUTime,   Pr:Size,Tr:StartTime,Tr:EndTime,Tr:NetworkTime,   Tr:Size,Tr:Channel,ResponseTime,
 0, 318, 0, 0, 1.125, 1.125, 12288, 0, 1.125, 3.496, 2.371, 1947, 3.496, 4.526, 1.03, 9216, 0, 4.526, 6.728, 2.202, 1350, 6.728, 7.754, 1.026, 12288, 0,     7.754,
 1, 318, 1, 1, 2.149, 1.149, 11264, 0, 2.149, 4.208, 2.06, 1700, 4.208, 5.436, 1.228, 8192, 0, 5.436, 7.38, 1.943, 1200, 7.38, 8.614, 1.234, 10240, 0,     7.614,
 2, 318, 2, 2, 3.089, 1.089, 10240, 0, 3.089, 5.396, 2.307, 1568, 5.396, 6.233, 0.837, 7168, 0, 6.233, 8.44, 2.207, 1050, 8.44, 9.382, 0.942, 9216, 0,     7.382,
 3, 318, 3, 3, 3.934, 0.934, 9216, 0, 3.934, 5.867, 1.933, 1369, 5.867, 6.915, 1.048, 6144, 0, 6.915, 8.84, 1.924, 900, 8.84, 10.065, 1.226, 8192, 0,     7.065,
 4, 318, 4, 4, 5.036, 1.036, 11264, 0, 5.036, 7.488, 2.452, 1727, 7.488, 8.404, 0.916, 8192, 0, 8.404, 10.38, 1.976, 1200, 10.38, 11.237, 0.857, 10240, 0,     7.237,
 5, 318, 5, 5, 5.878, 0.878, 9216, 0, 5.878, 7.634, 1.755, 1449, 7.634, 9.201, 1.567, 7168, 0, 9.201, 10.891, 1.691, 1050, 10.891, 12.005, 1.114, 9216, 0,     7.005,
 6, 318, 6, 6, 6.841, 0.841, 9216, 0, 6.841, 9.217, 2.376, 1427, 9.217, 10.026, 0.809, 7168, 0, 10.026, 12.084, 2.058, 1050, 12.084, 12.856, 0.772, 9216, 0,     6.856,
 7, 318, 7, 7, 7.933, 0.933, 10240, 0, 7.933, 9.909, 1.976, 1631, 9.909, 10.94, 1.031, 8192, 0, 10.94, 12.875, 1.935, 1200, 12.875, 13.731, 0.857, 10240, 0,     6.731,
 8, 318, 8, 8, 9.026, 1.026, 11264, 0, 9.026, 11.357, 2.331, 1766, 11.357, 12.273, 0.916, 8192, 0, 12.273, 14.216, 1.943, 1200, 14.216, 15.075, 0.859, 10240, 0,     7.075,
 9, 318, 9, 9, 9.771, 0.771, 8192, 0, 9.771, 11.521, 1.75, 1324, 11.521, 12.961, 1.44, 6144, 0, 12.961, 14.411, 1.45, 900, 14.411, 15.763, 1.352, 8192, 0,     6.763,
 10, 318, 10, 10, 10.747, 0.747, 8192, 0, 10.747, 12.96, 2.213, 1323, 12.96, 13.651, 0.691, 6144, 0, 13.651, 15.671, 2.02, 900, 15.671, 16.447, 0.776, 8192, 0,     6.447,
 11, 318, 11, 11, 11.84, 0.84, 9216, 0, 11.84, 13.611, 1.772, 1448, 13.611, 14.452, 0.841, 7168, 0, 14.452, 16.156, 1.704, 1050, 16.156, 17.215, 1.059, 9216, 0,     6.215,
 12, 318, 12, 12, 12.747, 0.747, 8192, 0, 12.747, 14.573, 1.826, 1332, 14.573, 15.262, 0.689, 6144, 0, 15.262, 17.127, 1.865, 900, 17.127, 17.897, 0.771, 8192, 0,     5.897,
 13, 318, 13, 13, 14.026, 1.026, 11264, 0, 14.026, 16.047, 2.021, 1668, 16.047, 16.967, 0.92, 8192, 0, 16.967, 18.905, 1.938, 1200, 18.905, 19.769, 0.864, 10240, 0,     6.769,
 14, 318, 14, 14, 15.15, 1.15, 12288, 0, 15.15, 17.404, 2.254, 1860, 17.404, 18.434, 1.03, 9216, 0, 18.434, 20.627, 2.193, 1350, 20.627, 21.654, 1.027, 12288, 0,     7.654,
 15, 318, 15, 15, 16.36, 1.36, 13312, 0, 16.36, 18.737, 2.377, 1962, 18.737, 19.767, 1.03, 9216, 0, 19.767, 21.959, 2.192, 1350, 21.959, 22.985, 1.026, 12288, 0,     7.985,
 16, 318, 16, 16, 17.477, 1.477, 12288, 0, 17.477, 19.769, 2.292, 1892, 19.769, 20.799, 1.03, 9216, 0, 20.799, 22.988, 2.188, 1350, 22.988, 24.015, 1.027, 12288, 0,     8.015,
 17, 318, 17, 17, 18.408, 1.408, 10240, 0, 18.408, 20.596, 2.187, 1534, 20.596, 21.596, 1, 7168, 0, 21.596, 23.672, 2.076, 1050, 23.672, 24.788, 1.117, 9216, 0,     7.788,
 18, 318, 18, 18, 19.432, 1.432, 11264, 0, 19.432, 21.827, 2.394, 1696, 21.827, 22.748, 0.922, 8192, 0, 22.748, 24.936, 2.188, 1200, 24.936, 25.798, 0.862, 10240, 0,     7.798,
 19, 318, 19, 19, 20.27, 1.27, 9216, 0, 20.27, 22.354, 2.084, 1449, 22.354, 23.545, 1.191, 7168, 0, 23.545, 25.37, 1.825, 1050, 25.37, 26.566, 1.196, 9216, 0,     7.566,
 20, 318, 20, 20, 21.394, 1.394, 12288, 0, 21.394, 24.116, 2.722, 1874, 24.116, 25.152, 1.036, 9216, 0, 25.152, 27.344, 2.193, 1350, 27.344, 28.371, 1.026, 12288, 0,     8.371,
 21, 318, 21, 21, 22.417, 1.417, 11264, 0, 22.417, 24.593, 2.176, 1796, 24.593, 26.062, 1.469, 8192, 0, 26.062, 28.008, 1.946, 1200, 28.008, 29.224, 1.216, 10240, 0,     8.224,
 22, 318, 22, 22, 23.264, 1.264, 9216, 0, 23.264, 25.789, 2.525, 1381, 25.789, 26.744, 0.956, 6144, 0, 26.744, 28.803, 2.059, 900, 28.803, 29.909, 1.106, 8192, 0,     7.909,
 23, 318, 23, 23, 24.297, 1.297, 11264, 0, 24.297, 26.624, 2.326, 1676, 26.624, 27.661, 1.037, 8192, 0, 27.661, 29.953, 2.292, 1200, 29.953, 30.81, 0.857, 10240, 0,     7.810,
 24, 318, 24, 24, 25.42, 1.42, 12288, 0, 25.42, 28, 2.579, 1825, 28, 29.03, 1.03, 9216, 0, 29.03, 31.217, 2.187, 1350, 31.217, 32.247, 1.03, 12288, 0,     8.247,
 25, 318, 25, 25, 26.454, 1.454, 11264, 0, 26.454, 28.776, 2.322, 1776, 28.776, 29.948, 1.172, 8192, 0, 29.948, 31.898, 1.95, 1200, 31.898, 33.105, 1.207, 10240, 0,     8.105,
 26, 318, 26, 26, 27.299, 1.299, 9216, 0, 27.299, 29.79, 2.491, 1469, 29.79, 30.744, 0.954, 7168, 0, 30.744, 32.922, 2.178, 1050, 32.922, 33.882, 0.96, 9216, 0,     7.882,
 27, 318, 27, 27, 28.418, 1.418, 12288, 0, 28.418, 31.085, 2.667, 1906, 31.085, 32.117, 1.032, 9216, 0, 32.117, 34.309, 2.192, 1350, 34.309, 35.335, 1.026, 12288, 0,     8.335,
 28, 318, 28, 28, 29.349, 1.349, 10240, 0, 29.349, 31.744, 2.395, 1613, 31.744, 33.038, 1.293, 8192, 0, 33.038, 34.977, 1.939, 1200, 34.977, 36.189, 1.212, 10240, 0,     8.189,
 29, 318, 29, 29, 30.373, 1.373, 11264, 0, 30.373, 33.257, 2.884, 1785, 33.257, 34.174, 0.916, 8192, 0, 34.174, 36.249, 2.076, 1200, 36.249, 37.107, 0.858, 10240, 0,     8.107,
 30, 318, 30, 30, 31.304, 1.304, 10240, 0, 31.304, 33.599, 2.295, 1531, 33.599, 34.977, 1.377, 7168, 0, 34.977, 36.684, 1.708, 1050, 36.684, 37.875, 1.191, 9216, 0,     7.875,
 31, 318, 31, 31, 32.144, 1.144, 9216, 0, 32.144, 34.905, 2.761, 1360, 34.905, 35.66, 0.755, 6144, 0, 35.66, 37.715, 2.056, 900, 37.715, 38.559, 0.844, 8192, 0,     7.559,
 32, 318, 32, 32, 33.168, 1.168, 11264, 0, 33.168, 35.731, 2.563, 1744, 35.731, 36.655, 0.923, 8192, 0, 36.655, 38.633, 1.979, 1200, 38.633, 39.493, 0.86, 10240, 0,     7.493,
 33, 318, 33, 33, 34.285, 1.285, 12288, 0, 34.285, 37.183, 2.898, 1867, 37.183, 38.216, 1.033, 9216, 0, 38.216, 40.395, 2.179, 1350, 40.395, 41.426, 1.031, 12288, 0,     8.426,
 34, 318, 34, 34, 35.216, 1.216, 10240, 0, 35.216, 37.683, 2.468, 1602, 37.683, 39.134, 1.451, 8192, 0, 39.134, 41.077, 1.943, 1200, 41.077, 42.282, 1.205, 10240, 0,     8.282,
 35, 318, 35, 35, 35.961, 0.961, 8192, 0, 35.961, 38.809, 2.848, 1335, 38.809, 39.817, 1.008, 6144, 0, 39.817, 41.86, 2.043, 900, 41.86, 42.965, 1.105, 8192, 0,     7.965,
 36, 318, 36, 36, 37.119, 1.119, 12288, 0, 37.119, 40.038, 2.918, 1943, 40.038, 41.077, 1.039, 9216, 0, 41.077, 43.261, 2.184, 1350, 43.261, 44.295, 1.034, 12288, 0,     8.295,
 37, 318, 37, 37, 38.143, 1.143, 11264, 0, 38.143, 40.843, 2.7, 1679, 40.843, 41.987, 1.144, 8192, 0, 41.987, 43.936, 1.949, 1200, 43.936, 45.154, 1.218, 10240, 0,     8.154,
 38, 318, 38, 38, 39.268, 1.268, 12288, 0, 39.268, 42.286, 3.018, 1848, 42.286, 43.317, 1.03, 9216, 0, 43.317, 45.501, 2.184, 1350, 45.501, 46.527, 1.026, 12288, 0,     8.527,
 39, 318, 39, 39, 40.386, 1.386, 12288, 0, 40.386, 43.052, 2.666, 1822, 43.052, 44.341, 1.289, 9216, 0, 44.341, 46.528, 2.187, 1350, 46.528, 47.561, 1.033, 12288, 0,     8.561,
 40, 318, 40, 40, 41.225, 1.225, 9216, 0, 41.225, 43.955, 2.73, 1377, 43.955, 45.03, 1.074, 6144, 0, 45.03, 46.958, 1.928, 900, 46.958, 48.253, 1.295, 8192, 0,     8.253,
 41, 318, 41, 41, 42.344, 1.344, 12288, 0, 42.344, 45.27, 2.926, 1827, 45.27, 46.305, 1.035, 9216, 0, 46.305, 48.711, 2.406, 1350, 48.711, 49.737, 1.026, 12288, 0,     8.737,
 42, 318, 42, 42, 43.465, 1.465, 12288, 0, 43.465, 46.17, 2.705, 1828, 46.17, 47.329, 1.159, 9216, 0, 47.329, 49.521, 2.192, 1350, 49.521, 50.761, 1.24, 12288, 0,     8.761,
 43, 318, 43, 43, 44.396, 1.396, 10240, 0, 44.396, 47.24, 2.845, 1626, 47.24, 48.243, 1.003, 8192, 0, 48.243, 50.657, 2.414, 1200, 50.657, 51.617, 0.961, 10240, 0,     8.617,
 44, 318, 44, 44, 45.327, 1.327, 10240, 0, 45.327, 48.017, 2.69, 1524, 48.017, 49.04, 1.023, 7168, 0, 49.04, 51.22, 2.181, 1050, 51.22, 52.388, 1.167, 9216, 0,     8.388,
 45, 318, 45, 45, 46.444, 1.444, 12288, 0, 46.444, 49.521, 3.077, 1881, 49.521, 50.559, 1.038, 9216, 0, 50.559, 52.845, 2.287, 1350, 52.845, 53.872, 1.027, 12288, 0,     8.872,
 46, 318, 46, 46, 47.561, 1.561, 12288, 0, 47.561, 50.276, 2.716, 1865, 50.276, 51.586, 1.31, 9216, 0, 51.586, 53.769, 2.183, 1350, 53.769, 54.898, 1.129, 12288, 0,     8.898,
 47, 318, 47, 47, 48.585, 1.585, 11264, 0, 48.585, 51.589, 3.004, 1707, 51.589, 52.506, 0.917, 8192, 0, 52.506, 54.805, 2.3, 1200, 54.805, 55.751, 0.946, 10240, 0,     8.751,
 48, 318, 48, 48, 49.521, 1.521, 10240, 0, 49.521, 52.159, 2.638, 1538, 52.159, 53.303, 1.144, 7168, 0, 53.303, 55.478, 2.175, 1050, 55.478, 56.519, 1.041, 9216, 0,     8.519,
 49, 318, 49, 49, 50.637, 1.637, 12288, 0, 50.637, 53.875, 3.238, 1878, 53.875, 54.905, 1.03, 9216, 0, 54.905, 57.09, 2.184, 1350, 57.09, 58.116, 1.026, 12288, 0,     9.116,
 50, 318, 50, 50, 51.755, 1.755, 12288, 0, 51.755, 54.452, 2.697, 1892, 54.452, 55.936, 1.484, 9216, 0, 55.936, 58.128, 2.192, 1350, 58.128, 59.159, 1.031, 12288, 0,     9.159,
 51, 318, 51, 51, 52.786, 1.786, 11264, 0, 52.786, 55.879, 3.093, 1654, 55.879, 56.855, 0.976, 8192, 0, 56.855, 59.038, 2.183, 1200, 59.038, 60.012, 0.974, 10240, 0,     9.012,
 52, 318, 52, 52, 53.624, 1.624, 9216, 0, 53.624, 56.211, 2.587, 1449, 56.211, 57.652, 1.44, 7168, 0, 57.652, 59.827, 2.176, 1050, 59.827, 60.783, 0.955, 9216, 0,     8.783,
 54, 318, 54, 54, 55.583, 1.583, 9216, 0, 55.583, 58, 2.417, 1467, 58, 58.802, 0.802, 7168, 0, 58.802, 60.738, 1.936, 1050, 60.738, 61.551, 0.813, 9216, 0,     7.551,
 53, 318, 53, 53, 54.745, 1.745, 12288, 0, 54.745, 58.162, 3.416, 1880, 58.162, 59.83, 1.669, 9216, 0, 59.83, 62.011, 2.181, 1350, 62.011, 63.039, 1.028, 12288, 0,    10.039,
 55, 318, 55, 55, 56.609, 1.609, 11264, 0, 56.609, 60.024, 3.415, 1669, 60.024, 60.94, 0.916, 8192, 0, 60.94, 62.891, 1.951, 1200, 62.891, 63.9, 1.009, 10240, 0,     8.900,
 56, 318, 56, 56, 57.726, 1.726, 12288, 0, 57.726, 60.466, 2.74, 1902, 60.466, 61.968, 1.502, 9216, 0, 61.968, 64.201, 2.233, 1350, 64.201, 65.231, 1.031, 12288, 0,     9.231,
 57, 318, 57, 57, 58.565, 1.565, 9216, 0, 58.565, 61.74, 3.175, 1416, 61.74, 62.77, 1.03, 7168, 0, 62.77, 64.606, 1.836, 1050, 64.606, 65.999, 1.394, 9216, 0,     8.999,
 58, 318, 58, 58, 59.31, 1.31, 8192, 0, 59.31, 62.087, 2.777, 1338, 62.087, 63.453, 1.366, 6144, 0, 63.453, 65.662, 2.209, 900, 65.662, 66.692, 1.03, 8192, 0,     8.692,
 59, 318, 59, 59, 60.337, 1.337, 11264, 0, 60.337, 63.744, 3.407, 1654, 63.744, 64.661, 0.917, 8192, 0, 64.661, 66.614, 1.952, 1200, 66.614, 67.549, 0.935, 10240, 0,     8.549,
 60, 318, 60, 60, 61.275, 1.275, 10240, 0, 61.275, 63.984, 2.71, 1566, 63.984, 65.458, 1.473, 7168, 0, 65.458, 67.374, 1.916, 1050, 67.374, 68.318, 0.944, 9216, 0,     8.318,
 62, 318, 62, 62, 63.144, 1.144, 9216, 0, 63.144, 65.696, 2.552, 1399, 65.696, 66.393, 0.697, 6144, 0, 66.393, 68.078, 1.685, 900, 68.078, 69.002, 0.924, 8192, 0,     7.002,
 61, 318, 61, 61, 62.306, 1.306, 11264, 0, 62.306, 65.754, 3.448, 1659, 65.754, 67.303, 1.549, 8192, 0, 67.303, 69.321, 2.018, 1200, 69.321, 70.177, 0.856, 10240, 0,     9.177,
 64, 318, 64, 64, 65.395, 1.395, 11264, 0, 65.395, 67.81, 2.415, 1681, 67.81, 68.726, 0.916, 8192, 0, 68.726, 70.668, 1.942, 1200, 70.668, 71.524, 0.856, 10240, 0,     7.524,
 63, 318, 63, 63, 64.363, 1.363, 13312, 0, 64.363, 68.095, 3.732, 1970, 68.095, 69.75, 1.655, 9216, 0, 69.75, 71.939, 2.188, 1350, 71.939, 72.965, 1.026, 12288, 0,     9.965,
 66, 318, 66, 66, 67.536, 1.536, 10240, 0, 67.536, 70.036, 2.5, 1597, 70.036, 70.838, 0.802, 7168, 0, 70.838, 72.529, 1.69, 1050, 72.529, 73.733, 1.204, 9216, 0,     7.733,
 65, 318, 65, 65, 66.605, 1.605, 13312, 0, 66.605, 70.192, 3.587, 1959, 70.192, 71.864, 1.672, 9216, 0, 71.864, 74.124, 2.261, 1350, 74.124, 75.155, 1.031, 12288, 0,    10.155,
 68, 318, 68, 68, 69.584, 1.584, 10240, 0, 69.584, 72.103, 2.519, 1574, 72.103, 72.908, 0.804, 7168, 0, 72.908, 74.612, 1.704, 1050, 74.612, 75.923, 1.311, 9216, 0,     7.923,
 67, 318, 67, 67, 68.653, 1.653, 12288, 0, 68.653, 72.231, 3.577, 1811, 72.231, 73.938, 1.707, 9216, 0, 73.938, 76.318, 2.38, 1350, 76.318, 77.343, 1.026, 12288, 0,    10.343,
 69, 318, 69, 69, 70.515, 1.515, 10240, 0, 70.515, 73.998, 3.483, 1564, 73.998, 74.804, 0.806, 7168, 0, 74.804, 76.497, 1.693, 1050, 76.497, 78.111, 1.615, 9216, 0,     9.111,
 70, 318, 70, 70, 71.539, 1.539, 11264, 0, 71.539, 74.401, 2.862, 1777, 74.401, 75.721, 1.32, 8192, 0, 75.721, 78.262, 2.541, 1200, 78.262, 79.126, 0.864, 10240, 0,     9.126,
 71, 318, 71, 71, 72.383, 1.383, 9216, 0, 72.383, 75.79, 3.407, 1474, 75.79, 76.592, 0.802, 7168, 0, 76.592, 78.291, 1.699, 1050, 78.291, 79.894, 1.603, 9216, 0,     8.894,
 72, 318, 72, 72, 73.316, 1.316, 10240, 0, 73.316, 76.277, 2.962, 1549, 76.277, 77.389, 1.111, 7168, 0, 77.389, 79.963, 2.575, 1050, 79.963, 80.738, 0.775, 9216, 0,     8.738,
 73, 318, 73, 73, 74.254, 1.254, 10240, 0, 74.254, 77.712, 3.459, 1587, 77.712, 78.515, 0.802, 7168, 0, 78.515, 80.219, 1.705, 1050, 80.219, 81.509, 1.29, 9216, 0,     8.509,
 74, 318, 74, 74, 75.277, 1.277, 11264, 0, 75.277, 78.419, 3.141, 1760, 78.419, 79.425, 1.006, 8192, 0, 79.425, 81.904, 2.479, 1200, 81.904, 82.769, 0.865, 10240, 0,     8.769,
 75, 318, 75, 75, 76.213, 1.213, 10240, 0, 76.213, 79.704, 3.491, 1644, 79.704, 80.621, 0.916, 8192, 0, 80.621, 82.562, 1.941, 1200, 82.562, 83.623, 1.061, 10240, 0,     8.623,
 76, 318, 76, 76, 77.33, 1.33, 12288, 0, 77.33, 80.767, 3.437, 1938, 80.767, 81.803, 1.037, 9216, 0, 81.803, 84.087, 2.284, 1350, 84.087, 85.113, 1.026, 12288, 0,     9.113,
 77, 318, 77, 77, 78.178, 1.178, 9216, 0, 78.178, 81.411, 3.233, 1408, 81.411, 82.601, 1.19, 7168, 0, 82.601, 84.305, 1.704, 1050, 84.305, 85.881, 1.576, 9216, 0,     8.881,
