Workload_ID,    App_ID,SubmitTime,Tr:StartTime,Tr:EndTime,Tr:NetworkTime,   Tr:Size,Tr:Channel,Pr:StartTime,Pr:EndTime,Pr:CPUTime,   Pr:Size,Tr:StartTime,Tr:EndTime,Tr:NetworkTime,   Tr:Size,Tr:Channel,ResponseTime,
 0, 667, 0, 0, 1.04, 1.04, 15360, 0, 1.04, 3.056, 2.016, 1513, 3.056, 4.018, 0.962, 15360, 0,     4.018,
 1, 667, 1, 1, 2.137, 1.137, 16384, 0, 2.137, 4.281, 2.144, 1609, 4.281, 5.307, 1.026, 16384, 0,     4.307,
 2, 667, 2, 2, 3.093, 1.093, 14336, 0, 3.093, 5.079, 1.986, 1490, 5.079, 6.203, 1.124, 14336, 0,     4.203,
 3, 667, 3, 3, 3.985, 0.985, 13312, 0, 3.985, 6.113, 2.128, 1374, 6.113, 7.038, 0.924, 13312, 0,     4.038,
 4, 667, 4, 4, 5.166, 1.166, 17408, 0, 5.166, 7.48, 2.314, 1734, 7.48, 8.575, 1.095, 17408, 0,     4.575,
 5, 667, 5, 5, 5.986, 0.986, 12288, 0, 5.986, 7.797, 1.811, 1257, 7.797, 9.343, 1.546, 12288, 0,     4.343,
 6, 667, 6, 6, 7.036, 1.036, 15360, 0, 7.036, 9.555, 2.519, 1552, 9.555, 10.522, 0.967, 15360, 0,     4.522,
 7, 667, 7, 7, 8.2, 1.2, 17408, 0, 8.2, 10.55, 2.35, 1770, 10.55, 11.641, 1.09, 17408, 0,     4.641,
 8, 667, 8, 8, 9.089, 1.089, 13312, 0, 9.089, 11.416, 2.327, 1396, 11.416, 12.472, 1.057, 13312, 0,     4.472,
 9, 667, 9, 9, 9.908, 0.908, 12288, 0, 9.908, 12.181, 2.273, 1224, 12.181, 13.243, 1.062, 12288, 0,     4.243,
 10, 667, 10, 10, 11.172, 1.172, 17408, 0, 11.172, 13.734, 2.562, 1735, 13.734, 14.827, 1.093, 17408, 0,     4.827,
 11, 667, 11, 11, 11.998, 0.998, 12288, 0, 11.998, 13.903, 1.904, 1287, 13.903, 15.595, 1.692, 12288, 0,     4.595,
 12, 667, 12, 12, 12.894, 0.894, 13312, 0, 12.894, 15.493, 2.6, 1320, 15.493, 16.431, 0.937, 13312, 0,     4.431,
 13, 667, 13, 13, 13.971, 0.971, 14336, 0, 13.971, 15.916, 1.945, 1462, 15.916, 17.327, 1.411, 14336, 0,     4.327,
 14, 667, 14, 14, 14.894, 0.894, 13312, 0, 14.894, 17.234, 2.34, 1305, 17.234, 18.159, 0.925, 13312, 0,     4.159,
 15, 667, 15, 15, 15.903, 0.903, 13312, 0, 15.903, 17.78, 1.878, 1399, 17.78, 18.997, 1.217, 13312, 0,     3.997,
 16, 667, 16, 16, 17.104, 1.104, 16384, 0, 17.104, 19.392, 2.288, 1619, 19.392, 20.425, 1.034, 16384, 0,     4.425,
 17, 667, 17, 17, 18.197, 1.197, 16384, 0, 18.197, 20.36, 2.163, 1620, 20.36, 21.449, 1.089, 16384, 0,     4.449,
 18, 667, 18, 18, 19.299, 1.299, 16384, 0, 19.299, 21.567, 2.269, 1628, 21.567, 22.601, 1.034, 16384, 0,     4.601,
 19, 667, 19, 19, 20.323, 1.323, 15360, 0, 20.323, 22.378, 2.056, 1513, 22.378, 23.561, 1.183, 15360, 0,     4.561,
 20, 667, 20, 20, 21.486, 1.486, 17408, 0, 21.486, 23.909, 2.423, 1757, 23.909, 25, 1.091, 17408, 0,     5.000,
 21, 667, 21, 21, 22.51, 1.51, 15360, 0, 22.51, 24.535, 2.024, 1515, 24.535, 25.96, 1.425, 15360, 0,     4.960,
 22, 667, 22, 22, 23.398, 1.398, 13312, 0, 23.398, 25.691, 2.293, 1337, 25.691, 26.792, 1.101, 13312, 0,     4.792,
 23, 667, 23, 23, 24.422, 1.422, 15360, 0, 24.422, 26.665, 2.244, 1599, 26.665, 27.752, 1.086, 15360, 0,     4.752,
 24, 667, 24, 24, 25.316, 1.316, 13312, 0, 25.316, 27.48, 2.163, 1335, 27.48, 28.591, 1.111, 13312, 0,     4.591,
 25, 667, 25, 25, 26.481, 1.481, 17408, 0, 26.481, 28.994, 2.513, 1735, 28.994, 30.094, 1.1, 17408, 0,     5.094,
 26, 667, 26, 26, 27.579, 1.579, 16384, 0, 27.579, 29.747, 2.168, 1621, 29.747, 31.118, 1.37, 16384, 0,     5.118,
 27, 667, 27, 27, 28.468, 1.468, 13312, 0, 28.468, 30.809, 2.341, 1362, 30.809, 31.96, 1.151, 13312, 0,     4.960,
 28, 667, 28, 28, 29.492, 1.492, 15360, 0, 29.492, 31.804, 2.312, 1538, 31.804, 32.92, 1.116, 15360, 0,     4.920,
 29, 667, 29, 29, 30.517, 1.517, 15360, 0, 30.517, 32.864, 2.347, 1542, 32.864, 33.88, 1.016, 15360, 0,     4.880,
 30, 667, 30, 30, 31.543, 1.543, 15360, 0, 31.543, 33.942, 2.399, 1599, 33.942, 34.904, 0.962, 15360, 0,     4.904,
 31, 667, 31, 31, 32.568, 1.568, 15360, 0, 32.568, 34.997, 2.429, 1594, 34.997, 35.959, 0.962, 15360, 0,     4.959,
 32, 667, 32, 32, 33.456, 1.456, 13312, 0, 33.456, 35.699, 2.244, 1313, 35.699, 36.798, 1.098, 13312, 0,     4.798,
 33, 667, 33, 33, 34.548, 1.548, 16384, 0, 34.548, 37.203, 2.655, 1654, 37.203, 38.231, 1.028, 16384, 0,     5.231,
 34, 667, 34, 34, 35.572, 1.572, 15360, 0, 35.572, 37.797, 2.225, 1573, 37.797, 39.191, 1.394, 15360, 0,     5.191,
 35, 667, 35, 35, 36.391, 1.391, 12288, 0, 36.391, 38.878, 2.487, 1255, 38.878, 39.959, 1.082, 12288, 0,     4.959,
 36, 667, 36, 36, 37.552, 1.552, 17408, 0, 37.552, 40.075, 2.523, 1702, 40.075, 41.165, 1.09, 17408, 0,     5.165,
 37, 667, 37, 37, 38.443, 1.443, 13312, 0, 38.443, 40.704, 2.26, 1370, 40.704, 42, 1.296, 13312, 0,     5.000,
 38, 667, 38, 38, 39.47, 1.47, 15360, 0, 39.47, 42.203, 2.733, 1597, 42.203, 43.171, 0.967, 15360, 0,     5.171,
 39, 667, 39, 39, 40.426, 1.426, 14336, 0, 40.426, 42.584, 2.159, 1404, 42.584, 44.067, 1.483, 14336, 0,     5.067,
 40, 667, 40, 40, 41.382, 1.382, 14336, 0, 41.382, 44.123, 2.741, 1436, 44.123, 45.026, 0.903, 14336, 0,     5.026,
 41, 667, 41, 41, 42.272, 1.272, 13312, 0, 42.272, 44.326, 2.054, 1302, 44.326, 45.858, 1.532, 13312, 0,     4.858,
 42, 667, 42, 42, 43.161, 1.161, 13312, 0, 43.161, 45.868, 2.707, 1303, 45.868, 46.705, 0.837, 13312, 0,     4.705,
