Workload_ID,    App_ID,SubmitTime,Tr:StartTime,Tr:EndTime,Tr:NetworkTime,   Tr:Size,Tr:Channel,Pr:StartTime,Pr:EndTime,Pr:CPUTime,   Pr:Size,Tr:StartTime,Tr:EndTime,Tr:NetworkTime,   Tr:Size,Tr:Channel,Pr:StartTime,Pr:EndTime,Pr:CPUTime,   Pr:Size,Tr:StartTime,Tr:EndTime,Tr:NetworkTime,   Tr:Size,Tr:Channel,ResponseTime,
 0, 695, 0, 0, 1.105, 1.105, 14336, 0, 1.105, 3.377, 2.272, 2216, 3.377, 4.509, 1.132, 11264, 0, 4.509, 6.773, 2.264, 1650, 6.773, 7.799, 1.026, 14336, 0,     7.799,
 1, 695, 1, 1, 2.133, 1.133, 13312, 0, 2.133, 4.236, 2.103, 2051, 4.236, 5.536, 1.3, 10240, 0, 5.536, 7.585, 2.049, 1500, 7.585, 8.756, 1.171, 13312, 0,     7.756,
 2, 695, 2, 2, 3.159, 1.159, 13312, 0, 3.159, 5.477, 2.318, 2049, 5.477, 6.56, 1.083, 10240, 0, 6.56, 8.832, 2.272, 1500, 8.832, 9.785, 0.953, 13312, 0,     7.785,
 3, 695, 3, 3, 3.947, 0.947, 10240, 0, 3.947, 5.884, 1.937, 1603, 5.884, 7.379, 1.496, 8192, 0, 7.379, 9.228, 1.848, 1200, 9.228, 10.516, 1.289, 10240, 0,     7.516,
 4, 695, 4, 4, 5.111, 1.111, 14336, 0, 5.111, 7.678, 2.567, 2129, 7.678, 8.708, 1.03, 10240, 0, 8.708, 10.892, 2.184, 1500, 10.892, 11.846, 0.953, 13312, 0,     7.846,
 5, 695, 5, 5, 6.057, 1.057, 12288, 0, 6.057, 8.023, 1.967, 1918, 8.023, 9.63, 1.607, 9216, 0, 9.63, 11.482, 1.852, 1350, 11.482, 12.723, 1.241, 12288, 0,     7.723,
 6, 695, 6, 6, 6.851, 0.851, 10240, 0, 6.851, 9.284, 2.433, 1567, 9.284, 10.347, 1.062, 7168, 0, 10.347, 12.336, 1.989, 1050, 12.336, 13.389, 1.054, 9216, 0,     7.389,
 7, 695, 7, 7, 7.793, 0.793, 10240, 0, 7.793, 9.667, 1.874, 1603, 9.667, 11.172, 1.506, 8192, 0, 11.172, 13.124, 1.952, 1200, 13.124, 14.124, 1, 10240, 0,     7.124,
 8, 695, 8, 8, 9.184, 1.184, 15360, 0, 9.184, 11.648, 2.465, 2306, 11.648, 12.781, 1.132, 11264, 0, 12.781, 15.046, 2.266, 1650, 15.046, 16.075, 1.029, 14336, 0,     8.075,
 9, 695, 9, 9, 9.971, 0.971, 10240, 0, 9.971, 11.668, 1.697, 1639, 11.668, 13.6, 1.932, 8192, 0, 13.6, 15.247, 1.646, 1200, 15.247, 16.813, 1.567, 10240, 0,     7.813,
