Workload_ID,    App_ID,SubmitTime,Tr:StartTime,Tr:EndTime,Tr:NetworkTime,   Tr:Size,Tr:Channel,Pr:StartTime,Pr:EndTime,Pr:CPUTime,   Pr:Size,Tr:StartTime,Tr:EndTime,Tr:NetworkTime,   Tr:Size,Tr:Channel,ResponseTime,
 0, 280, 0, 0, 1.129, 1.129, 12288, 0, 1.129, 3.391, 2.262, 1245, 3.391, 4.417, 1.026, 12288, 0,     4.417,
 1, 280, 1, 1, 2.064, 1.064, 10240, 0, 2.064, 3.955, 1.891, 1030, 3.955, 5.27, 1.315, 10240, 0,     4.270,
 2, 280, 2, 2, 3.186, 1.186, 12288, 0, 3.186, 5.588, 2.402, 1209, 5.588, 6.614, 1.026, 12288, 0,     4.614,
 3, 280, 3, 3, 4.311, 1.311, 12288, 0, 4.311, 6.648, 2.336, 1284, 6.648, 7.68, 1.032, 12288, 0,     4.680,
 4, 280, 4, 4, 5.158, 1.158, 9216, 0, 5.158, 7.4, 2.241, 997, 7.4, 8.448, 1.049, 9216, 0,     4.448,
 5, 280, 5, 5, 6.369, 1.369, 13312, 0, 6.369, 9.04, 2.671, 1311, 9.04, 10.153, 1.113, 13312, 0,     5.153,
 6, 280, 6, 6, 7.486, 1.486, 12288, 0, 7.486, 9.829, 2.343, 1292, 9.829, 11.177, 1.348, 12288, 0,     5.177,
 7, 280, 7, 7, 8.323, 1.323, 9216, 0, 8.323, 10.756, 2.433, 940, 10.756, 11.945, 1.189, 9216, 0,     4.945,
 8, 280, 8, 8, 9.357, 1.357, 11264, 0, 9.357, 11.928, 2.571, 1155, 11.928, 12.889, 0.961, 11264, 0,     4.889,
 9, 280, 9, 9, 10.195, 1.195, 9216, 0, 10.195, 12.487, 2.292, 945, 12.487, 13.656, 1.169, 9216, 0,     4.656,
 10, 280, 10, 10, 11.039, 1.039, 9216, 0, 11.039, 13.639, 2.601, 941, 13.639, 14.427, 0.788, 9216, 0,     4.427,
 11, 280, 11, 11, 11.978, 0.978, 10240, 0, 11.978, 14.322, 2.344, 1010, 14.322, 15.28, 0.959, 10240, 0,     4.280,
 12, 280, 12, 12, 13.128, 1.128, 12288, 0, 13.128, 15.869, 2.741, 1227, 15.869, 16.895, 1.026, 12288, 0,     4.895,
 13, 280, 13, 13, 14.248, 1.248, 12288, 0, 14.248, 16.522, 2.274, 1211, 16.522, 17.924, 1.402, 12288, 0,     4.924,
 14, 280, 14, 14, 15.001, 1.001, 8192, 0, 15.001, 17.493, 2.493, 890, 17.493, 18.613, 1.12, 8192, 0,     4.613,
 15, 280, 15, 15, 16.03, 1.03, 11264, 0, 16.03, 18.581, 2.551, 1131, 18.581, 19.555, 0.975, 11264, 0,     4.555,
 16, 280, 16, 16, 17.154, 1.154, 12288, 0, 17.154, 19.697, 2.543, 1212, 19.697, 20.722, 1.026, 12288, 0,     4.722,
 17, 280, 17, 17, 18.28, 1.28, 12288, 0, 18.28, 20.924, 2.644, 1286, 20.924, 21.95, 1.026, 12288, 0,     4.950,
 18, 280, 18, 18, 19.404, 1.404, 12288, 0, 19.404, 21.933, 2.528, 1230, 21.933, 22.975, 1.043, 12288, 0,     4.975,
 19, 280, 19, 19, 20.432, 1.432, 11264, 0, 20.432, 22.948, 2.515, 1110, 22.948, 23.92, 0.972, 11264, 0,     4.920,
 20, 280, 20, 20, 21.551, 1.551, 12288, 0, 21.551, 24.196, 2.645, 1245, 24.196, 25.222, 1.026, 12288, 0,     5.222,
 21, 280, 21, 21, 22.483, 1.483, 10240, 0, 22.483, 24.875, 2.392, 1059, 24.875, 26.084, 1.209, 10240, 0,     5.084,
 22, 280, 22, 22, 23.6, 1.6, 12288, 0, 23.6, 26.381, 2.781, 1201, 26.381, 27.417, 1.036, 12288, 0,     5.417,
 23, 280, 23, 23, 24.345, 1.345, 8192, 0, 24.345, 26.508, 2.163, 895, 26.508, 28.1, 1.592, 8192, 0,     5.100,
 24, 280, 24, 24, 25.276, 1.276, 10240, 0, 25.276, 28.326, 3.05, 1068, 28.326, 29.182, 0.856, 10240, 0,     5.182,
 25, 280, 25, 25, 26.393, 1.393, 12288, 0, 26.393, 28.756, 2.363, 1237, 28.756, 30.206, 1.449, 12288, 0,     5.206,
 26, 280, 26, 26, 27.51, 1.51, 12288, 0, 27.51, 30.681, 3.171, 1295, 30.681, 31.717, 1.035, 12288, 0,     5.717,
 27, 280, 27, 27, 28.448, 1.448, 10240, 0, 28.448, 30.731, 2.284, 1082, 30.731, 32.574, 1.843, 10240, 0,     5.574,
 28, 280, 28, 28, 29.29, 1.29, 9216, 0, 29.29, 32.37, 3.08, 927, 32.37, 33.342, 0.971, 9216, 0,     5.342,
 29, 280, 29, 29, 30.221, 1.221, 10240, 0, 30.221, 32.636, 2.415, 1044, 32.636, 34.205, 1.569, 10240, 0,     5.205,
 30, 280, 30, 30, 31.245, 1.245, 11264, 0, 31.245, 34.482, 3.238, 1159, 34.482, 35.424, 0.942, 11264, 0,     5.424,
 31, 280, 31, 31, 32.465, 1.465, 13312, 0, 32.465, 35.026, 2.561, 1311, 35.026, 36.533, 1.508, 13312, 0,     5.533,
 32, 280, 32, 32, 33.489, 1.489, 11264, 0, 33.489, 36.671, 3.182, 1198, 36.671, 37.614, 0.943, 11264, 0,     5.614,
 33, 280, 33, 33, 34.421, 1.421, 10240, 0, 34.421, 36.998, 2.577, 1081, 36.998, 38.469, 1.471, 10240, 0,     5.469,
 34, 280, 34, 34, 35.358, 1.358, 10240, 0, 35.358, 38.673, 3.315, 1097, 38.673, 39.534, 0.86, 10240, 0,     5.534,
 35, 280, 35, 35, 36.568, 1.568, 13312, 0, 36.568, 39.372, 2.804, 1307, 39.372, 40.65, 1.277, 13312, 0,     5.650,
 36, 280, 36, 36, 37.406, 1.406, 9216, 0, 37.406, 40.458, 3.052, 980, 40.458, 41.418, 0.959, 9216, 0,     5.418,
 37, 280, 37, 37, 38.343, 1.343, 10240, 0, 38.343, 41.246, 2.903, 1030, 41.246, 42.274, 1.028, 10240, 0,     5.274,
 38, 280, 38, 38, 39.181, 1.181, 9216, 0, 39.181, 42.26, 3.079, 992, 42.26, 43.044, 0.784, 9216, 0,     5.044,
 39, 280, 39, 39, 40.022, 1.022, 9216, 0, 40.022, 42.916, 2.894, 917, 42.916, 43.812, 0.896, 9216, 0,     4.812,
 40, 280, 40, 40, 41.145, 1.145, 12288, 0, 41.145, 44.533, 3.389, 1251, 44.533, 45.567, 1.034, 12288, 0,     5.567,
 41, 280, 41, 41, 42.27, 1.27, 12288, 0, 42.27, 45.11, 2.839, 1207, 45.11, 46.591, 1.482, 12288, 0,     5.591,
 42, 280, 42, 42, 43.3, 1.3, 11264, 0, 43.3, 46.637, 3.337, 1150, 46.637, 47.581, 0.943, 11264, 0,     5.581,
 43, 280, 43, 43, 44.42, 1.42, 12288, 0, 44.42, 47.369, 2.949, 1241, 47.369, 48.605, 1.236, 12288, 0,     5.605,
 44, 280, 44, 44, 45.446, 1.446, 11264, 0, 45.446, 48.809, 3.364, 1188, 48.809, 49.757, 0.948, 11264, 0,     5.757,
 45, 280, 45, 45, 46.469, 1.469, 11264, 0, 46.469, 49.388, 2.919, 1110, 49.388, 50.7, 1.312, 11264, 0,     5.700,
 46, 280, 46, 46, 47.409, 1.409, 10240, 0, 47.409, 50.647, 3.238, 1007, 50.647, 51.558, 0.911, 10240, 0,     5.558,
 47, 280, 47, 47, 48.253, 1.253, 9216, 0, 48.253, 51.22, 2.968, 999, 51.22, 52.329, 1.108, 9216, 0,     5.329,
 48, 280, 48, 48, 49.378, 1.378, 12288, 0, 49.378, 52.835, 3.457, 1202, 52.835, 53.862, 1.027, 12288, 0,     5.862,
 49, 280, 49, 49, 50.312, 1.312, 10240, 0, 50.312, 53.109, 2.797, 1039, 53.109, 54.723, 1.614, 10240, 0,     5.723,
