Workload_ID,    App_ID,SubmitTime,Tr:StartTime,Tr:EndTime,Tr:NetworkTime,   Tr:Size,Tr:Channel,Pr:StartTime,Pr:EndTime,Pr:CPUTime,   Pr:Size,Tr:StartTime,Tr:EndTime,Tr:NetworkTime,   Tr:Size,Tr:Channel,Pr:StartTime,Pr:EndTime,Pr:CPUTime,   Pr:Size,Tr:StartTime,Tr:EndTime,Tr:NetworkTime,   Tr:Size,Tr:Channel,Pr:StartTime,Pr:EndTime,Pr:CPUTime,   Pr:Size,Tr:StartTime,Tr:EndTime,Tr:NetworkTime,   Tr:Size,Tr:Channel,ResponseTime,
 0, 1, 0, 0, 1.158, 1.158, 12288, 0, 1.158, 2.31, 1.153, 984, 2.31, 3.597, 1.286, 6144, 0, 3.597, 4.943, 1.347, 600, 4.943, 5.22, 0.276, 3072, 0, 5.22, 5.48, 0.26, 600, 5.48, 5.608, 0.128, 2048, 0,     5.608,
 1, 1, 1, 1, 2.197, 1.197, 10240, 0, 2.197, 3.305, 1.108, 867, 3.305, 4.517, 1.212, 5120, 0, 4.517, 5.965, 1.449, 500, 5.965, 6.14, 0.174, 2048, 0, 6.14, 6.32, 0.181, 400, 6.32, 6.39, 0.07, 1024, 0,     5.390,
 2, 1, 2, 2, 3.286, 1.286, 11264, 0, 3.286, 4.362, 1.076, 898, 4.362, 5.376, 1.015, 5120, 0, 5.376, 6.986, 1.61, 500, 6.986, 7.176, 0.189, 2048, 0, 7.176, 7.419, 0.244, 400, 7.419, 7.48, 0.06, 1024, 0,     5.480,
 3, 1, 3, 3, 4.852, 1.852, 12288, 0, 4.852, 6.256, 1.404, 1001, 6.256, 7.473, 1.217, 6144, 0, 7.473, 8.677, 1.204, 600, 8.677, 8.924, 0.247, 3072, 0, 8.924, 9.207, 0.283, 600, 9.207, 9.34, 0.133, 2048, 0,     6.340,
 4, 1, 4, 4, 5.899, 1.899, 10240, 0, 5.899, 7.558, 1.659, 834, 7.558, 8.389, 0.831, 5120, 0, 8.389, 9.754, 1.365, 500, 9.754, 9.929, 0.175, 2048, 0, 9.929, 10.118, 0.19, 400, 10.118, 10.187, 0.069, 1024, 0,     6.187,
 5, 1, 5, 5, 7.187, 2.187, 11264, 0, 7.187, 8.824, 1.638, 925, 8.824, 10.007, 1.182, 5120, 0, 10.007, 11.12, 1.113, 500, 11.12, 11.302, 0.182, 2048, 0, 11.302, 11.608, 0.306, 400, 11.608, 11.683, 0.076, 1024, 0,     6.683,
 6, 1, 6, 6, 8.238, 2.238, 10240, 0, 8.238, 9.871, 1.633, 812, 9.871, 10.93, 1.058, 5120, 0, 10.93, 12.251, 1.321, 500, 12.251, 12.52, 0.268, 2048, 0, 12.52, 12.706, 0.186, 400, 12.706, 12.767, 0.062, 1024, 0,     6.767,
 7, 1, 7, 7, 9.377, 2.377, 11264, 0, 9.377, 11.107, 1.729, 958, 11.107, 12.057, 0.951, 5120, 0, 12.057, 13.206, 1.149, 500, 13.206, 13.367, 0.161, 2048, 0, 13.367, 13.583, 0.216, 400, 13.583, 13.641, 0.058, 1024, 0,     6.641,
 8, 1, 8, 8, 10.077, 2.077, 8192, 0, 10.077, 11.982, 1.905, 712, 11.982, 12.811, 0.829, 4096, 0, 12.811, 13.936, 1.125, 400, 13.936, 14.107, 0.171, 2048, 0, 14.107, 14.319, 0.213, 400, 14.319, 14.381, 0.061, 1024, 0,     6.381,
 9, 1, 9, 9, 10.916, 1.916, 9216, 0, 10.916, 12.874, 1.958, 782, 12.874, 13.507, 0.633, 4096, 0, 13.507, 14.729, 1.222, 400, 14.729, 15.028, 0.3, 2048, 0, 15.028, 15.258, 0.229, 400, 15.258, 15.319, 0.061, 1024, 0,     6.319,
 10, 1, 10, 10, 11.763, 1.763, 9216, 0, 11.763, 13.837, 2.073, 774, 13.837, 14.795, 0.958, 4096, 0, 14.795, 15.615, 0.82, 400, 15.615, 15.776, 0.161, 2048, 0, 15.776, 16.083, 0.307, 400, 16.083, 16.156, 0.072, 1024, 0,     6.156,
 11, 1, 11, 11, 12.827, 1.827, 9216, 0, 12.827, 14.96, 2.133, 768, 14.96, 15.8, 0.84, 4096, 0, 15.8, 16.579, 0.779, 400, 16.579, 16.823, 0.244, 2048, 0, 16.823, 17.039, 0.216, 400, 17.039, 17.093, 0.054, 1024, 0,     6.093,
 12, 1, 12, 12, 14.282, 2.282, 13312, 0, 14.282, 16.296, 2.014, 1044, 16.296, 17.475, 1.178, 6144, 0, 17.475, 18.722, 1.247, 600, 18.722, 19.022, 0.3, 3072, 0, 19.022, 19.308, 0.286, 600, 19.308, 19.414, 0.106, 2048, 0,     7.414,
 13, 1, 13, 13, 15.549, 2.549, 12288, 0, 15.549, 17.691, 2.142, 1012, 17.691, 18.815, 1.125, 6144, 0, 18.815, 19.995, 1.18, 600, 19.995, 20.295, 0.3, 3072, 0, 20.295, 20.556, 0.261, 600, 20.556, 20.67, 0.114, 2048, 0,     7.670,
 14, 1, 14, 14, 16.44, 2.44, 9216, 0, 16.44, 18.523, 2.083, 726, 18.523, 19.486, 0.963, 4096, 0, 19.486, 20.828, 1.342, 400, 20.828, 21.013, 0.185, 2048, 0, 21.013, 21.201, 0.189, 400, 21.201, 21.265, 0.064, 1024, 0,     7.265,
 15, 1, 15, 15, 17.616, 2.616, 12288, 0, 17.616, 19.982, 2.365, 1033, 19.982, 21.168, 1.187, 6144, 0, 21.168, 22.335, 1.167, 600, 22.335, 22.606, 0.271, 3072, 0, 22.606, 22.91, 0.304, 600, 22.91, 23.02, 0.109, 2048, 0,     8.020,
 16, 1, 16, 16, 18.896, 2.896, 11264, 0, 18.896, 21.031, 2.135, 900, 21.031, 22.116, 1.084, 5120, 0, 22.116, 23.536, 1.42, 500, 23.536, 23.712, 0.177, 2048, 0, 23.712, 23.895, 0.183, 400, 23.895, 23.95, 0.054, 1024, 0,     7.950,
 17, 1, 17, 17, 19.902, 2.902, 11264, 0, 19.902, 22.116, 2.214, 886, 22.116, 23.386, 1.27, 5120, 0, 23.386, 24.473, 1.086, 500, 24.473, 24.759, 0.287, 2048, 0, 24.759, 24.977, 0.217, 400, 24.977, 25.046, 0.069, 1024, 0,     8.046,
 18, 1, 18, 18, 21.154, 3.154, 12288, 0, 21.154, 23.301, 2.147, 1018, 23.301, 24.517, 1.217, 6144, 0, 24.517, 25.831, 1.314, 600, 25.831, 26.093, 0.262, 3072, 0, 26.093, 26.392, 0.299, 600, 26.392, 26.5, 0.108, 2048, 0,     8.500,
 19, 1, 19, 19, 22.4, 3.4, 11264, 0, 22.4, 24.531, 2.131, 883, 24.531, 25.366, 0.834, 5120, 0, 25.366, 26.819, 1.453, 500, 26.819, 27.102, 0.283, 2048, 0, 27.102, 27.293, 0.191, 400, 27.293, 27.357, 0.064, 1024, 0,     8.357,
