Workload_ID,    App_ID,SubmitTime,Tr:StartTime,Tr:EndTime,Tr:NetworkTime,   Tr:Size,Tr:Channel,Pr:StartTime,Pr:EndTime,Pr:CPUTime,   Pr:Size,Tr:StartTime,Tr:EndTime,Tr:NetworkTime,   Tr:Size,Tr:Channel,Pr:StartTime,Pr:EndTime,Pr:CPUTime,   Pr:Size,Tr:StartTime,Tr:EndTime,Tr:NetworkTime,   Tr:Size,Tr:Channel,ResponseTime,
 0, 18, 0, 0, 0.71, 0.71, 9216, 0, 0.71, 1.464, 0.754, 496, 1.464, 2.268, 0.804, 14336, 0, 2.268, 2.964, 0.696, 2800, 2.964, 3.315, 0.351, 11264, 0,     3.315,
 1, 18, 1, 1, 1.842, 0.842, 11264, 0, 1.842, 2.683, 0.841, 575, 2.683, 3.483, 0.8, 17408, 0, 3.483, 4.318, 0.835, 3400, 4.318, 4.76, 0.442, 14336, 0,     3.760,
 2, 18, 2, 2, 2.746, 0.746, 9216, 0, 2.746, 3.43, 0.683, 450, 3.43, 4.131, 0.702, 13312, 0, 4.131, 4.971, 0.84, 2600, 4.971, 5.275, 0.304, 10240, 0,     3.275,
 3, 18, 3, 3, 3.719, 0.719, 9216, 0, 3.719, 4.497, 0.777, 492, 4.497, 5.249, 0.752, 14336, 0, 5.249, 6.031, 0.782, 2800, 6.031, 6.372, 0.341, 11264, 0,     3.372,
 4, 18, 4, 4, 4.717, 0.717, 9216, 0, 4.717, 5.416, 0.699, 451, 5.416, 6.157, 0.741, 13312, 0, 6.157, 6.829, 0.672, 2600, 6.829, 7.115, 0.285, 10240, 0,     3.115,
 5, 18, 5, 5, 5.891, 0.891, 12288, 0, 5.891, 6.89, 0.999, 619, 6.89, 7.836, 0.946, 18432, 0, 7.836, 8.762, 0.926, 3600, 8.762, 9.219, 0.456, 15360, 0,     4.219,
 6, 18, 6, 6, 6.897, 0.897, 11264, 0, 6.897, 7.744, 0.848, 561, 7.744, 8.633, 0.889, 16384, 0, 8.633, 9.57, 0.937, 3200, 9.57, 9.986, 0.416, 13312, 0,     3.986,
 7, 18, 7, 7, 7.961, 0.961, 12288, 0, 7.961, 8.894, 0.933, 624, 8.894, 9.889, 0.995, 18432, 0, 9.889, 10.761, 0.872, 3600, 10.761, 11.215, 0.454, 15360, 0,     4.215,
 8, 18, 8, 8, 8.871, 0.871, 11264, 0, 8.871, 9.749, 0.879, 577, 9.749, 10.725, 0.975, 17408, 0, 10.725, 11.615, 0.891, 3400, 11.615, 12.039, 0.424, 14336, 0,     4.039,
 9, 18, 9, 9, 9.913, 0.913, 11264, 0, 9.913, 10.783, 0.87, 582, 10.783, 11.686, 0.904, 17408, 0, 11.686, 12.565, 0.879, 3400, 12.565, 13.016, 0.451, 14336, 0,     4.016,
 10, 18, 10, 10, 10.698, 0.698, 9216, 0, 10.698, 11.517, 0.818, 485, 11.517, 12.393, 0.876, 14336, 0, 12.393, 13.292, 0.9, 2800, 13.292, 13.641, 0.349, 11264, 0,     3.641,
 11, 18, 11, 11, 11.78, 0.78, 9216, 0, 11.78, 12.471, 0.691, 462, 12.471, 13.11, 0.639, 13312, 0, 13.11, 13.94, 0.83, 2600, 13.94, 14.246, 0.306, 10240, 0,     3.246,
 12, 18, 12, 12, 12.929, 0.929, 12288, 0, 12.929, 13.895, 0.965, 641, 13.895, 14.876, 0.981, 19456, 0, 14.876, 15.855, 0.979, 3800, 15.855, 16.33, 0.475, 15360, 0,     4.330,
 13, 18, 13, 13, 14.006, 1.006, 13312, 0, 14.006, 15.006, 1, 658, 15.006, 15.91, 0.904, 19456, 0, 15.91, 16.899, 0.989, 3800, 16.899, 17.416, 0.517, 15360, 0,     4.416,
 14, 18, 14, 14, 14.741, 0.741, 10240, 0, 14.741, 15.842, 1.101, 526, 15.842, 16.642, 0.8, 15360, 0, 16.642, 17.673, 1.031, 3000, 17.673, 18.021, 0.348, 12288, 0,     4.021,
 15, 18, 15, 15, 15.74, 0.74, 10240, 0, 15.74, 16.661, 0.922, 542, 16.661, 17.406, 0.745, 16384, 0, 17.406, 18.522, 1.117, 3200, 18.522, 18.954, 0.431, 13312, 0,     3.954,
