Workload_ID,    App_ID,SubmitTime,Tr:StartTime,Tr:EndTime,Tr:NetworkTime,   Tr:Size,Tr:Channel,Pr:StartTime,Pr:EndTime,Pr:CPUTime,   Pr:Size,Tr:StartTime,Tr:EndTime,Tr:NetworkTime,   Tr:Size,Tr:Channel,Pr:StartTime,Pr:EndTime,Pr:CPUTime,   Pr:Size,Tr:StartTime,Tr:EndTime,Tr:NetworkTime,   Tr:Size,Tr:Channel,Pr:StartTime,Pr:EndTime,Pr:CPUTime,   Pr:Size,Tr:StartTime,Tr:EndTime,Tr:NetworkTime,   Tr:Size,Tr:Channel,ResponseTime,
 0, 4, 0, 0, 0.786, 0.786, 10240, 0, 0.786, 1.587, 0.801, 524, 1.587, 2.344, 0.757, 15360, 0, 2.344, 3.124, 0.78, 1500, 3.124, 3.326, 0.202, 8192, 0, 3.326, 3.539, 0.212, 1600, 3.539, 3.643, 0.105, 6144, 0,     3.643,
 1, 4, 1, 1, 1.866, 0.866, 11264, 0, 1.866, 2.735, 0.868, 572, 2.735, 3.596, 0.861, 17408, 0, 3.596, 4.481, 0.885, 1700, 4.481, 4.709, 0.227, 9216, 0, 4.709, 4.938, 0.229, 1800, 4.938, 5.046, 0.108, 7168, 0,     4.046,
 2, 4, 2, 2, 2.774, 0.774, 10240, 0, 2.774, 3.552, 0.779, 510, 3.552, 4.357, 0.805, 15360, 0, 4.357, 5.243, 0.886, 1500, 5.243, 5.446, 0.203, 8192, 0, 5.446, 5.661, 0.215, 1600, 5.661, 5.753, 0.092, 6144, 0,     3.753,
 3, 4, 3, 3, 3.709, 0.709, 9216, 0, 3.709, 4.403, 0.694, 459, 4.403, 5.066, 0.663, 13312, 0, 5.066, 5.9, 0.834, 1300, 5.9, 6.077, 0.178, 7168, 0, 6.077, 6.251, 0.173, 1400, 6.251, 6.33, 0.08, 5120, 0,     3.330,
 4, 4, 4, 4, 4.938, 0.938, 12288, 0, 4.938, 5.86, 0.922, 605, 5.86, 6.773, 0.914, 18432, 0, 6.773, 7.669, 0.896, 1800, 7.669, 7.921, 0.251, 10240, 0, 7.921, 8.176, 0.255, 2000, 8.176, 8.299, 0.123, 8192, 0,     4.299,
 5, 4, 5, 5, 5.79, 0.79, 10240, 0, 5.79, 6.675, 0.885, 538, 6.675, 7.57, 0.895, 16384, 0, 7.57, 8.486, 0.916, 1600, 8.486, 8.693, 0.207, 8192, 0, 8.693, 8.904, 0.211, 1600, 8.904, 8.998, 0.094, 6144, 0,     3.998,
 6, 4, 6, 6, 6.705, 0.705, 9216, 0, 6.705, 7.442, 0.737, 483, 7.442, 8.275, 0.833, 14336, 0, 8.275, 9.193, 0.918, 1400, 9.193, 9.37, 0.177, 7168, 0, 9.37, 9.556, 0.186, 1400, 9.556, 9.642, 0.086, 5120, 0,     3.642,
 7, 4, 7, 7, 7.944, 0.944, 12288, 0, 7.944, 8.892, 0.948, 622, 8.892, 9.792, 0.9, 18432, 0, 9.792, 10.714, 0.921, 1800, 10.714, 10.967, 0.254, 10240, 0, 10.967, 11.223, 0.255, 2000, 11.223, 11.344, 0.122, 8192, 0,     4.344,
 8, 4, 8, 8, 8.787, 0.787, 10240, 0, 8.787, 9.729, 0.943, 537, 9.729, 10.595, 0.865, 16384, 0, 10.595, 11.539, 0.945, 1600, 11.539, 11.756, 0.216, 8192, 0, 11.756, 11.971, 0.215, 1600, 11.971, 12.064, 0.093, 6144, 0,     4.064,
 9, 4, 9, 9, 9.929, 0.929, 12288, 0, 9.929, 10.862, 0.933, 613, 10.862, 11.767, 0.905, 18432, 0, 11.767, 12.684, 0.917, 1800, 12.684, 12.937, 0.253, 10240, 0, 12.937, 13.198, 0.261, 2000, 13.198, 13.322, 0.124, 8192, 0,     4.322,
 10, 4, 10, 10, 10.939, 0.939, 12288, 0, 10.939, 11.918, 0.978, 630, 11.918, 12.831, 0.913, 18432, 0, 12.831, 13.752, 0.921, 1800, 13.752, 14.005, 0.253, 10240, 0, 14.005, 14.27, 0.264, 2000, 14.27, 14.394, 0.124, 8192, 0,     4.394,
 11, 4, 11, 11, 11.951, 0.951, 12288, 0, 11.951, 12.918, 0.967, 639, 12.918, 13.855, 0.937, 19456, 0, 13.855, 14.822, 0.967, 1900, 14.822, 15.073, 0.251, 10240, 0, 15.073, 15.34, 0.267, 2000, 15.34, 15.476, 0.136, 8192, 0,     4.476,
 12, 4, 12, 12, 12.78, 0.78, 10240, 0, 12.78, 13.674, 0.894, 500, 13.674, 14.603, 0.929, 15360, 0, 14.603, 15.58, 0.977, 1500, 15.58, 15.78, 0.2, 8192, 0, 15.78, 15.993, 0.213, 1600, 15.993, 16.087, 0.094, 6144, 0,     4.087,
 13, 4, 13, 13, 13.853, 0.853, 11264, 0, 13.853, 14.74, 0.887, 590, 14.74, 15.582, 0.842, 17408, 0, 15.582, 16.447, 0.865, 1700, 16.447, 16.672, 0.226, 9216, 0, 16.672, 16.901, 0.228, 1800, 16.901, 17.008, 0.107, 7168, 0,     4.008,
 14, 4, 14, 14, 14.94, 0.94, 12288, 0, 14.94, 15.863, 0.923, 613, 15.863, 16.761, 0.898, 18432, 0, 16.761, 17.672, 0.91, 1800, 17.672, 17.929, 0.257, 10240, 0, 17.929, 18.189, 0.261, 2000, 18.189, 18.324, 0.135, 8192, 0,     4.324,
 15, 4, 15, 15, 15.62, 0.62, 8192, 0, 15.62, 16.54, 0.92, 448, 16.54, 17.409, 0.869, 13312, 0, 17.409, 18.33, 0.921, 1300, 18.33, 18.513, 0.183, 7168, 0, 18.513, 18.699, 0.186, 1400, 18.699, 18.778, 0.078, 5120, 0,     3.778,
 16, 4, 16, 16, 16.939, 0.939, 12288, 0, 16.939, 17.875, 0.936, 620, 17.875, 18.783, 0.908, 18432, 0, 18.783, 19.704, 0.92, 1800, 19.704, 19.957, 0.253, 10240, 0, 19.957, 20.205, 0.248, 2000, 20.205, 20.328, 0.123, 8192, 0,     4.328,
