Workload_ID,    App_ID,SubmitTime,Tr:StartTime,Tr:EndTime,Tr:NetworkTime,   Tr:Size,Tr:Channel,Pr:StartTime,Pr:EndTime,Pr:CPUTime,   Pr:Size,Tr:StartTime,Tr:EndTime,Tr:NetworkTime,   Tr:Size,Tr:Channel,Pr:StartTime,Pr:EndTime,Pr:CPUTime,   Pr:Size,Tr:StartTime,Tr:EndTime,Tr:NetworkTime,   Tr:Size,Tr:Channel,ResponseTime,
 0, 3, 0, 0, 0.697, 0.697, 12288, 0, 0.697, 1.381, 0.684, 611, 1.381, 2.053, 0.672, 18432, 0, 2.053, 2.716, 0.663, 2700, 2.716, 3.369, 0.653, 12288, 0,     3.369,
 1, 3, 1, 1, 1.949, 0.949, 17408, 0, 1.949, 2.925, 0.976, 878, 2.925, 3.897, 0.973, 26624, 0, 3.897, 4.855, 0.958, 3900, 4.855, 5.763, 0.908, 17408, 0,     4.763,
 2, 3, 2, 2, 2.692, 0.692, 12288, 0, 2.692, 3.624, 0.932, 625, 3.624, 4.569, 0.945, 18432, 0, 4.569, 5.522, 0.953, 2700, 5.522, 6.403, 0.881, 12288, 0,     4.403,
 3, 3, 3, 3, 3.904, 0.904, 16384, 0, 3.904, 4.834, 0.93, 827, 4.834, 5.743, 0.909, 24576, 0, 5.743, 6.63, 0.887, 3600, 6.63, 7.492, 0.861, 16384, 0,     4.492,
 4, 3, 4, 4, 4.748, 0.748, 13312, 0, 4.748, 5.588, 0.84, 668, 5.588, 6.496, 0.909, 20480, 0, 6.496, 7.382, 0.886, 3000, 7.382, 8.187, 0.805, 13312, 0,     4.187,
 5, 3, 5, 5, 5.925, 0.925, 16384, 0, 5.925, 6.81, 0.884, 800, 6.81, 7.705, 0.896, 24576, 0, 7.705, 8.609, 0.904, 3600, 8.609, 9.457, 0.848, 16384, 0,     4.457,
 6, 3, 6, 6, 6.968, 0.968, 17408, 0, 6.968, 7.954, 0.986, 895, 7.954, 8.919, 0.965, 26624, 0, 8.919, 9.887, 0.968, 3900, 9.887, 10.816, 0.929, 17408, 0,     4.816,
 7, 3, 7, 7, 7.706, 0.706, 12288, 0, 7.706, 8.645, 0.939, 612, 8.645, 9.594, 0.949, 18432, 0, 9.594, 10.554, 0.96, 2700, 10.554, 11.455, 0.901, 12288, 0,     4.455,
 8, 3, 8, 8, 8.807, 0.807, 14336, 0, 8.807, 9.62, 0.813, 730, 9.62, 10.399, 0.779, 21504, 0, 10.399, 11.322, 0.923, 3150, 11.322, 12.198, 0.876, 14336, 0,     4.198,
 9, 3, 9, 9, 9.744, 0.744, 13312, 0, 9.744, 10.499, 0.755, 676, 10.499, 11.235, 0.736, 20480, 0, 11.235, 12.056, 0.82, 3000, 12.056, 12.888, 0.832, 13312, 0,     3.888,
