Workload_ID,    App_ID,SubmitTime,Tr:StartTime,Tr:EndTime,Tr:NetworkTime,   Tr:Size,Tr:Channel,Pr:StartTime,Pr:EndTime,Pr:CPUTime,   Pr:Size,Tr:StartTime,Tr:EndTime,Tr:NetworkTime,   Tr:Size,Tr:Channel,ResponseTime,
 0, 64, 0, 0, 0.955, 0.955, 12288, 0, 0.955, 2.856, 1.902, 1237, 2.856, 3.736, 0.88, 12288, 0,     3.736,
 1, 64, 1, 1, 1.794, 0.794, 10240, 0, 1.794, 3.403, 1.61, 1044, 3.403, 4.476, 1.073, 10240, 0,     3.476,
 2, 64, 2, 2, 3.187, 1.187, 15360, 0, 3.187, 5.558, 2.371, 1542, 5.558, 6.658, 1.1, 15360, 0,     4.658,
 3, 64, 3, 3, 4.29, 1.29, 14336, 0, 4.29, 6.532, 2.242, 1458, 6.532, 7.682, 1.15, 14336, 0,     4.682,
 4, 64, 4, 4, 5.078, 1.078, 10240, 0, 5.078, 7.211, 2.132, 1071, 7.211, 8.417, 1.207, 10240, 0,     4.417,
 5, 64, 5, 5, 6.102, 1.102, 13312, 0, 6.102, 8.62, 2.517, 1350, 8.62, 9.572, 0.953, 13312, 0,     4.572,
 6, 64, 6, 6, 7.127, 1.127, 13312, 0, 7.127, 9.306, 2.179, 1362, 9.306, 10.523, 1.218, 13312, 0,     4.523,
 7, 64, 7, 7, 8.072, 1.072, 12288, 0, 8.072, 10.599, 2.527, 1283, 10.599, 11.479, 0.88, 12288, 0,     4.479,
 8, 64, 8, 8, 9.179, 1.179, 14336, 0, 9.179, 11.469, 2.29, 1407, 11.469, 12.503, 1.034, 14336, 0,     4.503,
 9, 64, 9, 9, 10.127, 1.127, 12288, 0, 10.127, 12.573, 2.447, 1272, 12.573, 13.455, 0.882, 12288, 0,     4.455,
 10, 64, 10, 10, 11.23, 1.23, 14336, 0, 11.23, 13.632, 2.403, 1407, 13.632, 14.658, 1.026, 14336, 0,     4.658,
 11, 64, 11, 11, 12.017, 1.017, 10240, 0, 12.017, 14.215, 2.198, 1068, 14.215, 15.392, 1.177, 10240, 0,     4.392,
 12, 64, 12, 12, 12.962, 0.962, 12288, 0, 12.962, 15.524, 2.562, 1230, 15.524, 16.403, 0.88, 12288, 0,     4.403,
 13, 64, 13, 13, 14.112, 1.112, 14336, 0, 14.112, 16.464, 2.352, 1457, 16.464, 17.49, 1.026, 14336, 0,     4.490,
 14, 64, 14, 14, 15.214, 1.214, 14336, 0, 15.214, 17.731, 2.517, 1431, 17.731, 18.757, 1.026, 14336, 0,     4.757,
 15, 64, 15, 15, 16.238, 1.238, 13312, 0, 16.238, 18.561, 2.323, 1357, 18.561, 19.708, 1.148, 13312, 0,     4.708,
 16, 64, 16, 16, 17.341, 1.341, 14336, 0, 17.341, 20.041, 2.7, 1498, 20.041, 21.067, 1.026, 14336, 0,     5.067,
 17, 64, 17, 17, 18.444, 1.444, 14336, 0, 18.444, 20.749, 2.305, 1423, 20.749, 22.101, 1.352, 14336, 0,     5.101,
 18, 64, 18, 18, 19.547, 1.547, 14336, 0, 19.547, 22.313, 2.766, 1477, 22.313, 23.339, 1.026, 14336, 0,     5.339,
 19, 64, 19, 19, 20.655, 1.655, 14336, 0, 20.655, 22.932, 2.277, 1419, 22.932, 24.363, 1.431, 14336, 0,     5.363,
 20, 64, 20, 20, 21.836, 1.836, 15360, 0, 21.836, 24.63, 2.794, 1505, 24.63, 25.736, 1.106, 15360, 0,     5.736,
 21, 64, 21, 21, 22.703, 1.703, 11264, 0, 22.703, 24.64, 1.937, 1109, 24.64, 26.544, 1.904, 11264, 0,     5.544,
 23, 64, 23, 23, 24.358, 1.358, 10240, 0, 24.358, 26.338, 1.979, 1097, 26.338, 27.282, 0.944, 10240, 0,     4.282,
 22, 64, 22, 22, 23.571, 1.571, 11264, 0, 23.571, 26.419, 2.848, 1164, 26.419, 28.087, 1.667, 11264, 0,     6.087,
 24, 64, 24, 24, 25.225, 1.225, 11264, 0, 25.225, 28.05, 2.825, 1102, 28.05, 28.892, 0.842, 11264, 0,     4.892,
 25, 64, 25, 25, 26.092, 1.092, 11264, 0, 26.092, 28.142, 2.05, 1109, 28.142, 29.697, 1.555, 11264, 0,     4.697,
 26, 64, 26, 26, 27.04, 1.04, 12288, 0, 27.04, 29.956, 2.916, 1238, 29.956, 30.839, 0.883, 12288, 0,     4.839,
 27, 64, 27, 27, 28.064, 1.064, 13312, 0, 28.064, 30.207, 2.143, 1339, 30.207, 31.79, 1.583, 13312, 0,     4.790,
 28, 64, 28, 28, 28.93, 0.93, 11264, 0, 28.93, 31.69, 2.759, 1124, 31.69, 32.602, 0.912, 11264, 0,     4.602,
 29, 64, 29, 29, 30.033, 1.033, 13312, 0, 30.033, 32.25, 2.218, 1317, 32.25, 33.553, 1.303, 13312, 0,     4.553,
 30, 64, 30, 30, 31.057, 1.057, 13312, 0, 31.057, 33.788, 2.731, 1359, 33.788, 34.74, 0.953, 13312, 0,     4.740,
 31, 64, 31, 31, 31.923, 0.923, 11264, 0, 31.923, 33.968, 2.045, 1117, 33.968, 35.545, 1.577, 11264, 0,     4.545,
 32, 64, 32, 32, 32.794, 0.794, 10240, 0, 32.794, 35.455, 2.661, 1082, 35.455, 36.287, 0.832, 10240, 0,     4.287,
 33, 64, 33, 33, 33.955, 0.955, 12288, 0, 33.955, 35.928, 1.973, 1274, 35.928, 37.168, 1.241, 12288, 0,     4.168,
 34, 64, 34, 34, 35.191, 1.191, 15360, 0, 35.191, 37.799, 2.608, 1513, 37.799, 38.899, 1.099, 15360, 0,     4.899,
 35, 64, 35, 35, 36.373, 1.373, 15360, 0, 36.373, 38.762, 2.389, 1545, 38.762, 39.999, 1.237, 15360, 0,     4.999,
 36, 64, 36, 36, 37.477, 1.477, 14336, 0, 37.477, 40.041, 2.564, 1458, 40.041, 41.075, 1.034, 14336, 0,     5.075,
 37, 64, 37, 37, 38.58, 1.58, 14336, 0, 38.58, 41.057, 2.477, 1490, 41.057, 42.099, 1.042, 14336, 0,     5.099,
 38, 64, 38, 38, 39.446, 1.446, 11264, 0, 39.446, 41.902, 2.456, 1198, 41.902, 42.904, 1.001, 11264, 0,     4.904,
 39, 64, 39, 39, 40.549, 1.549, 14336, 0, 40.549, 43.246, 2.697, 1419, 43.246, 44.272, 1.026, 14336, 0,     5.272,
 40, 64, 40, 40, 41.652, 1.652, 14336, 0, 41.652, 44.185, 2.534, 1485, 44.185, 45.299, 1.114, 14336, 0,     5.299,
 41, 64, 41, 41, 42.525, 1.525, 11264, 0, 42.525, 45.064, 2.539, 1182, 45.064, 46.106, 1.042, 11264, 0,     5.106,
 42, 64, 42, 42, 43.628, 1.628, 14336, 0, 43.628, 46.473, 2.845, 1483, 46.473, 47.498, 1.026, 14336, 0,     5.498,
 43, 64, 43, 43, 44.73, 1.73, 14336, 0, 44.73, 47.295, 2.565, 1451, 47.295, 48.523, 1.228, 14336, 0,     5.523,
 44, 64, 44, 44, 45.841, 1.841, 14336, 0, 45.841, 48.632, 2.791, 1403, 48.632, 49.658, 1.026, 14336, 0,     5.658,
 45, 64, 45, 45, 47.022, 2.022, 15360, 0, 47.022, 49.682, 2.66, 1552, 49.682, 50.781, 1.099, 15360, 0,     5.781,
 46, 64, 46, 46, 47.888, 1.888, 11264, 0, 47.888, 50.468, 2.579, 1194, 50.468, 51.591, 1.123, 11264, 0,     5.591,
 47, 64, 47, 47, 48.991, 1.991, 14336, 0, 48.991, 51.972, 2.98, 1486, 51.972, 52.999, 1.027, 14336, 0,     5.999,
 48, 64, 48, 48, 50.173, 2.173, 15360, 0, 50.173, 52.842, 2.669, 1544, 52.842, 54.096, 1.254, 15360, 0,     6.096,
 49, 64, 49, 49, 51.197, 2.197, 13312, 0, 51.197, 54.05, 2.853, 1341, 54.05, 55.052, 1.002, 13312, 0,     6.052,
 50, 64, 50, 50, 51.984, 1.984, 10240, 0, 51.984, 54.443, 2.459, 1042, 54.443, 55.784, 1.34, 10240, 0,     5.784,
 51, 64, 51, 51, 53.174, 2.174, 15360, 0, 53.174, 56.37, 3.196, 1508, 56.37, 57.477, 1.107, 15360, 0,     6.477,
 52, 64, 52, 52, 54.198, 2.198, 13312, 0, 54.198, 56.572, 2.375, 1384, 56.572, 58.428, 1.856, 13312, 0,     6.428,
 53, 64, 53, 53, 55.064, 2.064, 11264, 0, 55.064, 58.063, 2.999, 1101, 58.063, 59.232, 1.17, 11264, 0,     6.232,
 54, 64, 54, 54, 56.167, 2.167, 14336, 0, 56.167, 58.845, 2.678, 1478, 58.845, 60.265, 1.42, 14336, 0,     6.265,
 55, 64, 55, 55, 57.112, 2.112, 12288, 0, 57.112, 59.96, 2.848, 1234, 59.96, 61.146, 1.185, 12288, 0,     6.146,
 56, 64, 56, 56, 57.978, 1.978, 11264, 0, 57.978, 60.626, 2.648, 1154, 60.626, 61.95, 1.324, 11264, 0,     5.950,
 57, 64, 57, 57, 59.081, 2.081, 14336, 0, 59.081, 62.264, 3.182, 1498, 62.264, 63.289, 1.026, 14336, 0,     6.289,
 58, 64, 58, 58, 60.263, 2.263, 15360, 0, 60.263, 63.02, 2.757, 1551, 63.02, 64.389, 1.369, 15360, 0,     6.389,
 59, 64, 59, 59, 61.368, 2.368, 14336, 0, 61.368, 64.566, 3.198, 1497, 64.566, 65.592, 1.026, 14336, 0,     6.592,
 60, 64, 60, 60, 62.55, 2.55, 15360, 0, 62.55, 65.353, 2.803, 1508, 65.353, 66.689, 1.336, 15360, 0,     6.689,
