Workload_ID,    App_ID,SubmitTime,Tr:StartTime,Tr:EndTime,Tr:NetworkTime,   Tr:Size,Tr:Channel,Pr:StartTime,Pr:EndTime,Pr:CPUTime,   Pr:Size,Tr:StartTime,Tr:EndTime,Tr:NetworkTime,   Tr:Size,Tr:Channel,Pr:StartTime,Pr:EndTime,Pr:CPUTime,   Pr:Size,Tr:StartTime,Tr:EndTime,Tr:NetworkTime,   Tr:Size,Tr:Channel,ResponseTime,
 0, 442, 0, 0, 0.924, 0.924, 9216, 0, 0.924, 2.871, 1.947, 1453, 2.871, 3.773, 0.902, 7168, 0, 3.773, 5.64, 1.867, 1050, 5.64, 6.48, 0.84, 9216, 0,     6.480,
 1, 442, 1, 1, 2.128, 1.128, 11264, 0, 2.128, 4.439, 2.311, 1734, 4.439, 5.469, 1.03, 8192, 0, 5.469, 7.598, 2.129, 1200, 7.598, 8.531, 0.933, 10240, 0,     7.531,
 2, 442, 2, 2, 2.953, 0.953, 8192, 0, 2.953, 4.659, 1.706, 1280, 4.659, 6.237, 1.578, 6144, 0, 6.237, 7.845, 1.608, 900, 7.845, 9.276, 1.431, 8192, 0,     7.276,
 3, 442, 3, 3, 3.826, 0.826, 8192, 0, 3.826, 6.121, 2.295, 1254, 6.121, 7.005, 0.884, 6144, 0, 7.005, 9.199, 2.194, 900, 9.199, 10.021, 0.822, 8192, 0,     7.021,
 4, 442, 4, 4, 4.924, 0.924, 9216, 0, 4.924, 6.845, 1.921, 1442, 6.845, 7.901, 1.056, 7168, 0, 7.901, 9.766, 1.865, 1050, 9.766, 10.858, 1.092, 9216, 0,     6.858,
 5, 442, 5, 5, 5.923, 0.923, 9216, 0, 5.923, 8.115, 2.191, 1496, 8.115, 9.017, 0.902, 7168, 0, 9.017, 11.066, 2.05, 1050, 11.066, 11.916, 0.85, 9216, 0,     6.916,
 6, 442, 6, 6, 7.031, 1.031, 10240, 0, 7.031, 9.071, 2.04, 1531, 9.071, 9.973, 0.902, 7168, 0, 9.973, 11.845, 1.872, 1050, 11.845, 12.754, 0.909, 9216, 0,     6.754,
 7, 442, 7, 7, 7.953, 0.953, 9216, 0, 7.953, 9.994, 2.041, 1407, 9.994, 10.896, 0.902, 7168, 0, 10.896, 12.943, 2.047, 1050, 12.943, 13.786, 0.844, 9216, 0,     6.786,
 8, 442, 8, 8, 8.923, 0.923, 9216, 0, 8.923, 11.025, 2.102, 1466, 11.025, 11.927, 0.902, 7168, 0, 11.927, 13.784, 1.857, 1050, 13.784, 14.624, 0.84, 9216, 0,     6.624,
 9, 442, 9, 9, 9.821, 0.821, 8192, 0, 9.821, 11.756, 1.934, 1322, 11.756, 12.695, 0.939, 6144, 0, 12.695, 14.555, 1.86, 900, 14.555, 15.369, 0.814, 8192, 0,     6.369,
 10, 442, 10, 10, 11.026, 1.026, 10240, 0, 11.026, 13.084, 2.058, 1545, 13.084, 13.986, 0.902, 7168, 0, 13.986, 15.864, 1.878, 1050, 15.864, 16.704, 0.84, 9216, 0,     6.704,
 11, 442, 11, 11, 12.05, 1.05, 10240, 0, 12.05, 14.079, 2.029, 1522, 14.079, 14.981, 0.902, 7168, 0, 14.981, 16.859, 1.878, 1050, 16.859, 17.699, 0.84, 9216, 0,     6.699,
