Workload_ID,    App_ID,SubmitTime,Tr:StartTime,Tr:EndTime,Tr:NetworkTime,   Tr:Size,Tr:Channel,Pr:StartTime,Pr:EndTime,Pr:CPUTime,   Pr:Size,Tr:StartTime,Tr:EndTime,Tr:NetworkTime,   Tr:Size,Tr:Channel,Pr:StartTime,Pr:EndTime,Pr:CPUTime,   Pr:Size,Tr:StartTime,Tr:EndTime,Tr:NetworkTime,   Tr:Size,Tr:Channel,Pr:StartTime,Pr:EndTime,Pr:CPUTime,   Pr:Size,Tr:StartTime,Tr:EndTime,Tr:NetworkTime,   Tr:Size,Tr:Channel,ResponseTime,
 0, 4, 0, 0, 0.938, 0.938, 10240, 0, 0.938, 1.461, 0.523, 524, 1.461, 2.366, 0.906, 15360, 0, 2.366, 3.362, 0.996, 1500, 3.362, 3.605, 0.243, 8192, 0, 3.605, 3.961, 0.356, 1600, 3.961, 4.073, 0.112, 6144, 0,     4.073,
 1, 4, 1, 1, 2.03, 1.03, 11264, 0, 2.03, 2.607, 0.577, 572, 2.607, 3.633, 1.026, 17408, 0, 3.633, 4.783, 1.15, 1700, 4.783, 5.056, 0.273, 9216, 0, 5.056, 5.466, 0.41, 1800, 5.466, 5.599, 0.133, 7168, 0,     4.599,
 2, 4, 2, 2, 2.961, 0.961, 10240, 0, 2.961, 3.487, 0.526, 510, 3.487, 4.536, 1.049, 15360, 0, 4.536, 5.783, 1.246, 1500, 5.783, 6.026, 0.243, 8192, 0, 6.026, 6.396, 0.37, 1600, 6.396, 6.512, 0.116, 6144, 0,     4.512,
 3, 4, 3, 3, 3.844, 0.844, 9216, 0, 3.844, 4.315, 0.471, 459, 4.315, 5.319, 1.005, 13312, 0, 5.319, 6.649, 1.33, 1300, 6.649, 6.863, 0.214, 7168, 0, 6.863, 7.18, 0.317, 1400, 7.18, 7.274, 0.093, 5120, 0,     4.274,
 4, 4, 4, 4, 5.123, 1.123, 12288, 0, 5.123, 5.728, 0.605, 605, 5.728, 6.815, 1.087, 18432, 0, 6.815, 8.013, 1.198, 1800, 8.013, 8.316, 0.303, 10240, 0, 8.316, 8.755, 0.44, 2000, 8.755, 8.906, 0.15, 8192, 0,     4.906,
 5, 4, 5, 5, 6.064, 1.064, 10240, 0, 6.064, 6.618, 0.554, 538, 6.618, 7.784, 1.166, 16384, 0, 7.784, 9.079, 1.295, 1600, 9.079, 9.323, 0.243, 8192, 0, 9.323, 9.676, 0.354, 1600, 9.676, 9.788, 0.112, 6144, 0,     4.788,
 6, 4, 6, 6, 6.903, 0.903, 9216, 0, 6.903, 7.387, 0.484, 483, 7.387, 8.627, 1.24, 14336, 0, 8.627, 10.012, 1.384, 1400, 10.012, 10.225, 0.213, 7168, 0, 10.225, 10.546, 0.322, 1400, 10.546, 10.64, 0.093, 5120, 0,     4.640,
 7, 4, 7, 7, 8.123, 1.123, 12288, 0, 8.123, 8.744, 0.621, 622, 8.744, 9.83, 1.086, 18432, 0, 9.83, 11.216, 1.386, 1800, 11.216, 11.521, 0.305, 10240, 0, 11.521, 11.98, 0.459, 2000, 11.98, 12.129, 0.148, 8192, 0,     5.129,
 8, 4, 8, 8, 9.054, 1.054, 10240, 0, 9.054, 9.59, 0.536, 537, 9.59, 10.797, 1.207, 16384, 0, 10.797, 12.287, 1.49, 1600, 12.287, 12.53, 0.243, 8192, 0, 12.53, 12.891, 0.361, 1600, 12.891, 13.003, 0.112, 6144, 0,     5.003,
 9, 4, 9, 9, 10.171, 1.171, 12288, 0, 10.171, 10.784, 0.612, 613, 10.784, 11.886, 1.102, 18432, 0, 11.886, 13.494, 1.609, 1800, 13.494, 13.798, 0.303, 10240, 0, 13.798, 14.252, 0.454, 2000, 14.252, 14.404, 0.152, 8192, 0,     5.404,
 10, 4, 10, 10, 11.293, 1.293, 12288, 0, 11.293, 11.922, 0.629, 630, 11.922, 13.013, 1.091, 18432, 0, 13.013, 14.705, 1.692, 1800, 14.705, 15.009, 0.303, 10240, 0, 15.009, 15.445, 0.436, 2000, 15.445, 15.593, 0.148, 8192, 0,     5.593,
 11, 4, 11, 11, 12.416, 1.416, 12288, 0, 12.416, 13.062, 0.647, 639, 13.062, 14.217, 1.155, 19456, 0, 14.217, 15.972, 1.755, 1900, 15.972, 16.275, 0.303, 10240, 0, 16.275, 16.712, 0.437, 2000, 16.712, 16.861, 0.148, 8192, 0,     5.861,
 12, 4, 12, 12, 13.347, 1.347, 10240, 0, 13.347, 13.858, 0.511, 500, 13.858, 15.121, 1.263, 15360, 0, 15.121, 16.973, 1.852, 1500, 16.973, 17.216, 0.243, 8192, 0, 17.216, 17.579, 0.364, 1600, 17.579, 17.691, 0.112, 6144, 0,     5.691,
 13, 4, 13, 13, 14.371, 1.371, 11264, 0, 14.371, 14.971, 0.6, 590, 14.971, 16.145, 1.174, 17408, 0, 16.145, 18.107, 1.963, 1700, 18.107, 18.38, 0.273, 9216, 0, 18.38, 18.78, 0.4, 1800, 18.78, 18.91, 0.13, 7168, 0,     5.910,
 14, 4, 14, 14, 15.488, 1.488, 12288, 0, 15.488, 16.114, 0.626, 613, 16.114, 17.229, 1.114, 18432, 0, 17.229, 19.307, 2.078, 1800, 19.307, 19.61, 0.303, 10240, 0, 19.61, 20.068, 0.458, 2000, 20.068, 20.223, 0.155, 8192, 0,     6.223,
 15, 4, 15, 15, 16.24, 1.24, 8192, 0, 16.24, 16.687, 0.447, 448, 16.687, 18.014, 1.327, 13312, 0, 18.014, 20.173, 2.159, 1300, 20.173, 20.386, 0.213, 7168, 0, 20.386, 20.692, 0.306, 1400, 20.692, 20.787, 0.095, 5120, 0,     5.787,
