Workload_ID,    App_ID,SubmitTime,Tr:StartTime,Tr:EndTime,Tr:NetworkTime,   Tr:Size,Tr:Channel,Pr:StartTime,Pr:EndTime,Pr:CPUTime,   Pr:Size,Tr:StartTime,Tr:EndTime,Tr:NetworkTime,   Tr:Size,Tr:Channel,Pr:StartTime,Pr:EndTime,Pr:CPUTime,   Pr:Size,Tr:StartTime,Tr:EndTime,Tr:NetworkTime,   Tr:Size,Tr:Channel,Pr:StartTime,Pr:EndTime,Pr:CPUTime,   Pr:Size,Tr:StartTime,Tr:EndTime,Tr:NetworkTime,   Tr:Size,Tr:Channel,Pr:StartTime,Pr:EndTime,Pr:CPUTime,   Pr:Size,Tr:StartTime,Tr:EndTime,Tr:NetworkTime,   Tr:Size,Tr:Channel,ResponseTime,
 34, 9, 34, 34, 34.731, 0.731, 11264, 0, 34.731, 36.127, 1.396, 582, 36.127, 36.986, 0.859, 17408, 0, 36.986, 37.873, 0.887, 1360, 37.873, 38.474, 0.601, 8192, 0, 38.474, 40.082, 1.608, 1200, 40.082, 40.845, 0.762, 5120, 0, 40.845, 41.601, 0.756, 1000, 41.601, 41.882, 0.281, 4096, 0,     7.882,
 35, 9, 35, 35, 35.803, 0.803, 13312, 0, 35.803, 37.095, 1.292, 684, 37.095, 37.964, 0.869, 20480, 0, 37.964, 38.792, 0.828, 1600, 38.792, 39.765, 0.973, 10240, 0, 39.765, 41.056, 1.291, 1500, 41.056, 42.105, 1.049, 6144, 0, 42.105, 42.897, 0.793, 1200, 42.897, 43.291, 0.394, 5120, 0,     8.291,
 36, 9, 36, 36, 37.193, 1.193, 15360, 0, 37.193, 38.092, 0.899, 776, 38.092, 38.932, 0.84, 23552, 0, 38.932, 39.933, 1.001, 1840, 39.933, 40.721, 0.788, 11264, 0, 40.721, 42.234, 1.513, 1650, 42.234, 43.031, 0.797, 7168, 0, 43.031, 43.953, 0.922, 1400, 43.953, 44.316, 0.363, 5120, 0,     8.316,
 37, 9, 37, 37, 38.444, 1.444, 15360, 0, 38.444, 39.445, 1.001, 797, 39.445, 40.442, 0.996, 23552, 0, 40.442, 41.611, 1.169, 1840, 41.611, 42.445, 0.835, 11264, 0, 42.445, 43.577, 1.132, 1650, 43.577, 44.723, 1.146, 7168, 0, 44.723, 45.556, 0.833, 1400, 45.556, 45.917, 0.361, 5120, 0,     8.917,
 38, 9, 38, 38, 39.481, 1.481, 15360, 0, 39.481, 40.44, 0.959, 775, 40.44, 41.282, 0.842, 23552, 0, 41.282, 42.576, 1.294, 1840, 42.576, 43.505, 0.929, 11264, 0, 43.505, 44.414, 0.909, 1650, 44.414, 45.512, 1.098, 7168, 0, 45.512, 46.406, 0.894, 1400, 46.406, 46.777, 0.371, 5120, 0,     8.777,
 39, 9, 39, 39, 40.585, 1.585, 16384, 0, 40.585, 41.771, 1.186, 801, 41.771, 42.723, 0.952, 24576, 0, 42.723, 43.789, 1.065, 1920, 43.789, 44.65, 0.861, 12288, 0, 44.65, 45.68, 1.03, 1800, 45.68, 46.561, 0.881, 8192, 0, 46.561, 47.595, 1.034, 1600, 47.595, 48.083, 0.488, 6144, 0,     9.083,
 40, 9, 40, 40, 41.442, 1.442, 13312, 0, 41.442, 42.712, 1.27, 692, 42.712, 43.617, 0.906, 20480, 0, 43.617, 44.598, 0.981, 1600, 44.598, 45.559, 0.961, 10240, 0, 45.559, 46.68, 1.121, 1500, 46.68, 47.388, 0.708, 6144, 0, 47.388, 48.312, 0.924, 1200, 48.312, 48.708, 0.397, 5120, 0,     8.708,
 41, 9, 41, 41, 42.449, 1.449, 16384, 0, 42.449, 43.727, 1.278, 839, 43.727, 44.767, 1.039, 25600, 0, 44.767, 45.853, 1.086, 2000, 45.853, 46.731, 0.878, 12288, 0, 46.731, 47.747, 1.016, 1800, 47.747, 48.556, 0.809, 8192, 0, 48.556, 49.749, 1.193, 1600, 49.749, 50.255, 0.507, 6144, 0,     9.255,
 42, 9, 42, 42, 43.164, 1.164, 11264, 0, 43.164, 44.535, 1.371, 593, 44.535, 45.45, 0.915, 17408, 0, 45.45, 46.735, 1.285, 1360, 46.735, 47.374, 0.639, 8192, 0, 47.374, 48.548, 1.174, 1200, 48.548, 49.072, 0.524, 5120, 0, 49.072, 50.322, 1.25, 1000, 50.322, 50.631, 0.309, 4096, 0,     8.631,
 43, 9, 43, 43, 44.181, 1.181, 15360, 0, 44.181, 45.607, 1.426, 781, 45.607, 46.588, 0.981, 23552, 0, 46.588, 47.849, 1.261, 1840, 47.849, 48.669, 0.82, 11264, 0, 48.669, 49.555, 0.885, 1650, 49.555, 50.549, 0.994, 7168, 0, 50.549, 51.739, 1.191, 1400, 51.739, 52.073, 0.334, 5120, 0,     9.073,
 44, 9, 44, 44, 45.832, 1.832, 16384, 0, 45.832, 46.79, 0.958, 815, 46.79, 47.654, 0.864, 24576, 0, 47.654, 48.823, 1.169, 1920, 48.823, 49.919, 1.096, 12288, 0, 49.919, 51.097, 1.179, 1800, 51.097, 52.033, 0.935, 8192, 0, 52.033, 53.348, 1.315, 1600, 53.348, 54.089, 0.741, 6144, 0,    10.089,
 45, 9, 45, 45, 46.532, 1.532, 11264, 0, 46.532, 47.465, 0.933, 567, 47.465, 48.501, 1.036, 17408, 0, 48.501, 49.478, 0.977, 1360, 49.478, 50.577, 1.099, 8192, 0, 50.577, 51.88, 1.304, 1200, 51.88, 52.572, 0.692, 5120, 0, 52.572, 54.173, 1.601, 1000, 54.173, 54.486, 0.313, 4096, 0,     9.486,
 46, 9, 46, 46, 47.276, 1.276, 13312, 0, 47.276, 48.335, 1.059, 698, 48.335, 49.495, 1.161, 20480, 0, 49.495, 50.271, 0.775, 1600, 50.271, 51.455, 1.184, 10240, 0, 51.455, 52.692, 1.237, 1500, 52.692, 53.287, 0.595, 6144, 0, 53.287, 55.044, 1.757, 1200, 55.044, 55.434, 0.39, 5120, 0,     9.434,
 47, 9, 47, 47, 47.95, 0.95, 12288, 0, 47.95, 49.193, 1.243, 619, 49.193, 50.228, 1.035, 18432, 0, 50.228, 51.018, 0.79, 1440, 51.018, 52.248, 1.23, 9216, 0, 52.248, 53.388, 1.14, 1350, 53.388, 54.002, 0.614, 6144, 0, 54.002, 55.838, 1.836, 1200, 55.838, 56.22, 0.382, 5120, 0,     9.220,
 48, 9, 48, 48, 49.237, 1.237, 16384, 0, 49.237, 50.271, 1.034, 826, 50.271, 51.621, 1.351, 24576, 0, 51.621, 52.562, 0.941, 1920, 52.562, 53.519, 0.956, 12288, 0, 53.519, 54.515, 0.996, 1800, 54.515, 55.387, 0.872, 8192, 0, 55.387, 56.95, 1.563, 1600, 56.95, 57.356, 0.406, 6144, 0,     9.356,
 49, 9, 49, 49, 49.939, 0.939, 12288, 0, 49.939, 51.056, 1.117, 616, 51.056, 52.457, 1.4, 18432, 0, 52.457, 53.264, 0.807, 1440, 53.264, 54.345, 1.081, 9216, 0, 54.345, 55.475, 1.13, 1350, 55.475, 56.075, 0.6, 6144, 0, 56.075, 57.715, 1.639, 1200, 57.715, 58.179, 0.464, 5120, 0,     9.179,
 50, 9, 50, 50, 50.663, 0.663, 11264, 0, 50.663, 51.919, 1.256, 580, 51.919, 53.386, 1.467, 17408, 0, 53.386, 54.071, 0.685, 1360, 54.071, 54.973, 0.901, 8192, 0, 54.973, 56.481, 1.509, 1200, 56.481, 57.166, 0.685, 5120, 0, 57.166, 58.333, 1.167, 1000, 58.333, 58.733, 0.4, 4096, 0,     8.733,
 51, 9, 51, 51, 51.725, 0.725, 13312, 0, 51.725, 53.179, 1.454, 698, 53.179, 54.394, 1.215, 20480, 0, 54.394, 55.492, 1.098, 1600, 55.492, 56.325, 0.833, 10240, 0, 56.325, 57.345, 1.02, 1500, 57.345, 57.968, 0.623, 6144, 0, 57.968, 59.065, 1.097, 1200, 59.065, 59.394, 0.328, 5120, 0,     8.394,
 52, 9, 52, 52, 52.889, 0.889, 15360, 0, 52.889, 54.141, 1.252, 779, 54.141, 55.271, 1.13, 23552, 0, 55.271, 56.587, 1.317, 1840, 56.587, 57.652, 1.065, 11264, 0, 57.652, 58.551, 0.899, 1650, 58.551, 59.336, 0.785, 7168, 0, 59.336, 60.204, 0.868, 1400, 60.204, 60.553, 0.349, 5120, 0,     8.553,
 53, 9, 53, 53, 54.296, 1.296, 14336, 0, 54.296, 55.352, 1.056, 734, 55.352, 56.218, 0.866, 22528, 0, 56.218, 57.776, 1.558, 1760, 57.776, 58.651, 0.875, 11264, 0, 58.651, 59.713, 1.062, 1650, 59.713, 60.602, 0.889, 7168, 0, 60.602, 61.469, 0.867, 1400, 61.469, 61.839, 0.371, 5120, 0,     8.839,
 54, 9, 54, 54, 55.294, 1.294, 15360, 0, 55.294, 56.267, 0.972, 760, 56.267, 57.105, 0.838, 22528, 0, 57.105, 58.978, 1.873, 1760, 58.978, 60.09, 1.112, 11264, 0, 60.09, 61.119, 1.029, 1650, 61.119, 62.022, 0.903, 7168, 0, 62.022, 62.97, 0.948, 1400, 62.97, 63.368, 0.398, 5120, 0,     9.368,
 55, 9, 55, 55, 56.186, 1.186, 14336, 0, 56.186, 57.103, 0.917, 714, 57.103, 58.178, 1.076, 21504, 0, 58.178, 60.312, 2.134, 1680, 60.312, 61.232, 0.919, 10240, 0, 61.232, 62.183, 0.951, 1500, 62.183, 62.807, 0.624, 6144, 0, 62.807, 63.863, 1.056, 1200, 63.863, 64.377, 0.514, 5120, 0,     9.377,
 56, 9, 56, 56, 57.035, 1.035, 12288, 0, 57.035, 57.918, 0.884, 647, 57.918, 58.958, 1.04, 19456, 0, 58.958, 61.181, 2.222, 1520, 61.181, 62.13, 0.949, 9216, 0, 62.13, 63.168, 1.038, 1350, 63.168, 64.023, 0.855, 6144, 0, 64.023, 64.764, 0.741, 1200, 64.764, 65.389, 0.626, 5120, 0,     9.389,
 57, 9, 57, 57, 57.868, 0.868, 14336, 0, 57.868, 58.827, 0.959, 709, 58.827, 59.864, 1.036, 21504, 0, 59.864, 62.182, 2.319, 1680, 62.182, 63.028, 0.845, 10240, 0, 63.028, 64.162, 1.135, 1500, 64.162, 64.929, 0.767, 6144, 0, 64.929, 65.77, 0.841, 1200, 65.77, 66.142, 0.372, 5120, 0,     9.142,
 58, 9, 58, 58, 59.155, 1.155, 14336, 0, 59.155, 60.535, 1.38, 748, 60.535, 61.522, 0.987, 22528, 0, 61.522, 63.103, 1.581, 1760, 63.103, 63.968, 0.865, 11264, 0, 63.968, 65.105, 1.137, 1650, 65.105, 65.863, 0.759, 7168, 0, 65.863, 67.004, 1.141, 1400, 67.004, 67.339, 0.335, 5120, 0,     9.339,
 59, 9, 59, 59, 59.968, 0.968, 13312, 0, 59.968, 61.45, 1.482, 697, 61.45, 62.436, 0.986, 20480, 0, 62.436, 63.908, 1.472, 1600, 63.908, 64.863, 0.955, 10240, 0, 64.863, 65.913, 1.051, 1500, 65.913, 66.535, 0.622, 6144, 0, 66.535, 67.823, 1.287, 1200, 67.823, 68.157, 0.335, 5120, 0,     9.157,
 60, 9, 60, 60, 60.931, 0.931, 13312, 0, 60.931, 62.658, 1.726, 682, 62.658, 63.632, 0.975, 20480, 0, 63.632, 64.798, 1.166, 1600, 64.798, 65.684, 0.886, 10240, 0, 65.684, 66.954, 1.27, 1500, 66.954, 67.565, 0.611, 6144, 0, 67.565, 68.61, 1.045, 1200, 68.61, 68.974, 0.364, 5120, 0,     8.974,
 61, 9, 61, 61, 62.058, 1.058, 15360, 0, 62.058, 63.721, 1.662, 750, 63.721, 64.524, 0.804, 22528, 0, 64.524, 65.919, 1.394, 1760, 65.919, 66.892, 0.973, 11264, 0, 66.892, 67.886, 0.994, 1650, 67.886, 68.662, 0.776, 7168, 0, 68.662, 69.77, 1.108, 1400, 69.77, 70.113, 0.343, 5120, 0,     9.113,
 62, 9, 62, 62, 63.237, 1.237, 16384, 0, 63.237, 65.01, 1.773, 813, 65.01, 65.865, 0.855, 24576, 0, 65.865, 66.928, 1.063, 1920, 66.928, 67.926, 0.998, 12288, 0, 67.926, 68.891, 0.965, 1800, 68.891, 69.674, 0.783, 8192, 0, 69.674, 70.805, 1.13, 1600, 70.805, 71.2, 0.396, 6144, 0,     9.200,
 63, 9, 63, 63, 64.089, 1.089, 12288, 0, 64.089, 65.885, 1.796, 624, 65.885, 66.561, 0.676, 18432, 0, 66.561, 67.634, 1.074, 1440, 67.634, 68.804, 1.17, 9216, 0, 68.804, 69.839, 1.035, 1350, 69.839, 70.5, 0.661, 6144, 0, 70.5, 71.61, 1.11, 1200, 71.61, 71.974, 0.364, 5120, 0,     8.974,
 64, 9, 64, 64, 64.983, 0.983, 15360, 0, 64.983, 66.949, 1.966, 797, 66.949, 67.881, 0.932, 23552, 0, 67.881, 68.931, 1.05, 1840, 68.931, 69.776, 0.845, 11264, 0, 69.776, 70.889, 1.113, 1650, 70.889, 71.588, 0.7, 7168, 0, 71.588, 72.658, 1.069, 1400, 72.658, 73.052, 0.394, 5120, 0,     9.052,
 65, 9, 65, 65, 65.826, 0.826, 13312, 0, 65.826, 67.971, 2.145, 693, 67.971, 68.702, 0.732, 20480, 0, 68.702, 69.743, 1.04, 1600, 69.743, 70.559, 0.817, 10240, 0, 70.559, 71.754, 1.195, 1500, 71.754, 72.457, 0.703, 6144, 0, 72.457, 73.477, 1.02, 1200, 73.477, 73.823, 0.346, 5120, 0,     8.823,
