Workload_ID,    App_ID,SubmitTime,Tr:StartTime,Tr:EndTime,Tr:NetworkTime,   Tr:Size,Tr:Channel,Pr:StartTime,Pr:EndTime,Pr:CPUTime,   Pr:Size,Tr:StartTime,Tr:EndTime,Tr:NetworkTime,   Tr:Size,Tr:Channel,Pr:StartTime,Pr:EndTime,Pr:CPUTime,   Pr:Size,Tr:StartTime,Tr:EndTime,Tr:NetworkTime,   Tr:Size,Tr:Channel,ResponseTime,
 0, 2, 0, 0, 0.996, 0.996, 8192, 0, 0.996, 1.736, 0.74, 422, 1.736, 2.375, 0.639, 12288, 0, 2.375, 3.294, 0.919, 1800, 3.294, 4.012, 0.718, 8192, 0,     4.012,
 1, 2, 1, 1, 2.327, 1.327, 10240, 0, 2.327, 3.336, 1.009, 548, 3.336, 4.118, 0.782, 16384, 0, 4.118, 5.046, 0.927, 2400, 5.046, 5.962, 0.916, 10240, 0,     4.962,
 2, 2, 2, 2, 3.133, 1.133, 9216, 0, 3.133, 4.333, 1.2, 497, 4.333, 5.222, 0.889, 14336, 0, 5.222, 6.012, 0.789, 2100, 6.012, 6.686, 0.674, 9216, 0,     4.686,
 3, 2, 3, 3, 3.997, 0.997, 10240, 0, 3.997, 5.256, 1.26, 542, 5.256, 6.188, 0.931, 16384, 0, 6.188, 7.053, 0.866, 2400, 7.053, 7.848, 0.795, 10240, 0,     4.848,
 4, 2, 4, 4, 4.772, 0.772, 9216, 0, 4.772, 6.102, 1.33, 470, 6.102, 7.074, 0.972, 14336, 0, 7.074, 7.985, 0.911, 2100, 7.985, 8.865, 0.88, 9216, 0,     4.865,
 5, 2, 5, 5, 6.19, 1.19, 10240, 0, 6.19, 7.181, 0.99, 505, 7.181, 8.101, 0.921, 15360, 0, 8.101, 9.154, 1.053, 2250, 9.154, 9.954, 0.799, 10240, 0,     4.954,
 6, 2, 6, 6, 7.194, 1.194, 10240, 0, 7.194, 8.089, 0.895, 516, 8.089, 8.904, 0.815, 15360, 0, 8.904, 10.127, 1.224, 2250, 10.127, 11.078, 0.95, 10240, 0,     5.078,
 7, 2, 7, 7, 7.84, 0.84, 8192, 0, 7.84, 8.778, 0.938, 417, 8.778, 9.534, 0.756, 12288, 0, 9.534, 11.118, 1.584, 1800, 11.118, 11.757, 0.639, 8192, 0,     4.757,
 8, 2, 8, 8, 8.812, 0.812, 8192, 0, 8.812, 9.565, 0.753, 406, 9.565, 10.345, 0.78, 12288, 0, 10.345, 11.787, 1.443, 1800, 11.787, 12.54, 0.753, 8192, 0,     4.540,
 9, 2, 9, 9, 10.062, 1.062, 10240, 0, 10.062, 10.955, 0.893, 510, 10.955, 12.136, 1.181, 15360, 0, 12.136, 12.942, 0.806, 2250, 12.942, 13.731, 0.788, 10240, 0,     4.731,
