Workload_ID,    App_ID,SubmitTime,Tr:StartTime,Tr:EndTime,Tr:NetworkTime,   Tr:Size,Tr:Channel,Pr:StartTime,Pr:EndTime,Pr:CPUTime,   Pr:Size,Tr:StartTime,Tr:EndTime,Tr:NetworkTime,   Tr:Size,Tr:Channel,Pr:StartTime,Pr:EndTime,Pr:CPUTime,   Pr:Size,Tr:StartTime,Tr:EndTime,Tr:NetworkTime,   Tr:Size,Tr:Channel,ResponseTime,
 0, 18, 0, 0, 0.764, 0.764, 9216, 0, 0.764, 1.736, 0.972, 496, 1.736, 2.5, 0.764, 14336, 0, 2.5, 3.207, 0.707, 2800, 3.207, 3.568, 0.361, 11264, 0,     3.568,
 1, 18, 1, 1, 1.955, 0.955, 11264, 0, 1.955, 2.931, 0.976, 575, 2.931, 3.853, 0.922, 17408, 0, 3.853, 4.753, 0.901, 3400, 4.753, 5.191, 0.438, 14336, 0,     4.191,
 2, 18, 2, 2, 2.777, 0.777, 9216, 0, 2.777, 3.829, 1.051, 450, 3.829, 4.738, 0.91, 13312, 0, 4.738, 5.424, 0.686, 2600, 5.424, 5.788, 0.364, 10240, 0,     3.788,
 3, 18, 3, 3, 3.659, 0.659, 9216, 0, 3.659, 4.753, 1.094, 492, 4.753, 5.504, 0.751, 14336, 0, 5.504, 6.198, 0.693, 2800, 6.198, 6.619, 0.421, 11264, 0,     3.619,
 4, 18, 4, 4, 5.036, 1.036, 9216, 0, 5.036, 5.823, 0.788, 451, 5.823, 6.461, 0.637, 13312, 0, 6.461, 7.181, 0.72, 2600, 7.181, 7.469, 0.289, 10240, 0,     3.469,
 5, 18, 5, 5, 6.013, 1.013, 12288, 0, 6.013, 7.136, 1.123, 619, 7.136, 8.195, 1.058, 18432, 0, 8.195, 9.326, 1.131, 3600, 9.326, 9.945, 0.619, 15360, 0,     4.945,
 6, 18, 6, 6, 6.813, 0.813, 11264, 0, 6.813, 7.965, 1.152, 561, 7.965, 9.041, 1.076, 16384, 0, 9.041, 10.533, 1.492, 3200, 10.533, 10.945, 0.412, 13312, 0,     4.945,
 7, 18, 7, 7, 8.039, 1.039, 12288, 0, 8.039, 9.091, 1.052, 624, 9.091, 10.164, 1.073, 18432, 0, 10.164, 11.669, 1.505, 3600, 11.669, 12.252, 0.583, 15360, 0,     5.252,
 8, 18, 8, 8, 8.902, 0.902, 11264, 0, 8.902, 9.994, 1.092, 577, 9.994, 11.02, 1.026, 17408, 0, 11.02, 12.666, 1.646, 3400, 12.666, 13.255, 0.589, 14336, 0,     5.255,
 9, 18, 9, 9, 9.957, 0.957, 11264, 0, 9.957, 11.035, 1.078, 582, 11.035, 11.857, 0.821, 17408, 0, 11.857, 13.73, 1.874, 3400, 13.73, 14.225, 0.495, 14336, 0,     5.225,
 10, 18, 10, 10, 10.683, 0.683, 9216, 0, 10.683, 11.787, 1.104, 485, 11.787, 12.55, 0.763, 14336, 0, 12.55, 14.604, 2.054, 2800, 14.604, 14.957, 0.353, 11264, 0,     4.957,
 11, 18, 11, 11, 11.936, 0.936, 9216, 0, 11.936, 12.615, 0.679, 462, 12.615, 13.464, 0.849, 13312, 0, 13.464, 15.266, 1.803, 2600, 15.266, 15.607, 0.341, 10240, 0,     4.607,
 12, 18, 12, 12, 12.953, 0.953, 12288, 0, 12.953, 14.026, 1.073, 641, 14.026, 15.015, 0.989, 19456, 0, 15.015, 16.334, 1.319, 3800, 16.334, 16.779, 0.445, 15360, 0,     4.779,
 13, 18, 13, 13, 14.052, 1.052, 13312, 0, 14.052, 15.348, 1.296, 658, 15.348, 16.304, 0.957, 19456, 0, 16.304, 17.365, 1.061, 3800, 17.365, 17.964, 0.599, 15360, 0,     4.964,
 14, 18, 14, 14, 14.849, 0.849, 10240, 0, 14.849, 16.133, 1.284, 526, 16.133, 17.205, 1.071, 15360, 0, 17.205, 18.318, 1.114, 3000, 18.318, 18.691, 0.373, 12288, 0,     4.691,
 15, 18, 15, 15, 15.745, 0.745, 10240, 0, 15.745, 17.046, 1.302, 542, 17.046, 18.142, 1.096, 16384, 0, 18.142, 19.499, 1.356, 3200, 19.499, 19.913, 0.415, 13312, 0,     4.913,
 16, 18, 16, 16, 16.882, 0.882, 10240, 0, 16.882, 17.936, 1.054, 538, 17.936, 18.964, 1.028, 16384, 0, 18.964, 20.575, 1.611, 3200, 20.575, 20.984, 0.409, 13312, 0,     4.984,
 17, 18, 17, 17, 17.971, 0.971, 10240, 0, 17.971, 18.736, 0.765, 510, 18.736, 19.778, 1.042, 15360, 0, 19.778, 21.469, 1.691, 3000, 21.469, 21.965, 0.496, 12288, 0,     4.965,
 18, 18, 18, 18, 19.125, 1.125, 11264, 0, 19.125, 20.105, 0.98, 583, 20.105, 21.266, 1.161, 17408, 0, 21.266, 22.564, 1.299, 3400, 22.564, 23.023, 0.459, 14336, 0,     5.023,
 19, 18, 19, 19, 19.957, 0.957, 9216, 0, 19.957, 21.002, 1.045, 456, 21.002, 22.231, 1.229, 13312, 0, 22.231, 23.227, 0.996, 2600, 23.227, 23.55, 0.323, 10240, 0,     4.550,
