Workload_ID,    App_ID,SubmitTime,Tr:StartTime,Tr:EndTime,Tr:NetworkTime,   Tr:Size,Tr:Channel,Pr:StartTime,Pr:EndTime,Pr:CPUTime,   Pr:Size,Tr:StartTime,Tr:EndTime,Tr:NetworkTime,   Tr:Size,Tr:Channel,Pr:StartTime,Pr:EndTime,Pr:CPUTime,   Pr:Size,Tr:StartTime,Tr:EndTime,Tr:NetworkTime,   Tr:Size,Tr:Channel,Pr:StartTime,Pr:EndTime,Pr:CPUTime,   Pr:Size,Tr:StartTime,Tr:EndTime,Tr:NetworkTime,   Tr:Size,Tr:Channel,ResponseTime,
 0, 165, 0, 0, 0.825, 0.825, 8192, 0, 0.825, 2.469, 1.644, 823, 2.469, 3.216, 0.747, 8192, 0, 3.216, 4.815, 1.599, 1200, 4.815, 5.585, 0.77, 6144, 0, 5.585, 7.186, 1.601, 900, 7.186, 7.94, 0.753, 8192, 0,     7.940,
 1, 165, 1, 1, 2.04, 1.04, 10240, 0, 2.04, 4.055, 2.015, 1005, 4.055, 4.991, 0.936, 10240, 0, 4.991, 6.984, 1.993, 1500, 6.984, 7.881, 0.898, 7168, 0, 7.881, 9.747, 1.866, 1050, 9.747, 10.59, 0.842, 9216, 0,     9.590,
 2, 165, 2, 2, 2.961, 0.961, 9216, 0, 2.961, 4.89, 1.929, 965, 4.89, 5.833, 0.943, 9216, 0, 5.833, 7.64, 1.807, 1350, 7.64, 8.655, 1.015, 6144, 0, 8.655, 10.248, 1.593, 900, 10.248, 11.335, 1.087, 8192, 0,     9.335,
 3, 165, 3, 3, 4.133, 1.133, 11264, 0, 4.133, 6.521, 2.388, 1197, 6.521, 7.547, 1.026, 11264, 0, 7.547, 9.747, 2.2, 1650, 9.747, 10.773, 1.026, 8192, 0, 10.773, 12.904, 2.13, 1200, 12.904, 13.835, 0.931, 10240, 0,    10.835,
 4, 165, 4, 4, 5.055, 1.055, 9216, 0, 5.055, 6.937, 1.882, 942, 6.937, 8.385, 1.448, 9216, 0, 8.385, 10.177, 1.792, 1350, 10.177, 11.543, 1.366, 6144, 0, 11.543, 13.143, 1.6, 900, 13.143, 14.58, 1.436, 8192, 0,    10.580,
 5, 165, 5, 5, 6.079, 1.079, 10240, 0, 6.079, 8.598, 2.519, 1038, 8.598, 9.531, 0.933, 10240, 0, 9.531, 11.75, 2.219, 1500, 11.75, 12.652, 0.902, 7168, 0, 12.652, 14.79, 2.138, 1050, 14.79, 15.628, 0.838, 9216, 0,    10.628,
 6, 165, 6, 6, 6.898, 0.898, 8192, 0, 6.898, 8.608, 1.71, 833, 8.608, 10.276, 1.668, 8192, 0, 10.276, 11.881, 1.605, 1200, 11.881, 13.42, 1.539, 6144, 0, 13.42, 15.023, 1.603, 900, 15.023, 16.374, 1.35, 8192, 0,    10.374,
 7, 165, 7, 7, 7.928, 0.928, 9216, 0, 7.928, 10.542, 2.614, 971, 10.542, 11.382, 0.84, 9216, 0, 11.382, 13.549, 2.167, 1350, 13.549, 14.32, 0.77, 6144, 0, 14.32, 16.393, 2.073, 900, 16.393, 17.14, 0.747, 8192, 0,    10.140,
 8, 165, 8, 8, 9.132, 1.132, 11264, 0, 9.132, 11.369, 2.237, 1119, 11.369, 12.411, 1.042, 11264, 0, 12.411, 14.608, 2.197, 1650, 14.608, 15.64, 1.032, 8192, 0, 15.64, 17.781, 2.141, 1200, 17.781, 18.712, 0.931, 10240, 0,    10.712,
 9, 165, 9, 9, 10.06, 1.06, 9216, 0, 10.06, 12.359, 2.298, 909, 12.359, 13.255, 0.896, 9216, 0, 13.255, 15.348, 2.093, 1350, 15.348, 16.414, 1.066, 6144, 0, 16.414, 18.014, 1.6, 900, 18.014, 19.457, 1.442, 8192, 0,    10.457,
 10, 165, 10, 10, 10.991, 0.991, 9216, 0, 10.991, 13.341, 2.35, 987, 13.341, 14.181, 0.84, 9216, 0, 14.181, 16.413, 2.232, 1350, 16.413, 17.186, 0.773, 6144, 0, 17.186, 19.387, 2.201, 900, 19.387, 20.204, 0.817, 8192, 0,    10.204,
 11, 165, 11, 11, 11.935, 0.935, 9216, 0, 11.935, 14.328, 2.393, 982, 14.328, 15.167, 0.84, 9216, 0, 15.167, 17.147, 1.98, 1350, 17.147, 17.954, 0.807, 6144, 0, 17.954, 19.622, 1.668, 900, 19.622, 20.95, 1.328, 8192, 0,     9.950,
 12, 165, 12, 12, 12.825, 0.825, 8192, 0, 12.825, 15.023, 2.198, 839, 15.023, 15.914, 0.891, 8192, 0, 15.914, 18.014, 2.1, 1200, 18.014, 18.788, 0.774, 6144, 0, 18.788, 20.996, 2.208, 900, 20.996, 21.746, 0.75, 8192, 0,     9.746,
 13, 165, 13, 13, 13.825, 0.825, 8192, 0, 13.825, 16.104, 2.279, 885, 16.104, 16.855, 0.751, 8192, 0, 16.855, 18.746, 1.891, 1200, 18.746, 19.559, 0.813, 6144, 0, 19.559, 21.221, 1.662, 900, 21.221, 22.494, 1.272, 8192, 0,     9.494,
 14, 165, 14, 14, 14.835, 0.835, 8192, 0, 14.835, 16.758, 1.923, 867, 16.758, 17.599, 0.842, 8192, 0, 17.599, 19.622, 2.022, 1200, 19.622, 20.391, 0.77, 6144, 0, 20.391, 22.595, 2.204, 900, 22.595, 23.347, 0.752, 8192, 0,     9.347,
 15, 165, 15, 15, 15.826, 0.826, 8192, 0, 15.826, 17.717, 1.891, 803, 17.717, 18.464, 0.747, 8192, 0, 18.464, 20.354, 1.891, 1200, 20.354, 21.168, 0.814, 6144, 0, 21.168, 22.827, 1.659, 900, 22.827, 24.1, 1.273, 8192, 0,     9.100,
 16, 165, 16, 16, 16.825, 0.825, 8192, 0, 16.825, 18.494, 1.668, 836, 18.494, 19.244, 0.75, 8192, 0, 19.244, 21.231, 1.988, 1200, 21.231, 22.001, 0.77, 6144, 0, 22.001, 24.197, 2.196, 900, 24.197, 24.947, 0.75, 8192, 0,     8.947,
