Workload_ID,    App_ID,SubmitTime,Tr:StartTime,Tr:EndTime,Tr:NetworkTime,   Tr:Size,Tr:Channel,Pr:StartTime,Pr:EndTime,Pr:CPUTime,   Pr:Size,Tr:StartTime,Tr:EndTime,Tr:NetworkTime,   Tr:Size,Tr:Channel,Pr:StartTime,Pr:EndTime,Pr:CPUTime,   Pr:Size,Tr:StartTime,Tr:EndTime,Tr:NetworkTime,   Tr:Size,Tr:Channel,ResponseTime,
 0, 663, 0, 0, 1.105, 1.105, 14336, 0, 1.105, 3.383, 2.278, 2222, 3.383, 4.516, 1.133, 11264, 0, 4.516, 6.783, 2.268, 1650, 6.783, 7.807, 1.024, 14336, 0,     7.807,
 1, 663, 1, 1, 2.138, 1.138, 13312, 0, 2.138, 4.159, 2.021, 1971, 4.159, 5.437, 1.278, 9216, 0, 5.437, 7.278, 1.841, 1350, 7.278, 8.694, 1.416, 12288, 0,     7.694,
 2, 663, 2, 2, 3.086, 1.086, 12288, 0, 3.086, 5.346, 2.26, 1912, 5.346, 6.359, 1.013, 9216, 0, 6.359, 8.629, 2.271, 1350, 8.629, 9.574, 0.944, 12288, 0,     7.574,
 3, 663, 3, 3, 4.114, 1.114, 13312, 0, 4.114, 6.192, 2.078, 1980, 6.192, 7.283, 1.09, 9216, 0, 7.283, 9.136, 1.854, 1350, 9.136, 10.451, 1.315, 12288, 0,     7.451,
 4, 663, 4, 4, 4.983, 0.983, 11264, 0, 4.983, 7.16, 2.177, 1761, 7.16, 8.106, 0.946, 8192, 0, 8.106, 10.282, 2.177, 1200, 10.282, 11.183, 0.901, 10240, 0,     7.183,
 5, 663, 5, 5, 5.947, 0.947, 12288, 0, 5.947, 8.161, 2.214, 1920, 8.161, 9.092, 0.931, 9216, 0, 9.092, 10.982, 1.89, 1350, 10.982, 12.066, 1.084, 12288, 0,     7.066,
 6, 663, 6, 6, 7.03, 1.03, 13312, 0, 7.03, 9.215, 2.186, 1987, 9.215, 10.143, 0.928, 9216, 0, 10.143, 12.133, 1.99, 1350, 12.133, 13.011, 0.878, 12288, 0,     7.011,
 7, 663, 7, 7, 7.898, 0.898, 11264, 0, 7.898, 9.92, 2.022, 1716, 9.92, 10.971, 1.051, 8192, 0, 10.971, 12.623, 1.652, 1200, 12.623, 13.742, 1.119, 10240, 0,     6.742,
 8, 663, 8, 8, 8.953, 0.953, 12288, 0, 8.953, 11.204, 2.251, 1940, 11.204, 12.133, 0.929, 9216, 0, 12.133, 13.991, 1.858, 1350, 13.991, 14.871, 0.88, 12288, 0,     6.871,
 9, 663, 9, 9, 10.033, 1.033, 13312, 0, 10.033, 12.169, 2.135, 2076, 12.169, 13.207, 1.038, 10240, 0, 13.207, 15.258, 2.051, 1500, 15.258, 16.214, 0.956, 13312, 0,     7.214,
