Workload_ID,    App_ID,SubmitTime,Tr:StartTime,Tr:EndTime,Tr:NetworkTime,   Tr:Size,Tr:Channel,Pr:StartTime,Pr:EndTime,Pr:CPUTime,   Pr:Size,Tr:StartTime,Tr:EndTime,Tr:NetworkTime,   Tr:Size,Tr:Channel,Pr:StartTime,Pr:EndTime,Pr:CPUTime,   Pr:Size,Tr:StartTime,Tr:EndTime,Tr:NetworkTime,   Tr:Size,Tr:Channel,Pr:StartTime,Pr:EndTime,Pr:CPUTime,   Pr:Size,Tr:StartTime,Tr:EndTime,Tr:NetworkTime,   Tr:Size,Tr:Channel,ResponseTime,
 0, 239, 0, 0, 0.968, 0.968, 14336, 0, 0.968, 2.879, 1.912, 1426, 2.879, 3.777, 0.898, 14336, 0, 3.777, 6.589, 2.812, 2100, 6.589, 7.444, 0.855, 10240, 0, 7.444, 9.228, 1.783, 1500, 9.228, 10.069, 0.841, 13312, 0,    10.069,
 1, 239, 1, 1, 2.03, 1.03, 15360, 0, 2.03, 4.148, 2.118, 1583, 4.148, 5.108, 0.96, 15360, 0, 5.108, 8.116, 3.008, 2250, 8.116, 9.056, 0.941, 11264, 0, 9.056, 11.03, 1.974, 1650, 11.03, 11.929, 0.899, 14336, 0,    10.929,
 2, 239, 2, 2, 3.122, 1.122, 16384, 0, 3.122, 5.347, 2.225, 1671, 5.347, 6.379, 1.032, 16384, 0, 6.379, 9.574, 3.195, 2400, 9.574, 10.6, 1.026, 12288, 0, 10.6, 12.727, 2.127, 1800, 12.727, 13.76, 1.034, 16384, 0,    11.760,
 3, 239, 3, 3, 4.221, 1.221, 16384, 0, 4.221, 6.369, 2.148, 1605, 6.369, 7.403, 1.034, 16384, 0, 7.403, 10.61, 3.207, 2400, 10.61, 11.636, 1.026, 12288, 0, 11.636, 13.784, 2.148, 1800, 13.784, 14.81, 1.026, 16384, 0,    11.810,
 4, 239, 4, 4, 5.182, 1.182, 14336, 0, 5.182, 7.228, 2.046, 1405, 7.228, 8.299, 1.07, 14336, 0, 8.299, 11.095, 2.796, 2100, 11.095, 12.49, 1.395, 10240, 0, 12.49, 14.513, 2.024, 1500, 14.513, 15.642, 1.128, 13312, 0,    11.642,
 5, 239, 5, 5, 6.343, 1.343, 17408, 0, 6.343, 8.709, 2.366, 1753, 8.709, 9.8, 1.092, 17408, 0, 9.8, 13.197, 3.396, 2550, 13.197, 14.231, 1.034, 12288, 0, 14.231, 16.368, 2.137, 1800, 16.368, 17.398, 1.03, 16384, 0,    12.398,
 6, 239, 6, 6, 7.303, 1.303, 14336, 0, 7.303, 9.218, 1.915, 1437, 9.218, 10.697, 1.479, 14336, 0, 10.697, 13.498, 2.802, 2100, 13.498, 15.084, 1.586, 10240, 0, 15.084, 16.867, 1.783, 1500, 16.867, 18.232, 1.365, 13312, 0,    12.232,
 8, 239, 8, 8, 9.218, 1.218, 12288, 0, 9.218, 10.824, 1.606, 1205, 10.824, 11.592, 0.768, 12288, 0, 11.592, 14, 2.408, 1800, 14, 15.852, 1.852, 9216, 0, 15.852, 17.972, 2.119, 1350, 17.972, 19.002, 1.03, 12288, 0,    11.002,
 7, 239, 7, 7, 8.399, 1.399, 16384, 0, 8.399, 10.865, 2.466, 1615, 10.865, 12.617, 1.752, 16384, 0, 12.617, 16.402, 3.785, 2400, 16.402, 17.428, 1.027, 12288, 0, 17.428, 19.574, 2.146, 1800, 19.574, 20.6, 1.026, 16384, 0,    13.600,
 9, 239, 9, 9, 10.179, 1.179, 14336, 0, 10.179, 12.779, 2.601, 1460, 12.779, 13.681, 0.901, 14336, 0, 13.681, 16.481, 2.8, 2100, 16.481, 18.282, 1.801, 10240, 0, 18.282, 20.06, 1.778, 1500, 20.06, 21.439, 1.379, 13312, 0,    12.439,
 10, 239, 10, 10, 11.142, 1.142, 14336, 0, 11.142, 13.11, 1.968, 1472, 13.11, 14.582, 1.472, 14336, 0, 14.582, 17.388, 2.807, 2100, 17.388, 19.136, 1.747, 10240, 0, 19.136, 21.365, 2.229, 1500, 21.365, 22.271, 0.906, 13312, 0,    12.271,
 11, 239, 11, 11, 12.103, 1.103, 14336, 0, 12.103, 14.669, 2.566, 1412, 14.669, 15.565, 0.896, 14336, 0, 15.565, 19.201, 3.636, 2100, 19.201, 20.056, 0.855, 10240, 0, 20.056, 21.841, 1.785, 1500, 21.841, 23.11, 1.269, 13312, 0,    12.110,
 12, 239, 12, 12, 13.197, 1.197, 16384, 0, 13.197, 15.418, 2.221, 1667, 15.418, 16.592, 1.174, 16384, 0, 16.592, 19.794, 3.201, 2400, 19.794, 21.08, 1.287, 12288, 0, 21.08, 23.5, 2.42, 1800, 23.5, 24.532, 1.032, 16384, 0,    12.532,
 13, 239, 13, 13, 14.357, 1.357, 17408, 0, 14.357, 16.948, 2.591, 1704, 16.948, 18.036, 1.088, 17408, 0, 18.036, 21.44, 3.404, 2550, 21.44, 22.466, 1.026, 12288, 0, 22.466, 24.603, 2.137, 1800, 24.603, 25.636, 1.033, 16384, 0,    12.636,
 14, 239, 14, 14, 15.185, 1.185, 12288, 0, 15.185, 17.12, 1.935, 1274, 17.12, 18.808, 1.688, 12288, 0, 18.808, 21.607, 2.799, 1800, 21.607, 23.235, 1.628, 9216, 0, 23.235, 25.1, 1.865, 1350, 25.1, 26.406, 1.306, 12288, 0,    12.406,
 15, 239, 15, 15, 16.28, 1.28, 16384, 0, 16.28, 19.099, 2.819, 1601, 19.099, 20.123, 1.024, 16384, 0, 20.123, 23.319, 3.196, 2400, 23.319, 24.351, 1.032, 12288, 0, 24.351, 26.749, 2.398, 1800, 26.749, 27.778, 1.03, 16384, 0,    12.778,
 16, 239, 16, 16, 17.441, 1.441, 17408, 0, 17.441, 19.824, 2.383, 1779, 19.824, 21.217, 1.394, 17408, 0, 21.217, 24.844, 3.626, 2550, 24.844, 25.871, 1.027, 12288, 0, 25.871, 28.003, 2.133, 1800, 28.003, 29.033, 1.03, 16384, 0,    13.033,
 17, 239, 17, 17, 18.605, 1.605, 17408, 0, 18.605, 21.391, 2.786, 1716, 21.391, 22.479, 1.088, 17408, 0, 22.479, 25.883, 3.403, 2550, 25.883, 26.915, 1.032, 12288, 0, 26.915, 29.055, 2.14, 1800, 29.055, 30.081, 1.026, 16384, 0,    13.081,
 18, 239, 18, 18, 19.561, 1.561, 14336, 0, 19.561, 21.713, 2.152, 1413, 21.713, 23.38, 1.667, 14336, 0, 23.38, 26.185, 2.805, 2100, 26.185, 27.768, 1.583, 10240, 0, 27.768, 29.783, 2.014, 1500, 29.783, 30.913, 1.13, 13312, 0,    12.913,
 19, 239, 19, 19, 20.386, 1.386, 12288, 0, 20.386, 23.085, 2.699, 1268, 23.085, 24.148, 1.063, 12288, 0, 24.148, 27.243, 3.094, 1800, 27.243, 28.544, 1.302, 9216, 0, 28.544, 30.663, 2.119, 1350, 30.663, 31.681, 1.018, 12288, 0,    12.681,
 20, 239, 20, 20, 21.341, 1.341, 14336, 0, 21.341, 23.708, 2.367, 1488, 23.708, 25.044, 1.336, 14336, 0, 25.044, 28.7, 3.655, 2100, 28.7, 29.564, 0.864, 10240, 0, 29.564, 31.569, 2.005, 1500, 31.569, 32.515, 0.946, 13312, 0,    12.515,
 21, 239, 21, 21, 22.298, 1.298, 14336, 0, 22.298, 25.04, 2.742, 1460, 25.04, 25.94, 0.9, 14336, 0, 25.94, 28.985, 3.045, 2100, 28.985, 30.42, 1.436, 10240, 0, 30.42, 32.441, 2.021, 1500, 32.441, 33.352, 0.911, 13312, 0,    12.352,
 22, 239, 22, 22, 23.391, 1.391, 16384, 0, 23.391, 25.95, 2.559, 1677, 25.95, 26.975, 1.025, 16384, 0, 26.975, 30.452, 3.477, 2400, 30.452, 31.479, 1.027, 12288, 0, 31.479, 33.714, 2.235, 1800, 33.714, 34.743, 1.029, 16384, 0,    12.743,
 23, 239, 23, 23, 24.415, 1.415, 15360, 0, 24.415, 27.141, 2.726, 1575, 27.141, 28.105, 0.964, 15360, 0, 28.105, 31.699, 3.594, 2250, 31.699, 32.642, 0.944, 11264, 0, 32.642, 34.617, 1.974, 1650, 34.617, 35.639, 1.022, 14336, 0,    12.639,
 24, 239, 24, 24, 25.579, 1.579, 17408, 0, 25.579, 28.308, 2.729, 1763, 28.308, 29.399, 1.09, 17408, 0, 29.399, 32.803, 3.404, 2550, 32.803, 33.831, 1.029, 12288, 0, 33.831, 35.971, 2.14, 1800, 35.971, 37.002, 1.031, 16384, 0,    13.002,
 25, 239, 25, 25, 26.535, 1.535, 14336, 0, 26.535, 29.055, 2.519, 1433, 29.055, 30.299, 1.244, 14336, 0, 30.299, 33.255, 2.956, 2100, 33.255, 34.685, 1.43, 10240, 0, 34.685, 36.462, 1.777, 1500, 36.462, 37.835, 1.373, 13312, 0,    12.835,
 26, 239, 26, 26, 27.628, 1.628, 16384, 0, 27.628, 30.53, 2.902, 1662, 30.53, 31.554, 1.024, 16384, 0, 31.554, 34.905, 3.351, 2400, 34.905, 35.931, 1.026, 12288, 0, 35.931, 38.106, 2.174, 1800, 38.106, 39.141, 1.035, 16384, 0,    13.141,
 28, 239, 28, 28, 29.539, 1.539, 12288, 0, 29.539, 32.229, 2.69, 1267, 32.229, 33.36, 1.131, 12288, 0, 33.36, 35.761, 2.401, 1800, 35.761, 36.701, 0.94, 9216, 0, 36.701, 38.302, 1.601, 1350, 38.302, 39.909, 1.607, 12288, 0,    11.909,
 29, 239, 29, 29, 30.427, 1.427, 13312, 0, 30.427, 33.155, 2.728, 1391, 33.155, 34.192, 1.037, 13312, 0, 34.192, 37.504, 3.312, 1950, 37.504, 38.497, 0.993, 9216, 0, 38.497, 40.094, 1.597, 1350, 40.094, 40.864, 0.77, 12288, 0,    11.864,
 27, 239, 27, 27, 28.72, 1.72, 16384, 0, 28.72, 31.295, 2.575, 1676, 31.295, 32.585, 1.29, 16384, 0, 32.585, 36.004, 3.419, 2400, 36.004, 37.725, 1.721, 12288, 0, 37.725, 40.243, 2.518, 1800, 40.243, 41.888, 1.645, 16384, 0,    14.888,
 30, 239, 30, 30, 31.248, 1.248, 12288, 0, 31.248, 33.928, 2.68, 1273, 33.928, 34.96, 1.032, 12288, 0, 34.96, 38.162, 3.202, 1800, 38.162, 39.265, 1.103, 9216, 0, 39.265, 41.694, 2.43, 1350, 41.694, 42.656, 0.961, 12288, 0,    12.656,
 31, 239, 31, 31, 32.344, 1.344, 16384, 0, 32.344, 35.343, 2.999, 1636, 35.343, 36.371, 1.028, 16384, 0, 36.371, 39.573, 3.201, 2400, 39.573, 40.599, 1.026, 12288, 0, 40.599, 42.726, 2.128, 1800, 42.726, 43.756, 1.03, 16384, 0,    12.756,
 32, 239, 32, 32, 33.504, 1.504, 17408, 0, 33.504, 36.296, 2.792, 1777, 36.296, 37.465, 1.169, 17408, 0, 37.465, 40.904, 3.438, 2550, 40.904, 41.934, 1.03, 12288, 0, 41.934, 44.07, 2.136, 1800, 44.07, 45.101, 1.031, 16384, 0,    13.101,
 33, 239, 33, 33, 34.597, 1.597, 16384, 0, 34.597, 37.557, 2.961, 1659, 37.557, 38.583, 1.026, 16384, 0, 38.583, 41.789, 3.207, 2400, 41.789, 42.959, 1.169, 12288, 0, 42.959, 45.111, 2.152, 1800, 45.111, 46.137, 1.026, 16384, 0,    13.137,
 34, 239, 34, 34, 35.623, 1.623, 15360, 0, 35.623, 38.334, 2.711, 1522, 38.334, 39.543, 1.209, 15360, 0, 39.543, 42.586, 3.043, 2250, 42.586, 43.9, 1.313, 11264, 0, 43.9, 46.03, 2.13, 1650, 46.03, 47.033, 1.003, 14336, 0,    13.033,
 35, 239, 35, 35, 36.647, 1.647, 15360, 0, 36.647, 39.559, 2.912, 1502, 39.559, 40.519, 0.96, 15360, 0, 40.519, 43.908, 3.389, 2250, 43.908, 44.848, 0.941, 11264, 0, 44.848, 47.074, 2.226, 1650, 47.074, 47.977, 0.903, 14336, 0,    12.977,
 36, 239, 36, 36, 37.807, 1.807, 17408, 0, 37.807, 40.672, 2.865, 1748, 40.672, 41.76, 1.088, 17408, 0, 41.76, 45.195, 3.435, 2550, 45.195, 46.228, 1.033, 12288, 0, 46.228, 48.369, 2.141, 1800, 48.369, 49.395, 1.026, 16384, 0,    13.395,
 37, 239, 37, 37, 38.904, 1.904, 16384, 0, 38.904, 41.789, 2.886, 1668, 41.789, 42.814, 1.025, 16384, 0, 42.814, 46.011, 3.196, 2400, 46.011, 47.252, 1.242, 12288, 0, 47.252, 49.394, 2.141, 1800, 49.394, 50.42, 1.026, 16384, 0,    13.420,
 38, 239, 38, 38, 39.791, 1.791, 13312, 0, 39.791, 42.42, 2.629, 1310, 42.42, 43.65, 1.23, 13312, 0, 43.65, 46.507, 2.856, 1950, 46.507, 48.028, 1.522, 9216, 0, 48.028, 49.977, 1.949, 1350, 49.977, 51.193, 1.216, 12288, 0,    13.193,
 39, 239, 39, 39, 40.884, 1.884, 16384, 0, 40.884, 44.02, 3.136, 1669, 44.02, 45.049, 1.029, 16384, 0, 45.049, 48.395, 3.346, 2400, 48.395, 49.425, 1.03, 12288, 0, 49.425, 51.567, 2.141, 1800, 51.567, 52.599, 1.032, 16384, 0,    13.599,
