Workload_ID,    App_ID,SubmitTime,Tr:StartTime,Tr:EndTime,Tr:NetworkTime,   Tr:Size,Tr:Channel,Pr:StartTime,Pr:EndTime,Pr:CPUTime,   Pr:Size,Tr:StartTime,Tr:EndTime,Tr:NetworkTime,   Tr:Size,Tr:Channel,ResponseTime,
 0, 624, 0, 0, 1.04, 1.04, 11264, 0, 1.04, 3.186, 2.146, 1178, 3.186, 4.127, 0.941, 11264, 0,     4.127,
 1, 624, 1, 1, 1.971, 0.971, 10240, 0, 1.971, 3.787, 1.817, 1000, 3.787, 4.98, 1.192, 10240, 0,     3.980,
 2, 624, 2, 2, 2.845, 0.845, 9216, 0, 2.845, 4.826, 1.981, 900, 4.826, 5.748, 0.921, 9216, 0,     3.748,
 3, 624, 3, 3, 4.221, 1.221, 13312, 0, 4.221, 6.609, 2.389, 1304, 6.609, 7.724, 1.115, 13312, 0,     4.724,
 4, 624, 4, 4, 5.152, 1.152, 10240, 0, 5.152, 7.054, 1.901, 1044, 7.054, 8.586, 1.532, 10240, 0,     4.586,
 5, 624, 5, 5, 6.186, 1.186, 11264, 0, 6.186, 8.759, 2.572, 1178, 8.759, 9.699, 0.941, 11264, 0,     4.699,
 6, 624, 6, 6, 7.034, 1.034, 9216, 0, 7.034, 8.789, 1.755, 950, 8.789, 10.47, 1.681, 9216, 0,     4.470,
 7, 624, 7, 7, 7.778, 0.778, 8192, 0, 7.778, 10.376, 2.597, 887, 10.376, 11.157, 0.781, 8192, 0,     4.157,
 8, 624, 8, 8, 8.937, 0.937, 10240, 0, 8.937, 10.778, 1.841, 1012, 10.778, 12.01, 1.232, 10240, 0,     4.010,
 9, 624, 9, 9, 9.751, 0.751, 8192, 0, 9.751, 11.987, 2.236, 886, 11.987, 12.694, 0.707, 8192, 0,     3.694,
 10, 624, 10, 10, 10.845, 0.845, 9216, 0, 10.845, 12.579, 1.734, 954, 12.579, 13.462, 0.882, 9216, 0,     3.462,
 11, 624, 11, 11, 11.937, 0.937, 10240, 0, 11.937, 13.807, 1.869, 1002, 13.807, 14.665, 0.859, 10240, 0,     3.665,
 12, 624, 12, 12, 12.937, 0.937, 10240, 0, 12.937, 14.875, 1.938, 1059, 14.875, 15.735, 0.859, 10240, 0,     3.735,
 13, 624, 13, 13, 14.216, 1.216, 13312, 0, 14.216, 16.576, 2.359, 1301, 16.576, 17.695, 1.119, 13312, 0,     4.695,
 14, 624, 14, 14, 15.333, 1.333, 12288, 0, 15.333, 17.538, 2.204, 1212, 17.538, 18.724, 1.187, 12288, 0,     4.724,
 15, 624, 15, 15, 16.171, 1.171, 9216, 0, 16.171, 18.328, 2.156, 962, 18.328, 19.492, 1.164, 9216, 0,     4.492,
 16, 624, 16, 16, 17.291, 1.291, 12288, 0, 17.291, 19.761, 2.47, 1221, 19.761, 20.791, 1.029, 12288, 0,     4.791,
 17, 624, 17, 17, 18.13, 1.13, 9216, 0, 18.13, 20.11, 1.98, 980, 20.11, 21.561, 1.451, 9216, 0,     4.561,
 18, 624, 18, 18, 18.976, 0.976, 9216, 0, 18.976, 21.412, 2.436, 907, 21.412, 22.329, 0.918, 9216, 0,     4.329,
 19, 624, 19, 19, 19.937, 0.937, 10240, 0, 19.937, 22.019, 2.083, 1051, 22.019, 23.186, 1.166, 10240, 0,     4.186,
 20, 624, 20, 20, 20.945, 0.945, 10240, 0, 20.945, 23.359, 2.414, 1069, 23.359, 24.214, 0.855, 10240, 0,     4.214,
 21, 624, 21, 21, 21.938, 0.938, 10240, 0, 21.938, 24.002, 2.064, 1089, 24.002, 25.068, 1.066, 10240, 0,     4.068,
 22, 624, 22, 22, 22.845, 0.845, 9216, 0, 22.845, 25.029, 2.184, 909, 25.029, 25.836, 0.807, 9216, 0,     3.836,
 23, 624, 23, 23, 24.038, 1.038, 11264, 0, 24.038, 26.145, 2.108, 1156, 26.145, 27.086, 0.94, 11264, 0,     4.086,
 24, 624, 24, 24, 25.062, 1.062, 11264, 0, 25.062, 27.153, 2.091, 1152, 27.153, 28.096, 0.943, 11264, 0,     4.096,
 25, 624, 25, 25, 26.093, 1.093, 11264, 0, 26.093, 28.266, 2.173, 1163, 28.266, 29.215, 0.949, 11264, 0,     4.215,
 26, 624, 26, 26, 27.031, 1.031, 10240, 0, 27.031, 29.023, 1.992, 1029, 29.023, 30.069, 1.046, 10240, 0,     4.069,
 27, 624, 27, 27, 27.874, 0.874, 9216, 0, 27.874, 30.009, 2.135, 959, 30.009, 30.846, 0.837, 9216, 0,     3.846,
 28, 624, 28, 28, 29.123, 1.123, 12288, 0, 29.123, 31.32, 2.197, 1205, 31.32, 32.347, 1.027, 12288, 0,     4.347,
 29, 624, 29, 29, 29.969, 0.969, 9216, 0, 29.969, 31.775, 1.806, 972, 31.775, 33.117, 1.341, 9216, 0,     4.117,
 30, 624, 30, 30, 30.947, 0.947, 10240, 0, 30.947, 33.221, 2.275, 1046, 33.221, 34.085, 0.864, 10240, 0,     4.085,
 31, 624, 31, 31, 32.133, 1.133, 12288, 0, 32.133, 34.357, 2.224, 1223, 34.357, 35.389, 1.032, 12288, 0,     4.389,
 32, 624, 32, 32, 33.251, 1.251, 12288, 0, 33.251, 35.532, 2.28, 1252, 35.532, 36.558, 1.026, 12288, 0,     4.558,
 33, 624, 33, 33, 34.09, 1.09, 9216, 0, 34.09, 36.05, 1.96, 928, 36.05, 37.327, 1.277, 9216, 0,     4.327,
 34, 624, 34, 34, 35.213, 1.213, 12288, 0, 35.213, 37.781, 2.568, 1238, 37.781, 38.814, 1.033, 12288, 0,     4.814,
 35, 624, 35, 35, 36.33, 1.33, 12288, 0, 36.33, 38.682, 2.352, 1290, 38.682, 39.838, 1.156, 12288, 0,     4.838,
 36, 624, 36, 36, 37.455, 1.455, 12288, 0, 37.455, 40.1, 2.645, 1270, 40.1, 41.126, 1.026, 12288, 0,     5.126,
 37, 624, 37, 37, 38.479, 1.479, 11264, 0, 38.479, 40.804, 2.324, 1167, 40.804, 42.065, 1.262, 11264, 0,     5.065,
 38, 624, 38, 38, 39.322, 1.322, 9216, 0, 39.322, 41.9, 2.578, 981, 41.9, 42.839, 0.939, 9216, 0,     4.839,
 39, 624, 39, 39, 40.444, 1.444, 12288, 0, 40.444, 43.147, 2.703, 1288, 43.147, 44.173, 1.026, 12288, 0,     5.173,
 40, 624, 40, 40, 41.283, 1.283, 9216, 0, 41.283, 43.611, 2.327, 938, 43.611, 44.944, 1.333, 9216, 0,     4.944,
 41, 624, 41, 41, 42.503, 1.503, 13312, 0, 42.503, 45.542, 3.039, 1310, 45.542, 46.658, 1.115, 13312, 0,     5.658,
 42, 624, 42, 42, 43.62, 1.62, 12288, 0, 43.62, 45.911, 2.291, 1255, 45.911, 47.687, 1.776, 12288, 0,     5.687,
 43, 624, 43, 43, 44.458, 1.458, 9216, 0, 44.458, 47.258, 2.8, 941, 47.258, 48.455, 1.197, 9216, 0,     5.455,
 44, 624, 44, 44, 45.576, 1.576, 12288, 0, 45.576, 48.279, 2.703, 1296, 48.279, 49.479, 1.2, 12288, 0,     5.479,
