Workload_ID,    App_ID,SubmitTime,Tr:StartTime,Tr:EndTime,Tr:NetworkTime,   Tr:Size,Tr:Channel,Pr:StartTime,Pr:EndTime,Pr:CPUTime,   Pr:Size,Tr:StartTime,Tr:EndTime,Tr:NetworkTime,   Tr:Size,Tr:Channel,Pr:StartTime,Pr:EndTime,Pr:CPUTime,   Pr:Size,Tr:StartTime,Tr:EndTime,Tr:NetworkTime,   Tr:Size,Tr:Channel,ResponseTime,
 0, 273, 0, 0, 1.105, 1.105, 14336, 0, 1.105, 3.383, 2.278, 2222, 3.383, 4.516, 1.133, 11264, 0, 4.516, 6.786, 2.271, 1650, 6.786, 7.81, 1.024, 14336, 0,     7.810,
 1, 273, 1, 1, 2.138, 1.138, 13312, 0, 2.138, 4.159, 2.021, 1971, 4.159, 5.437, 1.278, 9216, 0, 5.437, 7.283, 1.845, 1350, 7.283, 8.696, 1.414, 12288, 0,     7.696,
 2, 273, 2, 2, 3.086, 1.086, 12288, 0, 3.086, 5.346, 2.26, 1912, 5.346, 6.359, 1.013, 9216, 0, 6.359, 8.649, 2.291, 1350, 8.649, 9.574, 0.925, 12288, 0,     7.574,
 3, 273, 3, 3, 4.114, 1.114, 13312, 0, 4.114, 6.192, 2.078, 1980, 6.192, 7.283, 1.09, 9216, 0, 7.283, 9.136, 1.854, 1350, 9.136, 10.452, 1.315, 12288, 0,     7.452,
 4, 273, 4, 4, 4.983, 0.983, 11264, 0, 4.983, 7.16, 2.177, 1761, 7.16, 8.106, 0.946, 8192, 0, 8.106, 10.295, 2.189, 1200, 10.295, 11.185, 0.89, 10240, 0,     7.185,
 5, 273, 5, 5, 5.947, 0.947, 12288, 0, 5.947, 8.161, 2.214, 1920, 8.161, 9.092, 0.931, 9216, 0, 9.092, 10.997, 1.905, 1350, 10.997, 12.064, 1.067, 12288, 0,     7.064,
 6, 273, 6, 6, 7.03, 1.03, 13312, 0, 7.03, 9.215, 2.186, 1987, 9.215, 10.143, 0.928, 9216, 0, 10.143, 12.143, 2, 1350, 12.143, 13.021, 0.878, 12288, 0,     7.021,
 7, 273, 7, 7, 7.898, 0.898, 11264, 0, 7.898, 9.92, 2.022, 1716, 9.92, 10.971, 1.051, 8192, 0, 10.971, 12.647, 1.675, 1200, 12.647, 13.759, 1.112, 10240, 0,     6.759,
 8, 273, 8, 8, 8.953, 0.953, 12288, 0, 8.953, 11.204, 2.251, 1940, 11.204, 12.133, 0.929, 9216, 0, 12.133, 14, 1.867, 1350, 14, 14.878, 0.878, 12288, 0,     6.878,
 9, 273, 9, 9, 10.033, 1.033, 13312, 0, 10.033, 12.169, 2.135, 2076, 12.169, 13.207, 1.038, 10240, 0, 13.207, 15.265, 2.058, 1500, 15.265, 16.219, 0.954, 13312, 0,     7.219,
 10, 273, 10, 10, 10.9, 0.9, 11264, 0, 10.9, 13.02, 2.12, 1756, 13.02, 14.026, 1.006, 8192, 0, 14.026, 15.667, 1.641, 1200, 15.667, 16.95, 1.284, 10240, 0,     6.950,
 11, 273, 11, 11, 12.109, 1.109, 14336, 0, 12.109, 14.434, 2.326, 2210, 14.434, 15.567, 1.132, 11264, 0, 15.567, 17.828, 2.261, 1650, 17.828, 18.859, 1.031, 14336, 0,     7.859,
 12, 273, 12, 12, 13.213, 1.213, 14336, 0, 13.213, 15.377, 2.164, 2111, 15.377, 16.592, 1.215, 10240, 0, 16.592, 18.645, 2.053, 1500, 18.645, 19.812, 1.167, 13312, 0,     7.812,
 13, 273, 13, 13, 14.237, 1.237, 13312, 0, 14.237, 16.483, 2.246, 1998, 16.483, 17.519, 1.036, 9216, 0, 17.519, 19.692, 2.173, 1350, 19.692, 20.698, 1.006, 12288, 0,     7.698,
 14, 273, 14, 14, 15.104, 1.104, 11264, 0, 15.104, 17.164, 2.06, 1743, 17.164, 18.338, 1.174, 8192, 0, 18.338, 20.288, 1.95, 1200, 20.288, 21.43, 1.142, 10240, 0,     7.430,
 15, 273, 15, 15, 16.05, 1.05, 12288, 0, 16.05, 18.402, 2.352, 1860, 18.402, 19.339, 0.937, 9216, 0, 19.339, 21.551, 2.212, 1350, 21.551, 22.434, 0.884, 12288, 0,     7.434,
 16, 273, 16, 16, 17.154, 1.154, 14336, 0, 17.154, 19.385, 2.231, 2166, 19.385, 20.422, 1.038, 10240, 0, 20.422, 22.464, 2.042, 1500, 22.464, 23.417, 0.953, 13312, 0,     7.417,
 17, 273, 17, 17, 18.02, 1.02, 11264, 0, 18.02, 20.244, 2.224, 1783, 20.244, 21.244, 1, 8192, 0, 21.244, 23.2, 1.956, 1200, 23.2, 24.158, 0.958, 10240, 0,     7.158,
 18, 273, 18, 18, 18.808, 0.808, 10240, 0, 18.808, 21, 2.192, 1574, 21, 21.961, 0.961, 7168, 0, 21.961, 23.907, 1.945, 1050, 23.907, 24.82, 0.914, 9216, 0,     6.820,
 19, 273, 19, 19, 20.026, 1.026, 13312, 0, 20.026, 22.335, 2.309, 2039, 22.335, 23.369, 1.035, 10240, 0, 23.369, 25.431, 2.061, 1500, 25.431, 26.381, 0.951, 13312, 0,     7.381,
 20, 273, 20, 20, 21.136, 1.136, 14336, 0, 21.136, 23.391, 2.255, 2189, 23.391, 24.425, 1.034, 10240, 0, 24.425, 26.476, 2.051, 1500, 26.476, 27.427, 0.951, 13312, 0,     7.427,
 21, 273, 21, 21, 22.165, 1.165, 13312, 0, 22.165, 24.494, 2.328, 2088, 24.494, 25.524, 1.03, 10240, 0, 25.524, 27.581, 2.057, 1500, 27.581, 28.532, 0.951, 13312, 0,     7.532,
