Workload_ID,    App_ID,SubmitTime,Tr:StartTime,Tr:EndTime,Tr:NetworkTime,   Tr:Size,Tr:Channel,Pr:StartTime,Pr:EndTime,Pr:CPUTime,   Pr:Size,Tr:StartTime,Tr:EndTime,Tr:NetworkTime,   Tr:Size,Tr:Channel,Pr:StartTime,Pr:EndTime,Pr:CPUTime,   Pr:Size,Tr:StartTime,Tr:EndTime,Tr:NetworkTime,   Tr:Size,Tr:Channel,Pr:StartTime,Pr:EndTime,Pr:CPUTime,   Pr:Size,Tr:StartTime,Tr:EndTime,Tr:NetworkTime,   Tr:Size,Tr:Channel,ResponseTime,
 0, 829, 0, 0, 0.844, 0.844, 9216, 0, 0.844, 2.563, 1.719, 946, 2.563, 3.333, 0.77, 9216, 0, 3.333, 4.969, 1.636, 1350, 4.969, 5.654, 0.685, 6144, 0, 5.654, 7.105, 1.451, 900, 7.105, 7.79, 0.685, 8192, 0,     7.790,
 1, 829, 1, 1, 2.04, 1.04, 11264, 0, 2.04, 4.199, 2.159, 1188, 4.199, 5.14, 0.941, 11264, 0, 5.14, 7.143, 2.003, 1650, 7.143, 8.055, 0.912, 8192, 0, 8.055, 9.994, 1.939, 1200, 9.994, 10.849, 0.855, 10240, 0,     9.849,
 2, 829, 2, 2, 2.878, 0.878, 9216, 0, 2.878, 4.626, 1.748, 958, 4.626, 5.917, 1.291, 9216, 0, 5.917, 7.552, 1.635, 1350, 7.552, 8.738, 1.185, 6144, 0, 8.738, 10.199, 1.462, 900, 10.199, 11.532, 1.333, 8192, 0,     9.532,
 3, 829, 3, 3, 4.128, 1.128, 12288, 0, 4.128, 6.411, 2.283, 1217, 6.411, 7.437, 1.026, 12288, 0, 7.437, 9.618, 2.181, 1800, 9.618, 10.644, 1.026, 9216, 0, 10.644, 12.831, 2.186, 1350, 12.831, 13.857, 1.026, 12288, 0,    10.857,
 4, 829, 4, 4, 5.064, 1.064, 10240, 0, 5.064, 6.939, 1.875, 1030, 6.939, 8.29, 1.351, 10240, 0, 8.29, 10.118, 1.828, 1500, 10.118, 11.44, 1.322, 7168, 0, 11.44, 13.151, 1.71, 1050, 13.151, 14.626, 1.475, 9216, 0,    10.626,
 5, 829, 5, 5, 5.902, 0.902, 9216, 0, 5.902, 8.207, 2.305, 983, 8.207, 9.058, 0.852, 9216, 0, 9.058, 11.254, 2.196, 1350, 11.254, 12.123, 0.869, 6144, 0, 12.123, 14.295, 2.172, 900, 14.295, 15.308, 1.014, 8192, 0,    10.308,
 6, 829, 6, 6, 6.751, 0.751, 8192, 0, 6.751, 8.555, 1.804, 881, 8.555, 9.746, 1.192, 8192, 0, 9.746, 11.573, 1.826, 1200, 11.573, 12.806, 1.233, 6144, 0, 12.806, 14.611, 1.805, 900, 14.611, 15.991, 1.38, 8192, 0,     9.991,
 7, 829, 7, 7, 7.937, 0.937, 10240, 0, 7.937, 10.169, 2.232, 1080, 10.169, 11.025, 0.855, 10240, 0, 11.025, 13.077, 2.052, 1500, 13.077, 13.877, 0.799, 7168, 0, 13.877, 16, 2.123, 1050, 16, 16.77, 0.77, 9216, 0,     9.770,
 8, 829, 8, 8, 9.03, 1.03, 11264, 0, 9.03, 11.139, 2.109, 1158, 11.139, 12.086, 0.947, 11264, 0, 12.086, 14.083, 1.997, 1650, 14.083, 14.996, 0.912, 8192, 0, 14.996, 16.937, 1.941, 1200, 16.937, 17.793, 0.855, 10240, 0,     9.793,
 9, 829, 9, 9, 9.775, 0.775, 8192, 0, 9.775, 11.792, 2.017, 893, 11.792, 12.776, 0.984, 8192, 0, 12.776, 14.537, 1.762, 1200, 14.537, 15.678, 1.141, 6144, 0, 15.678, 17.456, 1.778, 900, 17.456, 18.475, 1.019, 8192, 0,     9.475,
 10, 829, 10, 10, 11.129, 1.129, 12288, 0, 11.129, 13.479, 2.35, 1285, 13.479, 14.505, 1.026, 12288, 0, 14.505, 16.697, 2.192, 1800, 16.697, 17.73, 1.034, 9216, 0, 17.73, 19.913, 2.183, 1350, 19.913, 20.949, 1.036, 12288, 0,    10.949,
 11, 829, 11, 11, 12.153, 1.153, 11264, 0, 12.153, 14.285, 2.132, 1167, 14.285, 15.443, 1.159, 11264, 0, 15.443, 17.456, 2.013, 1650, 17.456, 18.641, 1.184, 8192, 0, 18.641, 20.594, 1.954, 1200, 20.594, 21.803, 1.208, 10240, 0,    10.803,
