Workload_ID,    App_ID,SubmitTime,Tr:StartTime,Tr:EndTime,Tr:NetworkTime,   Tr:Size,Tr:Channel,Pr:StartTime,Pr:EndTime,Pr:CPUTime,   Pr:Size,Tr:StartTime,Tr:EndTime,Tr:NetworkTime,   Tr:Size,Tr:Channel,Pr:StartTime,Pr:EndTime,Pr:CPUTime,   Pr:Size,Tr:StartTime,Tr:EndTime,Tr:NetworkTime,   Tr:Size,Tr:Channel,Pr:StartTime,Pr:EndTime,Pr:CPUTime,   Pr:Size,Tr:StartTime,Tr:EndTime,Tr:NetworkTime,   Tr:Size,Tr:Channel,ResponseTime,
 0, 824, 0, 0, 1.115, 1.115, 13312, 0, 1.115, 3.445, 2.33, 1399, 3.445, 4.471, 1.026, 13312, 0, 4.471, 6.657, 2.185, 1950, 6.657, 7.58, 0.924, 9216, 0, 7.58, 9.59, 2.01, 1350, 9.59, 10.538, 0.947, 12288, 0,    10.538,
 1, 824, 1, 1, 1.969, 0.969, 10240, 0, 1.969, 3.735, 1.766, 1060, 3.735, 5.259, 1.524, 10240, 0, 5.259, 6.939, 1.68, 1500, 6.939, 8.3, 1.361, 7168, 0, 8.3, 9.861, 1.561, 1050, 9.861, 11.247, 1.386, 9216, 0,    10.247,
 3, 824, 3, 3, 3.893, 0.893, 9216, 0, 3.893, 5.557, 1.664, 999, 5.557, 6.271, 0.714, 9216, 0, 6.271, 8.156, 1.885, 1350, 8.156, 8.915, 0.759, 6144, 0, 8.915, 10.928, 2.013, 900, 10.928, 11.882, 0.954, 8192, 0,     8.882,
 2, 824, 2, 2, 3.115, 1.115, 13312, 0, 3.115, 5.734, 2.619, 1366, 5.734, 7.295, 1.561, 13312, 0, 7.295, 9.457, 2.162, 1950, 9.457, 10.389, 0.932, 9216, 0, 10.389, 12.388, 1.998, 1350, 12.388, 13.335, 0.947, 12288, 0,    11.335,
 5, 824, 5, 5, 6.058, 1.058, 10240, 0, 6.058, 7.844, 1.785, 1072, 7.844, 8.634, 0.79, 10240, 0, 8.634, 10.301, 1.667, 1500, 10.301, 11.11, 0.808, 7168, 0, 11.11, 12.666, 1.557, 1050, 12.666, 14.044, 1.377, 9216, 0,     9.044,
 4, 824, 4, 4, 5.205, 1.205, 14336, 0, 5.205, 7.923, 2.718, 1419, 7.923, 9.736, 1.814, 14336, 0, 9.736, 12.064, 2.328, 2100, 12.064, 13.09, 1.026, 10240, 0, 13.09, 15.326, 2.236, 1500, 15.326, 16.352, 1.026, 13312, 0,    12.352,
 7, 824, 7, 7, 8.021, 1.021, 10240, 0, 8.021, 9.732, 1.711, 1027, 9.732, 10.528, 0.796, 10240, 0, 10.528, 12.193, 1.666, 1500, 12.193, 13.817, 1.624, 7168, 0, 13.817, 15.369, 1.552, 1050, 15.369, 17.061, 1.692, 9216, 0,    10.061,
 6, 824, 6, 6, 7.168, 1.168, 13312, 0, 7.168, 10.065, 2.897, 1325, 10.065, 11.553, 1.488, 13312, 0, 11.553, 14.237, 2.685, 1950, 14.237, 15.165, 0.928, 9216, 0, 15.165, 17.324, 2.159, 1350, 17.324, 18.276, 0.952, 12288, 0,    12.276,
 8, 824, 8, 8, 9.221, 1.221, 14336, 0, 9.221, 12.135, 2.915, 1439, 12.135, 13.24, 1.105, 14336, 0, 13.24, 15.576, 2.336, 2100, 15.576, 16.602, 1.026, 10240, 0, 16.602, 18.835, 2.233, 1500, 18.835, 19.868, 1.032, 13312, 0,    11.868,
 9, 824, 9, 9, 10.33, 1.33, 13312, 0, 10.33, 12.515, 2.185, 1314, 12.515, 14.264, 1.748, 13312, 0, 14.264, 16.424, 2.16, 1950, 16.424, 17.523, 1.1, 9216, 0, 17.523, 19.522, 1.999, 1350, 19.522, 20.816, 1.294, 12288, 0,    11.816,
 11, 824, 11, 11, 12.208, 1.208, 10240, 0, 12.208, 14.195, 1.987, 1008, 14.195, 15.052, 0.857, 10240, 0, 15.052, 17.242, 2.19, 1500, 17.242, 18.24, 0.999, 7168, 0, 18.24, 20.396, 2.156, 1050, 20.396, 21.528, 1.131, 9216, 0,    10.528,
 10, 824, 10, 10, 11.354, 1.354, 12288, 0, 11.354, 14.295, 2.94, 1294, 14.295, 16.001, 1.706, 12288, 0, 16.001, 18.423, 2.422, 1800, 18.423, 19.346, 0.924, 9216, 0, 19.346, 21.528, 2.181, 1350, 21.528, 22.475, 0.947, 12288, 0,    12.475,
 12, 824, 12, 12, 13.064, 1.064, 10240, 0, 13.064, 15.912, 2.848, 1031, 15.912, 16.789, 0.876, 10240, 0, 16.789, 18.918, 2.13, 1500, 18.918, 20.063, 1.145, 7168, 0, 20.063, 21.955, 1.892, 1050, 21.955, 23.184, 1.229, 9216, 0,    11.184,
 13, 824, 13, 13, 14.173, 1.173, 13312, 0, 14.173, 16.55, 2.377, 1353, 16.55, 17.813, 1.262, 13312, 0, 17.813, 20.594, 2.782, 1950, 20.594, 21.518, 0.923, 9216, 0, 21.518, 23.526, 2.009, 1350, 23.526, 24.474, 0.947, 12288, 0,    11.474,
 14, 824, 14, 14, 15.033, 1.033, 10240, 0, 15.033, 17.686, 2.653, 1057, 17.686, 18.6, 0.914, 10240, 0, 18.6, 20.594, 1.994, 1500, 20.594, 22.244, 1.649, 7168, 0, 22.244, 23.797, 1.554, 1050, 23.797, 25.182, 1.385, 9216, 0,    11.182,
 16, 824, 16, 16, 17.167, 1.167, 12288, 0, 17.167, 19.803, 2.636, 1270, 19.803, 20.753, 0.95, 12288, 0, 20.753, 22.753, 2, 1800, 22.753, 23.676, 0.924, 9216, 0, 23.676, 25.685, 2.009, 1350, 25.685, 26.641, 0.956, 12288, 0,    10.641,
 15, 824, 15, 15, 16.142, 1.142, 13312, 0, 16.142, 18.743, 2.601, 1316, 18.743, 19.769, 1.026, 13312, 0, 19.769, 22.773, 3.003, 1950, 22.773, 24.598, 1.825, 9216, 0, 24.598, 26.609, 2.011, 1350, 26.609, 27.587, 0.978, 12288, 0,    12.587,
 17, 824, 17, 17, 18.105, 1.105, 11264, 0, 18.105, 20.671, 2.566, 1157, 20.671, 21.619, 0.948, 11264, 0, 21.619, 24.585, 2.966, 1650, 24.585, 25.417, 0.832, 8192, 0, 25.417, 27.462, 2.045, 1200, 27.462, 28.374, 0.913, 10240, 0,    11.374,
 18, 824, 18, 18, 19.302, 1.302, 14336, 0, 19.302, 22.193, 2.891, 1425, 22.193, 23.298, 1.105, 14336, 0, 23.298, 25.627, 2.329, 2100, 25.627, 26.653, 1.026, 10240, 0, 26.653, 28.879, 2.226, 1500, 28.879, 29.905, 1.026, 13312, 0,    11.905,
 19, 824, 19, 19, 20.241, 1.241, 11264, 0, 20.241, 22.554, 2.313, 1129, 22.554, 24.17, 1.616, 11264, 0, 24.17, 26.419, 2.249, 1650, 26.419, 27.482, 1.063, 8192, 0, 27.482, 29.264, 1.782, 1200, 29.264, 30.693, 1.428, 10240, 0,    11.693,
 20, 824, 20, 20, 21.435, 1.435, 14336, 0, 21.435, 24.546, 3.11, 1412, 24.546, 25.65, 1.104, 14336, 0, 25.65, 27.982, 2.332, 2100, 27.982, 29.008, 1.026, 10240, 0, 29.008, 31.221, 2.213, 1500, 31.221, 32.247, 1.026, 13312, 0,    12.247,
 21, 824, 21, 21, 22.545, 1.545, 13312, 0, 22.545, 24.765, 2.22, 1323, 24.765, 26.674, 1.909, 13312, 0, 26.674, 28.841, 2.166, 1950, 28.841, 29.93, 1.089, 9216, 0, 29.93, 31.939, 2.01, 1350, 31.939, 33.192, 1.253, 12288, 0,    12.192,
 22, 824, 22, 22, 23.398, 1.398, 10240, 0, 23.398, 26.322, 2.924, 1066, 26.322, 27.462, 1.14, 10240, 0, 27.462, 29.662, 2.2, 1500, 29.662, 30.647, 0.984, 7168, 0, 30.647, 32.776, 2.129, 1050, 32.776, 33.901, 1.125, 9216, 0,    11.901,
 23, 824, 23, 23, 24.507, 1.507, 13312, 0, 24.507, 27.068, 2.56, 1382, 27.068, 28.495, 1.427, 13312, 0, 28.495, 31.016, 2.521, 1950, 31.016, 31.939, 0.923, 9216, 0, 31.939, 33.957, 2.017, 1350, 33.957, 34.905, 0.948, 12288, 0,    11.905,
 24, 824, 24, 24, 25.702, 1.702, 14336, 0, 25.702, 28.662, 2.96, 1401, 28.662, 29.766, 1.105, 14336, 0, 29.766, 32.1, 2.333, 2100, 32.1, 33.128, 1.028, 10240, 0, 33.128, 35.357, 2.229, 1500, 35.357, 36.383, 1.026, 13312, 0,    12.383,
 25, 824, 25, 25, 26.821, 1.821, 13312, 0, 26.821, 29.237, 2.415, 1302, 29.237, 30.79, 1.554, 13312, 0, 30.79, 33.194, 2.403, 1950, 33.194, 34.118, 0.924, 9216, 0, 34.118, 36.118, 2, 1350, 36.118, 37.333, 1.215, 12288, 0,    12.333,
 27, 824, 27, 27, 28.869, 1.869, 10240, 0, 28.869, 30.957, 2.088, 1033, 30.957, 31.747, 0.79, 10240, 0, 31.747, 33.765, 2.019, 1500, 33.765, 34.834, 1.069, 7168, 0, 34.834, 36.912, 2.077, 1050, 36.912, 38.042, 1.13, 9216, 0,    11.042,
 28, 824, 28, 28, 29.642, 1.642, 9216, 0, 29.642, 32.579, 2.937, 967, 32.579, 33.566, 0.987, 9216, 0, 33.566, 35.273, 1.707, 1350, 35.273, 35.889, 0.616, 6144, 0, 35.889, 37.451, 1.562, 900, 37.451, 38.672, 1.221, 8192, 0,    10.672,
 26, 824, 26, 26, 28.016, 2.016, 14336, 0, 28.016, 31.056, 3.04, 1437, 31.056, 32.849, 1.793, 14336, 0, 32.849, 35.527, 2.677, 2100, 35.527, 36.913, 1.386, 10240, 0, 36.913, 39.139, 2.226, 1500, 39.139, 40.166, 1.026, 13312, 0,    14.166,
 29, 824, 29, 29, 30.581, 1.581, 11264, 0, 30.581, 33.028, 2.447, 1179, 33.028, 34.433, 1.405, 11264, 0, 34.433, 37.105, 2.672, 1650, 37.105, 37.926, 0.821, 8192, 0, 37.926, 39.704, 1.777, 1200, 39.704, 40.953, 1.25, 10240, 0,    11.953,
 30, 824, 30, 30, 31.434, 1.434, 10240, 0, 31.434, 34.277, 2.843, 1008, 34.277, 35.22, 0.943, 10240, 0, 35.22, 37.193, 1.973, 1500, 37.193, 38.643, 1.45, 7168, 0, 38.643, 40.694, 2.051, 1050, 40.694, 41.662, 0.968, 9216, 0,    11.662,
 32, 824, 32, 32, 33.226, 1.226, 10240, 0, 33.226, 36.067, 2.841, 1075, 36.067, 36.883, 0.816, 10240, 0, 36.883, 38.868, 1.985, 1500, 38.868, 39.587, 0.719, 7168, 0, 39.587, 41.258, 1.671, 1050, 41.258, 42.371, 1.113, 9216, 0,    10.371,
 31, 824, 31, 31, 32.373, 1.373, 11264, 0, 32.373, 34.903, 2.53, 1126, 34.903, 36.087, 1.184, 11264, 0, 36.087, 38.938, 2.851, 1650, 38.938, 40.406, 1.468, 8192, 0, 40.406, 42.47, 2.064, 1200, 42.47, 43.26, 0.79, 10240, 0,    12.260,
 33, 824, 33, 33, 34.084, 1.084, 10240, 0, 34.084, 36.699, 2.615, 1076, 36.699, 37.67, 0.971, 10240, 0, 37.67, 40.534, 2.863, 1500, 40.534, 41.252, 0.719, 7168, 0, 41.252, 42.823, 1.571, 1050, 42.823, 43.969, 1.145, 9216, 0,    10.969,
 34, 824, 34, 34, 35.108, 1.108, 12288, 0, 35.108, 38.175, 3.067, 1265, 38.175, 39.122, 0.947, 12288, 0, 39.122, 41.12, 1.998, 1800, 41.12, 42.182, 1.062, 9216, 0, 42.182, 44.469, 2.287, 1350, 44.469, 45.426, 0.957, 12288, 0,    11.426,
 35, 824, 35, 35, 36.132, 1.132, 12288, 0, 36.132, 38.701, 2.569, 1201, 38.701, 40.067, 1.366, 12288, 0, 40.067, 42.552, 2.485, 1800, 42.552, 43.48, 0.927, 9216, 0, 43.48, 45.481, 2.001, 1350, 45.481, 46.43, 0.949, 12288, 0,    11.430,
 36, 824, 36, 36, 36.9, 0.9, 9216, 0, 36.9, 39.784, 2.884, 962, 39.784, 40.776, 0.992, 9216, 0, 40.776, 42.62, 1.844, 1350, 42.62, 44.094, 1.474, 6144, 0, 44.094, 45.802, 1.707, 900, 45.802, 47.063, 1.261, 8192, 0,    11.063,
