Workload_ID,    App_ID,SubmitTime,Tr:StartTime,Tr:EndTime,Tr:NetworkTime,   Tr:Size,Tr:Channel,Pr:StartTime,Pr:EndTime,Pr:CPUTime,   Pr:Size,Tr:StartTime,Tr:EndTime,Tr:NetworkTime,   Tr:Size,Tr:Channel,ResponseTime,
 0, 315, 0, 0, 1.098, 1.098, 16384, 0, 1.098, 3.326, 2.228, 1672, 3.326, 4.35, 1.024, 16384, 0,     4.350,
 1, 315, 1, 1, 2.259, 1.259, 17408, 0, 2.259, 4.646, 2.387, 1790, 4.646, 5.734, 1.088, 17408, 0,     4.734,
 2, 315, 2, 2, 3.216, 1.216, 14336, 0, 3.216, 5.206, 1.99, 1410, 5.206, 6.63, 1.424, 14336, 0,     4.630,
 3, 315, 3, 3, 4.111, 1.111, 13312, 0, 4.111, 6.474, 2.362, 1366, 6.474, 7.462, 0.988, 13312, 0,     4.462,
 4, 315, 4, 4, 5.07, 1.07, 14336, 0, 5.07, 7.185, 2.115, 1480, 7.185, 8.368, 1.183, 14336, 0,     4.368,
 5, 315, 5, 5, 6.162, 1.162, 16384, 0, 6.162, 8.653, 2.49, 1627, 8.653, 9.677, 1.024, 16384, 0,     4.677,
 6, 315, 6, 6, 6.982, 0.982, 12288, 0, 6.982, 8.853, 1.872, 1250, 8.853, 10.446, 1.593, 12288, 0,     4.446,
 8, 315, 8, 8, 8.927, 0.927, 13312, 0, 8.927, 10.751, 1.823, 1364, 10.751, 11.583, 0.832, 13312, 0,     3.583,
 7, 315, 7, 7, 8.04, 1.04, 15360, 0, 8.04, 10.761, 2.721, 1577, 10.761, 12.542, 1.782, 15360, 0,     5.542,
 9, 315, 9, 9, 9.903, 0.903, 13312, 0, 9.903, 12.492, 2.59, 1305, 12.492, 13.376, 0.884, 13312, 0,     4.376,
 10, 315, 10, 10, 10.828, 0.828, 12288, 0, 10.828, 12.492, 1.665, 1253, 12.492, 14.151, 1.659, 12288, 0,     4.151,
 11, 315, 11, 11, 11.962, 0.962, 14336, 0, 11.962, 14.38, 2.418, 1414, 14.38, 15.276, 0.896, 14336, 0,     4.276,
 12, 315, 12, 12, 13.04, 1.04, 15360, 0, 13.04, 15.103, 2.063, 1547, 15.103, 16.236, 1.134, 15360, 0,     4.236,
 13, 315, 13, 13, 14.071, 1.071, 15360, 0, 14.071, 16.464, 2.393, 1563, 16.464, 17.427, 0.962, 15360, 0,     4.427,
 14, 315, 14, 14, 15.027, 1.027, 14336, 0, 15.027, 16.994, 1.966, 1419, 16.994, 18.324, 1.331, 14336, 0,     4.324,
 15, 315, 15, 15, 16.125, 1.125, 16384, 0, 16.125, 18.615, 2.49, 1607, 18.615, 19.647, 1.032, 16384, 0,     4.647,
 16, 315, 16, 16, 17.285, 1.285, 17408, 0, 17.285, 19.569, 2.284, 1706, 19.569, 20.736, 1.167, 17408, 0,     4.736,
 17, 315, 17, 17, 18.313, 1.313, 15360, 0, 18.313, 20.623, 2.31, 1503, 20.623, 21.696, 1.073, 15360, 0,     4.696,
 18, 315, 18, 18, 19.34, 1.34, 15360, 0, 19.34, 21.571, 2.232, 1501, 21.571, 22.658, 1.087, 15360, 0,     4.658,
 19, 315, 19, 19, 20.305, 1.305, 14336, 0, 20.305, 22.542, 2.236, 1436, 22.542, 23.554, 1.013, 14336, 0,     4.554,
 20, 315, 20, 20, 21.467, 1.467, 17408, 0, 21.467, 23.879, 2.412, 1729, 23.879, 24.976, 1.097, 17408, 0,     4.976,
 21, 315, 21, 21, 22.627, 1.627, 17408, 0, 22.627, 24.958, 2.331, 1746, 24.958, 26.071, 1.112, 17408, 0,     5.071,
 22, 315, 22, 22, 23.454, 1.454, 12288, 0, 23.454, 25.559, 2.105, 1258, 25.559, 26.84, 1.281, 12288, 0,     4.840,
 23, 315, 23, 23, 24.479, 1.479, 15360, 0, 24.479, 26.979, 2.5, 1516, 26.979, 27.941, 0.963, 15360, 0,     4.941,
 24, 315, 24, 24, 25.503, 1.503, 15360, 0, 25.503, 27.568, 2.066, 1505, 27.568, 28.901, 1.333, 15360, 0,     4.901,
 25, 315, 25, 25, 26.663, 1.663, 17408, 0, 26.663, 29.288, 2.625, 1731, 29.288, 30.382, 1.094, 17408, 0,     5.382,
 26, 315, 26, 26, 27.691, 1.691, 15360, 0, 27.691, 29.717, 2.027, 1514, 29.717, 31.343, 1.626, 15360, 0,     5.343,
 27, 315, 27, 27, 28.58, 1.58, 13312, 0, 28.58, 31.026, 2.446, 1304, 31.026, 32.175, 1.149, 13312, 0,     5.175,
 28, 315, 28, 28, 29.74, 1.74, 17408, 0, 29.74, 32.133, 2.393, 1796, 32.133, 33.267, 1.134, 17408, 0,     5.267,
 29, 315, 29, 29, 30.559, 1.559, 12288, 0, 30.559, 32.752, 2.193, 1295, 32.752, 34.037, 1.285, 12288, 0,     5.037,
 30, 315, 30, 30, 31.591, 1.591, 15360, 0, 31.591, 34.226, 2.635, 1565, 34.226, 35.186, 0.96, 15360, 0,     5.186,
 31, 315, 31, 31, 32.616, 1.616, 15360, 0, 32.616, 34.819, 2.203, 1546, 34.819, 36.146, 1.327, 15360, 0,     5.146,
 32, 315, 32, 32, 33.572, 1.572, 14336, 0, 33.572, 36.225, 2.653, 1492, 36.225, 37.124, 0.899, 14336, 0,     5.124,
 33, 315, 33, 33, 34.597, 1.597, 15360, 0, 34.597, 36.827, 2.23, 1501, 36.827, 38.084, 1.257, 15360, 0,     5.084,
 34, 315, 34, 34, 35.759, 1.759, 17408, 0, 35.759, 38.505, 2.747, 1711, 38.505, 39.593, 1.088, 17408, 0,     5.593,
 35, 315, 35, 35, 36.782, 1.782, 15360, 0, 36.782, 38.887, 2.105, 1532, 38.887, 40.562, 1.675, 15360, 0,     5.562,
 36, 315, 36, 36, 37.676, 1.676, 13312, 0, 37.676, 40.316, 2.641, 1359, 40.316, 41.396, 1.08, 13312, 0,     5.396,
 37, 315, 37, 37, 38.637, 1.637, 14336, 0, 38.637, 40.828, 2.191, 1456, 40.828, 42.292, 1.464, 14336, 0,     5.292,
 38, 315, 38, 38, 39.661, 1.661, 15360, 0, 39.661, 42.331, 2.67, 1512, 42.331, 43.294, 0.963, 15360, 0,     5.294,
 39, 315, 39, 39, 40.685, 1.685, 15360, 0, 40.685, 42.926, 2.241, 1568, 42.926, 44.255, 1.329, 15360, 0,     5.255,
 40, 315, 40, 40, 41.504, 1.504, 12288, 0, 41.504, 44.061, 2.557, 1294, 44.061, 45.023, 0.961, 12288, 0,     5.023,
 41, 315, 41, 41, 42.664, 1.664, 17408, 0, 42.664, 45.251, 2.587, 1742, 45.251, 46.339, 1.088, 17408, 0,     5.339,
 42, 315, 42, 42, 43.689, 1.689, 15360, 0, 43.689, 46.102, 2.413, 1530, 46.102, 47.299, 1.197, 15360, 0,     5.299,
 43, 315, 43, 43, 44.854, 1.854, 17408, 0, 44.854, 47.599, 2.745, 1761, 47.599, 48.688, 1.089, 17408, 0,     5.688,
 44, 315, 44, 44, 46.021, 2.021, 17408, 0, 46.021, 48.432, 2.411, 1747, 48.432, 49.777, 1.345, 17408, 0,     5.777,
 45, 315, 45, 45, 46.912, 1.912, 13312, 0, 46.912, 49.413, 2.501, 1361, 49.413, 50.611, 1.198, 13312, 0,     5.611,
