Workload_ID,    App_ID,SubmitTime,Tr:StartTime,Tr:EndTime,Tr:NetworkTime,   Tr:Size,Tr:Channel,Pr:StartTime,Pr:EndTime,Pr:CPUTime,   Pr:Size,Tr:StartTime,Tr:EndTime,Tr:NetworkTime,   Tr:Size,Tr:Channel,ResponseTime,
 0, 283, 0, 0, 0.825, 0.825, 8192, 0, 0.825, 2.542, 1.717, 859, 2.542, 3.287, 0.745, 8192, 0,     3.287,
 1, 283, 1, 1, 2.04, 1.04, 10240, 0, 2.04, 4.098, 2.058, 1027, 4.098, 5.03, 0.932, 10240, 0,     4.030,
 2, 283, 2, 2, 3.064, 1.064, 10240, 0, 3.064, 5.079, 2.015, 1005, 5.079, 6.009, 0.931, 10240, 0,     4.009,
 3, 283, 3, 3, 3.883, 0.883, 8192, 0, 3.883, 5.828, 1.944, 865, 5.828, 6.754, 0.927, 8192, 0,     3.754,
 4, 283, 4, 4, 4.825, 0.825, 8192, 0, 4.825, 6.757, 1.932, 837, 6.757, 7.508, 0.75, 8192, 0,     3.508,
 5, 283, 5, 5, 6.04, 1.04, 10240, 0, 6.04, 8.21, 2.17, 1087, 8.21, 9.142, 0.932, 10240, 0,     4.142,
 6, 283, 6, 6, 7.064, 1.064, 10240, 0, 7.064, 9.181, 2.117, 1059, 9.181, 10.115, 0.934, 10240, 0,     4.115,
 7, 283, 7, 7, 8.19, 1.19, 11264, 0, 8.19, 10.573, 2.383, 1182, 10.573, 11.603, 1.029, 11264, 0,     4.603,
 8, 283, 8, 8, 9.323, 1.323, 11264, 0, 9.323, 11.572, 2.249, 1121, 11.572, 12.629, 1.057, 11264, 0,     4.629,
 9, 283, 9, 9, 10.244, 1.244, 9216, 0, 10.244, 12.532, 2.287, 972, 12.532, 13.47, 0.938, 9216, 0,     4.470,
 10, 283, 10, 10, 11.271, 1.271, 10240, 0, 11.271, 13.607, 2.337, 1015, 13.607, 14.538, 0.931, 10240, 0,     4.538,
 11, 283, 11, 11, 12.198, 1.198, 9216, 0, 12.198, 14.36, 2.162, 912, 14.36, 15.385, 1.025, 9216, 0,     4.385,
 12, 283, 12, 12, 13.222, 1.222, 10240, 0, 13.222, 15.8, 2.577, 1091, 15.8, 16.732, 0.932, 10240, 0,     4.732,
 13, 283, 13, 13, 14.247, 1.247, 10240, 0, 14.247, 16.385, 2.138, 1011, 16.385, 17.662, 1.277, 10240, 0,     4.662,
 14, 283, 14, 14, 15.178, 1.178, 9216, 0, 15.178, 17.775, 2.597, 987, 17.775, 18.615, 0.84, 9216, 0,     4.615,
 15, 283, 15, 15, 16.304, 1.304, 11264, 0, 16.304, 18.705, 2.4, 1159, 18.705, 19.739, 1.034, 11264, 0,     4.739,
 16, 283, 16, 16, 17.124, 1.124, 8192, 0, 17.124, 19.549, 2.425, 887, 19.549, 20.485, 0.936, 8192, 0,     4.485,
 17, 283, 17, 17, 18.05, 1.05, 9216, 0, 18.05, 20.683, 2.634, 987, 20.683, 21.527, 0.844, 9216, 0,     4.527,
 18, 283, 18, 18, 18.869, 0.869, 8192, 0, 18.869, 21.182, 2.313, 816, 21.182, 22.275, 1.093, 8192, 0,     4.275,
 19, 283, 19, 19, 20.138, 1.138, 11264, 0, 20.138, 22.917, 2.779, 1117, 22.917, 23.941, 1.024, 11264, 0,     4.941,
 20, 283, 20, 20, 21.264, 1.264, 11264, 0, 21.264, 23.574, 2.31, 1160, 23.574, 24.966, 1.392, 11264, 0,     4.966,
 21, 283, 21, 21, 22.084, 1.084, 8192, 0, 22.084, 24.52, 2.436, 802, 24.52, 25.71, 1.19, 8192, 0,     4.710,
 22, 283, 22, 22, 22.903, 0.903, 8192, 0, 22.903, 25.339, 2.436, 877, 25.339, 26.455, 1.116, 8192, 0,     4.455,
 23, 283, 23, 23, 24.03, 1.03, 10240, 0, 24.03, 26.623, 2.593, 1048, 26.623, 27.559, 0.936, 10240, 0,     4.559,
 24, 283, 24, 24, 24.855, 0.855, 8192, 0, 24.855, 27.011, 2.155, 832, 27.011, 28.305, 1.295, 8192, 0,     4.305,
 25, 283, 25, 25, 26.031, 1.031, 10240, 0, 26.031, 28.675, 2.644, 1023, 28.675, 29.615, 0.94, 10240, 0,     4.615,
 26, 283, 26, 26, 26.961, 0.961, 9216, 0, 26.961, 28.975, 2.014, 983, 28.975, 30.456, 1.481, 9216, 0,     4.456,
 27, 283, 27, 27, 27.937, 0.937, 9216, 0, 27.937, 30.538, 2.601, 932, 30.538, 31.376, 0.838, 9216, 0,     4.376,
 28, 283, 28, 28, 28.825, 0.825, 8192, 0, 28.825, 30.653, 1.828, 836, 30.653, 32.121, 1.467, 8192, 0,     4.121,
 29, 283, 29, 29, 29.825, 0.825, 8192, 0, 29.825, 32.173, 2.348, 815, 32.173, 32.922, 0.748, 8192, 0,     3.922,
 30, 283, 30, 30, 30.825, 0.825, 8192, 0, 30.825, 32.595, 1.77, 881, 32.595, 33.672, 1.077, 8192, 0,     3.672,
 31, 283, 31, 31, 32.133, 1.133, 11264, 0, 32.133, 34.461, 2.328, 1141, 34.461, 35.49, 1.029, 11264, 0,     4.490,
 32, 283, 32, 32, 32.953, 0.953, 8192, 0, 32.953, 34.607, 1.654, 824, 34.607, 36.235, 1.628, 8192, 0,     4.235,
 33, 283, 33, 33, 33.83, 0.83, 8192, 0, 33.83, 36.159, 2.329, 841, 36.159, 36.98, 0.821, 8192, 0,     3.980,
 34, 283, 34, 34, 34.937, 0.937, 9216, 0, 34.937, 36.897, 1.96, 981, 36.897, 37.825, 0.928, 9216, 0,     3.825,
 35, 283, 35, 35, 35.933, 0.933, 9216, 0, 35.933, 38.09, 2.157, 966, 38.09, 38.928, 0.839, 9216, 0,     3.928,
 36, 283, 36, 36, 36.928, 0.928, 9216, 0, 36.928, 38.867, 1.94, 971, 38.867, 39.766, 0.899, 9216, 0,     3.766,
 37, 283, 37, 37, 37.825, 0.825, 8192, 0, 37.825, 39.787, 1.962, 849, 39.787, 40.532, 0.745, 8192, 0,     3.532,
 38, 283, 38, 38, 39.139, 1.139, 11264, 0, 39.139, 41.526, 2.386, 1194, 41.526, 42.558, 1.032, 11264, 0,     4.558,
 39, 283, 39, 39, 40.269, 1.269, 11264, 0, 40.269, 42.491, 2.222, 1112, 42.491, 43.582, 1.091, 11264, 0,     4.582,
 40, 283, 40, 40, 41.299, 1.299, 10240, 0, 41.299, 43.64, 2.34, 1054, 43.64, 44.571, 0.931, 10240, 0,     4.571,
 41, 283, 41, 41, 42.221, 1.221, 9216, 0, 42.221, 44.359, 2.138, 932, 44.359, 45.411, 1.051, 9216, 0,     4.411,
 42, 283, 42, 42, 43.247, 1.247, 10240, 0, 43.247, 45.723, 2.476, 1040, 45.723, 46.654, 0.931, 10240, 0,     4.654,
 43, 283, 43, 43, 44.373, 1.373, 11264, 0, 44.373, 46.628, 2.255, 1129, 46.628, 47.678, 1.05, 11264, 0,     4.678,
 44, 283, 44, 44, 45.201, 1.201, 8192, 0, 45.201, 47.393, 2.192, 836, 47.393, 48.423, 1.029, 8192, 0,     4.423,
 45, 283, 45, 45, 46.129, 1.129, 9216, 0, 46.129, 48.603, 2.473, 988, 48.603, 49.45, 0.848, 9216, 0,     4.450,
 46, 283, 46, 46, 47.051, 1.051, 9216, 0, 47.051, 49.202, 2.151, 902, 49.202, 50.297, 1.095, 9216, 0,     4.297,
 47, 283, 47, 47, 48.178, 1.178, 11264, 0, 48.178, 50.811, 2.633, 1100, 50.811, 51.842, 1.031, 11264, 0,     4.842,
 48, 283, 48, 48, 49.202, 1.202, 10240, 0, 49.202, 51.394, 2.192, 1096, 51.394, 52.773, 1.379, 10240, 0,     4.773,
 49, 283, 49, 49, 50.127, 1.127, 9216, 0, 50.127, 52.671, 2.544, 928, 52.671, 53.611, 0.94, 9216, 0,     4.611,
 50, 283, 50, 50, 50.948, 0.948, 8192, 0, 50.948, 53.068, 2.12, 834, 53.068, 54.356, 1.288, 8192, 0,     4.356,
 51, 283, 51, 51, 51.928, 0.928, 9216, 0, 51.928, 54.579, 2.651, 952, 54.579, 55.417, 0.838, 9216, 0,     4.417,
 52, 283, 52, 52, 53.137, 1.137, 11264, 0, 53.137, 55.348, 2.211, 1106, 55.348, 56.441, 1.093, 11264, 0,     4.441,
 53, 283, 53, 53, 54.067, 1.067, 9216, 0, 54.067, 56.387, 2.32, 903, 56.387, 57.279, 0.892, 9216, 0,     4.279,
 54, 283, 54, 54, 54.989, 0.989, 9216, 0, 54.989, 57.33, 2.342, 991, 57.33, 58.177, 0.847, 9216, 0,     4.177,
 55, 283, 55, 55, 55.828, 0.828, 8192, 0, 55.828, 58.066, 2.238, 840, 58.066, 58.923, 0.857, 8192, 0,     3.923,
 56, 283, 56, 56, 57.04, 1.04, 10240, 0, 57.04, 59.361, 2.321, 1013, 59.361, 60.292, 0.931, 10240, 0,     4.292,
 57, 283, 57, 57, 58.074, 1.074, 10240, 0, 58.074, 60.11, 2.036, 1023, 60.11, 61.225, 1.115, 10240, 0,     4.225,
 58, 283, 58, 58, 59.2, 1.2, 11264, 0, 59.2, 61.591, 2.391, 1114, 61.591, 62.615, 1.024, 11264, 0,     4.615,
 59, 283, 59, 59, 60.231, 1.231, 10240, 0, 60.231, 62.418, 2.187, 1093, 62.418, 63.55, 1.132, 10240, 0,     4.550,
 60, 283, 60, 60, 61.157, 1.157, 9216, 0, 61.157, 63.562, 2.405, 980, 63.562, 64.401, 0.839, 9216, 0,     4.401,
 61, 283, 61, 61, 61.979, 0.979, 8192, 0, 61.979, 64.14, 2.16, 861, 64.14, 65.145, 1.006, 8192, 0,     4.145,
 62, 283, 62, 62, 63.133, 1.133, 11264, 0, 63.133, 65.908, 2.775, 1173, 65.908, 66.933, 1.025, 11264, 0,     4.933,
 63, 283, 63, 63, 64.167, 1.167, 10240, 0, 64.167, 66.176, 2.009, 1005, 66.176, 67.864, 1.688, 10240, 0,     4.864,
 64, 283, 64, 64, 65.095, 1.095, 9216, 0, 65.095, 67.744, 2.65, 919, 67.744, 68.702, 0.958, 9216, 0,     4.702,
 65, 283, 65, 65, 66.226, 1.226, 11264, 0, 66.226, 68.604, 2.378, 1191, 68.604, 69.726, 1.122, 11264, 0,     4.726,
 66, 283, 66, 66, 67.157, 1.157, 9216, 0, 67.157, 69.566, 2.409, 909, 69.566, 70.567, 1.001, 9216, 0,     4.567,
 67, 283, 67, 67, 67.979, 0.979, 8192, 0, 67.979, 70.407, 2.428, 899, 70.407, 71.319, 0.912, 8192, 0,     4.319,
 68, 283, 68, 68, 68.928, 0.928, 9216, 0, 68.928, 71.567, 2.639, 998, 71.567, 72.405, 0.838, 9216, 0,     4.405,
 69, 283, 69, 69, 70.036, 1.036, 10240, 0, 70.036, 72.458, 2.422, 1023, 72.458, 73.394, 0.936, 10240, 0,     4.394,
 70, 283, 70, 70, 71.17, 1.17, 11264, 0, 71.17, 73.948, 2.778, 1188, 73.948, 74.971, 1.024, 11264, 0,     4.971,
 71, 283, 71, 71, 72.299, 1.299, 11264, 0, 72.299, 74.768, 2.469, 1156, 74.768, 75.996, 1.227, 11264, 0,     4.996,
 72, 283, 72, 72, 73.323, 1.323, 10240, 0, 73.323, 76.127, 2.804, 1088, 76.127, 77.058, 0.931, 10240, 0,     5.058,
 73, 283, 73, 73, 74.347, 1.347, 10240, 0, 74.347, 76.823, 2.477, 1026, 76.823, 77.989, 1.166, 10240, 0,     4.989,
 74, 283, 74, 74, 75.173, 1.173, 8192, 0, 75.173, 77.89, 2.717, 877, 77.89, 78.734, 0.844, 8192, 0,     4.734,
 75, 283, 75, 75, 76.299, 1.299, 11264, 0, 76.299, 79.156, 2.856, 1167, 79.156, 80.18, 1.024, 11264, 0,     5.180,
 76, 283, 76, 76, 77.128, 1.128, 8192, 0, 77.128, 79.632, 2.504, 871, 79.632, 80.93, 1.298, 8192, 0,     4.930,
 77, 283, 77, 77, 78.161, 1.161, 10240, 0, 78.161, 81.352, 3.191, 1097, 81.352, 82.288, 0.936, 10240, 0,     5.288,
 78, 283, 78, 78, 79.185, 1.185, 10240, 0, 79.185, 81.674, 2.489, 1022, 81.674, 83.218, 1.545, 10240, 0,     5.218,
 79, 283, 79, 79, 80.005, 1.005, 8192, 0, 80.005, 83.05, 3.045, 849, 83.05, 83.963, 0.913, 8192, 0,     4.963,
 80, 283, 80, 80, 81.036, 1.036, 10240, 0, 81.036, 83.731, 2.695, 1027, 83.731, 84.902, 1.171, 10240, 0,     4.902,
 81, 283, 81, 81, 81.856, 0.856, 8192, 0, 81.856, 84.778, 2.921, 861, 84.778, 85.647, 0.869, 8192, 0,     4.647,
 82, 283, 82, 82, 83.04, 1.04, 10240, 0, 83.04, 85.838, 2.799, 1045, 85.838, 86.775, 0.937, 10240, 0,     4.775,
 83, 283, 83, 83, 83.859, 0.859, 8192, 0, 83.859, 86.51, 2.651, 865, 86.51, 87.523, 1.013, 8192, 0,     4.523,
 84, 283, 84, 84, 85.132, 1.132, 11264, 0, 85.132, 88.093, 2.961, 1128, 88.093, 89.125, 1.032, 11264, 0,     5.125,
 85, 283, 85, 85, 85.956, 0.956, 8192, 0, 85.956, 88.303, 2.347, 894, 88.303, 89.87, 1.567, 8192, 0,     4.870,
 87, 283, 87, 87, 88.073, 1.073, 9216, 0, 88.073, 90.302, 2.229, 997, 90.302, 91.143, 0.842, 9216, 0,     4.143,
 86, 283, 86, 86, 87.142, 1.142, 11264, 0, 87.142, 90.471, 3.329, 1190, 90.471, 92.167, 1.696, 11264, 0,     6.167,
 89, 283, 89, 89, 90.018, 1.018, 8192, 0, 90.018, 92.211, 2.192, 867, 92.211, 92.955, 0.745, 8192, 0,     3.955,
 88, 283, 88, 88, 89.199, 1.199, 11264, 0, 89.199, 92.67, 3.471, 1184, 92.67, 93.98, 1.31, 11264, 0,     5.980,
 90, 283, 90, 90, 90.838, 0.838, 8192, 0, 90.838, 93.912, 3.073, 849, 93.912, 94.727, 0.816, 8192, 0,     4.727,
 91, 283, 91, 91, 92.034, 1.034, 10240, 0, 92.034, 94.807, 2.773, 1066, 94.807, 95.745, 0.938, 10240, 0,     4.745,
 92, 283, 92, 92, 93.163, 1.163, 11264, 0, 93.163, 96.239, 3.075, 1163, 96.239, 97.264, 1.026, 11264, 0,     5.264,
 93, 283, 93, 93, 94.09, 1.09, 9216, 0, 94.09, 96.764, 2.674, 978, 96.764, 98.103, 1.339, 9216, 0,     5.103,
 94, 283, 94, 94, 94.912, 0.912, 8192, 0, 94.912, 97.87, 2.957, 816, 97.87, 98.847, 0.978, 8192, 0,     4.847,
 95, 283, 95, 95, 96.04, 1.04, 10240, 0, 96.04, 98.949, 2.91, 1092, 98.949, 99.885, 0.936, 10240, 0,     4.885,
 96, 283, 96, 96, 96.962, 0.962, 9216, 0, 96.962, 99.68, 2.718, 906, 99.68, 100.725, 1.045, 9216, 0,     4.725,
 97, 283, 97, 97, 97.934, 0.934, 9216, 0, 97.934, 100.756, 2.823, 900, 100.756, 101.594, 0.838, 9216, 0,     4.594,
 98, 283, 98, 98, 98.835, 0.835, 8192, 0, 98.835, 101.316, 2.481, 819, 101.316, 102.341, 1.025, 8192, 0,     4.341,
 100, 283, 100, 100, 100.967, 0.967, 8192, 0, 100.967, 103.01, 2.044, 848, 103.01, 103.755, 0.745, 8192, 0,     3.755,
 99, 283, 99, 99, 100.139, 1.139, 11264, 0, 100.139, 103.063, 2.924, 1154, 103.063, 104.783, 1.72, 11264, 0,     5.783,
