Workload_ID,    App_ID,SubmitTime,Tr:StartTime,Tr:EndTime,Tr:NetworkTime,   Tr:Size,Tr:Channel,Pr:StartTime,Pr:EndTime,Pr:CPUTime,   Pr:Size,Tr:StartTime,Tr:EndTime,Tr:NetworkTime,   Tr:Size,Tr:Channel,Pr:StartTime,Pr:EndTime,Pr:CPUTime,   Pr:Size,Tr:StartTime,Tr:EndTime,Tr:NetworkTime,   Tr:Size,Tr:Channel,Pr:StartTime,Pr:EndTime,Pr:CPUTime,   Pr:Size,Tr:StartTime,Tr:EndTime,Tr:NetworkTime,   Tr:Size,Tr:Channel,ResponseTime,
 0, 8, 0, 0, 0.859, 0.859, 10240, 0, 0.859, 1.77, 0.911, 547, 1.77, 2.635, 0.864, 16384, 0, 2.635, 3.968, 1.333, 1280, 3.968, 4.789, 0.821, 8192, 0, 4.789, 5.447, 0.658, 1600, 5.447, 5.836, 0.389, 6144, 0,     5.836,
 1, 8, 1, 1, 1.945, 0.945, 11264, 0, 1.945, 2.888, 0.943, 557, 2.888, 3.752, 0.864, 16384, 0, 3.752, 5.311, 1.559, 1280, 5.311, 6.135, 0.823, 8192, 0, 6.135, 6.81, 0.676, 1600, 6.81, 7.197, 0.387, 6144, 0,     6.197,
 2, 8, 2, 2, 3.201, 1.201, 14336, 0, 3.201, 4.393, 1.192, 717, 4.393, 5.526, 1.134, 21504, 0, 5.526, 7.277, 1.751, 1680, 7.277, 8.309, 1.032, 10240, 0, 8.309, 9.162, 0.852, 2000, 9.162, 9.676, 0.514, 8192, 0,     7.676,
 3, 8, 3, 3, 4.225, 1.225, 12288, 0, 4.225, 5.419, 1.194, 616, 5.419, 6.497, 1.077, 18432, 0, 6.497, 8.793, 2.296, 1440, 8.793, 9.722, 0.93, 9216, 0, 9.722, 10.482, 0.76, 1800, 10.482, 10.942, 0.46, 7168, 0,     7.942,
 4, 8, 4, 4, 4.996, 0.996, 9216, 0, 4.996, 6.228, 1.232, 486, 6.228, 7.251, 1.023, 14336, 0, 7.251, 9.965, 2.713, 1120, 9.965, 10.683, 0.719, 7168, 0, 10.683, 11.273, 0.589, 1400, 11.273, 11.595, 0.322, 5120, 0,     7.595,
 5, 8, 5, 5, 6.118, 1.118, 13312, 0, 6.118, 7.359, 1.241, 679, 7.359, 8.441, 1.082, 20480, 0, 8.441, 11.631, 3.189, 1600, 11.631, 12.656, 1.026, 10240, 0, 12.656, 13.49, 0.833, 2000, 13.49, 14.004, 0.514, 8192, 0,     9.004,
 6, 8, 6, 6, 7.142, 1.142, 12288, 0, 7.142, 8.409, 1.267, 631, 8.409, 9.417, 1.008, 18432, 0, 9.417, 13.132, 3.715, 1440, 13.132, 14.055, 0.924, 9216, 0, 14.055, 14.818, 0.762, 1800, 14.818, 15.268, 0.451, 7168, 0,     9.268,
 7, 8, 7, 7, 8.252, 1.252, 13312, 0, 8.252, 9.545, 1.293, 682, 9.545, 10.625, 1.08, 20480, 0, 10.625, 14.798, 4.173, 1600, 14.798, 15.824, 1.026, 10240, 0, 15.824, 16.665, 0.841, 2000, 16.665, 17.184, 0.519, 8192, 0,    10.184,
 8, 8, 8, 8, 9.361, 1.361, 13312, 0, 9.361, 10.698, 1.337, 693, 10.698, 11.778, 1.08, 20480, 0, 11.778, 16.463, 4.685, 1600, 16.463, 17.492, 1.029, 10240, 0, 17.492, 18.34, 0.847, 2000, 18.34, 18.854, 0.514, 8192, 0,    10.854,
 9, 8, 9, 9, 10.556, 1.556, 14336, 0, 10.556, 11.884, 1.328, 712, 11.884, 13.018, 1.134, 21504, 0, 13.018, 18.223, 5.205, 1680, 18.223, 19.249, 1.026, 10240, 0, 19.249, 20.1, 0.851, 2000, 20.1, 20.614, 0.514, 8192, 0,    11.614,
