Workload_ID,    App_ID,SubmitTime,Tr:StartTime,Tr:EndTime,Tr:NetworkTime,   Tr:Size,Tr:Channel,Pr:StartTime,Pr:EndTime,Pr:CPUTime,   Pr:Size,Tr:StartTime,Tr:EndTime,Tr:NetworkTime,   Tr:Size,Tr:Channel,Pr:StartTime,Pr:EndTime,Pr:CPUTime,   Pr:Size,Tr:StartTime,Tr:EndTime,Tr:NetworkTime,   Tr:Size,Tr:Channel,ResponseTime,
 0, 21, 0, 0, 0.999, 0.999, 14336, 0, 0.999, 3.953, 2.954, 2105, 3.953, 5.07, 1.117, 10240, 0, 5.07, 6.963, 1.893, 1500, 6.963, 7.987, 1.023, 13312, 0,     7.987,
 1, 21, 1, 1, 2.221, 1.221, 13312, 0, 2.221, 4.928, 2.708, 2037, 4.928, 5.926, 0.997, 10240, 0, 5.926, 7.961, 2.035, 1500, 7.961, 8.924, 0.963, 13312, 0,     7.924,
 2, 21, 2, 2, 3.481, 1.481, 15360, 0, 3.481, 6.775, 3.294, 2378, 6.775, 8.087, 1.312, 11264, 0, 8.087, 10.807, 2.72, 1650, 10.807, 11.693, 0.886, 14336, 0,     9.693,
 3, 21, 3, 3, 4.71, 1.71, 16384, 0, 4.71, 8.68, 3.97, 2510, 8.68, 9.917, 1.238, 12288, 0, 9.917, 12.353, 2.436, 1800, 12.353, 13.41, 1.057, 16384, 0,    10.410,
 4, 21, 4, 4, 5.739, 1.739, 15360, 0, 5.739, 9.583, 3.844, 2359, 9.583, 10.902, 1.319, 11264, 0, 10.902, 13.372, 2.469, 1650, 13.372, 14.564, 1.192, 14336, 0,    10.564,
 5, 21, 5, 5, 7.106, 2.106, 15360, 0, 7.106, 10.731, 3.625, 2342, 10.731, 12.008, 1.276, 11264, 0, 12.008, 15.422, 3.414, 1650, 15.422, 16.803, 1.381, 14336, 0,    11.803,
 6, 21, 6, 6, 8.26, 2.26, 15360, 0, 8.26, 11.889, 3.629, 2266, 11.889, 13.099, 1.21, 11264, 0, 13.099, 16.234, 3.135, 1650, 16.234, 17.757, 1.523, 14336, 0,    11.757,
 7, 21, 7, 7, 9.446, 2.446, 13312, 0, 9.446, 12.595, 3.148, 2040, 12.595, 14.234, 1.639, 10240, 0, 14.234, 17.591, 3.358, 1500, 17.591, 18.643, 1.052, 13312, 0,    11.643,
 8, 21, 8, 8, 10.781, 2.781, 14336, 0, 10.781, 13.989, 3.208, 2236, 13.989, 15.478, 1.489, 11264, 0, 15.478, 18.517, 3.039, 1650, 18.517, 19.576, 1.058, 14336, 0,    11.576,
 9, 21, 9, 9, 11.95, 2.95, 14336, 0, 11.95, 14.826, 2.876, 2109, 14.826, 16.562, 1.736, 10240, 0, 16.562, 19.799, 3.237, 1500, 19.799, 20.965, 1.166, 13312, 0,    11.965,
 10, 21, 10, 10, 12.913, 2.913, 13312, 0, 12.913, 15.456, 2.543, 1984, 15.456, 17.509, 2.053, 9216, 0, 17.509, 20.625, 3.116, 1350, 20.625, 21.972, 1.348, 12288, 0,    11.972,
 11, 21, 11, 11, 13.894, 2.894, 12288, 0, 13.894, 16.932, 3.037, 1894, 16.932, 18.377, 1.445, 9216, 0, 18.377, 21.793, 3.416, 1350, 21.793, 22.72, 0.928, 12288, 0,    11.720,
