Workload_ID,    App_ID,SubmitTime,Tr:StartTime,Tr:EndTime,Tr:NetworkTime,   Tr:Size,Tr:Channel,Pr:StartTime,Pr:EndTime,Pr:CPUTime,   Pr:Size,Tr:StartTime,Tr:EndTime,Tr:NetworkTime,   Tr:Size,Tr:Channel,Pr:StartTime,Pr:EndTime,Pr:CPUTime,   Pr:Size,Tr:StartTime,Tr:EndTime,Tr:NetworkTime,   Tr:Size,Tr:Channel,ResponseTime,
 0, 22, 0, 0, 1.111, 1.111, 13312, 0, 1.111, 3.328, 2.217, 1983, 3.328, 4.258, 0.93, 9216, 0, 4.258, 6.257, 1.999, 1350, 6.257, 7.203, 0.945, 12288, 0,     7.203,
 1, 22, 1, 1, 1.879, 0.879, 9216, 0, 1.879, 3.498, 1.619, 1458, 3.498, 4.985, 1.486, 7168, 0, 4.985, 6.539, 1.554, 1050, 6.539, 7.911, 1.373, 9216, 0,     6.911,
 2, 22, 2, 2, 2.855, 0.855, 10240, 0, 2.855, 5.095, 2.24, 1591, 5.095, 5.821, 0.726, 7168, 0, 5.821, 7.811, 1.991, 1050, 7.811, 8.62, 0.809, 9216, 0,     6.620,
 3, 22, 3, 3, 3.941, 0.941, 11264, 0, 3.941, 5.886, 1.945, 1751, 5.886, 6.711, 0.825, 8192, 0, 6.711, 8.496, 1.786, 1200, 8.496, 9.408, 0.912, 10240, 0,     6.408,
 4, 22, 4, 4, 4.941, 0.941, 11264, 0, 4.941, 7.093, 2.152, 1799, 7.093, 7.918, 0.825, 8192, 0, 7.918, 9.695, 1.777, 1200, 9.695, 10.483, 0.788, 10240, 0,     6.483,
 5, 22, 5, 5, 5.77, 0.77, 9216, 0, 5.77, 7.504, 1.734, 1457, 7.504, 8.635, 1.131, 7168, 0, 8.635, 10.195, 1.561, 1050, 10.195, 11.192, 0.997, 9216, 0,     6.192,
 6, 22, 6, 6, 6.941, 0.941, 11264, 0, 6.941, 8.945, 2.005, 1668, 8.945, 9.77, 0.825, 8192, 0, 9.77, 11.555, 1.785, 1200, 11.555, 12.343, 0.788, 10240, 0,     6.343,
 7, 22, 7, 7, 8.111, 1.111, 13312, 0, 8.111, 10.395, 2.284, 2062, 10.395, 11.425, 1.03, 10240, 0, 11.425, 13.649, 2.224, 1500, 13.649, 14.673, 1.024, 13312, 0,     7.673,
 8, 22, 8, 8, 9.051, 1.051, 11264, 0, 9.051, 11.039, 1.987, 1791, 11.039, 12.244, 1.205, 8192, 0, 12.244, 14.029, 1.784, 1200, 14.029, 15.46, 1.432, 10240, 0,     7.460,
 9, 22, 9, 9, 10.161, 1.161, 13312, 0, 10.161, 12.58, 2.418, 1961, 12.58, 13.507, 0.927, 9216, 0, 13.507, 15.656, 2.149, 1350, 15.656, 16.601, 0.945, 12288, 0,     7.601,
 10, 22, 10, 10, 11.356, 1.356, 14336, 0, 11.356, 13.735, 2.379, 2128, 13.735, 14.765, 1.03, 10240, 0, 14.765, 16.987, 2.222, 1500, 16.987, 18.011, 1.024, 13312, 0,     8.011,
 11, 22, 11, 11, 12.295, 1.295, 11264, 0, 12.295, 14.442, 2.147, 1677, 14.442, 15.584, 1.142, 8192, 0, 15.584, 17.433, 1.849, 1200, 17.433, 18.799, 1.366, 10240, 0,     7.799,
 12, 22, 12, 12, 13.148, 1.148, 10240, 0, 13.148, 15.438, 2.29, 1534, 15.438, 16.309, 0.871, 7168, 0, 16.309, 18.541, 2.232, 1050, 18.541, 19.518, 0.977, 9216, 0,     7.518,
 13, 22, 13, 13, 14.172, 1.172, 12288, 0, 14.172, 16.487, 2.315, 1841, 16.487, 17.414, 0.928, 9216, 0, 17.414, 19.432, 2.017, 1350, 19.432, 20.463, 1.031, 12288, 0,     7.463,
 14, 22, 14, 14, 15.281, 1.281, 13312, 0, 15.281, 17.614, 2.333, 1959, 17.614, 18.542, 0.928, 9216, 0, 18.542, 20.54, 1.998, 1350, 20.54, 21.485, 0.945, 12288, 0,     7.485,
 15, 22, 15, 15, 16.315, 1.315, 12288, 0, 16.315, 18.527, 2.211, 1837, 18.527, 19.463, 0.937, 9216, 0, 19.463, 21.466, 2.003, 1350, 21.466, 22.43, 0.964, 12288, 0,     7.430,
 16, 22, 16, 16, 17.169, 1.169, 10240, 0, 17.169, 19.4, 2.231, 1608, 19.4, 20.282, 0.883, 8192, 0, 20.282, 22.32, 2.037, 1200, 22.32, 23.218, 0.899, 10240, 0,     7.218,
 17, 22, 17, 17, 18.28, 1.28, 13312, 0, 18.28, 20.796, 2.516, 2043, 20.796, 21.826, 1.03, 10240, 0, 21.826, 24.06, 2.234, 1500, 24.06, 25.089, 1.029, 13312, 0,     8.089,
 18, 22, 18, 18, 19.133, 1.133, 10240, 0, 19.133, 21.12, 1.987, 1549, 21.12, 22.542, 1.422, 7168, 0, 22.542, 24.1, 1.558, 1050, 24.1, 25.806, 1.706, 9216, 0,     7.806,
 19, 22, 19, 19, 20.249, 1.249, 13312, 0, 20.249, 22.984, 2.735, 1970, 22.984, 23.912, 0.928, 9216, 0, 23.912, 26.077, 2.165, 1350, 26.077, 27.022, 0.945, 12288, 0,     8.022,
 20, 22, 20, 20, 21.366, 1.366, 13312, 0, 21.366, 23.627, 2.261, 2035, 23.627, 24.936, 1.309, 10240, 0, 24.936, 27.161, 2.225, 1500, 27.161, 28.185, 1.024, 13312, 0,     8.185,
 21, 22, 21, 21, 22.22, 1.22, 10240, 0, 22.22, 24.791, 2.571, 1626, 24.791, 25.756, 0.965, 8192, 0, 25.756, 27.865, 2.109, 1200, 27.865, 28.973, 1.107, 10240, 0,     7.973,
 22, 22, 22, 22, 22.989, 0.989, 9216, 0, 22.989, 25.256, 2.267, 1467, 25.256, 26.472, 1.216, 7168, 0, 26.472, 28.726, 2.254, 1050, 28.726, 29.682, 0.955, 9216, 0,     7.682,
 23, 22, 23, 23, 24.033, 1.033, 12288, 0, 24.033, 26.939, 2.906, 1934, 26.939, 27.867, 0.928, 9216, 0, 27.867, 29.865, 1.998, 1350, 29.865, 30.81, 0.945, 12288, 0,     7.810,
 24, 22, 24, 24, 25.143, 1.143, 13312, 0, 25.143, 27.587, 2.445, 2099, 27.587, 28.891, 1.303, 10240, 0, 28.891, 31.112, 2.221, 1500, 31.112, 32.136, 1.024, 13312, 0,     8.136,
 25, 22, 25, 25, 26.081, 1.081, 11264, 0, 26.081, 28.844, 2.762, 1715, 28.844, 29.71, 0.866, 8192, 0, 29.71, 31.642, 1.932, 1200, 31.642, 32.924, 1.282, 10240, 0,     7.924,
 26, 22, 26, 26, 27.191, 1.191, 13312, 0, 27.191, 29.814, 2.623, 2005, 29.814, 30.854, 1.039, 10240, 0, 30.854, 33.333, 2.479, 1500, 33.333, 34.357, 1.024, 13312, 0,     8.357,
 27, 22, 27, 27, 28.129, 1.129, 11264, 0, 28.129, 30.76, 2.631, 1726, 30.76, 31.673, 0.912, 8192, 0, 31.673, 33.449, 1.777, 1200, 33.449, 35.144, 1.695, 10240, 0,     8.144,
 28, 22, 28, 28, 29.242, 1.242, 13312, 0, 29.242, 32.119, 2.877, 2075, 32.119, 33.149, 1.03, 10240, 0, 33.149, 35.554, 2.405, 1500, 35.554, 36.578, 1.024, 13312, 0,     8.578,
 29, 22, 29, 29, 30.266, 1.266, 12288, 0, 30.266, 32.865, 2.599, 1893, 32.865, 34.071, 1.205, 9216, 0, 34.071, 36.069, 1.999, 1350, 36.069, 37.523, 1.454, 12288, 0,     8.523,
 30, 22, 30, 30, 31.119, 1.119, 10240, 0, 31.119, 33.834, 2.714, 1532, 33.834, 34.787, 0.954, 7168, 0, 34.787, 37.108, 2.321, 1050, 37.108, 38.232, 1.124, 9216, 0,     8.232,
 31, 22, 31, 31, 31.887, 0.887, 9216, 0, 31.887, 34.476, 2.588, 1450, 34.476, 35.504, 1.029, 7168, 0, 35.504, 37.624, 2.12, 1050, 37.624, 38.947, 1.323, 9216, 0,     7.947,
 32, 22, 32, 32, 32.855, 0.855, 10240, 0, 32.855, 35.514, 2.659, 1513, 35.514, 36.237, 0.723, 7168, 0, 36.237, 38.663, 2.425, 1050, 38.663, 39.659, 0.996, 9216, 0,     7.659,
 33, 22, 33, 33, 34.028, 1.028, 12288, 0, 34.028, 36.547, 2.519, 1865, 36.547, 37.475, 0.928, 9216, 0, 37.475, 39.623, 2.148, 1350, 39.623, 40.61, 0.987, 12288, 0,     7.610,
 34, 22, 34, 34, 34.881, 0.881, 10240, 0, 34.881, 37.304, 2.422, 1601, 37.304, 38.294, 0.99, 8192, 0, 38.294, 40.44, 2.146, 1200, 40.44, 41.397, 0.957, 10240, 0,     7.397,
 35, 22, 35, 35, 36.026, 1.026, 12288, 0, 36.026, 38.548, 2.522, 1802, 38.548, 39.476, 0.928, 9216, 0, 39.476, 41.622, 2.146, 1350, 41.622, 42.567, 0.945, 12288, 0,     7.567,
 36, 22, 36, 36, 36.968, 0.968, 11264, 0, 36.968, 39.19, 2.223, 1699, 39.19, 40.295, 1.105, 8192, 0, 40.295, 42.216, 1.921, 1200, 42.216, 43.355, 1.138, 10240, 0,     7.355,
 37, 22, 37, 37, 38.031, 1.031, 12288, 0, 38.031, 40.609, 2.578, 1841, 40.609, 41.536, 0.927, 9216, 0, 41.536, 43.632, 2.095, 1350, 43.632, 44.577, 0.945, 12288, 0,     7.577,
