Workload_ID,    App_ID,SubmitTime,Tr:StartTime,Tr:EndTime,Tr:NetworkTime,   Tr:Size,Tr:Channel,Pr:StartTime,Pr:EndTime,Pr:CPUTime,   Pr:Size,Tr:StartTime,Tr:EndTime,Tr:NetworkTime,   Tr:Size,Tr:Channel,Pr:StartTime,Pr:EndTime,Pr:CPUTime,   Pr:Size,Tr:StartTime,Tr:EndTime,Tr:NetworkTime,   Tr:Size,Tr:Channel,Pr:StartTime,Pr:EndTime,Pr:CPUTime,   Pr:Size,Tr:StartTime,Tr:EndTime,Tr:NetworkTime,   Tr:Size,Tr:Channel,ResponseTime,
 0, 14, 0, 0, 1.069, 1.069, 11264, 0, 1.069, 2.177, 1.108, 593, 2.177, 3.263, 1.086, 17408, 0, 3.263, 4.272, 1.009, 1360, 4.272, 5.142, 0.87, 8192, 0, 5.142, 6.108, 0.966, 800, 6.108, 6.335, 0.227, 4096, 0,     6.335,
 1, 14, 1, 1, 1.887, 0.887, 9216, 0, 1.887, 3.128, 1.241, 468, 3.128, 4.085, 0.958, 14336, 0, 4.085, 5.128, 1.043, 1120, 5.128, 6.045, 0.917, 7168, 0, 6.045, 7.044, 0.999, 700, 7.044, 7.223, 0.178, 3072, 0,     6.223,
 2, 14, 2, 2, 2.942, 0.942, 10240, 0, 2.942, 4.111, 1.169, 529, 4.111, 5.092, 0.981, 15360, 0, 5.092, 6.089, 0.997, 1200, 6.089, 6.87, 0.782, 7168, 0, 6.87, 8.031, 1.161, 700, 8.031, 8.237, 0.206, 3072, 0,     6.237,
 3, 14, 3, 3, 4.19, 1.19, 13312, 0, 4.19, 5.457, 1.267, 652, 5.457, 6.65, 1.192, 19456, 0, 6.65, 7.997, 1.347, 1520, 7.997, 9.157, 1.16, 9216, 0, 9.157, 10.226, 1.07, 900, 10.226, 10.565, 0.339, 5120, 0,     7.565,
 4, 14, 4, 4, 5.185, 1.185, 11264, 0, 5.185, 6.52, 1.336, 564, 6.52, 7.608, 1.087, 16384, 0, 7.608, 9.027, 1.419, 1280, 9.027, 10.073, 1.046, 8192, 0, 10.073, 11.25, 1.177, 800, 11.25, 11.582, 0.332, 4096, 0,     7.582,
 5, 14, 5, 5, 6.258, 1.258, 11264, 0, 6.258, 7.567, 1.308, 565, 7.567, 8.691, 1.124, 16384, 0, 8.691, 10.139, 1.448, 1280, 10.139, 11.1, 0.961, 8192, 0, 11.1, 12.27, 1.17, 800, 12.27, 12.51, 0.24, 4096, 0,     7.510,
 6, 14, 6, 6, 7.181, 1.181, 10240, 0, 7.181, 8.534, 1.354, 528, 8.534, 9.805, 1.271, 15360, 0, 9.805, 11.157, 1.352, 1200, 11.157, 11.937, 0.78, 7168, 0, 11.937, 13.434, 1.497, 700, 13.434, 13.625, 0.191, 3072, 0,     7.625,
 7, 14, 7, 7, 8.198, 1.198, 11264, 0, 8.198, 9.598, 1.399, 590, 9.598, 10.877, 1.279, 17408, 0, 10.877, 12.249, 1.373, 1360, 12.249, 13.18, 0.931, 8192, 0, 13.18, 14.542, 1.362, 800, 14.542, 14.814, 0.272, 4096, 0,     7.814,
 8, 14, 8, 8, 9.432, 1.432, 12288, 0, 9.432, 10.729, 1.297, 607, 10.729, 12.083, 1.354, 18432, 0, 12.083, 13.449, 1.366, 1440, 13.449, 14.526, 1.077, 9216, 0, 14.526, 15.705, 1.179, 900, 15.705, 16.078, 0.374, 5120, 0,     8.078,
 9, 14, 9, 9, 10.293, 1.293, 9216, 0, 10.293, 11.647, 1.353, 469, 11.647, 13.079, 1.432, 14336, 0, 13.079, 14.298, 1.219, 1120, 14.298, 15.361, 1.063, 7168, 0, 15.361, 16.606, 1.246, 700, 16.606, 16.845, 0.239, 3072, 0,     7.845,
 10, 14, 10, 10, 11.304, 1.304, 10240, 0, 11.304, 12.717, 1.413, 548, 12.717, 14.161, 1.444, 16384, 0, 14.161, 15.332, 1.171, 1280, 15.332, 16.248, 0.916, 8192, 0, 16.248, 17.68, 1.431, 800, 17.68, 17.91, 0.23, 4096, 0,     7.910,
 11, 14, 11, 11, 12.317, 1.317, 9216, 0, 12.317, 13.615, 1.298, 461, 13.615, 14.958, 1.343, 13312, 0, 14.958, 16.166, 1.208, 1040, 16.166, 16.983, 0.817, 6144, 0, 16.983, 18.47, 1.487, 600, 18.47, 18.673, 0.203, 3072, 0,     7.673,
 12, 14, 12, 12, 13.293, 1.293, 10240, 0, 13.293, 14.647, 1.354, 523, 14.647, 15.831, 1.184, 15360, 0, 15.831, 17.115, 1.285, 1200, 17.115, 17.855, 0.74, 7168, 0, 17.855, 19.326, 1.471, 700, 19.326, 19.528, 0.203, 3072, 0,     7.528,
 13, 14, 13, 13, 14.454, 1.454, 11264, 0, 14.454, 15.8, 1.346, 566, 15.8, 16.81, 1.01, 17408, 0, 16.81, 18.58, 1.77, 1360, 18.58, 19.506, 0.926, 8192, 0, 19.506, 20.57, 1.065, 800, 20.57, 20.796, 0.226, 4096, 0,     7.796,
 14, 14, 14, 14, 15.251, 1.251, 8192, 0, 15.251, 16.722, 1.471, 449, 16.722, 17.602, 0.88, 13312, 0, 17.602, 19.464, 1.861, 1040, 19.464, 20.133, 0.669, 6144, 0, 20.133, 21.373, 1.24, 600, 21.373, 21.564, 0.191, 3072, 0,     7.564,
