Workload_ID,    App_ID,SubmitTime,Tr:StartTime,Tr:EndTime,Tr:NetworkTime,   Tr:Size,Tr:Channel,Pr:StartTime,Pr:EndTime,Pr:CPUTime,   Pr:Size,Tr:StartTime,Tr:EndTime,Tr:NetworkTime,   Tr:Size,Tr:Channel,Pr:StartTime,Pr:EndTime,Pr:CPUTime,   Pr:Size,Tr:StartTime,Tr:EndTime,Tr:NetworkTime,   Tr:Size,Tr:Channel,ResponseTime,
 0, 802, 0, 0, 1.111, 1.111, 13312, 0, 1.111, 3.33, 2.219, 1983, 3.33, 4.259, 0.928, 9216, 0, 4.259, 6.257, 1.999, 1350, 6.257, 7.204, 0.947, 12288, 0,     7.204,
 1, 802, 1, 1, 1.879, 0.879, 9216, 0, 1.879, 3.499, 1.62, 1458, 3.499, 4.985, 1.486, 7168, 0, 4.985, 6.54, 1.555, 1050, 6.54, 7.913, 1.373, 9216, 0,     6.913,
 2, 802, 2, 2, 2.855, 0.855, 10240, 0, 2.855, 5.097, 2.242, 1591, 5.097, 5.821, 0.723, 7168, 0, 5.821, 7.83, 2.01, 1050, 7.83, 8.622, 0.792, 9216, 0,     6.622,
 3, 802, 3, 3, 3.941, 0.941, 11264, 0, 3.941, 5.885, 1.945, 1751, 5.885, 6.71, 0.825, 8192, 0, 6.71, 8.488, 1.777, 1200, 8.488, 9.41, 0.922, 10240, 0,     6.410,
 4, 802, 4, 4, 4.941, 0.941, 11264, 0, 4.941, 7.095, 2.155, 1799, 7.095, 7.921, 0.825, 8192, 0, 7.921, 9.698, 1.777, 1200, 9.698, 10.487, 0.79, 10240, 0,     6.487,
 5, 802, 5, 5, 5.77, 0.77, 9216, 0, 5.77, 7.504, 1.734, 1457, 7.504, 8.637, 1.134, 7168, 0, 8.637, 10.192, 1.554, 1050, 10.192, 11.196, 1.004, 9216, 0,     6.196,
 6, 802, 6, 6, 6.941, 0.941, 11264, 0, 6.941, 8.948, 2.007, 1668, 8.948, 9.773, 0.825, 8192, 0, 9.773, 11.548, 1.775, 1200, 11.548, 12.338, 0.79, 10240, 0,     6.338,
 7, 802, 7, 7, 8.118, 1.118, 13312, 0, 8.118, 10.408, 2.291, 2062, 10.408, 11.438, 1.03, 10240, 0, 11.438, 13.668, 2.23, 1500, 13.668, 14.704, 1.036, 13312, 0,     7.704,
 8, 802, 8, 8, 9.06, 1.06, 11264, 0, 9.06, 11.061, 2.001, 1791, 11.061, 12.265, 1.205, 8192, 0, 12.265, 14.056, 1.79, 1200, 14.056, 15.491, 1.435, 10240, 0,     7.491,
 9, 802, 9, 9, 10.169, 1.169, 13312, 0, 10.169, 12.586, 2.417, 1961, 12.586, 13.514, 0.928, 9216, 0, 13.514, 15.68, 2.167, 1350, 15.68, 16.638, 0.957, 12288, 0,     7.638,
 10, 802, 10, 10, 11.364, 1.364, 14336, 0, 11.364, 13.728, 2.364, 2128, 13.728, 14.758, 1.03, 10240, 0, 14.758, 16.979, 2.221, 1500, 16.979, 18.009, 1.03, 13312, 0,     8.009,
 11, 802, 11, 11, 12.302, 1.302, 11264, 0, 12.302, 14.449, 2.146, 1677, 14.449, 15.577, 1.129, 8192, 0, 15.577, 17.457, 1.879, 1200, 17.457, 18.797, 1.34, 10240, 0,     7.797,
 12, 802, 12, 12, 13.156, 1.156, 10240, 0, 13.156, 15.432, 2.277, 1534, 15.432, 16.294, 0.862, 7168, 0, 16.294, 18.533, 2.239, 1050, 18.533, 19.506, 0.973, 9216, 0,     7.506,
 13, 802, 13, 13, 14.18, 1.18, 12288, 0, 14.18, 16.493, 2.313, 1841, 16.493, 17.421, 0.928, 9216, 0, 17.421, 19.455, 2.035, 1350, 19.455, 20.451, 0.996, 12288, 0,     7.451,
 14, 802, 14, 14, 15.294, 1.294, 13312, 0, 15.294, 17.609, 2.315, 1959, 17.609, 18.536, 0.928, 9216, 0, 18.536, 20.532, 1.996, 1350, 20.532, 21.479, 0.947, 12288, 0,     7.479,
 15, 802, 15, 15, 16.318, 1.318, 12288, 0, 16.318, 18.533, 2.216, 1837, 18.533, 19.461, 0.928, 9216, 0, 19.461, 21.455, 1.994, 1350, 21.455, 22.424, 0.97, 12288, 0,     7.424,
 16, 802, 16, 16, 17.171, 1.171, 10240, 0, 17.171, 19.394, 2.223, 1608, 19.394, 20.28, 0.886, 8192, 0, 20.28, 22.319, 2.039, 1200, 22.319, 23.212, 0.893, 10240, 0,     7.212,
 17, 802, 17, 17, 18.28, 1.28, 13312, 0, 18.28, 20.803, 2.523, 2043, 20.803, 21.833, 1.03, 10240, 0, 21.833, 24.061, 2.228, 1500, 24.061, 25.094, 1.033, 13312, 0,     8.094,
 18, 802, 18, 18, 19.134, 1.134, 10240, 0, 19.134, 21.114, 1.981, 1549, 21.114, 22.55, 1.435, 7168, 0, 22.55, 24.109, 1.559, 1050, 24.109, 25.805, 1.697, 9216, 0,     7.805,
 19, 802, 19, 19, 20.246, 1.246, 13312, 0, 20.246, 22.993, 2.747, 1970, 22.993, 23.92, 0.927, 9216, 0, 23.92, 26.072, 2.152, 1350, 26.072, 27.027, 0.955, 12288, 0,     8.027,
 20, 802, 20, 20, 21.357, 1.357, 13312, 0, 21.357, 23.617, 2.26, 2035, 23.617, 24.944, 1.327, 10240, 0, 24.944, 27.158, 2.213, 1500, 27.158, 28.184, 1.026, 13312, 0,     8.184,
 21, 802, 21, 21, 22.215, 1.215, 10240, 0, 22.215, 24.799, 2.584, 1626, 24.799, 25.764, 0.965, 8192, 0, 25.764, 27.861, 2.097, 1200, 27.861, 28.975, 1.114, 10240, 0,     7.975,
 22, 802, 22, 22, 22.983, 0.983, 9216, 0, 22.983, 25.247, 2.264, 1467, 25.247, 26.48, 1.233, 7168, 0, 26.48, 28.718, 2.238, 1050, 28.718, 29.684, 0.965, 9216, 0,     7.684,
 23, 802, 23, 23, 24.027, 1.027, 12288, 0, 24.027, 26.947, 2.92, 1934, 26.947, 27.882, 0.936, 9216, 0, 27.882, 29.89, 2.007, 1350, 29.89, 30.837, 0.947, 12288, 0,     7.837,
 24, 802, 24, 24, 25.138, 1.138, 13312, 0, 25.138, 27.578, 2.44, 2099, 27.578, 28.907, 1.328, 10240, 0, 28.907, 31.127, 2.221, 1500, 31.127, 32.153, 1.026, 13312, 0,     8.153,
 25, 802, 25, 25, 26.077, 1.077, 11264, 0, 26.077, 28.851, 2.774, 1715, 28.851, 29.726, 0.874, 8192, 0, 29.726, 31.675, 1.949, 1200, 31.675, 32.941, 1.266, 10240, 0,     7.941,
 26, 802, 26, 26, 27.195, 1.195, 13312, 0, 27.195, 29.805, 2.61, 2005, 29.805, 30.846, 1.04, 10240, 0, 30.846, 33.349, 2.503, 1500, 33.349, 34.375, 1.026, 13312, 0,     8.375,
 27, 802, 27, 27, 28.14, 1.14, 11264, 0, 28.14, 30.768, 2.628, 1726, 30.768, 31.665, 0.896, 8192, 0, 31.665, 33.457, 1.792, 1200, 33.457, 35.162, 1.705, 10240, 0,     8.162,
 28, 802, 28, 28, 29.25, 1.25, 13312, 0, 29.25, 32.11, 2.86, 2075, 32.11, 33.14, 1.03, 10240, 0, 33.14, 35.57, 2.43, 1500, 35.57, 36.604, 1.034, 13312, 0,     8.604,
 29, 802, 29, 29, 30.274, 1.274, 12288, 0, 30.274, 32.871, 2.596, 1893, 32.871, 34.068, 1.197, 9216, 0, 34.068, 36.067, 1.999, 1350, 36.067, 37.55, 1.483, 12288, 0,     8.550,
 30, 802, 30, 30, 31.133, 1.133, 10240, 0, 31.133, 33.812, 2.679, 1532, 33.812, 34.785, 0.974, 7168, 0, 34.785, 37.129, 2.344, 1050, 37.129, 38.259, 1.13, 9216, 0,     8.259,
 31, 802, 31, 31, 31.901, 0.901, 9216, 0, 31.901, 34.481, 2.58, 1450, 34.481, 35.502, 1.022, 7168, 0, 35.502, 37.622, 2.119, 1050, 37.622, 38.977, 1.355, 9216, 0,     7.977,
 32, 802, 32, 32, 32.855, 0.855, 10240, 0, 32.855, 35.492, 2.637, 1513, 35.492, 36.219, 0.727, 7168, 0, 36.219, 38.683, 2.464, 1050, 38.683, 39.686, 1.003, 9216, 0,     7.686,
 33, 802, 33, 33, 34.029, 1.029, 12288, 0, 34.029, 36.552, 2.523, 1865, 36.552, 37.479, 0.928, 9216, 0, 37.479, 39.62, 2.141, 1350, 39.62, 40.631, 1.011, 12288, 0,     7.631,
 34, 802, 34, 34, 34.882, 0.882, 10240, 0, 34.882, 37.27, 2.388, 1601, 37.27, 38.299, 1.028, 8192, 0, 38.299, 40.46, 2.161, 1200, 40.46, 41.419, 0.959, 10240, 0,     7.419,
 35, 802, 35, 35, 36.029, 1.029, 12288, 0, 36.029, 38.553, 2.524, 1802, 38.553, 39.481, 0.928, 9216, 0, 39.481, 41.619, 2.138, 1350, 41.619, 42.567, 0.947, 12288, 0,     7.567,
 36, 802, 36, 36, 36.968, 0.968, 11264, 0, 36.968, 39.157, 2.189, 1699, 39.157, 40.3, 1.143, 8192, 0, 40.3, 42.237, 1.937, 1200, 42.237, 43.354, 1.117, 10240, 0,     7.354,
 37, 802, 37, 37, 38.031, 1.031, 12288, 0, 38.031, 40.598, 2.567, 1841, 40.598, 41.525, 0.928, 9216, 0, 41.525, 43.63, 2.104, 1350, 43.63, 44.577, 0.947, 12288, 0,     7.577,
 38, 802, 38, 38, 39.14, 1.14, 13312, 0, 39.14, 41.444, 2.304, 2059, 41.444, 42.55, 1.106, 10240, 0, 42.55, 44.771, 2.221, 1500, 44.771, 45.797, 1.026, 13312, 0,     7.797,
 39, 802, 39, 39, 40.25, 1.25, 13312, 0, 40.25, 42.894, 2.644, 2067, 42.894, 43.924, 1.03, 10240, 0, 43.924, 46.145, 2.221, 1500, 46.145, 47.171, 1.026, 13312, 0,     8.171,
 40, 802, 40, 40, 41.366, 1.366, 13312, 0, 41.366, 43.65, 2.284, 1986, 43.65, 44.846, 1.196, 9216, 0, 44.846, 46.86, 2.014, 1350, 46.86, 48.127, 1.267, 12288, 0,     8.127,
 41, 802, 41, 41, 42.476, 1.476, 13312, 0, 42.476, 45.102, 2.627, 1988, 45.102, 46.03, 0.927, 9216, 0, 46.03, 48.145, 2.115, 1350, 48.145, 49.092, 0.947, 12288, 0,     8.092,
 42, 802, 42, 42, 43.585, 1.585, 13312, 0, 43.585, 45.879, 2.294, 2007, 45.879, 47.064, 1.184, 10240, 0, 47.064, 49.285, 2.221, 1500, 49.285, 50.311, 1.026, 13312, 0,     8.311,
 43, 802, 43, 43, 44.78, 1.78, 14336, 0, 44.78, 47.452, 2.673, 2116, 47.452, 48.482, 1.03, 10240, 0, 48.482, 50.711, 2.229, 1500, 50.711, 51.737, 1.026, 13312, 0,     8.737,
 44, 802, 44, 44, 45.548, 1.548, 9216, 0, 45.548, 47.535, 1.987, 1491, 47.535, 49.199, 1.664, 7168, 0, 49.199, 50.847, 1.648, 1050, 50.847, 52.446, 1.598, 9216, 0,     8.446,
 45, 802, 45, 45, 46.401, 1.401, 10240, 0, 46.401, 49.125, 2.724, 1506, 49.125, 49.916, 0.79, 7168, 0, 49.916, 52.265, 2.349, 1050, 52.265, 53.155, 0.889, 9216, 0,     8.155,
 46, 802, 46, 46, 47.425, 1.425, 12288, 0, 47.425, 49.624, 2.199, 1880, 49.624, 50.837, 1.213, 9216, 0, 50.837, 52.847, 2.009, 1350, 52.847, 54.1, 1.253, 12288, 0,     8.100,
 47, 802, 47, 47, 48.541, 1.541, 13312, 0, 48.541, 51.436, 2.895, 2080, 51.436, 52.467, 1.032, 10240, 0, 52.467, 54.689, 2.222, 1500, 54.689, 55.715, 1.026, 13312, 0,     8.715,
 48, 802, 48, 48, 49.651, 1.651, 13312, 0, 49.651, 51.932, 2.281, 2054, 51.932, 53.491, 1.559, 10240, 0, 53.491, 55.713, 2.221, 1500, 55.713, 56.739, 1.026, 13312, 0,     8.739,
 49, 802, 49, 49, 50.589, 1.589, 11264, 0, 50.589, 53.415, 2.826, 1782, 53.415, 54.321, 0.906, 8192, 0, 54.321, 56.482, 2.162, 1200, 56.482, 57.527, 1.044, 10240, 0,     8.527,
 50, 802, 50, 50, 51.528, 1.528, 11264, 0, 51.528, 53.825, 2.298, 1705, 53.825, 55.14, 1.314, 8192, 0, 55.14, 57.489, 2.35, 1200, 57.489, 58.314, 0.825, 10240, 0,     8.314,
 51, 802, 51, 51, 52.552, 1.552, 12288, 0, 52.552, 55.489, 2.938, 1868, 55.489, 56.417, 0.928, 9216, 0, 56.417, 58.481, 2.065, 1350, 58.481, 59.429, 0.947, 12288, 0,     8.429,
 52, 802, 52, 52, 53.575, 1.575, 12288, 0, 53.575, 55.843, 2.268, 1817, 55.843, 57.338, 1.495, 9216, 0, 57.338, 59.489, 2.151, 1350, 59.489, 60.437, 0.947, 12288, 0,     8.437,
 54, 802, 54, 54, 55.454, 1.454, 10240, 0, 55.454, 57.602, 2.149, 1584, 57.602, 58.325, 0.723, 7168, 0, 58.325, 60.04, 1.715, 1050, 60.04, 61.146, 1.106, 9216, 0,     7.146,
 53, 802, 53, 53, 54.6, 1.6, 12288, 0, 54.6, 57.644, 3.044, 1940, 57.644, 59.246, 1.602, 9216, 0, 59.246, 61.494, 2.247, 1350, 61.494, 62.441, 0.947, 12288, 0,     9.441,
