Workload_ID,    App_ID,SubmitTime,Tr:StartTime,Tr:EndTime,Tr:NetworkTime,   Tr:Size,Tr:Channel,Pr:StartTime,Pr:EndTime,Pr:CPUTime,   Pr:Size,Tr:StartTime,Tr:EndTime,Tr:NetworkTime,   Tr:Size,Tr:Channel,Pr:StartTime,Pr:EndTime,Pr:CPUTime,   Pr:Size,Tr:StartTime,Tr:EndTime,Tr:NetworkTime,   Tr:Size,Tr:Channel,Pr:StartTime,Pr:EndTime,Pr:CPUTime,   Pr:Size,Tr:StartTime,Tr:EndTime,Tr:NetworkTime,   Tr:Size,Tr:Channel,ResponseTime,
 0, 14, 0, 0, 1.002, 1.002, 11264, 0, 1.002, 1.986, 0.984, 593, 1.986, 2.865, 0.879, 17408, 0, 2.865, 3.841, 0.976, 1360, 3.841, 4.572, 0.731, 8192, 0, 4.572, 5.495, 0.923, 800, 5.495, 5.743, 0.249, 4096, 0,     5.743,
 1, 14, 1, 1, 1.681, 0.681, 9216, 0, 1.681, 2.716, 1.036, 468, 2.716, 3.532, 0.816, 14336, 0, 3.532, 4.629, 1.096, 1120, 4.629, 5.338, 0.71, 7168, 0, 5.338, 6.359, 1.02, 700, 6.359, 6.5, 0.142, 3072, 0,     5.500,
 2, 14, 2, 2, 2.74, 0.74, 10240, 0, 2.74, 3.542, 0.802, 529, 3.542, 4.229, 0.686, 15360, 0, 4.229, 5.479, 1.25, 1200, 5.479, 6.203, 0.724, 7168, 0, 6.203, 7.058, 0.854, 700, 7.058, 7.204, 0.147, 3072, 0,     5.204,
 3, 14, 3, 3, 4.028, 1.028, 13312, 0, 4.028, 5.02, 0.992, 652, 5.02, 6.079, 1.059, 19456, 0, 6.079, 7.19, 1.111, 1520, 7.19, 8.261, 1.072, 9216, 0, 8.261, 9.336, 1.075, 900, 9.336, 9.614, 0.277, 5120, 0,     6.614,
 4, 14, 4, 4, 4.845, 0.845, 11264, 0, 4.845, 5.851, 1.007, 564, 5.851, 6.837, 0.985, 16384, 0, 6.837, 8.149, 1.313, 1280, 8.149, 9.187, 1.037, 8192, 0, 9.187, 10.338, 1.152, 800, 10.338, 10.541, 0.203, 4096, 0,     6.541,
 5, 14, 5, 5, 5.841, 0.841, 11264, 0, 5.841, 6.692, 0.851, 565, 6.692, 7.589, 0.897, 16384, 0, 7.589, 9.284, 1.695, 1280, 9.284, 10.084, 0.8, 8192, 0, 10.084, 11.172, 1.088, 800, 11.172, 11.374, 0.203, 4096, 0,     6.374,
 6, 14, 6, 6, 6.867, 0.867, 10240, 0, 6.867, 7.679, 0.812, 528, 7.679, 8.595, 0.916, 15360, 0, 8.595, 10.116, 1.521, 1200, 10.116, 10.757, 0.641, 7168, 0, 10.757, 11.909, 1.152, 700, 11.909, 12.071, 0.162, 3072, 0,     6.071,
 7, 14, 7, 7, 7.895, 0.895, 11264, 0, 7.895, 8.824, 0.929, 590, 8.824, 9.741, 0.918, 17408, 0, 9.741, 11.017, 1.275, 1360, 11.017, 11.916, 0.9, 8192, 0, 11.916, 12.87, 0.954, 800, 12.87, 13.077, 0.206, 4096, 0,     6.077,
 8, 14, 8, 8, 8.987, 0.987, 12288, 0, 8.987, 9.971, 0.984, 607, 9.971, 10.945, 0.974, 18432, 0, 10.945, 11.932, 0.988, 1440, 11.932, 12.955, 1.022, 9216, 0, 12.955, 13.857, 0.903, 900, 13.857, 14.1, 0.243, 5120, 0,     6.100,
 9, 14, 9, 9, 9.753, 0.753, 9216, 0, 9.753, 10.733, 0.98, 469, 10.733, 11.723, 0.99, 14336, 0, 11.723, 12.709, 0.986, 1120, 12.709, 13.647, 0.938, 7168, 0, 13.647, 14.568, 0.922, 700, 14.568, 14.729, 0.161, 3072, 0,     5.729,
