Workload_ID,    App_ID,SubmitTime,Tr:StartTime,Tr:EndTime,Tr:NetworkTime,   Tr:Size,Tr:Channel,Pr:StartTime,Pr:EndTime,Pr:CPUTime,   Pr:Size,Tr:StartTime,Tr:EndTime,Tr:NetworkTime,   Tr:Size,Tr:Channel,Pr:StartTime,Pr:EndTime,Pr:CPUTime,   Pr:Size,Tr:StartTime,Tr:EndTime,Tr:NetworkTime,   Tr:Size,Tr:Channel,Pr:StartTime,Pr:EndTime,Pr:CPUTime,   Pr:Size,Tr:StartTime,Tr:EndTime,Tr:NetworkTime,   Tr:Size,Tr:Channel,Pr:StartTime,Pr:EndTime,Pr:CPUTime,   Pr:Size,Tr:StartTime,Tr:EndTime,Tr:NetworkTime,   Tr:Size,Tr:Channel,ResponseTime,
 21, 15, 21, 21, 21.99, 0.99, 13312, 0, 21.99, 23.084, 1.094, 677, 23.084, 24.142, 1.058, 20480, 0, 24.142, 25.121, 0.979, 3000, 25.121, 25.964, 0.843, 13312, 0, 25.964, 26.88, 0.916, 1300, 26.88, 27.18, 0.301, 7168, 0, 27.18, 27.437, 0.257, 1400, 27.437, 27.537, 0.099, 5120, 0,     6.537,
 22, 15, 22, 22, 22.726, 0.726, 10240, 0, 22.726, 23.837, 1.111, 511, 23.837, 24.784, 0.947, 15360, 0, 24.784, 25.83, 1.046, 2250, 25.83, 26.585, 0.755, 10240, 0, 26.585, 27.627, 1.043, 1000, 27.627, 27.82, 0.193, 5120, 0, 27.82, 27.998, 0.178, 1000, 27.998, 28.081, 0.083, 4096, 0,     6.081,
 23, 15, 23, 23, 23.937, 0.937, 12288, 0, 23.937, 24.812, 0.875, 615, 24.812, 25.585, 0.773, 18432, 0, 25.585, 26.667, 1.082, 2700, 26.667, 27.535, 0.868, 12288, 0, 27.535, 28.589, 1.054, 1200, 28.589, 28.821, 0.232, 6144, 0, 28.821, 29.045, 0.224, 1200, 29.045, 29.159, 0.113, 5120, 0,     6.159,
 24, 15, 24, 24, 24.662, 0.662, 10240, 0, 24.662, 25.556, 0.894, 536, 25.556, 26.302, 0.747, 16384, 0, 26.302, 27.405, 1.102, 2400, 27.405, 28.232, 0.827, 10240, 0, 28.232, 29.279, 1.047, 1000, 29.279, 29.456, 0.177, 5120, 0, 29.456, 29.643, 0.187, 1000, 29.643, 29.737, 0.093, 4096, 0,     5.737,
 25, 15, 25, 25, 25.613, 0.613, 9216, 0, 25.613, 26.256, 0.643, 491, 26.256, 26.943, 0.686, 14336, 0, 26.943, 28.09, 1.147, 2100, 28.09, 28.853, 0.763, 9216, 0, 28.853, 29.917, 1.064, 900, 29.917, 30.097, 0.181, 5120, 0, 30.097, 30.296, 0.198, 1000, 30.296, 30.379, 0.083, 4096, 0,     5.379,
 26, 15, 26, 26, 26.958, 0.958, 12288, 0, 26.958, 27.841, 0.883, 646, 27.841, 28.658, 0.817, 19456, 0, 28.658, 29.632, 0.974, 2850, 29.632, 30.418, 0.787, 12288, 0, 30.418, 31.383, 0.965, 1200, 31.383, 31.625, 0.242, 6144, 0, 31.625, 31.839, 0.213, 1200, 31.839, 31.959, 0.121, 5120, 0,     5.959,
 27, 15, 27, 27, 27.807, 0.807, 10240, 0, 27.807, 28.559, 0.752, 507, 28.559, 29.489, 0.931, 15360, 0, 29.489, 30.378, 0.888, 2250, 30.378, 31.178, 0.8, 10240, 0, 31.178, 32.175, 0.997, 1000, 32.175, 32.383, 0.208, 5120, 0, 32.383, 32.563, 0.18, 1000, 32.563, 32.653, 0.09, 4096, 0,     5.653,
 28, 15, 28, 28, 28.784, 0.784, 12288, 0, 28.784, 29.716, 0.932, 640, 29.716, 30.59, 0.874, 19456, 0, 30.59, 31.496, 0.906, 2850, 31.496, 32.322, 0.825, 12288, 0, 32.322, 33.213, 0.891, 1200, 33.213, 33.421, 0.207, 6144, 0, 33.421, 33.626, 0.206, 1200, 33.626, 33.739, 0.112, 5120, 0,     5.739,
 29, 15, 29, 29, 29.77, 0.77, 10240, 0, 29.77, 30.524, 0.754, 514, 30.524, 31.339, 0.815, 15360, 0, 31.339, 32.215, 0.876, 2250, 32.215, 33.014, 0.799, 10240, 0, 33.014, 33.914, 0.9, 1000, 33.914, 34.081, 0.167, 5120, 0, 34.081, 34.272, 0.19, 1000, 34.272, 34.37, 0.099, 4096, 0,     5.370,
 30, 15, 30, 30, 30.931, 0.931, 12288, 0, 30.931, 31.857, 0.925, 615, 31.857, 32.643, 0.786, 18432, 0, 32.643, 33.48, 0.837, 2700, 33.48, 34.232, 0.752, 12288, 0, 34.232, 35.104, 0.872, 1200, 35.104, 35.304, 0.2, 6144, 0, 35.304, 35.508, 0.204, 1200, 35.508, 35.611, 0.103, 5120, 0,     5.611,
 31, 15, 31, 31, 31.9, 0.9, 12288, 0, 31.9, 32.833, 0.932, 608, 32.833, 33.616, 0.784, 18432, 0, 33.616, 34.477, 0.861, 2700, 34.477, 35.271, 0.793, 12288, 0, 35.271, 36.115, 0.844, 1200, 36.115, 36.309, 0.194, 6144, 0, 36.309, 36.52, 0.21, 1200, 36.52, 36.648, 0.128, 5120, 0,     5.648,
 32, 15, 32, 32, 33.004, 1.004, 14336, 0, 33.004, 34.02, 1.016, 702, 34.02, 34.944, 0.924, 21504, 0, 34.944, 35.899, 0.955, 3150, 35.899, 36.75, 0.851, 14336, 0, 36.75, 37.818, 1.068, 1400, 37.818, 38.069, 0.251, 7168, 0, 38.069, 38.314, 0.245, 1400, 38.314, 38.422, 0.108, 5120, 0,     6.422,
 33, 15, 33, 33, 33.884, 0.884, 13312, 0, 33.884, 34.913, 1.029, 666, 34.913, 35.78, 0.867, 19456, 0, 35.78, 36.743, 0.964, 2850, 36.743, 37.519, 0.776, 12288, 0, 37.519, 38.726, 1.206, 1200, 38.726, 38.916, 0.19, 6144, 0, 38.916, 39.136, 0.22, 1200, 39.136, 39.255, 0.12, 5120, 0,     6.255,
 34, 15, 34, 34, 34.747, 0.747, 11264, 0, 34.747, 35.692, 0.946, 572, 35.692, 36.594, 0.902, 17408, 0, 36.594, 37.519, 0.925, 2550, 37.519, 38.314, 0.795, 11264, 0, 38.314, 39.522, 1.208, 1100, 39.522, 39.783, 0.261, 6144, 0, 39.783, 39.99, 0.206, 1200, 39.99, 40.088, 0.098, 5120, 0,     6.088,
 35, 15, 35, 35, 35.803, 0.803, 11264, 0, 35.803, 36.634, 0.832, 568, 36.634, 37.37, 0.736, 17408, 0, 37.37, 38.346, 0.976, 2550, 38.346, 39.006, 0.659, 11264, 0, 39.006, 40.381, 1.376, 1100, 40.381, 40.57, 0.189, 6144, 0, 40.57, 40.815, 0.245, 1200, 40.815, 40.925, 0.109, 5120, 0,     5.925,
 36, 15, 36, 36, 36.842, 0.842, 11264, 0, 36.842, 37.746, 0.903, 594, 37.746, 38.502, 0.756, 17408, 0, 38.502, 39.314, 0.812, 2550, 39.314, 40.029, 0.715, 11264, 0, 40.029, 41.242, 1.212, 1100, 41.242, 41.513, 0.272, 6144, 0, 41.513, 41.727, 0.214, 1200, 41.727, 41.851, 0.123, 5120, 0,     5.851,
 37, 15, 37, 37, 37.671, 0.671, 10240, 0, 37.671, 38.467, 0.795, 513, 38.467, 39.294, 0.827, 15360, 0, 39.294, 40.07, 0.776, 2250, 40.07, 40.692, 0.622, 10240, 0, 40.692, 41.986, 1.294, 1000, 41.986, 42.164, 0.178, 5120, 0, 42.164, 42.353, 0.189, 1000, 42.353, 42.435, 0.083, 4096, 0,     5.435,
 38, 15, 38, 38, 38.904, 0.904, 12288, 0, 38.904, 39.803, 0.899, 607, 39.803, 40.668, 0.864, 18432, 0, 40.668, 41.537, 0.87, 2700, 41.537, 42.398, 0.861, 12288, 0, 42.398, 43.229, 0.83, 1200, 43.229, 43.437, 0.208, 6144, 0, 43.437, 43.656, 0.219, 1200, 43.656, 43.755, 0.099, 5120, 0,     5.755,
 39, 15, 39, 39, 39.918, 0.918, 12288, 0, 39.918, 40.825, 0.908, 631, 40.825, 41.574, 0.748, 18432, 0, 41.574, 42.489, 0.916, 2700, 42.489, 43.219, 0.729, 12288, 0, 43.219, 44.107, 0.888, 1200, 44.107, 44.325, 0.218, 6144, 0, 44.325, 44.552, 0.227, 1200, 44.552, 44.672, 0.12, 5120, 0,     5.672,
 40, 15, 40, 40, 40.729, 0.729, 10240, 0, 40.729, 41.622, 0.893, 516, 41.622, 42.378, 0.756, 15360, 0, 42.378, 43.3, 0.922, 2250, 43.3, 43.987, 0.687, 10240, 0, 43.987, 44.821, 0.834, 1000, 44.821, 45.015, 0.194, 5120, 0, 45.015, 45.203, 0.187, 1000, 45.203, 45.296, 0.094, 4096, 0,     5.296,
 41, 15, 41, 41, 41.937, 0.937, 13312, 0, 41.937, 42.968, 1.03, 686, 42.968, 43.88, 0.912, 20480, 0, 43.88, 44.851, 0.971, 3000, 44.851, 45.844, 0.992, 13312, 0, 45.844, 46.789, 0.945, 1300, 46.789, 47.012, 0.223, 7168, 0, 47.012, 47.268, 0.256, 1400, 47.268, 47.395, 0.127, 5120, 0,     6.395,
 42, 15, 42, 42, 42.874, 0.874, 12288, 0, 42.874, 43.788, 0.913, 600, 43.788, 44.795, 1.007, 18432, 0, 44.795, 45.71, 0.915, 2700, 45.71, 46.656, 0.946, 12288, 0, 46.656, 47.702, 1.046, 1200, 47.702, 47.899, 0.198, 6144, 0, 47.899, 48.186, 0.286, 1200, 48.186, 48.289, 0.103, 5120, 0,     6.289,
 43, 15, 43, 43, 43.815, 0.815, 10240, 0, 43.815, 44.552, 0.737, 547, 44.552, 45.513, 0.961, 16384, 0, 45.513, 46.558, 1.045, 2400, 46.558, 47.282, 0.724, 10240, 0, 47.282, 48.441, 1.159, 1000, 48.441, 48.626, 0.185, 5120, 0, 48.626, 48.848, 0.222, 1000, 48.848, 48.936, 0.088, 4096, 0,     5.936,
 44, 15, 44, 44, 45.001, 1.001, 12288, 0, 45.001, 45.854, 0.853, 625, 45.854, 46.87, 1.017, 18432, 0, 46.87, 47.889, 1.019, 2700, 47.889, 48.758, 0.869, 12288, 0, 48.758, 49.568, 0.81, 1200, 49.568, 49.774, 0.206, 6144, 0, 49.774, 49.991, 0.217, 1200, 49.991, 50.107, 0.116, 5120, 0,     6.107,
 45, 15, 45, 45, 45.742, 0.742, 10240, 0, 45.742, 46.629, 0.887, 535, 46.629, 47.64, 1.011, 16384, 0, 47.64, 48.666, 1.026, 2400, 48.666, 49.418, 0.752, 10240, 0, 49.418, 50.408, 0.99, 1000, 50.408, 50.602, 0.194, 5120, 0, 50.602, 50.776, 0.175, 1000, 50.776, 50.871, 0.094, 4096, 0,     5.871,
 46, 15, 46, 46, 46.769, 0.769, 11264, 0, 46.769, 47.574, 0.805, 580, 47.574, 48.446, 0.872, 17408, 0, 48.446, 49.461, 1.015, 2550, 49.461, 50.237, 0.775, 11264, 0, 50.237, 51.343, 1.106, 1100, 51.343, 51.574, 0.231, 6144, 0, 51.574, 51.774, 0.2, 1200, 51.774, 51.895, 0.121, 5120, 0,     5.895,
 47, 15, 47, 47, 47.793, 0.793, 12288, 0, 47.793, 48.686, 0.893, 609, 48.686, 49.594, 0.908, 18432, 0, 49.594, 50.428, 0.834, 2700, 50.428, 51.25, 0.822, 12288, 0, 51.25, 52.207, 0.957, 1200, 52.207, 52.432, 0.225, 6144, 0, 52.432, 52.646, 0.214, 1200, 52.646, 52.751, 0.105, 5120, 0,     5.751,
 48, 15, 48, 48, 49.094, 1.094, 12288, 0, 49.094, 49.975, 0.881, 627, 49.975, 50.727, 0.752, 18432, 0, 50.727, 51.536, 0.809, 2700, 51.536, 52.423, 0.887, 12288, 0, 52.423, 53.262, 0.839, 1200, 53.262, 53.476, 0.214, 6144, 0, 53.476, 53.719, 0.243, 1200, 53.719, 53.827, 0.108, 5120, 0,     5.827,
 49, 15, 49, 49, 49.902, 0.902, 12288, 0, 49.902, 50.837, 0.935, 619, 50.837, 51.692, 0.855, 18432, 0, 51.692, 52.629, 0.937, 2700, 52.629, 53.362, 0.733, 12288, 0, 53.362, 54.235, 0.872, 1200, 54.235, 54.44, 0.206, 6144, 0, 54.44, 54.692, 0.252, 1200, 54.692, 54.796, 0.104, 5120, 0,     5.796,
 50, 15, 50, 50, 50.756, 0.756, 9216, 0, 50.756, 51.595, 0.839, 497, 51.595, 52.398, 0.803, 14336, 0, 52.398, 53.292, 0.894, 2100, 53.292, 53.935, 0.643, 9216, 0, 53.935, 54.893, 0.959, 900, 54.893, 55.076, 0.183, 5120, 0, 55.076, 55.246, 0.169, 1000, 55.246, 55.332, 0.086, 4096, 0,     5.332,
 51, 15, 51, 51, 52.082, 1.082, 14336, 0, 52.082, 53.105, 1.023, 703, 53.105, 54.157, 1.052, 21504, 0, 54.157, 55.246, 1.088, 3150, 55.246, 56.105, 0.859, 14336, 0, 56.105, 57.156, 1.051, 1400, 57.156, 57.406, 0.249, 7168, 0, 57.406, 57.672, 0.267, 1400, 57.672, 57.785, 0.112, 5120, 0,     6.785,
 52, 15, 52, 52, 53.006, 1.006, 13312, 0, 53.006, 53.993, 0.987, 650, 53.993, 55.035, 1.042, 19456, 0, 55.035, 56.281, 1.246, 2850, 56.281, 57.26, 0.978, 12288, 0, 57.26, 58.124, 0.864, 1200, 58.124, 58.323, 0.199, 6144, 0, 58.323, 58.534, 0.211, 1200, 58.534, 58.641, 0.108, 5120, 0,     6.641,
 53, 15, 53, 53, 53.752, 0.752, 11264, 0, 53.752, 54.818, 1.066, 577, 54.818, 55.908, 1.09, 17408, 0, 55.908, 57.099, 1.191, 2550, 57.099, 57.929, 0.829, 11264, 0, 57.929, 58.941, 1.012, 1100, 58.941, 59.2, 0.259, 6144, 0, 59.2, 59.399, 0.199, 1200, 59.399, 59.507, 0.108, 5120, 0,     6.507,
 54, 15, 54, 54, 55.006, 1.006, 13312, 0, 55.006, 55.992, 0.986, 667, 55.992, 56.999, 1.007, 20480, 0, 56.999, 58.024, 1.025, 3000, 58.024, 58.963, 0.939, 13312, 0, 58.963, 59.968, 1.005, 1300, 59.968, 60.221, 0.253, 7168, 0, 60.221, 60.467, 0.247, 1400, 60.467, 60.575, 0.107, 5120, 0,     6.575,
 55, 15, 55, 55, 55.865, 0.865, 12288, 0, 55.865, 56.872, 1.007, 609, 56.872, 57.839, 0.967, 18432, 0, 57.839, 58.925, 1.087, 2700, 58.925, 59.815, 0.889, 12288, 0, 59.815, 60.791, 0.976, 1200, 60.791, 61.018, 0.227, 6144, 0, 61.018, 61.23, 0.212, 1200, 61.23, 61.336, 0.106, 5120, 0,     6.336,
 56, 15, 56, 56, 56.765, 0.765, 10240, 0, 56.765, 57.583, 0.818, 534, 57.583, 58.66, 1.078, 16384, 0, 58.66, 59.803, 1.143, 2400, 59.803, 60.477, 0.674, 10240, 0, 60.477, 61.556, 1.079, 1000, 61.556, 61.753, 0.197, 5120, 0, 61.753, 61.941, 0.188, 1000, 61.941, 62.042, 0.101, 4096, 0,     6.042,
 57, 15, 57, 57, 57.817, 0.817, 11264, 0, 57.817, 58.693, 0.877, 562, 58.693, 59.465, 0.772, 16384, 0, 59.465, 60.562, 1.097, 2400, 60.562, 61.176, 0.614, 10240, 0, 61.176, 62.255, 1.079, 1000, 62.255, 62.427, 0.171, 5120, 0, 62.427, 62.596, 0.169, 1000, 62.596, 62.688, 0.093, 4096, 0,     5.688,
 58, 15, 58, 58, 58.925, 0.925, 13312, 0, 58.925, 59.874, 0.948, 668, 59.874, 60.803, 0.929, 20480, 0, 60.803, 61.735, 0.933, 3000, 61.735, 62.628, 0.893, 13312, 0, 62.628, 63.624, 0.995, 1300, 63.624, 63.875, 0.252, 7168, 0, 63.875, 64.142, 0.266, 1400, 64.142, 64.267, 0.125, 5120, 0,     6.267,
 59, 15, 59, 59, 59.876, 0.876, 11264, 0, 59.876, 60.791, 0.915, 580, 60.791, 61.521, 0.73, 17408, 0, 61.521, 62.542, 1.022, 2550, 62.542, 63.387, 0.845, 11264, 0, 63.387, 64.443, 1.056, 1100, 64.443, 64.64, 0.197, 6144, 0, 64.64, 64.869, 0.23, 1200, 64.869, 64.991, 0.122, 5120, 0,     5.991,
 60, 15, 60, 60, 60.931, 0.931, 13312, 0, 60.931, 62.003, 1.073, 698, 62.003, 62.861, 0.858, 20480, 0, 62.861, 63.838, 0.977, 3000, 63.838, 64.658, 0.82, 13312, 0, 64.658, 65.538, 0.88, 1300, 65.538, 65.781, 0.243, 7168, 0, 65.781, 66.044, 0.263, 1400, 66.044, 66.16, 0.116, 5120, 0,     6.160,
 61, 15, 61, 61, 62.071, 1.071, 14336, 0, 62.071, 63.116, 1.045, 715, 63.116, 64.025, 0.909, 21504, 0, 64.025, 65.043, 1.018, 3150, 65.043, 66.059, 1.016, 14336, 0, 66.059, 67.058, 0.999, 1400, 67.058, 67.314, 0.256, 7168, 0, 67.314, 67.588, 0.274, 1400, 67.588, 67.687, 0.099, 5120, 0,     6.687,
 62, 15, 62, 62, 62.943, 0.943, 13312, 0, 62.943, 64.122, 1.178, 678, 64.122, 65.103, 0.982, 20480, 0, 65.103, 66.016, 0.912, 3000, 66.016, 67.055, 1.04, 13312, 0, 67.055, 67.94, 0.885, 1300, 67.94, 68.184, 0.244, 7168, 0, 68.184, 68.438, 0.254, 1400, 68.438, 68.555, 0.117, 5120, 0,     6.555,
 63, 15, 63, 63, 63.738, 0.738, 10240, 0, 63.738, 64.93, 1.192, 540, 64.93, 65.839, 0.909, 16384, 0, 65.839, 66.745, 0.907, 2400, 66.745, 67.655, 0.91, 10240, 0, 67.655, 68.646, 0.991, 1000, 68.646, 68.807, 0.161, 5120, 0, 68.807, 68.979, 0.172, 1000, 68.979, 69.062, 0.083, 4096, 0,     6.062,
 64, 15, 64, 64, 64.737, 0.737, 11264, 0, 64.737, 65.804, 1.067, 567, 65.804, 66.664, 0.86, 17408, 0, 66.664, 67.576, 0.912, 2550, 67.576, 68.355, 0.779, 11264, 0, 68.355, 69.431, 1.076, 1100, 69.431, 69.628, 0.197, 6144, 0, 69.628, 69.821, 0.193, 1200, 69.821, 69.921, 0.1, 5120, 0,     5.921,
 65, 15, 65, 65, 65.942, 0.942, 13312, 0, 65.942, 66.926, 0.985, 683, 66.926, 67.756, 0.83, 20480, 0, 67.756, 68.73, 0.974, 3000, 68.73, 69.521, 0.791, 13312, 0, 69.521, 70.454, 0.933, 1300, 70.454, 70.69, 0.236, 7168, 0, 70.69, 70.949, 0.259, 1400, 70.949, 71.069, 0.12, 5120, 0,     6.069,
