Workload_ID,    App_ID,SubmitTime,Tr:StartTime,Tr:EndTime,Tr:NetworkTime,   Tr:Size,Tr:Channel,Pr:StartTime,Pr:EndTime,Pr:CPUTime,   Pr:Size,Tr:StartTime,Tr:EndTime,Tr:NetworkTime,   Tr:Size,Tr:Channel,Pr:StartTime,Pr:EndTime,Pr:CPUTime,   Pr:Size,Tr:StartTime,Tr:EndTime,Tr:NetworkTime,   Tr:Size,Tr:Channel,ResponseTime,
 0, 16, 0, 0, 0.84, 0.84, 9216, 0, 0.84, 1.687, 0.847, 746, 1.687, 2.065, 0.378, 4096, 0, 2.065, 2.803, 0.738, 400, 2.803, 2.992, 0.188, 2048, 0,     2.992,
 1, 16, 1, 1, 1.747, 0.747, 8192, 0, 1.747, 2.575, 0.828, 715, 2.575, 2.962, 0.387, 4096, 0, 2.962, 3.699, 0.737, 400, 3.699, 3.895, 0.196, 2048, 0,     2.895,
 2, 16, 2, 2, 3.119, 1.119, 12288, 0, 3.119, 4.233, 1.114, 981, 4.233, 4.797, 0.564, 6144, 0, 4.797, 5.904, 1.107, 600, 5.904, 6.191, 0.287, 3072, 0,     4.191,
 3, 16, 3, 3, 4.05, 1.05, 10240, 0, 4.05, 5.223, 1.173, 872, 5.223, 5.695, 0.472, 5120, 0, 5.695, 6.813, 1.118, 500, 6.813, 7.002, 0.189, 2048, 0,     4.002,
 4, 16, 4, 4, 5.074, 1.074, 11264, 0, 5.074, 6.235, 1.161, 882, 6.235, 6.707, 0.472, 5120, 0, 6.707, 7.72, 1.014, 500, 7.72, 7.908, 0.188, 2048, 0,     3.908,
 5, 16, 5, 5, 5.912, 0.912, 9216, 0, 5.912, 7.1, 1.188, 750, 7.1, 7.478, 0.378, 4096, 0, 7.478, 8.447, 0.968, 400, 8.447, 8.639, 0.193, 2048, 0,     3.639,
 6, 16, 6, 6, 6.747, 0.747, 8192, 0, 6.747, 7.918, 1.171, 715, 7.918, 8.296, 0.378, 4096, 0, 8.296, 9.172, 0.876, 400, 9.172, 9.365, 0.192, 2048, 0,     3.365,
 7, 16, 7, 7, 8.026, 1.026, 11264, 0, 8.026, 9.103, 1.077, 933, 9.103, 9.574, 0.472, 5120, 0, 9.574, 10.49, 0.915, 500, 10.49, 10.678, 0.188, 2048, 0,     3.678,
 8, 16, 8, 8, 8.868, 0.868, 9216, 0, 8.868, 9.968, 1.1, 762, 9.968, 10.348, 0.38, 4096, 0, 10.348, 11.222, 0.874, 400, 11.222, 11.41, 0.188, 2048, 0,     3.410,
 9, 16, 9, 9, 9.849, 0.849, 9216, 0, 9.849, 10.824, 0.975, 754, 10.824, 11.212, 0.388, 4096, 0, 11.212, 11.956, 0.745, 400, 11.956, 12.148, 0.192, 2048, 0,     3.148,
 10, 16, 10, 10, 11.119, 1.119, 12288, 0, 11.119, 12.261, 1.142, 1005, 12.261, 12.825, 0.564, 6144, 0, 12.825, 13.917, 1.091, 600, 13.917, 14.198, 0.281, 3072, 0,     4.198,
 11, 16, 11, 11, 12.329, 1.329, 13312, 0, 12.329, 13.508, 1.179, 1046, 13.508, 14.072, 0.564, 6144, 0, 14.072, 15.173, 1.101, 600, 15.173, 15.454, 0.281, 3072, 0,     4.454,
 12, 16, 12, 12, 13.167, 1.167, 9216, 0, 13.167, 14.406, 1.239, 778, 14.406, 14.785, 0.378, 4096, 0, 14.785, 15.898, 1.114, 400, 15.898, 16.096, 0.197, 2048, 0,     4.096,
 13, 16, 13, 13, 14.191, 1.191, 11264, 0, 14.191, 15.458, 1.267, 926, 15.458, 15.929, 0.472, 5120, 0, 15.929, 16.833, 0.904, 500, 16.833, 17.022, 0.189, 2048, 0,     4.022,
 14, 16, 14, 14, 15.215, 1.215, 11264, 0, 15.215, 16.533, 1.318, 947, 16.533, 17.006, 0.473, 5120, 0, 17.006, 17.923, 0.917, 500, 17.923, 18.118, 0.195, 2048, 0,     4.118,
 15, 16, 15, 15, 16.333, 1.333, 12288, 0, 16.333, 17.665, 1.331, 997, 17.665, 18.229, 0.565, 6144, 0, 18.229, 19.329, 1.1, 600, 19.329, 19.62, 0.291, 3072, 0,     4.620,
 16, 16, 16, 16, 17.452, 1.452, 12288, 0, 17.452, 18.764, 1.312, 968, 18.764, 19.338, 0.575, 6144, 0, 19.338, 20.419, 1.081, 600, 20.419, 20.7, 0.281, 3072, 0,     4.700,
 17, 16, 17, 17, 18.476, 1.476, 11264, 0, 18.476, 19.777, 1.301, 892, 19.777, 20.248, 0.471, 5120, 0, 20.248, 21.329, 1.08, 500, 21.329, 21.517, 0.188, 2048, 0,     4.517,
 18, 16, 18, 18, 19.314, 1.314, 9216, 0, 19.314, 20.664, 1.349, 781, 20.664, 21.042, 0.378, 4096, 0, 21.042, 22.069, 1.027, 400, 22.069, 22.257, 0.188, 2048, 0,     4.257,
 19, 16, 19, 19, 20.152, 1.152, 9216, 0, 20.152, 21.528, 1.376, 762, 21.528, 21.907, 0.378, 4096, 0, 21.907, 22.795, 0.888, 400, 22.795, 22.983, 0.188, 2048, 0,     3.983,
 20, 16, 20, 20, 21.083, 1.083, 10240, 0, 21.083, 22.459, 1.376, 819, 22.459, 22.93, 0.471, 5120, 0, 22.93, 23.849, 0.919, 500, 23.849, 24.037, 0.188, 2048, 0,     4.037,
 21, 16, 21, 21, 21.923, 0.923, 9216, 0, 21.923, 23.328, 1.406, 752, 23.328, 23.709, 0.381, 4096, 0, 23.709, 24.584, 0.874, 400, 24.584, 24.772, 0.188, 2048, 0,     3.772,
