Workload_ID,    App_ID,SubmitTime,Tr:StartTime,Tr:EndTime,Tr:NetworkTime,   Tr:Size,Tr:Channel,Pr:StartTime,Pr:EndTime,Pr:CPUTime,   Pr:Size,Tr:StartTime,Tr:EndTime,Tr:NetworkTime,   Tr:Size,Tr:Channel,Pr:StartTime,Pr:EndTime,Pr:CPUTime,   Pr:Size,Tr:StartTime,Tr:EndTime,Tr:NetworkTime,   Tr:Size,Tr:Channel,ResponseTime,
 0, 3, 0, 0, 0.565, 0.565, 12288, 0, 0.565, 1.379, 0.814, 611, 1.379, 2.228, 0.849, 18432, 0, 2.228, 3.028, 0.801, 2700, 3.028, 3.596, 0.568, 12288, 0,     3.596,
 1, 3, 1, 1, 1.797, 0.797, 17408, 0, 1.797, 2.977, 1.18, 878, 2.977, 4.191, 1.214, 26624, 0, 4.191, 5.358, 1.167, 3900, 5.358, 6.151, 0.793, 17408, 0,     5.151,
 2, 3, 2, 2, 2.565, 0.565, 12288, 0, 2.565, 3.816, 1.251, 625, 3.816, 5.034, 1.219, 18432, 0, 5.034, 6.158, 1.124, 2700, 6.158, 6.725, 0.566, 12288, 0,     4.725,
 3, 3, 3, 3, 3.752, 0.752, 16384, 0, 3.752, 4.931, 1.179, 827, 4.931, 6.16, 1.229, 24576, 0, 6.16, 7.229, 1.069, 3600, 7.229, 7.981, 0.751, 16384, 0,     4.981,
 4, 3, 4, 4, 4.611, 0.611, 13312, 0, 4.611, 5.84, 1.228, 668, 5.84, 7.091, 1.252, 20480, 0, 7.091, 8.119, 1.028, 3000, 8.119, 8.728, 0.609, 13312, 0,     4.728,
 5, 3, 5, 5, 5.757, 0.757, 16384, 0, 5.757, 6.905, 1.148, 800, 6.905, 8.208, 1.303, 24576, 0, 8.208, 9.269, 1.061, 3600, 9.269, 10.016, 0.747, 16384, 0,     5.016,
 6, 3, 6, 6, 6.797, 0.797, 17408, 0, 6.797, 8.098, 1.3, 895, 8.098, 9.418, 1.321, 26624, 0, 9.418, 10.575, 1.156, 3900, 10.575, 11.368, 0.793, 17408, 0,     5.368,
 7, 3, 7, 7, 7.565, 0.565, 12288, 0, 7.565, 8.912, 1.348, 612, 8.912, 10.256, 1.344, 18432, 0, 10.256, 11.375, 1.119, 2700, 11.375, 11.936, 0.56, 12288, 0,     4.936,
 8, 3, 8, 8, 8.66, 0.66, 14336, 0, 8.66, 9.893, 1.233, 730, 9.893, 11.234, 1.341, 21504, 0, 11.234, 12.309, 1.076, 3150, 12.309, 12.964, 0.655, 14336, 0,     4.964,
 9, 3, 9, 9, 9.614, 0.614, 13312, 0, 9.614, 10.808, 1.194, 676, 10.808, 12.168, 1.361, 20480, 0, 12.168, 13.207, 1.038, 3000, 13.207, 13.816, 0.61, 13312, 0,     4.816,
 10, 3, 10, 10, 10.611, 0.611, 13312, 0, 10.611, 11.714, 1.103, 680, 11.714, 13.103, 1.389, 20480, 0, 13.103, 14.096, 0.993, 3000, 14.096, 14.703, 0.607, 13312, 0,     4.703,
 11, 3, 11, 11, 11.797, 0.797, 17408, 0, 11.797, 12.991, 1.194, 896, 12.991, 14.317, 1.326, 26624, 0, 14.317, 15.484, 1.167, 3900, 15.484, 16.277, 0.793, 17408, 0,     5.277,
 12, 3, 12, 12, 12.66, 0.66, 14336, 0, 12.66, 13.95, 1.29, 709, 13.95, 15.295, 1.345, 21504, 0, 15.295, 16.418, 1.123, 3150, 16.418, 17.072, 0.654, 14336, 0,     5.072,
 13, 3, 13, 13, 13.564, 0.564, 12288, 0, 13.564, 14.804, 1.24, 628, 14.804, 16.138, 1.333, 18432, 0, 16.138, 17.221, 1.083, 2700, 17.221, 17.781, 0.561, 12288, 0,     4.781,
