Workload_ID,    App_ID,SubmitTime,Tr:StartTime,Tr:EndTime,Tr:NetworkTime,   Tr:Size,Tr:Channel,Pr:StartTime,Pr:EndTime,Pr:CPUTime,   Pr:Size,Tr:StartTime,Tr:EndTime,Tr:NetworkTime,   Tr:Size,Tr:Channel,Pr:StartTime,Pr:EndTime,Pr:CPUTime,   Pr:Size,Tr:StartTime,Tr:EndTime,Tr:NetworkTime,   Tr:Size,Tr:Channel,ResponseTime,
 0, 11, 0, 0, 0.689, 0.689, 10240, 0, 0.689, 1.761, 1.072, 537, 1.761, 2.853, 1.092, 16384, 0, 2.853, 3.92, 1.066, 2400, 3.92, 4.604, 0.685, 10240, 0,     4.604,
 1, 11, 1, 1, 1.555, 0.555, 8192, 0, 1.555, 2.575, 1.02, 408, 2.575, 3.672, 1.097, 12288, 0, 3.672, 4.719, 1.047, 1800, 4.719, 5.267, 0.548, 8192, 0,     4.267,
 2, 11, 2, 2, 2.555, 0.555, 8192, 0, 2.555, 3.403, 0.848, 415, 3.403, 4.492, 1.089, 12288, 0, 4.492, 5.519, 1.027, 1800, 5.519, 6.067, 0.548, 8192, 0,     4.067,
 3, 11, 3, 3, 3.62, 0.62, 9216, 0, 3.62, 4.572, 0.952, 476, 4.572, 5.528, 0.956, 14336, 0, 5.528, 6.452, 0.924, 2100, 6.452, 7.068, 0.616, 9216, 0,     4.068,
 4, 11, 4, 4, 4.689, 0.689, 10240, 0, 4.689, 5.689, 1, 501, 5.689, 6.713, 1.024, 15360, 0, 6.713, 7.707, 0.994, 2250, 7.707, 8.391, 0.685, 10240, 0,     4.391,
 5, 11, 5, 5, 5.689, 0.689, 10240, 0, 5.689, 6.784, 1.095, 544, 6.784, 7.876, 1.092, 16384, 0, 7.876, 8.952, 1.076, 2400, 8.952, 9.637, 0.685, 10240, 0,     4.637,
 6, 11, 6, 6, 6.697, 0.697, 10240, 0, 6.697, 7.822, 1.125, 519, 7.822, 8.9, 1.078, 15360, 0, 8.9, 9.952, 1.052, 2250, 9.952, 10.637, 0.685, 10240, 0,     4.637,
 7, 11, 7, 7, 7.757, 0.757, 11264, 0, 7.757, 8.968, 1.211, 567, 8.968, 10.137, 1.169, 17408, 0, 10.137, 11.262, 1.125, 2550, 11.262, 12.015, 0.753, 11264, 0,     5.015,
 8, 11, 8, 8, 8.689, 0.689, 10240, 0, 8.689, 10.005, 1.317, 516, 10.005, 11.167, 1.162, 15360, 0, 11.167, 12.269, 1.102, 2250, 12.269, 12.954, 0.685, 10240, 0,     4.954,
 9, 11, 9, 9, 9.689, 0.689, 10240, 0, 9.689, 11.114, 1.425, 546, 11.114, 12.259, 1.146, 16384, 0, 12.259, 13.339, 1.079, 2400, 13.339, 14.023, 0.685, 10240, 0,     5.023,
 10, 11, 10, 10, 10.621, 0.621, 9216, 0, 10.621, 12.094, 1.473, 491, 12.094, 13.215, 1.121, 14336, 0, 13.215, 14.283, 1.068, 2100, 14.283, 14.909, 0.626, 9216, 0,     4.909,
 11, 11, 11, 11, 11.62, 0.62, 9216, 0, 11.62, 13.031, 1.41, 463, 13.031, 14.105, 1.074, 13312, 0, 14.105, 15.153, 1.048, 1950, 15.153, 15.701, 0.548, 8192, 0,     4.701,
 12, 11, 12, 12, 12.552, 0.552, 8192, 0, 12.552, 13.86, 1.308, 406, 13.86, 14.927, 1.068, 12288, 0, 14.927, 15.953, 1.025, 1800, 15.953, 16.505, 0.552, 8192, 0,     4.505,
 13, 11, 13, 13, 13.552, 0.552, 8192, 0, 13.552, 14.699, 1.147, 418, 14.699, 15.747, 1.048, 12288, 0, 15.747, 16.752, 1.006, 1800, 16.752, 17.301, 0.548, 8192, 0,     4.301,
 14, 11, 14, 14, 14.699, 0.699, 10240, 0, 14.699, 15.729, 1.03, 516, 15.729, 16.777, 1.048, 15360, 0, 16.777, 17.78, 1.003, 2250, 17.78, 18.464, 0.685, 10240, 0,     4.464,
 15, 11, 15, 15, 15.552, 0.552, 8192, 0, 15.552, 16.583, 1.031, 425, 16.583, 17.596, 1.012, 12288, 0, 17.596, 18.579, 0.984, 1800, 18.579, 19.131, 0.551, 8192, 0,     4.131,
 16, 11, 16, 16, 16.689, 0.689, 10240, 0, 16.689, 17.76, 1.071, 532, 17.76, 18.791, 1.031, 15360, 0, 18.791, 19.8, 1.009, 2250, 19.8, 20.484, 0.685, 10240, 0,     4.484,
 17, 11, 17, 17, 17.626, 0.626, 9216, 0, 17.626, 18.699, 1.073, 467, 18.699, 19.749, 1.05, 14336, 0, 19.749, 20.733, 0.984, 2100, 20.733, 21.349, 0.616, 9216, 0,     4.349,
 18, 11, 18, 18, 18.63, 0.63, 9216, 0, 18.63, 19.626, 0.995, 461, 19.626, 20.637, 1.011, 13312, 0, 20.637, 21.604, 0.967, 1950, 21.604, 22.152, 0.548, 8192, 0,     4.152,
 19, 11, 19, 19, 19.626, 0.626, 9216, 0, 19.626, 20.612, 0.986, 487, 20.612, 21.594, 0.982, 14336, 0, 21.594, 22.54, 0.946, 2100, 22.54, 23.163, 0.624, 9216, 0,     4.163,
