Workload_ID,    App_ID,SubmitTime,Tr:StartTime,Tr:EndTime,Tr:NetworkTime,   Tr:Size,Tr:Channel,Pr:StartTime,Pr:EndTime,Pr:CPUTime,   Pr:Size,Tr:StartTime,Tr:EndTime,Tr:NetworkTime,   Tr:Size,Tr:Channel,Pr:StartTime,Pr:EndTime,Pr:CPUTime,   Pr:Size,Tr:StartTime,Tr:EndTime,Tr:NetworkTime,   Tr:Size,Tr:Channel,Pr:StartTime,Pr:EndTime,Pr:CPUTime,   Pr:Size,Tr:StartTime,Tr:EndTime,Tr:NetworkTime,   Tr:Size,Tr:Channel,Pr:StartTime,Pr:EndTime,Pr:CPUTime,   Pr:Size,Tr:StartTime,Tr:EndTime,Tr:NetworkTime,   Tr:Size,Tr:Channel,ResponseTime,
 10, 0, 10, 10, 10.995, 0.995, 12288, 0, 10.995, 12.581, 1.585, 639, 12.581, 13.476, 0.896, 19456, 0, 13.476, 14.628, 1.152, 1520, 14.628, 15.338, 0.71, 9216, 0, 15.338, 16.557, 1.219, 1350, 16.557, 17.321, 0.763, 6144, 0, 17.321, 18.378, 1.058, 1200, 18.378, 18.751, 0.373, 5120, 0,     8.751,
 11, 0, 11, 11, 12.25, 1.25, 14336, 0, 12.25, 13.711, 1.461, 724, 13.711, 14.533, 0.822, 21504, 0, 14.533, 15.798, 1.266, 1680, 15.798, 16.766, 0.968, 10240, 0, 16.766, 17.71, 0.944, 1500, 17.71, 18.58, 0.87, 6144, 0, 18.58, 19.45, 0.871, 1200, 19.45, 19.889, 0.439, 5120, 0,     8.889,
 12, 0, 12, 12, 13.035, 1.035, 12288, 0, 13.035, 14.503, 1.469, 633, 14.503, 15.324, 0.821, 19456, 0, 15.324, 16.883, 1.559, 1520, 16.883, 17.641, 0.758, 9216, 0, 17.641, 18.568, 0.926, 1350, 18.568, 19.41, 0.843, 6144, 0, 19.41, 20.239, 0.829, 1200, 20.239, 20.789, 0.55, 5120, 0,     8.789,
 13, 0, 13, 13, 14.384, 1.384, 15360, 0, 14.384, 15.484, 1.1, 771, 15.484, 16.843, 1.359, 23552, 0, 16.843, 18.046, 1.204, 1840, 18.046, 19.051, 1.005, 11264, 0, 19.051, 20.085, 1.034, 1650, 20.085, 21.239, 1.154, 7168, 0, 21.239, 22.127, 0.888, 1400, 22.127, 22.751, 0.624, 5120, 0,     9.751,
 14, 0, 14, 14, 15.314, 1.314, 13312, 0, 15.314, 16.419, 1.104, 696, 16.419, 17.87, 1.451, 20480, 0, 17.87, 19.037, 1.167, 1600, 19.037, 19.919, 0.882, 10240, 0, 19.919, 20.946, 1.028, 1500, 20.946, 22.204, 1.258, 6144, 0, 22.204, 23.166, 0.961, 1200, 23.166, 23.61, 0.444, 5120, 0,     9.610,
 15, 0, 15, 15, 16.216, 1.216, 13312, 0, 16.216, 17.447, 1.231, 697, 17.447, 19.027, 1.58, 20480, 0, 19.027, 19.926, 0.899, 1600, 19.926, 20.946, 1.02, 10240, 0, 20.946, 21.971, 1.025, 1500, 21.971, 22.986, 1.015, 6144, 0, 22.986, 24.045, 1.059, 1200, 24.045, 24.441, 0.396, 5120, 0,     9.441,
 16, 0, 16, 16, 17.171, 1.171, 13312, 0, 17.171, 18.259, 1.088, 652, 18.259, 20.097, 1.839, 19456, 0, 20.097, 21.017, 0.919, 1520, 21.017, 22.006, 0.989, 9216, 0, 22.006, 23.108, 1.102, 1350, 23.108, 23.833, 0.725, 6144, 0, 23.833, 24.937, 1.104, 1200, 24.937, 25.513, 0.575, 5120, 0,     9.513,
 17, 0, 17, 17, 17.773, 0.773, 10240, 0, 17.773, 19.025, 1.252, 539, 19.025, 20.846, 1.821, 16384, 0, 20.846, 21.828, 0.982, 1280, 21.828, 22.725, 0.897, 8192, 0, 22.725, 23.937, 1.212, 1200, 23.937, 24.812, 0.875, 5120, 0, 24.812, 25.641, 0.829, 1000, 25.641, 25.974, 0.333, 4096, 0,     8.974,
 18, 0, 18, 18, 19.252, 1.252, 15360, 0, 19.252, 20.421, 1.169, 760, 20.421, 21.739, 1.318, 22528, 0, 21.739, 22.895, 1.156, 1760, 22.895, 23.783, 0.889, 11264, 0, 23.783, 24.977, 1.194, 1650, 24.977, 25.788, 0.811, 7168, 0, 25.788, 26.671, 0.883, 1400, 26.671, 27.134, 0.463, 5120, 0,     9.134,
 19, 0, 19, 19, 19.915, 0.915, 10240, 0, 19.915, 21.094, 1.179, 528, 21.094, 22.426, 1.332, 15360, 0, 22.426, 23.591, 1.166, 1200, 23.591, 24.558, 0.966, 7168, 0, 24.558, 25.592, 1.034, 1050, 25.592, 26.358, 0.766, 4096, 0, 26.358, 27.182, 0.825, 800, 27.182, 27.481, 0.298, 3072, 0,     8.481,
 20, 0, 20, 20, 20.713, 0.713, 11264, 0, 20.713, 21.828, 1.115, 586, 21.828, 23.377, 1.549, 17408, 0, 23.377, 24.372, 0.995, 1360, 24.372, 25.516, 1.144, 8192, 0, 25.516, 26.259, 0.743, 1200, 26.259, 27.227, 0.968, 5120, 0, 27.227, 27.907, 0.68, 1000, 27.907, 28.255, 0.348, 4096, 0,     8.255,
 21, 0, 21, 21, 21.845, 0.845, 12288, 0, 21.845, 22.676, 0.831, 604, 22.676, 24.163, 1.487, 18432, 0, 24.163, 25.493, 1.33, 1440, 25.493, 26.433, 0.94, 9216, 0, 26.433, 27.257, 0.824, 1350, 27.257, 28.159, 0.902, 6144, 0, 28.159, 29.317, 1.157, 1200, 29.317, 29.728, 0.411, 5120, 0,     8.728,
 22, 0, 22, 22, 22.843, 0.843, 13312, 0, 22.843, 24.093, 1.25, 665, 24.093, 24.928, 0.835, 19456, 0, 24.928, 26.57, 1.642, 1520, 26.57, 27.328, 0.758, 9216, 0, 27.328, 28.253, 0.925, 1350, 28.253, 29.173, 0.92, 6144, 0, 29.173, 30.186, 1.013, 1200, 30.186, 30.637, 0.451, 5120, 0,     8.637,
 23, 0, 23, 23, 23.737, 0.737, 10240, 0, 23.737, 25.107, 1.371, 545, 25.107, 25.8, 0.693, 16384, 0, 25.8, 27.428, 1.627, 1280, 27.428, 28.285, 0.858, 8192, 0, 28.285, 28.969, 0.684, 1200, 28.969, 30.123, 1.154, 5120, 0, 30.123, 30.951, 0.828, 1000, 30.951, 31.253, 0.302, 4096, 0,     8.253,
 24, 0, 24, 24, 25.283, 1.283, 14336, 0, 25.283, 26.445, 1.163, 744, 26.445, 27.485, 1.04, 22528, 0, 27.485, 28.558, 1.073, 1760, 28.558, 29.512, 0.954, 11264, 0, 29.512, 30.556, 1.044, 1650, 30.556, 31.439, 0.883, 7168, 0, 31.439, 32.426, 0.987, 1400, 32.426, 32.795, 0.368, 5120, 0,     8.795,
 25, 0, 25, 25, 25.989, 0.989, 11264, 0, 25.989, 27.228, 1.239, 569, 27.228, 28.298, 1.071, 17408, 0, 28.298, 29.331, 1.033, 1360, 29.331, 30.34, 1.009, 8192, 0, 30.34, 31.375, 1.035, 1200, 31.375, 32.044, 0.669, 5120, 0, 32.044, 33.214, 1.17, 1000, 33.214, 33.537, 0.324, 4096, 0,     8.537,
 26, 0, 26, 26, 27.29, 1.29, 14336, 0, 27.29, 28.471, 1.18, 749, 28.471, 29.886, 1.415, 22528, 0, 29.886, 30.951, 1.065, 1760, 30.951, 32.276, 1.325, 11264, 0, 32.276, 33.504, 1.228, 1650, 33.504, 34.309, 0.805, 7168, 0, 34.309, 35.292, 0.983, 1400, 35.292, 35.962, 0.67, 5120, 0,     9.962,
 27, 0, 27, 27, 28.323, 1.323, 14336, 0, 28.323, 29.461, 1.138, 718, 29.461, 30.961, 1.5, 21504, 0, 30.961, 32.079, 1.117, 1680, 32.079, 33.136, 1.058, 10240, 0, 33.136, 34.628, 1.492, 1500, 34.628, 35.669, 1.042, 6144, 0, 35.669, 36.665, 0.995, 1200, 36.665, 37.048, 0.383, 5120, 0,    10.048,
 28, 0, 28, 28, 29.142, 1.142, 11264, 0, 29.142, 30.173, 1.031, 564, 30.173, 31.694, 1.521, 16384, 0, 31.694, 32.938, 1.243, 1280, 32.938, 33.974, 1.036, 8192, 0, 33.974, 35.697, 1.723, 1200, 35.697, 36.364, 0.668, 5120, 0, 36.364, 37.367, 1.003, 1000, 37.367, 37.701, 0.334, 4096, 0,     9.701,
 29, 0, 29, 29, 29.973, 0.973, 13312, 0, 29.973, 31.009, 1.036, 672, 31.009, 32.748, 1.739, 20480, 0, 32.748, 33.952, 1.204, 1600, 33.952, 34.84, 0.887, 10240, 0, 34.84, 36.718, 1.878, 1500, 36.718, 37.431, 0.713, 6144, 0, 37.431, 38.242, 0.811, 1200, 38.242, 38.635, 0.394, 5120, 0,     9.635,
 30, 0, 30, 30, 30.784, 0.784, 12288, 0, 30.784, 31.762, 0.979, 611, 31.762, 33.522, 1.759, 18432, 0, 33.522, 34.993, 1.472, 1440, 34.993, 35.724, 0.731, 9216, 0, 35.724, 37.551, 1.827, 1350, 37.551, 38.351, 0.8, 6144, 0, 38.351, 39.319, 0.968, 1200, 39.319, 39.79, 0.471, 5120, 0,     9.790,
 31, 0, 31, 31, 31.855, 0.855, 14336, 0, 31.855, 32.762, 0.907, 702, 32.762, 34.469, 1.706, 21504, 0, 34.469, 35.981, 1.512, 1680, 35.981, 36.97, 0.989, 10240, 0, 36.97, 38.816, 1.846, 1500, 38.816, 39.529, 0.712, 6144, 0, 39.529, 40.424, 0.895, 1200, 40.424, 40.845, 0.421, 5120, 0,     9.845,
 32, 0, 32, 32, 32.972, 0.972, 12288, 0, 32.972, 33.912, 0.939, 609, 33.912, 35.477, 1.565, 18432, 0, 35.477, 36.723, 1.246, 1440, 36.723, 37.943, 1.219, 9216, 0, 37.943, 39.648, 1.706, 1350, 39.648, 40.646, 0.998, 6144, 0, 40.646, 41.671, 1.025, 1200, 41.671, 42.032, 0.361, 5120, 0,    10.032,
 33, 0, 33, 33, 33.696, 0.696, 11264, 0, 33.696, 34.647, 0.951, 570, 34.647, 36.448, 1.8, 17408, 0, 36.448, 37.459, 1.011, 1360, 37.459, 38.979, 1.52, 8192, 0, 38.979, 40.424, 1.445, 1200, 40.424, 41.249, 0.825, 5120, 0, 41.249, 42.367, 1.118, 1000, 42.367, 42.714, 0.347, 4096, 0,     9.714,
 34, 0, 34, 34, 34.78, 0.78, 12288, 0, 34.78, 35.752, 0.973, 637, 35.752, 37.431, 1.679, 19456, 0, 37.431, 38.282, 0.851, 1520, 38.282, 40.033, 1.751, 9216, 0, 40.033, 41.249, 1.217, 1350, 41.249, 41.995, 0.745, 6144, 0, 41.995, 43.497, 1.502, 1200, 43.497, 43.875, 0.378, 5120, 0,     9.875,
 35, 0, 35, 35, 36.136, 1.136, 12288, 0, 36.136, 37.217, 1.081, 605, 37.217, 38.204, 0.987, 18432, 0, 38.204, 39.049, 0.845, 1440, 39.049, 40.795, 1.747, 9216, 0, 40.795, 42.09, 1.295, 1350, 42.09, 42.76, 0.669, 6144, 0, 42.76, 44.584, 1.824, 1200, 44.584, 44.989, 0.405, 5120, 0,     9.989,
 36, 0, 36, 36, 37.097, 1.097, 13312, 0, 37.097, 38.314, 1.217, 656, 38.314, 39.127, 0.813, 19456, 0, 39.127, 40.066, 0.94, 1520, 40.066, 41.506, 1.439, 9216, 0, 41.506, 43.071, 1.566, 1350, 43.071, 43.931, 0.859, 6144, 0, 43.931, 45.424, 1.494, 1200, 45.424, 46.023, 0.598, 5120, 0,    10.023,
 37, 0, 37, 37, 37.954, 0.954, 13312, 0, 37.954, 39.386, 1.432, 661, 39.386, 40.13, 0.744, 19456, 0, 40.13, 41.168, 1.039, 1520, 41.168, 42.338, 1.17, 9216, 0, 42.338, 44.095, 1.757, 1350, 44.095, 44.857, 0.762, 6144, 0, 44.857, 46.356, 1.499, 1200, 46.356, 46.828, 0.472, 5120, 0,     9.828,
 38, 0, 38, 38, 38.737, 0.737, 10240, 0, 38.737, 40.228, 1.491, 521, 40.228, 41.032, 0.804, 15360, 0, 41.032, 41.889, 0.857, 1200, 41.889, 43.135, 1.246, 7168, 0, 43.135, 44.799, 1.664, 1050, 44.799, 45.458, 0.659, 4096, 0, 45.458, 46.934, 1.476, 800, 46.934, 47.18, 0.246, 3072, 0,     9.180,
 39, 0, 39, 39, 39.863, 0.863, 12288, 0, 39.863, 41.276, 1.412, 641, 41.276, 42.024, 0.749, 19456, 0, 42.024, 42.867, 0.842, 1520, 42.867, 43.883, 1.016, 9216, 0, 43.883, 45.637, 1.754, 1350, 45.637, 46.416, 0.779, 6144, 0, 46.416, 47.791, 1.375, 1200, 47.791, 48.312, 0.522, 5120, 0,     9.312,
 40, 0, 40, 40, 40.844, 0.844, 11264, 0, 40.844, 42.145, 1.302, 584, 42.145, 42.854, 0.709, 17408, 0, 42.854, 44.04, 1.185, 1360, 44.04, 44.813, 0.773, 8192, 0, 44.813, 46.316, 1.503, 1200, 46.316, 47.064, 0.748, 5120, 0, 47.064, 48.647, 1.583, 1000, 48.647, 48.96, 0.313, 4096, 0,     8.960,
 41, 0, 41, 41, 41.966, 0.966, 13312, 0, 41.966, 43.015, 1.05, 692, 43.015, 43.859, 0.843, 20480, 0, 43.859, 44.871, 1.012, 1600, 44.871, 45.756, 0.885, 10240, 0, 45.756, 47.21, 1.454, 1500, 47.21, 48.057, 0.847, 6144, 0, 48.057, 49.407, 1.35, 1200, 49.407, 49.866, 0.459, 5120, 0,     8.866,
 42, 0, 42, 42, 42.844, 0.844, 14336, 0, 42.844, 44.174, 1.33, 726, 44.174, 45.194, 1.02, 21504, 0, 45.194, 46.108, 0.914, 1680, 46.108, 47.106, 0.999, 10240, 0, 47.106, 48.122, 1.016, 1500, 48.122, 48.94, 0.817, 6144, 0, 48.94, 50.172, 1.233, 1200, 50.172, 50.584, 0.412, 5120, 0,     8.584,
 43, 0, 43, 43, 44.024, 1.024, 15360, 0, 44.024, 45.271, 1.247, 759, 45.271, 46.351, 1.08, 22528, 0, 46.351, 47.485, 1.134, 1760, 47.485, 48.414, 0.929, 11264, 0, 48.414, 49.496, 1.082, 1650, 49.496, 50.28, 0.783, 7168, 0, 50.28, 51.234, 0.954, 1400, 51.234, 51.694, 0.459, 5120, 0,     8.694,
 44, 0, 44, 44, 44.744, 0.744, 10240, 0, 44.744, 45.968, 1.225, 525, 45.968, 46.963, 0.995, 15360, 0, 46.963, 48.284, 1.321, 1200, 48.284, 48.996, 0.711, 7168, 0, 48.996, 50.172, 1.177, 1050, 50.172, 50.773, 0.601, 4096, 0, 50.773, 51.81, 1.037, 800, 51.81, 52.035, 0.225, 3072, 0,     8.035,
 45, 0, 45, 45, 45.958, 0.958, 13312, 0, 45.958, 46.961, 1.003, 676, 46.961, 47.932, 0.971, 20480, 0, 47.932, 49.171, 1.238, 1600, 49.171, 50.029, 0.858, 10240, 0, 50.029, 51.067, 1.039, 1500, 51.067, 52.063, 0.996, 6144, 0, 52.063, 52.898, 0.835, 1200, 52.898, 53.531, 0.632, 5120, 0,     8.531,
 46, 0, 46, 46, 46.904, 0.904, 12288, 0, 46.904, 47.869, 0.966, 626, 47.869, 48.766, 0.896, 18432, 0, 48.766, 50.163, 1.398, 1440, 50.163, 51.031, 0.868, 9216, 0, 51.031, 51.926, 0.895, 1350, 51.926, 52.83, 0.904, 6144, 0, 52.83, 53.65, 0.821, 1200, 53.65, 54.078, 0.428, 5120, 0,     8.078,
 47, 0, 47, 47, 48.123, 1.123, 14336, 0, 48.123, 49.118, 0.995, 713, 49.118, 50.025, 0.907, 21504, 0, 50.025, 51.283, 1.258, 1680, 51.283, 52.319, 1.036, 10240, 0, 52.319, 53.327, 1.008, 1500, 53.327, 54.012, 0.685, 6144, 0, 54.012, 54.896, 0.884, 1200, 54.896, 55.257, 0.361, 5120, 0,     8.257,
 48, 0, 48, 48, 48.783, 0.783, 11264, 0, 48.783, 50.148, 1.365, 595, 50.148, 50.929, 0.78, 17408, 0, 50.929, 52.373, 1.444, 1360, 52.373, 53.006, 0.633, 8192, 0, 53.006, 54.28, 1.274, 1200, 54.28, 54.886, 0.606, 5120, 0, 54.886, 55.577, 0.692, 1000, 55.577, 55.89, 0.313, 4096, 0,     7.890,
 49, 0, 49, 49, 49.655, 0.655, 10240, 0, 49.655, 51.076, 1.422, 530, 51.076, 51.851, 0.775, 15360, 0, 51.851, 53.148, 1.297, 1200, 53.148, 53.866, 0.717, 7168, 0, 53.866, 55.071, 1.205, 1050, 55.071, 55.677, 0.606, 4096, 0, 55.677, 56.178, 0.5, 800, 56.178, 56.481, 0.303, 3072, 0,     7.481,
 50, 0, 50, 50, 50.626, 0.626, 10240, 0, 50.626, 51.824, 1.198, 542, 51.824, 52.83, 1.006, 16384, 0, 52.83, 53.892, 1.061, 1280, 53.892, 54.578, 0.686, 8192, 0, 54.578, 55.823, 1.246, 1200, 55.823, 56.537, 0.714, 5120, 0, 56.537, 57.214, 0.677, 1000, 57.214, 57.516, 0.303, 4096, 0,     7.516,
 51, 0, 51, 51, 51.676, 0.676, 11264, 0, 51.676, 52.548, 0.873, 562, 52.548, 53.565, 1.017, 16384, 0, 53.565, 54.706, 1.14, 1280, 54.706, 55.643, 0.937, 8192, 0, 55.643, 56.495, 0.852, 1200, 56.495, 57.346, 0.851, 5120, 0, 57.346, 58.145, 0.799, 1000, 58.145, 58.471, 0.327, 4096, 0,     7.471,
 52, 0, 52, 52, 53.072, 1.072, 14336, 0, 53.072, 54.094, 1.022, 748, 54.094, 54.959, 0.864, 22528, 0, 54.959, 56.277, 1.318, 1760, 56.277, 57.221, 0.944, 11264, 0, 57.221, 58.23, 1.01, 1650, 58.23, 59.38, 1.149, 7168, 0, 59.38, 60.273, 0.894, 1400, 60.273, 60.705, 0.432, 5120, 0,     8.705,
 53, 0, 53, 53, 53.872, 0.872, 13312, 0, 53.872, 54.942, 1.07, 667, 54.942, 56.08, 1.138, 20480, 0, 56.08, 57.221, 1.141, 1600, 57.221, 58.204, 0.983, 10240, 0, 58.204, 59.212, 1.008, 1500, 59.212, 60.23, 1.018, 6144, 0, 60.23, 61.154, 0.924, 1200, 61.154, 61.604, 0.449, 5120, 0,     8.604,
 54, 0, 54, 54, 54.989, 0.989, 11264, 0, 54.989, 55.72, 0.732, 581, 55.72, 56.825, 1.105, 17408, 0, 56.825, 58.221, 1.396, 1360, 58.221, 59.035, 0.814, 8192, 0, 59.035, 59.994, 0.958, 1200, 59.994, 60.986, 0.993, 5120, 0, 60.986, 62, 1.014, 1000, 62, 62.311, 0.311, 4096, 0,     8.311,
 55, 0, 55, 55, 55.898, 0.898, 14336, 0, 55.898, 56.877, 0.979, 712, 56.877, 58.031, 1.154, 21504, 0, 58.031, 59.452, 1.422, 1680, 59.452, 60.46, 1.008, 10240, 0, 60.46, 61.489, 1.029, 1500, 61.489, 62.392, 0.904, 6144, 0, 62.392, 63.253, 0.861, 1200, 63.253, 63.756, 0.503, 5120, 0,     8.756,
 56, 0, 56, 56, 57.05, 1.05, 13312, 0, 57.05, 57.943, 0.893, 656, 57.943, 59.107, 1.164, 19456, 0, 59.107, 60.292, 1.185, 1520, 60.292, 61.179, 0.887, 9216, 0, 61.179, 62.328, 1.149, 1350, 62.328, 63.243, 0.915, 6144, 0, 63.243, 64.139, 0.896, 1200, 64.139, 64.573, 0.434, 5120, 0,     8.573,
 57, 0, 57, 57, 57.992, 0.992, 15360, 0, 57.992, 58.998, 1.006, 765, 58.998, 60.047, 1.049, 22528, 0, 60.047, 61.298, 1.251, 1760, 61.298, 62.165, 0.866, 11264, 0, 62.165, 63.551, 1.387, 1650, 63.551, 64.421, 0.869, 7168, 0, 64.421, 65.448, 1.028, 1400, 65.448, 65.841, 0.392, 5120, 0,     8.841,
 58, 0, 58, 58, 58.968, 0.968, 11264, 0, 58.968, 59.71, 0.742, 550, 59.71, 60.898, 1.188, 16384, 0, 60.898, 62.201, 1.303, 1280, 62.201, 62.839, 0.638, 8192, 0, 62.839, 64.323, 1.484, 1200, 64.323, 65.085, 0.762, 5120, 0, 65.085, 66.099, 1.015, 1000, 66.099, 66.487, 0.388, 4096, 0,     8.487,
 59, 0, 59, 59, 60.106, 1.106, 14336, 0, 60.106, 61.47, 1.364, 746, 61.47, 62.376, 0.906, 22528, 0, 62.376, 63.294, 0.918, 1760, 63.294, 64.538, 1.245, 11264, 0, 64.538, 65.73, 1.191, 1650, 65.73, 66.856, 1.126, 7168, 0, 66.856, 67.943, 1.087, 1400, 67.943, 68.45, 0.507, 5120, 0,     9.450,
 60, 0, 60, 60, 61.318, 1.318, 14336, 0, 61.318, 62.402, 1.083, 708, 62.402, 63.328, 0.926, 21504, 0, 63.328, 64.409, 1.081, 1680, 64.409, 65.37, 0.961, 10240, 0, 65.37, 66.707, 1.337, 1500, 66.707, 67.748, 1.041, 6144, 0, 67.748, 68.765, 1.017, 1200, 68.765, 69.359, 0.594, 5120, 0,     9.359,
 61, 0, 61, 61, 62.211, 1.211, 12288, 0, 62.211, 63.361, 1.15, 641, 63.361, 64.287, 0.926, 19456, 0, 64.287, 65.271, 0.984, 1520, 65.271, 66.144, 0.872, 9216, 0, 66.144, 67.524, 1.381, 1350, 67.524, 68.43, 0.906, 6144, 0, 68.43, 69.542, 1.112, 1200, 69.542, 69.943, 0.401, 5120, 0,     8.943,
 62, 0, 62, 62, 62.976, 0.976, 12288, 0, 62.976, 64.623, 1.646, 605, 64.623, 65.567, 0.945, 18432, 0, 65.567, 66.499, 0.931, 1440, 66.499, 67.221, 0.722, 9216, 0, 67.221, 68.403, 1.183, 1350, 68.403, 69.12, 0.717, 6144, 0, 69.12, 70.34, 1.221, 1200, 70.34, 70.746, 0.405, 5120, 0,     8.746,
 63, 0, 63, 63, 63.711, 0.711, 11264, 0, 63.711, 65.698, 1.987, 598, 65.698, 66.75, 1.053, 17408, 0, 66.75, 67.785, 1.034, 1360, 67.785, 68.579, 0.794, 8192, 0, 68.579, 69.401, 0.822, 1200, 69.401, 70.01, 0.609, 5120, 0, 70.01, 71.11, 1.1, 1000, 71.11, 71.397, 0.286, 4096, 0,     8.397,
 64, 0, 64, 64, 65.116, 1.116, 14336, 0, 65.116, 66.729, 1.613, 703, 66.729, 67.635, 0.905, 21504, 0, 67.635, 68.751, 1.117, 1680, 68.751, 69.89, 1.139, 10240, 0, 69.89, 70.805, 0.914, 1500, 70.805, 71.481, 0.676, 6144, 0, 71.481, 72.387, 0.906, 1200, 72.387, 72.748, 0.361, 5120, 0,     8.748,
 65, 0, 65, 65, 66.228, 1.228, 11264, 0, 66.228, 67.468, 1.241, 592, 67.468, 68.667, 1.198, 17408, 0, 68.667, 69.457, 0.79, 1360, 69.457, 70.813, 1.356, 8192, 0, 70.813, 71.531, 0.718, 1200, 71.531, 72.212, 0.681, 5120, 0, 72.212, 73.069, 0.857, 1000, 73.069, 73.475, 0.406, 4096, 0,     8.475,
