Workload_ID,    App_ID,SubmitTime,Tr:StartTime,Tr:EndTime,Tr:NetworkTime,   Tr:Size,Tr:Channel,Pr:StartTime,Pr:EndTime,Pr:CPUTime,   Pr:Size,Tr:StartTime,Tr:EndTime,Tr:NetworkTime,   Tr:Size,Tr:Channel,Pr:StartTime,Pr:EndTime,Pr:CPUTime,   Pr:Size,Tr:StartTime,Tr:EndTime,Tr:NetworkTime,   Tr:Size,Tr:Channel,Pr:StartTime,Pr:EndTime,Pr:CPUTime,   Pr:Size,Tr:StartTime,Tr:EndTime,Tr:NetworkTime,   Tr:Size,Tr:Channel,ResponseTime,
 0, 1, 0, 0, 0.963, 0.963, 12288, 0, 0.963, 1.915, 0.952, 984, 1.915, 2.977, 1.062, 6144, 0, 2.977, 4.193, 1.216, 600, 4.193, 4.493, 0.3, 3072, 0, 4.493, 4.724, 0.231, 600, 4.724, 4.828, 0.104, 2048, 0,     4.828,
 1, 1, 1, 1, 1.713, 0.713, 10240, 0, 1.713, 2.834, 1.122, 867, 2.834, 3.649, 0.814, 5120, 0, 3.649, 4.99, 1.341, 500, 4.99, 5.136, 0.146, 2048, 0, 5.136, 5.306, 0.17, 400, 5.306, 5.351, 0.045, 1024, 0,     4.351,
 2, 1, 2, 2, 2.963, 0.963, 11264, 0, 2.963, 3.974, 1.011, 898, 3.974, 4.858, 0.883, 5120, 0, 4.858, 5.747, 0.889, 500, 5.747, 5.921, 0.174, 2048, 0, 5.921, 6.102, 0.182, 400, 6.102, 6.155, 0.053, 1024, 0,     4.155,
 3, 1, 3, 3, 4.002, 1.002, 12288, 0, 4.002, 5.48, 1.478, 1001, 5.48, 6.546, 1.066, 6144, 0, 6.546, 7.474, 0.928, 600, 7.474, 7.678, 0.204, 3072, 0, 7.678, 7.922, 0.244, 600, 7.922, 8.02, 0.098, 2048, 0,     5.020,
 4, 1, 4, 4, 4.778, 0.778, 10240, 0, 4.778, 6.543, 1.765, 834, 6.543, 7.523, 0.979, 5120, 0, 7.523, 8.322, 0.799, 500, 8.322, 8.494, 0.173, 2048, 0, 8.494, 8.64, 0.146, 400, 8.64, 8.691, 0.051, 1024, 0,     4.691,
 5, 1, 5, 5, 5.799, 0.799, 11264, 0, 5.799, 7.477, 1.677, 925, 7.477, 8.336, 0.859, 5120, 0, 8.336, 9.207, 0.871, 500, 9.207, 9.34, 0.133, 2048, 0, 9.34, 9.545, 0.205, 400, 9.545, 9.595, 0.05, 1024, 0,     4.595,
 6, 1, 6, 6, 6.754, 0.754, 10240, 0, 6.754, 8.327, 1.573, 812, 8.327, 9.211, 0.884, 5120, 0, 9.211, 10.147, 0.936, 500, 10.147, 10.335, 0.188, 2048, 0, 10.335, 10.486, 0.152, 400, 10.486, 10.545, 0.059, 1024, 0,     4.545,
 7, 1, 7, 7, 7.969, 0.969, 11264, 0, 7.969, 9.48, 1.511, 958, 9.48, 10.22, 0.74, 5120, 0, 10.22, 10.989, 0.769, 500, 10.989, 11.13, 0.14, 2048, 0, 11.13, 11.304, 0.174, 400, 11.304, 11.36, 0.056, 1024, 0,     4.360,
 8, 1, 8, 8, 8.69, 0.69, 8192, 0, 8.69, 10.459, 1.77, 712, 10.459, 11.097, 0.637, 4096, 0, 11.097, 11.857, 0.76, 400, 11.857, 12.048, 0.192, 2048, 0, 12.048, 12.226, 0.177, 400, 12.226, 12.278, 0.052, 1024, 0,     4.278,
 9, 1, 9, 9, 9.887, 0.887, 9216, 0, 9.887, 11.405, 1.518, 782, 11.405, 12.103, 0.697, 4096, 0, 12.103, 13.027, 0.925, 400, 13.027, 13.186, 0.159, 2048, 0, 13.186, 13.352, 0.166, 400, 13.352, 13.395, 0.042, 1024, 0,     4.395,
 10, 1, 10, 10, 10.813, 0.813, 9216, 0, 10.813, 12.35, 1.537, 774, 12.35, 12.997, 0.647, 4096, 0, 12.997, 13.807, 0.81, 400, 13.807, 13.949, 0.141, 2048, 0, 13.949, 14.113, 0.165, 400, 14.113, 14.201, 0.088, 1024, 0,     4.201,
 11, 1, 11, 11, 11.692, 0.692, 9216, 0, 11.692, 13.075, 1.383, 768, 13.075, 13.626, 0.552, 4096, 0, 13.626, 14.532, 0.906, 400, 14.532, 14.683, 0.15, 2048, 0, 14.683, 14.867, 0.184, 400, 14.867, 14.908, 0.041, 1024, 0,     3.908,
 12, 1, 12, 12, 12.987, 0.987, 13312, 0, 12.987, 14.069, 1.081, 1044, 14.069, 15.093, 1.024, 6144, 0, 15.093, 16.076, 0.983, 600, 16.076, 16.294, 0.218, 3072, 0, 16.294, 16.513, 0.218, 600, 16.513, 16.645, 0.132, 2048, 0,     4.645,
 13, 1, 13, 13, 13.864, 0.864, 12288, 0, 13.864, 15.132, 1.268, 1012, 15.132, 16.285, 1.153, 6144, 0, 16.285, 17.253, 0.968, 600, 17.253, 17.485, 0.232, 3072, 0, 17.485, 17.723, 0.239, 600, 17.723, 17.823, 0.1, 2048, 0,     4.823,
 14, 1, 14, 14, 14.755, 0.755, 9216, 0, 14.755, 15.926, 1.171, 726, 15.926, 16.937, 1.01, 4096, 0, 16.937, 18.321, 1.385, 400, 18.321, 18.453, 0.132, 2048, 0, 18.453, 18.63, 0.177, 400, 18.63, 18.679, 0.05, 1024, 0,     4.679,
 15, 1, 15, 15, 16.172, 1.172, 12288, 0, 16.172, 17.25, 1.078, 1033, 17.25, 18.308, 1.058, 6144, 0, 18.308, 19.636, 1.329, 600, 19.636, 19.872, 0.235, 3072, 0, 19.872, 20.163, 0.291, 600, 20.163, 20.253, 0.09, 2048, 0,     5.253,
 16, 1, 16, 16, 17.478, 1.478, 11264, 0, 17.478, 18.325, 0.848, 900, 18.325, 19.256, 0.931, 5120, 0, 19.256, 20.462, 1.206, 500, 20.462, 20.62, 0.158, 2048, 0, 20.62, 20.85, 0.23, 400, 20.85, 20.906, 0.055, 1024, 0,     4.906,
